web_name,gw,shots,player_id
Dominguez,17,0.0,431
Caicedo,17,0.0,157
Mavropanos,17,0.0,528
Burn,17,0.0,395
Gravenberch,17,0.0,323
Ugarte,17,1.0,652
De Ligt,17,0.0,593
Konaté,17,0.0,326
Ramsey,17,0.0,53
Kerkez,17,1.0,70
Martinez,17,2.0,47
Chalobah,17,0.0,159
Aribo,17,0.0,452
Rúben,17,0.0,361
Mario Jr.,17,0.0,557
Collins,17,0.0,88
Kamada,17,1.0,205
Taylor,17,0.0,281
Sarabia,17,0.0,565
Onana,17,1.0,233
Andersen,17,0.0,191
Willock,17,1.0,420
Colwill,17,0.0,162
Huijsen,17,1.0,580
Van Hecke,17,0.0,144
Emerson,17,0.0,520
Robinson,17,0.0,255
Romero,17,0.0,498
Mangala,17,2.0,651
Maatsen,17,0.0,45
Grealish,17,3.0,349
Van den Berg,17,0.0,338
Wan-Bissaka,17,0.0,388
Richarlison,17,0.0,497
N.Semedo,17,0.0,559
Daka,17,0.0,289
Munetsi,17,0.0,770
Barkley,17,0.0,29
Lukić,17,0.0,249
Tarkowski,17,0.0,236
Hinshelwood,17,0.0,126
Bassey,17,0.0,241
Summerville,17,1.0,587
Cook,17,0.0,64
Janelt,17,0.0,94
J.Clarke,17,0.0,631
J.Timber,17,0.0,6
Davis,17,0.0,267
Ings,17,0.0,523
Guéhi,17,0.0,200
A.Fatawu,17,0.0,570
Füllkrug,17,1.0,589
Sugawara,17,1.0,474
Mazraoui,17,1.0,594
Robertson,17,0.0,335
Digne,17,0.0,36
Mainoo,17,1.0,378
Sinisterra,17,0.0,80
Scott,17,0.0,77
Sessegnon,17,0.0,579
Ferguson,17,1.0,123
Chaplin,17,0.0,265
Maguire,17,0.0,377
Malen,17,0.0,725
Mykolenko,17,0.0,231
Dunk,17,2.0,120
Carvalho,17,0.0,314
McAtee,17,0.0,357
Tosin,17,0.0,187
Wharton,17,0.0,216
Sosa,17,0.0,620
Faes,17,0.0,291
Kilman,17,0.0,524
Mitchell,17,0.0,210
Brereton Díaz,17,0.0,584
Elliott,17,0.0,319
Bergvall,17,0.0,481
Nelson,17,0.0,10
Hall,17,0.0,399
Álvarez,17,1.0,511
Cash,17,1.0,32
Mount,17,0.0,382
Odobert,17,0.0,612
Bissouma,17,0.0,482
Akanji,17,0.0,340
Spence,17,0.0,504
C.Richards,17,0.0,194
Zabarnyi,17,0.0,85
Pinnock,17,0.0,104
Winks,17,0.0,309
Broadhead,17,1.0,262
Cajuste,17,1.0,619
Downes,17,0.0,518
Doherty,17,0.0,543
Calafiori,17,0.0,578
Lewis,17,0.0,355
Phillips,17,0.0,359
Awoniyi,17,0.0,424
Eriksen,17,0.0,370
Sterling,17,0.0,186
Morsy,17,0.0,278
Mings,17,0.0,49
Dorgu,17,0.0,766
Aina,17,2.0,422
Doyle,17,0.0,544
Ugochukwu,17,0.0,188
Yarmoliuk,17,0.0,111
Burgess,17,0.0,263
Hirst,17,0.0,272
Bradley,17,0.0,313
Konsa,17,0.0,44
Ward-Prowse,17,0.0,531
James,17,0.0,172
McAteer,17,0.0,299
Greaves,17,0.0,270
Werner,17,0.0,509
Adams,17,0.0,60
André,17,0.0,642
Devenny,17,0.0,645
Ajer,17,2.0,86
Pau,17,1.0,52
Keane,17,0.0,228
Wieffer,17,1.0,149
Branthwaite,17,0.0,219
Castagne,17,0.0,244
G.Rodríguez,17,0.0,588
N.Gonzalez,17,0.0,765
De Cordova-Reid,17,0.0,290
Garner,17,0.0,223
B.Soumaré,17,0.0,285
Burns,17,1.0,264
Kamara,17,0.0,42
Willian,17,0.0,772
Matheus N.,17,0.0,356
Manning,17,0.0,467
Johnson,17,0.0,275
Toti,17,0.0,567
C.Doucouré,17,0.0,193
White,17,0.0,24
Danso,17,0.0,767
Longstaff,17,0.0,410
Saliba,17,0.0,18
Van de Ven,17,0.0,506
Jensen,17,0.0,95
Agbadou,17,0.0,720
Young,17,1.0,656
Almirón,17,0.0,391
Smallbone,17,0.0,471
O’Reilly,17,0.0,607
Antony,17,0.0,365
Alex Moreno,17,0.0,26
Zinchenko,17,0.0,25
Hill,17,0.0,68
Lamptey,17,0.0,131
R.Gomes,17,1.0,563
S.Bueno,17,1.0,564
Veltman,17,0.0,145
Philip,17,0.0,76
Dragusin,17,0.0,486
Cairney,17,1.0,243
Iroegbunam,17,0.0,226
Hee Chan,17,0.0,550
O'Brien,17,0.0,582
Buendia,17,0.0,31
Walker,17,0.0,363
Edouard,17,0.0,198
Livramento,17,0.0,409
Udogie,17,0.0,505
Davies,17,0.0,669
Gómez,17,0.0,714
Wilson,17,0.0,259
Dawson,17,0.0,542
Bednarek,17,0.0,455
Roerslev,17,0.0,105
Yoro,17,2.0,572
Diop,17,0.0,245
Coufal,17,0.0,516
Schlupp,17,1.0,214
Skipp,17,0.0,501
Tsimikas,17,0.0,337
Diego Carlos,17,0.0,35
F.Kadıoğlu,17,0.0,628
Chiesa,17,0.0,636
Okoli,17,0.0,301
Gruda,17,0.0,595
Disasi,17,0.0,167
Tuanzebe,17,0.0,282
Stephens,17,0.0,472
Irving,17,0.0,576
Broja,17,0.0,156
Al-Hamadi,17,3.0,260
Bree,17,0.0,457
Todibo,17,0.0,591
Scarles,17,0.0,677
Miley,17,0.0,411
Aké,17,0.0,341
Gomez,17,0.0,714
Kelly,17,0.0,404
George,17,0.0,696
Welington,17,0.0,718
Smith,17,0.0,81
M.França,17,0.0,208
Lallana,17,0.0,463
Y. Chermiti,17,0.0,237
W.Fofana,17,0.0,189
Reed,17,0.0,254
Stewart,17,0.0,473
Vestergaard,17,0.0,307
Thomas,17,0.0,20
Renato Veiga,17,0.0,184
Osula,17,0.0,590
L.Guilherme,17,0.0,526
Cresswell,17,0.0,517
Kristiansen,17,0.0,296
Trippier,17,0.0,418
Moore,17,0.0,610
Kiwior,17,0.0,8
A. Garcia,17,0.0,731
Grønbæk,17,0.0,734
Milner,17,0.0,134
Berge,17,0.0,622
Jebbison,17,0.0,69
Jorginho,17,0.0,7
Ricardo,17,0.0,302
Stones,17,0.0,362
Wood,17,0.0,447
Coulibaly,17,0.0,726
Acheampong,17,0.0,697
March,17,0.0,132
Chilwell,17,0.0,160
Obi,17,0.0,776
Clyne,17,0.0,196
Lewis-Skelly,17,0.0,597
Forbs,17,0.0,655
Morato,17,0.0,653
Mosquera,17,0.0,558
Toffolo,17,0.0,444
Dewsbury-Hall,17,0.0,166
Coady,17,0.0,288
Sangaré,17,0.0,442
Lavia,17,0.0,174
Reguilón,17,0.0,496
Cornet,17,0.0,515
Mheuka,17,0.0,781
Senesi,17,0.0,79
McTominay,17,0.0,381
Evans,17,0.0,371
Boly,17,0.0,425
Scarlett,17,0.0,500
Butler-Oyedeji,17,0.0,665
Bella-Kotchap,17,0.0,456
Maghoma,17,0.0,674
Amo-Ameyaw,17,0.0,451
Vinicius,17,1.0,258
Agbinone,17,0.0,646
Gray,17,0.0,489
Henderson,17,0.0,201
Patterson,17,0.0,234
Collyer,17,0.0,613
Igor,17,0.0,128
H.Clarke,17,0.0,266
Mubama,17,0.0,698
Gilmour,17,0.0,124
Quansah,17,0.0,333
Woolfenden,17,0.0,284
Orford,17,0.0,701
Amass,17,0.0,670
Webster,17,0.0,147
Tierney,17,0.0,21
Tomiyasu,17,0.0,22
King,17,0.0,604
Khusanov,17,0.0,732
Pedro Lima,17,0.0,561
Bogarde,17,0.0,598
Mudryk,17,0.0,179
Arrizabalaga,17,0.0,152
J.Cuenca,17,0.0,586
Shaw,17,0.0,387
Coleman,17,0.0,221
Armstrong,17,0.0,603
Krafth,17,0.0,405
Thiago,17,0.0,107
Kayode,17,0.0,757
Esse,17,0.0,730
Botman,17,0.0,393
Townsend,17,0.0,583
Podence,17,0.0,562
Konak,17,0.0,97
Fraser,17,0.0,397
Cahill,17,0.0,668
Godo,17,0.0,605
Lankshear,17,0.0,609
Davies,17,0.0,669
I.Osman,17,0.0,127
Alves,17,0.0,606
Gross,17,0.0,125
Onyeka,17,0.0,102
Kporha,17,0.0,666
Toney,17,0.0,108
Pond,17,0.0,664
Samuels,17,0.0,663
Nichols,17,0.0,662
Valdimarsson,17,0.0,109
Yogane,17,0.0,661
Moran,17,0.0,601
Wilson-Esbrand,17,0.0,675
Zanka,17,0.0,112
Baker-Boaitey,17,0.0,114
Barco,17,0.0,116
Fitzgerald,17,0.0,673
Trevitt,17,0.0,602
Simpson-Pusey,17,0.0,672
Wright,17,0.0,671
Jaros,17,0.0,660
Casadei,17,0.0,158
Mepham,17,0.0,72
Bettinelli,17,0.0,155
Neto,17,0.0,73
Paulsen,17,0.0,75
Travers,17,0.0,84
Brierley,17,0.0,87
Dasilva,17,0.0,90
Bergström,17,0.0,154
Flekken,17,0.0,91
B.Badiashile,17,0.0,153
G.Nunes,17,0.0,634
Meupiyou,17,0.0,637
Oulad M'hand,17,0.0,638
Setford,17,0.0,639
Cozier-Duberry,17,0.0,118
Mee,17,0.0,100
Jørgensen,17,0.0,581
Dahoud,17,0.0,119
Ogbene,17,0.0,632
Dixon,17,0.0,627
Kaboré,17,0.0,626
J.Araujo,17,0.0,592
Swinkels,17,0.0,640
Dennis,17,0.0,599
Nelson,17,0.0,10
Rushworth,17,0.0,615
Metcalfe,17,0.0,614
Andrey Santos,17,0.0,150
Ângelo,17,0.0,151
H.Traorè,17,0.0,67
Faivre,17,0.0,66
Begovic,17,0.0,624
Dobbin,17,0.0,37
Diaby,17,0.0,34
Iraola,17,0.0,738
Djiga,17,0.0,769
Barrenechea,17,0.0,30
Raya,17,0.0,15
Ramsdale,17,0.0,14
Morgan,17,0.0,780
Koné,17,0.0,779
Moorhouse,17,0.0,778
Fredricson,17,0.0,777
Peart-Harris,17,0.0,103
Anselmino,17,0.0,774
Heath,17,0.0,773
Dermot Mee,17,0.0,788
Genesis Antwi,17,0.0,787
Benjamin Fredrick,17,0.0,786
Echeverri,17,0.0,785
Mané,17,0.0,784
Graczyk,17,0.0,783
Samuels-Smith,17,0.0,782
Hein,17,0.0,5
Harry Howell,17,0.0,795
Coby Ebere,17,0.0,775
Yang,17,0.0,717
Kinsky,17,0.0,716
Godfrey,17,0.0,715
Soler,17,0.0,713
Akinmboni,17,0.0,712
Okoduwa,17,0.0,711
Jimoh,17,0.0,710
Ajayi,17,0.0,729
Silcott-Duberry,17,0.0,728
McKenna,17,0.0,727
Sherif,17,0.0,724
Gauci,17,0.0,39
Adu-Adjei,17,0.0,722
Hennessey,17,0.0,721
Dendoncker,17,0.0,33
Guardiola,17,0.0,736
Arteta,17,0.0,735
Vitor Reis,17,0.0,733
Olabade Aluko,17,0.0,796
Marschall,17,0.0,46
Kesler-Hayden,17,0.0,43
Iling Jr,17,0.0,41
Hause,17,0.0,40
Sadi,17,0.0,723
O'Brien-Whitmarsh,17,0.0,693
Danns,17,0.0,709
Wilson-Brown,17,0.0,708
Rees-Dottin,17,0.0,707
Abbott,17,0.0,706
Arthur,17,0.0,705
Brits,17,0.0,704
Alleyne,17,0.0,703
Harris,17,0.0,702
Rodney,17,0.0,647
Umeh-Chibueze,17,0.0,644
Freddie Simmonds,17,0.0,794
Zych,17,0.0,641
Ji-soo,17,0.0,96
Hickey,17,0.0,93
Henry,17,0.0,92
Kabia,17,0.0,659
Heaven,17,0.0,658
Kacurri,17,0.0,657
Young,17,0.0,656
Meghoma,17,0.0,649
Wheatley,17,0.0,648
Fletcher,17,0.0,667
Casey,17,0.0,643
Jack Henry-Francis,17,0.0,793
Monga,17,0.0,792
Charlie Tasker,17,0.0,791
Gower,17,0.0,790
Neave,17,0.0,789
Hardy,17,0.0,684
Olusesi,17,0.0,683
Edozie,17,0.0,459
McConville,17,0.0,681
Kinsey,17,0.0,680
Broggio,17,0.0,679
Cartwright,17,0.0,694
Marsh,17,0.0,676
Nallo,17,0.0,692
Kukonki,17,0.0,691
Amissah,17,0.0,690
Williams-Barnett,17,0.0,689
Nyoni,17,0.0,688
Winterburn,17,0.0,687
Mayers,17,0.0,686
Slater,17,0.0,685
King,17,0.0,604
Dorrington,17,0.0,699
Rak-Sakyi,17,0.0,695
Bates,17,0.0,678
Panzo,17,0.0,441
Omobamidele,17,0.0,440
O'Brien,17,0.0,582
O.Richards,17,0.0,438
Mighten,17,0.0,435
Marcal,17,0.0,297
Iversen,17,0.0,294
Hermansen,17,0.0,293
Golding,17,0.0,292
Worrall,17,0.0,448
Mazilu,17,0.0,133
Turner,17,0.0,445
Rodrigo,17,0.0,360
Ortega Moreno,17,0.0,358
João Cancelo,17,0.0,353
Tom Taylor,17,0.0,800
Boniface,17,0.0,799
Jay Robinson,17,0.0,798
Jake Evans,17,0.0,797
Onana,17,0.0,233
Malacia,17,0.0,379
Lindelof,17,0.0,376
Ui-jo,17,0.0,446
Mara,17,0.0,468
Lumley,17,0.0,466
Ndaba,17,0.0,279
Luongo,17,0.0,277
Ladapo,17,0.0,276
Humphreys,17,0.0,273
Harness,17,0.0,271
Edmundson,17,0.0,269
Baggott,17,0.0,261
Ederson M.,17,0.0,347
Carson,17,0.0,344
Sels,17,0.0,443
R.Williams,17,0.0,334
N.Phillips,17,0.0,332
Morton,17,0.0,331
McConnell,17,0.0,330
Dennis,17,0.0,599
Danilo,17,0.0,429
Da Silva Moreira,17,0.0,428
C.Miguel,17,0.0,427
Bowler,17,0.0,426
White,17,0.0,24
J.Alvarez,17,0.0,352
Bobb,17,0.0,343
Slot,17,0.0,744
McKenna,17,0.0,727
Moyes,17,0.0,742
Glasner,17,0.0,741
Maresca,17,0.0,740
Hürzeler,17,0.0,739
Van Nistelrooy,17,0.0,754
Silva,17,0.0,753
Frank,17,0.0,752
Pereira,17,0.0,751
Potter,17,0.0,750
Heaton,17,0.0,374
Rusk,17,0.0,748
Nuno,17,0.0,747
Martinez,17,0.0,47
Cashin,17,0.0,763
Harrison,17,0.0,224
Cassanova,17,0.0,760
Eyestone,17,0.0,759
Knight,17,0.0,758
Porter,17,0.0,756
Fábio Vieira,17,0.0,1
Palmer,17,0.0,182
Postecoglou,17,0.0,749
Hannibal,17,0.0,373
Bayindir,17,0.0,367
Hayden,17,0.0,400
Dúbravka,17,0.0,396
A.Murphy,17,0.0,390
Pellistri,17,0.0,384
Kelleher,17,0.0,325
Targett,17,0.0,416
Ruddy,17,0.0,414
Pope,17,0.0,413
Odysseas,17,0.0,412
Amorim,17,0.0,745
Lascelles,17,0.0,407
Kuol,17,0.0,406
Kayi Sanda,17,0.0,719
Emery,17,0.0,737
Anthony,17,0.0,61
Aarons,17,0.0,59
Sousa,17,0.0,56
Sinisalo,17,0.0,55
Olsen,17,0.0,51
Nedeljkovic,17,0.0,50
Howe,17,0.0,746
Lewis,17,0.0,355
O’Mahony,17,0.0,138
Moder,17,0.0,137
Ward,17,0.0,215
Rak-Sakyi,17,0.0,695
Ozoh,17,0.0,212
Matthews,17,0.0,209
Johnstone,17,0.0,204
Holding,17,0.0,202
Ebiowei,17,0.0,197
Zouma,17,0.0,532
N.Aguerd,17,0.0,529
McCarthy,17,0.0,469
Fabianski,17,0.0,521
Earthy,17,0.0,519
Areola,17,0.0,513
D.D.Fofana,17,0.0,164
Chukwuemeka,17,0.0,161
Cundle,17,0.0,540
Chiwome,17,0.0,539
Chirewa,17,0.0,538
Chiquinho,17,0.0,537
Bentley,17,0.0,536
B.Traore,17,0.0,534
Foderingham,17,0.0,522
Gonzalez,17,0.0,547
Fraser,17,0.0,397
Fábio Silva,17,0.0,545
Ahamada,17,0.0,190
Sánchez,17,0.0,185
Petrović,17,0.0,183
Marc Guiu,17,0.0,178
King,17,0.0,604
Kalajdžić,17,0.0,555
José Sá,17,0.0,554
Hoever,17,0.0,552
Offiah,17,0.0,139
H.Bueno,17,0.0,549
Amougou,17,0.0,771
Kozlowski,17,0.0,130
Wiley,17,0.0,575
Pivas,17,0.0,574
Muric,17,0.0,568
Verbruggen,17,0.0,146
Undav,17,0.0,143
Steele,17,0.0,142
Sarmiento,17,0.0,141
Peupion,17,0.0,140
Hodge,17,0.0,551
Stansfield,17,0.0,256
Chadi Riad,17,0.0,195
Whiteman,17,0.0,510
Vicario,17,0.0,508
Veliz,17,0.0,507
Solomon,17,0.0,502
Endo,17,0.0,320
Doak,17,0.0,318
Clark,17,0.0,315
Bajcetic,17,0.0,312
A.Becker,17,0.0,310
M.Sarr,17,0.0,176
Stolarczyk,17,0.0,304
Souttar,17,0.0,303
Lis,17,0.0,465
Larios,17,0.0,464
Edwards,17,0.0,460
Edozie,17,0.0,459
Charles,17,0.0,458
Bazunu,17,0.0,454
Austin,17,0.0,479
A.Phillips,17,0.0,478
Taylor,17,0.0,281
Ward,17,0.0,215
Lukaku,17,0.0,175
Kellyman,17,0.0,173
Gilchrist,17,0.0,170
Gallagher,17,0.0,169
M.Salah,18,5.0,328
Semenyo,18,5.0,78
Palmer,18,5.0,182
Haaland,18,2.0,351
Cunha,18,2.0,541
Eze,18,4.0,199
Isak,18,4.0,401
Raúl,18,4.0,252
B.Fernandes,18,1.0,366
Garnacho,18,1.0,372
Watkins,18,0.0,58
Wissa,18,3.0,110
Bowen,18,6.0,514
Mbeumo,18,1.0,99
N.Jackson,18,1.0,180
Madueke,18,0.0,177
Kudus,18,3.0,525
Trossard,18,2.0,23
Luis Díaz,18,0.0,327
Delap,18,0.0,268
Szoboszlai,18,0.0,336
Evanilson,18,2.0,617
O.Dango,18,5.0,74
Iwobi,18,1.0,247
Mateta,18,1.0,207
Solanke,18,3.0,82
Kluivert,18,1.0,71
Gordon,18,2.0,398
Wood,18,0.0,447
Saka,18,0.0,17
Son,18,2.0,503
Mitoma,18,2.0,136
Savinho,18,7.0,571
Strand Larsen,18,1.0,566
Gibbs-White,18,1.0,433
Johnson,18,3.0,275
Barnes,18,1.0,392
Rogers,18,0.0,54
Welbeck,18,0.0,148
Foden,18,2.0,348
Vardy,18,0.0,306
Havertz,18,2.0,4
Neto,18,1.0,73
Georginio,18,2.0,618
Souček,18,0.0,530
Gakpo,18,3.0,321
Enzo,18,1.0,168
Tavernier,18,0.0,83
I.Sarr,18,1.0,585
De Bruyne,18,0.0,345
João Pedro,18,2.0,129
Calvert-Lewin,18,1.0,220
Diogo J.,18,0.0,317
Martinelli,18,0.0,9
Kulusevski,18,1.0,492
Schade,18,0.0,106
Joelinton,18,5.0,403
Alexander-Arnold,18,3.0,311
Ødegaard,18,4.0,13
Rice,18,2.0,16
J.Murphy,18,3.0,402
Muniz,18,2.0,251
Enciso,18,8.0,121
Baleba,18,1.0,115
Amad,18,1.0,364
L.Paquetá,18,0.0,527
Maddison,18,2.0,494
Bruno G.,18,4.0,394
M.Fernandes,18,2.0,623
Mac Allister,18,1.0,329
Elanga,18,3.0,432
Kovačić,18,3.0,354
Pedro Porro,18,0.0,495
Hudson-Odoi,18,1.0,434
Tielemans,18,0.0,57
Gvardiol,18,5.0,350
Andreas,18,2.0,240
Marmoush,18,0.0,755
Nketiah,18,0.0,11
Adama,18,0.0,239
Hutchinson,18,0.0,274
Anderson,18,1.0,423
Beto,18,0.0,218
Rashford,18,0.0,385
Smith Rowe,18,0.0,19
Buonanotte,18,0.0,117
Nørgaard,18,1.0,101
Ndiaye,18,1.0,232
N.Williams,18,1.0,437
Christie,18,0.0,63
J.Gomes,18,0.0,553
Onuachu,18,8.0,470
Damsgaard,18,1.0,89
Aït-Nouri,18,1.0,533
Yates,18,0.0,449
Merino,18,1.0,633
Muñoz,18,1.0,211
Darwin,18,4.0,316
Jones,18,2.0,324
Duran,18,0.0,38
P.M.Sarr,18,1.0,499
Tonali,18,1.0,417
A.Doucoure,18,1.0,217
Wilson,18,2.0,259
Schär,18,2.0,415
Bernardo,18,3.0,342
Lindstrøm,18,0.0,577
Dibling,18,1.0,608
J.Ayew,18,1.0,192
Minteh,18,0.0,135
Casemiro,18,1.0,368
Bailey,18,0.0,28
Archer,18,0.0,27
Zirkzee,18,0.0,389
Lewis-Potter,18,1.0,98
Harrison,18,1.0,224
Gana,18,1.0,222
Milenković,18,1.0,573
Armstrong,18,1.0,603
Mavididi,18,0.0,298
Adingra,18,0.0,113
McGinn,18,0.0,48
Lacroix,18,0.0,650
Højlund,18,0.0,375
Nkunku,18,1.0,181
Kamaldeen,18,0.0,462
Ayari,18,1.0,600
Gündogan,18,0.0,625
Justin,18,2.0,295
Lerma,18,1.0,206
Doku,18,0.0,346
C.Soler,18,1.0,654
Tete,18,0.0,257
Thomas,18,0.0,20
Dalot,18,2.0,369
Sancho,18,1.0,386
Murillo,18,0.0,436
Virgil,18,0.0,339
McNeil,18,0.0,230
El Khannouss,18,1.0,635
Cucurella,18,2.0,163
Gabriel,18,1.0,3
Nwaneri,18,0.0,12
Gusto,18,0.0,171
Brooks,18,0.0,62
Jota Silva,18,0.0,596
Estupiñan,18,0.0,122
Bentancur,18,0.0,480
Szmodics,18,0.0,611
G.Jesus,18,0.0,2
Ndidi,18,0.0,300
Walker-Peters,18,2.0,476
Alcaraz,18,0.0,450
João Félix,18,0.0,621
O'Riley,18,4.0,629
Bellegarde,18,0.0,535
Antonio,18,0.0,512
Guedes,18,1.0,548
Enes Ünal,18,2.0,65
O'Shea,18,0.0,630
M.Asensio,18,0.0,762
Tel,18,0.0,768
Harwood-Bellis,18,0.0,461
Jaden,18,0.0,569
Hughes,18,0.0,203
Dominguez,18,0.0,431
Caicedo,18,0.0,157
Mavropanos,18,0.0,528
Burn,18,0.0,395
Gravenberch,18,0.0,323
Ugarte,18,1.0,652
De Ligt,18,0.0,593
Konaté,18,0.0,326
Ramsey,18,0.0,53
Kerkez,18,2.0,70
Martinez,18,1.0,47
Chalobah,18,2.0,159
Aribo,18,0.0,452
Rúben,18,0.0,361
Mario Jr.,18,0.0,557
Collins,18,1.0,88
Kamada,18,0.0,205
Taylor,18,1.0,281
Sarabia,18,0.0,565
Onana,18,0.0,233
Andersen,18,0.0,191
Willock,18,0.0,420
Colwill,18,0.0,162
Huijsen,18,0.0,580
Van Hecke,18,0.0,144
Emerson,18,1.0,520
Robinson,18,1.0,255
Romero,18,0.0,498
Mangala,18,2.0,651
Maatsen,18,0.0,45
Grealish,18,0.0,349
Van den Berg,18,0.0,338
Wan-Bissaka,18,2.0,388
Richarlison,18,0.0,497
N.Semedo,18,1.0,559
Daka,18,0.0,289
Munetsi,18,0.0,770
Barkley,18,0.0,29
Lukić,18,0.0,249
Tarkowski,18,0.0,236
Hinshelwood,18,0.0,126
Bassey,18,1.0,241
Summerville,18,1.0,587
Cook,18,0.0,64
Janelt,18,0.0,94
J.Clarke,18,0.0,631
J.Timber,18,1.0,6
Davis,18,0.0,267
Ings,18,0.0,523
Guéhi,18,0.0,200
A.Fatawu,18,0.0,570
Füllkrug,18,1.0,589
Sugawara,18,1.0,474
Mazraoui,18,1.0,594
Robertson,18,1.0,335
Digne,18,1.0,36
Mainoo,18,0.0,378
Sinisterra,18,0.0,80
Scott,18,0.0,77
Sessegnon,18,0.0,579
Ferguson,18,0.0,123
Chaplin,18,0.0,265
Maguire,18,1.0,377
Malen,18,0.0,725
Mykolenko,18,0.0,231
Dunk,18,1.0,120
Carvalho,18,0.0,314
McAtee,18,0.0,357
Tosin,18,0.0,187
Wharton,18,0.0,216
Sosa,18,0.0,620
Faes,18,0.0,291
Kilman,18,0.0,524
Mitchell,18,0.0,210
Brereton Díaz,18,0.0,584
Elliott,18,0.0,319
Bergvall,18,0.0,481
Nelson,18,0.0,10
Hall,18,0.0,399
Álvarez,18,0.0,511
Cash,18,1.0,32
Mount,18,0.0,382
Odobert,18,0.0,612
Bissouma,18,0.0,482
Akanji,18,0.0,340
Spence,18,1.0,504
C.Richards,18,0.0,194
Zabarnyi,18,0.0,85
Pinnock,18,0.0,104
Winks,18,0.0,309
Broadhead,18,1.0,262
Cajuste,18,0.0,619
Downes,18,1.0,518
Doherty,18,0.0,543
Calafiori,18,0.0,578
Lewis,18,1.0,355
Phillips,18,1.0,359
Awoniyi,18,1.0,424
Eriksen,18,0.0,370
Sterling,18,0.0,186
Morsy,18,0.0,278
Mings,18,0.0,49
Dorgu,18,0.0,766
Aina,18,1.0,422
Doyle,18,0.0,544
Ugochukwu,18,1.0,188
Yarmoliuk,18,0.0,111
Burgess,18,0.0,263
Hirst,18,0.0,272
Bradley,18,0.0,313
Konsa,18,0.0,44
Ward-Prowse,18,0.0,531
James,18,0.0,172
McAteer,18,0.0,299
Greaves,18,0.0,270
Werner,18,0.0,509
Adams,18,0.0,60
André,18,0.0,642
Devenny,18,0.0,645
Ajer,18,0.0,86
Pau,18,1.0,52
Keane,18,0.0,228
Wieffer,18,0.0,149
Branthwaite,18,1.0,219
Castagne,18,1.0,244
G.Rodríguez,18,1.0,588
N.Gonzalez,18,0.0,765
De Cordova-Reid,18,0.0,290
Garner,18,0.0,223
B.Soumaré,18,0.0,285
Burns,18,0.0,264
Kamara,18,1.0,42
Willian,18,0.0,772
Matheus N.,18,0.0,356
Manning,18,0.0,467
Johnson,18,0.0,275
Toti,18,0.0,567
C.Doucouré,18,0.0,193
White,18,0.0,24
Danso,18,0.0,767
Longstaff,18,0.0,410
Saliba,18,0.0,18
Van de Ven,18,0.0,506
Jensen,18,0.0,95
Agbadou,18,0.0,720
Young,18,0.0,656
Almirón,18,0.0,391
Smallbone,18,0.0,471
O’Reilly,18,0.0,607
Antony,18,1.0,365
Alex Moreno,18,0.0,26
Zinchenko,18,0.0,25
Hill,18,0.0,68
Lamptey,18,0.0,131
R.Gomes,18,0.0,563
S.Bueno,18,0.0,564
Veltman,18,1.0,145
Philip,18,1.0,76
Dragusin,18,0.0,486
Cairney,18,0.0,243
Iroegbunam,18,0.0,226
Hee Chan,18,1.0,550
O'Brien,18,0.0,582
Buendia,18,0.0,31
Walker,18,0.0,363
Edouard,18,0.0,198
Livramento,18,0.0,409
Udogie,18,0.0,505
Davies,18,0.0,669
Gómez,18,0.0,714
Wilson,18,0.0,259
Dawson,18,0.0,542
Bednarek,18,0.0,455
Roerslev,18,0.0,105
Yoro,18,0.0,572
Diop,18,0.0,245
Coufal,18,0.0,516
Schlupp,18,0.0,214
Skipp,18,0.0,501
Tsimikas,18,0.0,337
Diego Carlos,18,0.0,35
F.Kadıoğlu,18,0.0,628
Chiesa,18,0.0,636
Okoli,18,0.0,301
Gruda,18,1.0,595
Disasi,18,0.0,167
Tuanzebe,18,0.0,282
Stephens,18,0.0,472
Irving,18,0.0,576
Broja,18,0.0,156
Al-Hamadi,18,0.0,260
Bree,18,0.0,457
Todibo,18,0.0,591
Scarles,18,0.0,677
Miley,18,0.0,411
Aké,18,1.0,341
Gomez,18,0.0,714
Kelly,18,0.0,404
George,18,0.0,696
Welington,18,0.0,718
Smith,18,0.0,81
M.França,18,0.0,208
Lallana,18,0.0,463
Y. Chermiti,18,0.0,237
W.Fofana,18,0.0,189
Reed,18,0.0,254
Stewart,18,0.0,473
Vestergaard,18,0.0,307
Thomas,18,0.0,20
Renato Veiga,18,0.0,184
Osula,18,0.0,590
L.Guilherme,18,0.0,526
Cresswell,18,0.0,517
Kristiansen,18,0.0,296
Trippier,18,0.0,418
Moore,18,0.0,610
Kiwior,18,0.0,8
A. Garcia,18,0.0,731
Grønbæk,18,0.0,734
Milner,18,0.0,134
Berge,18,0.0,622
Jebbison,18,0.0,69
Jorginho,18,0.0,7
Ricardo,18,0.0,302
Stones,18,0.0,362
Wood,18,1.0,447
Coulibaly,18,0.0,726
Acheampong,18,0.0,697
March,18,1.0,132
Chilwell,18,0.0,160
Obi,18,0.0,776
Clyne,18,0.0,196
Lewis-Skelly,18,0.0,597
Forbs,18,0.0,655
Morato,18,0.0,653
Mosquera,18,0.0,558
Toffolo,18,0.0,444
Dewsbury-Hall,18,0.0,166
Coady,18,0.0,288
Sangaré,18,0.0,442
Lavia,18,0.0,174
Reguilón,18,0.0,496
