web_name,gw,SiB,player_id
Vardy,21,5.0,306
Cunha,21,2.0,541
Souček,21,1.0,530
O.Dango,21,0.0,74
Kudus,21,0.0,525
Wood,21,1.0,447
Mateta,21,2.0,207
Mitoma,21,1.0,136
Havertz,21,3.0,4
Trossard,21,3.0,23
Delap,21,0.0,268
Calvert-Lewin,21,3.0,220
I.Sarr,21,1.0,585
Diogo J.,21,4.0,317
Saka,21,0.0,17
Barnes,21,0.0,392
Schade,21,0.0,106
Eze,21,1.0,199
Iwobi,21,0.0,247
Martinelli,21,1.0,9
Gordon,21,3.0,398
Muniz,21,0.0,251
Son,21,1.0,503
Kluivert,21,3.0,71
Rogers,21,1.0,54
Kulusevski,21,1.0,492
Georginio,21,2.0,618
Gakpo,21,1.0,321
João Pedro,21,3.0,129
Welbeck,21,0.0,148
Szoboszlai,21,2.0,336
Joelinton,21,1.0,403
Savinho,21,3.0,571
Onuachu,21,0.0,470
B.Fernandes,21,2.0,366
Neto,21,0.0,73
Gibbs-White,21,0.0,433
Beto,21,0.0,218
Gvardiol,21,1.0,350
Adama,21,2.0,239
Nketiah,21,1.0,11
Muñoz,21,0.0,211
Merino,21,0.0,633
Amad,21,5.0,364
Smith Rowe,21,1.0,19
Aït-Nouri,21,0.0,533
Elanga,21,0.0,432
Archer,21,0.0,27
Bernardo,21,0.0,342
Ndiaye,21,0.0,232
Darwin,21,0.0,316
A.Doucoure,21,1.0,217
Enzo,21,1.0,168
Foden,21,3.0,348
Zirkzee,21,1.0,389
Maddison,21,1.0,494
Duran,21,0.0,38
Hudson-Odoi,21,1.0,434
Minteh,21,1.0,135
J.Murphy,21,1.0,402
Milenković,21,0.0,573
Rashford,21,0.0,385
Ødegaard,21,2.0,13
Rice,21,0.0,16
L.Paquetá,21,1.0,527
Nørgaard,21,1.0,101
Bruno G.,21,1.0,394
Mac Allister,21,0.0,329
M.Fernandes,21,2.0,623
Buonanotte,21,0.0,117
Højlund,21,1.0,375
Tavernier,21,0.0,83
Damsgaard,21,2.0,89
Lacroix,21,0.0,650
Harrison,21,0.0,224
Jones,21,0.0,324
Gabriel,21,0.0,3
Nkunku,21,0.0,181
Virgil,21,0.0,339
J.Ayew,21,0.0,192
Armstrong,21,0.0,603
De Bruyne,21,2.0,345
Adingra,21,1.0,113
Marmoush,21,,755
J.Gomes,21,0.0,553
McGinn,21,0.0,48
Burn,21,1.0,395
Szmodics,21,0.0,611
Justin,21,1.0,295
G.Jesus,21,0.0,2
Tielemans,21,1.0,57
Bailey,21,0.0,28
Ndidi,21,0.0,300
De Ligt,21,1.0,593
Doku,21,0.0,346
Kamaldeen,21,3.0,462
Konaté,21,0.0,326
Yates,21,0.0,449
Harwood-Bellis,21,1.0,461
Jota Silva,21,0.0,596
Ayari,21,0.0,600
Sancho,21,2.0,386
O'Shea,21,0.0,630
Mavididi,21,2.0,298
N.Williams,21,0.0,437
Wilson,21,2.0,259
Tete,21,0.0,257
Tel,21,,768
Romero,21,0.0,498
Dibling,21,1.0,608
Dalot,21,0.0,369
Hutchinson,21,1.0,274
Casemiro,21,0.0,368
Van den Berg,21,1.0,338
Richarlison,21,0.0,497
Christie,21,0.0,63
Anderson,21,0.0,423
Colwill,21,1.0,162
Cucurella,21,1.0,163
Collins,21,1.0,88
Tarkowski,21,0.0,236
Antonio,21,0.0,512
M.Asensio,21,,762
Brooks,21,1.0,62
Aribo,21,0.0,452
Enes Ünal,21,0.0,65
O'Riley,21,0.0,629
João Félix,21,0.0,621
Tonali,21,1.0,417
Lerma,21,0.0,206
Mavropanos,21,0.0,528
Andreas,21,1.0,240
Nwaneri,21,0.0,12
Enciso,21,0.0,121
Gündogan,21,0.0,625
Daka,21,4.0,289
Willock,21,0.0,420
Lindstrøm,21,1.0,577
Lewis-Potter,21,0.0,98
Füllkrug,21,0.0,589
Summerville,21,0.0,587
Bentancur,21,0.0,480
Walker-Peters,21,0.0,476
Martinez,21,0.0,47
Schär,21,0.0,415
Alexander-Arnold,21,0.0,311
Andersen,21,0.0,191
Van Hecke,21,1.0,144
Wan-Bissaka,21,0.0,388
Ramsey,21,2.0,53
Ings,21,0.0,523
Munetsi,21,,770
P.M.Sarr,21,0.0,499
Guéhi,21,1.0,200
Maguire,21,0.0,377
Hinshelwood,21,0.0,126
Chalobah,21,0.0,159
Grealish,21,0.0,349
Sessegnon,21,0.0,579
McNeil,21,0.0,230
J.Timber,21,0.0,6
Huijsen,21,0.0,580
Kilman,21,0.0,524
Nelson,21,0.0,10
Jaden,21,0.0,569
Tosin,21,1.0,187
Murillo,21,0.0,436
Robertson,21,0.0,335
C.Soler,21,1.0,654
Onana,21,0.0,233
Mitchell,21,2.0,210
Sinisterra,21,0.0,80
Kerkez,21,0.0,70
Dunk,21,0.0,120
Sarabia,21,2.0,565
Faes,21,0.0,291
Pedro Porro,21,1.0,495
Bellegarde,21,0.0,535
Doherty,21,0.0,543
Barkley,21,0.0,29
McAtee,21,1.0,357
Janelt,21,1.0,94
Maatsen,21,0.0,45
Zabarnyi,21,1.0,85
Guedes,21,2.0,548
Carvalho,21,0.0,314
Elliott,21,0.0,319
Alcaraz,21,0.0,450
Awoniyi,21,0.0,424
Pinnock,21,0.0,104
Burgess,21,0.0,263
C.Richards,21,0.0,194
Rúben,21,0.0,361
Kovačić,21,0.0,354
Kamada,21,0.0,205
Bassey,21,0.0,241
Mings,21,0.0,49
J.Clarke,21,0.0,631
Hirst,21,0.0,272
Sugawara,21,0.0,474
Konsa,21,0.0,44
Lewis,21,0.0,355
Emerson,21,0.0,520
Branthwaite,21,1.0,219
Brereton Díaz,21,0.0,584
Malen,21,,725
Ajer,21,0.0,86
Bradley,21,0.0,313
Greaves,21,0.0,270
Dominguez,21,0.0,431
Mario Jr.,21,0.0,557
Estupiñan,21,1.0,122
Castagne,21,0.0,244
Mykolenko,21,0.0,231
Keane,21,0.0,228
Thomas,21,0.0,20
Gusto,21,0.0,171
Ferguson,21,0.0,123
Sosa,21,0.0,620
Mount,21,0.0,382
Dorgu,21,,766
Scott,21,0.0,77
McAteer,21,0.0,299
Broadhead,21,1.0,262
Chaplin,21,0.0,265
Calafiori,21,0.0,578
Hall,21,1.0,399
El Khannouss,21,0.0,635
Van de Ven,21,0.0,506
Bergvall,21,0.0,481
Baleba,21,0.0,115
Mainoo,21,0.0,378
Almirón,21,0.0,391
Odobert,21,0.0,612
Sterling,21,2.0,186
Wieffer,21,0.0,149
Toti,21,0.0,567
Davis,21,0.0,267
Mazraoui,21,0.0,594
Pau,21,0.0,52
Ugarte,21,0.0,652
Saliba,21,0.0,18
S.Bueno,21,0.0,564
Hill,21,0.0,68
Longstaff,21,0.0,410
Adams,21,0.0,60
Ugochukwu,21,0.0,188
Taylor,21,0.0,281
Burns,21,1.0,264
Wilson,21,0.0,259
Johnson,21,0.0,275
Yarmoliuk,21,0.0,111
O’Reilly,21,0.0,607
N.Semedo,21,0.0,559
Yoro,21,0.0,572
Mangala,21,1.0,651
Hughes,21,0.0,203
Zinchenko,21,0.0,25
Dawson,21,0.0,542
Udogie,21,0.0,505
Lukić,21,1.0,249
Downes,21,0.0,518
Cash,21,0.0,32
Matheus N.,21,0.0,356
Werner,21,0.0,509
Dragusin,21,0.0,486
Spence,21,0.0,504
White,21,0.0,24
Gana,21,0.0,222
Robinson,21,1.0,255
Diego Carlos,21,0.0,35
Diop,21,0.0,245
Manning,21,0.0,467
Al-Hamadi,21,0.0,260
R.Gomes,21,0.0,563
Bednarek,21,0.0,455
Todibo,21,0.0,591
A.Fatawu,21,0.0,570
Danso,21,,767
Gravenberch,21,1.0,323
Akanji,21,1.0,340
O'Brien,21,0.0,582
Philip,21,0.0,76
Davies,21,0.0,669
C.Doucouré,21,0.0,193
Schlupp,21,0.0,214
Edouard,21,0.0,198
Aké,21,0.0,341
N.Gonzalez,21,,765
Tsimikas,21,0.0,337
Kelly,21,0.0,404
Miley,21,0.0,411
Vestergaard,21,0.0,307
Cajuste,21,0.0,619
Aina,21,0.0,422
Smallbone,21,0.0,471
Hee Chan,21,0.0,550
Stephens,21,0.0,472
Lamptey,21,0.0,131
Broja,21,0.0,156
Caicedo,21,0.0,157
Okoli,21,0.0,301
Kristiansen,21,0.0,296
Gomez,21,0.0,714
F.Kadıoğlu,21,0.0,628
James,21,0.0,172
Y. Chermiti,21,0.0,237
Cook,21,0.0,64
Antony,21,2.0,365
Digne,21,0.0,36
Kamara,21,1.0,42
Devenny,21,0.0,645
Coufal,21,0.0,516
M.França,21,0.0,208
Bissouma,21,0.0,482
W.Fofana,21,0.0,189
Tuanzebe,21,0.0,282
Roerslev,21,2.0,105
Stewart,21,0.0,473
Garner,21,0.0,223
Wharton,21,0.0,216
Obi,21,,776
Alex Moreno,21,0.0,26
Ward-Prowse,21,0.0,531
Doyle,21,0.0,544
Disasi,21,0.0,167
Phillips,21,0.0,359
Renato Veiga,21,0.0,184
Buendia,21,0.0,31
L.Guilherme,21,0.0,526
George,21,0.0,696
André,21,0.0,642
Morato,21,0.0,653
Smith,21,0.0,81
Stones,21,0.0,362
Acheampong,21,1.0,697
Agbadou,21,0.0,720
Lewis-Skelly,21,0.0,597
Gruda,21,0.0,595
Veltman,21,0.0,145
Wood,21,0.0,447
Mosquera,21,0.0,558
B.Soumaré,21,1.0,285
Osula,21,0.0,590
Jebbison,21,0.0,69
De Cordova-Reid,21,0.0,290
Livramento,21,0.0,409
Chiesa,21,0.0,636
Berge,21,0.0,622
Eriksen,21,0.0,370
Kiwior,21,0.0,8
Vinicius,21,0.0,258
Lavia,21,0.0,174
Townsend,21,0.0,583
Coleman,21,0.0,221
J.Cuenca,21,0.0,586
G.Rodríguez,21,0.0,588
Cairney,21,0.0,243
Mheuka,21,,781
Dewsbury-Hall,21,0.0,166
Thomas,21,0.0,20
Álvarez,21,0.0,511
Arrizabalaga,21,0.0,152
Ricardo,21,0.0,302
Collyer,21,0.0,613
Young,21,0.0,656
Boly,21,0.0,425
Cornet,21,0.0,515
Henderson,21,0.0,201
Trippier,21,0.0,418
Senesi,21,0.0,79
Igor,21,0.0,128
Botman,21,0.0,393
Skipp,21,0.0,501
Evans,21,0.0,371
Mubama,21,0.0,698
Krafth,21,0.0,405
Reguilón,21,0.0,496
Scarlett,21,0.0,500
Orford,21,0.0,701
Quansah,21,0.0,333
Moore,21,0.0,610
Woolfenden,21,0.0,284
Tierney,21,0.0,21
Tomiyasu,21,0.0,22
Mudryk,21,0.0,179
Forbs,21,0.0,655
Willian,21,,772
Gómez,21,0.0,714
Coady,21,0.0,288
Lallana,21,0.0,463
Thiago,21,0.0,107
Butler-Oyedeji,21,0.0,665
Coulibaly,21,,726
H.Clarke,21,0.0,266
McTominay,21,0.0,381
Kayode,21,,757
Scarles,21,0.0,677
Jensen,21,0.0,95
Esse,21,,730
King,21,1.0,604
Webster,21,0.0,147
Armstrong,21,0.0,603
Patterson,21,0.0,234
Reed,21,0.0,254
Iroegbunam,21,0.0,226
March,21,0.0,132
Bella-Kotchap,21,0.0,456
Bree,21,0.0,457
Milner,21,0.0,134
Gilmour,21,0.0,124
Dixon,21,0.0,627
G.Nunes,21,0.0,634
Begovic,21,0.0,624
Dahoud,21,0.0,119
Ogbene,21,0.0,632
Gross,21,0.0,125
I.Osman,21,0.0,127
Lankshear,21,0.0,609
Amass,21,0.0,670
Wright,21,0.0,671
Simpson-Pusey,21,0.0,672
Fitzgerald,21,0.0,673
Maghoma,21,0.0,674
Wilson-Esbrand,21,0.0,675
Marsh,21,0.0,676
Nichols,21,0.0,662
Samuels,21,0.0,663
Pond,21,0.0,664
Kporha,21,0.0,666
Fletcher,21,0.0,667
Kaboré,21,0.0,626
Moran,21,0.0,601
Dennis,21,0.0,599
Bogarde,21,0.0,598
J.Araujo,21,0.0,592
Jørgensen,21,0.0,581
Onyeka,21,0.0,102
Mee,21,0.0,100
Konak,21,0.0,97
Alves,21,0.0,606
Godo,21,0.0,605
Trevitt,21,0.0,602
Cahill,21,0.0,668
Barco,21,0.0,116
Baker-Boaitey,21,0.0,114
Zanka,21,0.0,112
Valdimarsson,21,0.0,109
Toney,21,0.0,108
Peart-Harris,21,0.0,103
H.Bueno,21,0.0,549
Gonzalez,21,0.0,547
Fraser,21,0.0,397
Fábio Silva,21,0.0,545
Ahamada,21,0.0,190
Cozier-Duberry,21,0.0,118
Nelson,21,0.0,10
Rushworth,21,0.0,615
Metcalfe,21,0.0,614
Neto,21,0.0,73
Mepham,21,0.0,72
H.Traorè,21,0.0,67
Faivre,21,0.0,66
Swinkels,21,0.0,640
Setford,21,0.0,639
Oulad M'hand,21,0.0,638
Meupiyou,21,0.0,637
Andrey Santos,21,0.0,150
Henry,21,0.0,92
Flekken,21,0.0,91
Dasilva,21,0.0,90
Brierley,21,0.0,87
Travers,21,0.0,84
Paulsen,21,0.0,75
Chilwell,21,0.0,160
Casadei,21,0.0,158
Bettinelli,21,0.0,155
Bergström,21,0.0,154
B.Badiashile,21,0.0,153
Ângelo,21,0.0,151
Hickey,21,0.0,93
Dobbin,21,0.0,37
Diaby,21,0.0,34
Hein,21,0.0,5
Mané,21,,784
Graczyk,21,,783
Samuels-Smith,21,,782
Morgan,21,,780
Koné,21,,779
Moorhouse,21,,778
Jack Henry-Francis,21,,793
Monga,21,,792
Charlie Tasker,21,,791
Yogane,21,0.0,661
Neave,21,,789
Dermot Mee,21,,788
Genesis Antwi,21,,787
Benjamin Fredrick,21,,786
João Cancelo,21,0.0,353
Tom Taylor,21,,800
Boniface,21,,799
Jay Robinson,21,,798
Jake Evans,21,,797
Olabade Aluko,21,,796
Harry Howell,21,,795
Freddie Simmonds,21,,794
Gower,21,,790
Welington,21,0.0,718
Yang,21,0.0,717
Kinsky,21,0.0,716
Godfrey,21,0.0,715
Soler,21,0.0,713
Akinmboni,21,0.0,712
Ajayi,21,,729
Silcott-Duberry,21,,728
McKenna,21,,727
Sherif,21,0.0,724
Sadi,21,0.0,723
Adu-Adjei,21,0.0,722
Gauci,21,0.0,39
Dendoncker,21,0.0,33
Guardiola,21,,736
Arteta,21,,735
Grønbæk,21,,734
Vitor Reis,21,,733
Khusanov,21,,732
A. Garcia,21,,731
Fábio Vieira,21,0.0,1
Marschall,21,0.0,46
Kesler-Hayden,21,0.0,43
Iling Jr,21,0.0,41
Hause,21,0.0,40
Hennessey,21,0.0,721
Rak-Sakyi,21,0.0,695
Cartwright,21,0.0,694
Okoduwa,21,0.0,711
Jimoh,21,0.0,710
Danns,21,0.0,709
Wilson-Brown,21,0.0,708
Rees-Dottin,21,0.0,707
Abbott,21,0.0,706
Arthur,21,0.0,705
Brits,21,0.0,704
Wheatley,21,0.0,648
Rodney,21,0.0,647
Echeverri,21,,785
Umeh-Chibueze,21,0.0,644
Casey,21,0.0,643
Zych,21,0.0,641
Ji-soo,21,0.0,96
Sánchez,21,0.0,185
Jaros,21,0.0,660
Kabia,21,0.0,659
Heaven,21,0.0,658
Kacurri,21,0.0,657
Young,21,0.0,656
Meghoma,21,0.0,649
Davies,21,0.0,669
Agbinone,21,0.0,646
Heaton,21,0.0,374
Hannibal,21,0.0,373
Bayindir,21,0.0,367
Walker,21,0.0,363
Rodrigo,21,0.0,360
Ortega Moreno,21,0.0,358
Slater,21,0.0,685
Hardy,21,0.0,684
Olusesi,21,0.0,683
Edozie,21,0.0,459
McConville,21,0.0,681
Kinsey,21,0.0,680
Dorrington,21,0.0,699
Bates,21,0.0,678
O'Brien-Whitmarsh,21,0.0,693
Nallo,21,0.0,692
Kukonki,21,0.0,691
Amissah,21,0.0,690
Williams-Barnett,21,0.0,689
Nyoni,21,0.0,688
Winterburn,21,0.0,687
Mayers,21,0.0,686
Alleyne,21,0.0,703
Harris,21,0.0,702
King,21,0.0,604
Broggio,21,0.0,679
Sangaré,21,0.0,442
N.Phillips,21,0.0,332
Morton,21,0.0,331
McConnell,21,0.0,330
Kelleher,21,0.0,325
Pellistri,21,0.0,384
Onana,21,0.0,233
Malacia,21,0.0,379
A.Murphy,21,0.0,390
Shaw,21,0.0,387
J.Alvarez,21,0.0,352
Pivas,21,0.0,574
Carson,21,0.0,344
Bobb,21,0.0,343
R.Williams,21,0.0,334
Lewis,21,0.0,355
Lascelles,21,0.0,407
Kuol,21,0.0,406
Hayden,21,0.0,400
Fraser,21,0.0,397
Dúbravka,21,0.0,396
Marcal,21,0.0,297
Iversen,21,0.0,294
Ederson M.,21,0.0,347
A.Becker,21,0.0,310
Winks,21,0.0,309
Ward,21,0.0,215
Stolarczyk,21,0.0,304
Souttar,21,0.0,303
C.Miguel,21,0.0,427
Bowler,21,0.0,426
White,21,0.0,24
Endo,21,0.0,320
Doak,21,0.0,318
Clark,21,0.0,315
Sels,21,0.0,443
Omobamidele,21,0.0,440
O'Brien,21,0.0,582
O.Richards,21,0.0,438
Mighten,21,0.0,435
Dennis,21,0.0,599
Danilo,21,0.0,429
Da Silva Moreira,21,0.0,428
Baggott,21,0.0,261
Worrall,21,0.0,448
Ui-jo,21,0.0,446
Turner,21,0.0,445
Toffolo,21,0.0,444
Panzo,21,0.0,441
Potter,21,,750
Postecoglou,21,,749
Rusk,21,,748
Nuno,21,,747
Jorginho,21,0.0,7
Cashin,21,,763
Harrison,21,,224
Cassanova,21,,760
Eyestone,21,,759
Knight,21,,758
Porter,21,,756
Hermansen,21,0.0,293
Iraola,21,,738
Lindelof,21,0.0,376
Kayi Sanda,21,0.0,719
Fredricson,21,,777
Coby Ebere,21,,775
Anselmino,21,,774
Heath,21,,773
Amougou,21,,771
Djiga,21,,769
Barrenechea,21,0.0,30
Raya,21,0.0,15
Martinez,21,0.0,47
Golding,21,0.0,292
Targett,21,0.0,416
Ruddy,21,0.0,414
Pope,21,0.0,413
Odysseas,21,0.0,412
Palmer,21,,182
Emery,21,,737
Anthony,21,0.0,61
Aarons,21,0.0,59
Sousa,21,0.0,56
Sinisalo,21,0.0,55
Pereira,21,,751
Nedeljkovic,21,0.0,50
Howe,21,,746
Amorim,21,,745
Slot,21,,744
McKenna,21,,727
Moyes,21,,742
Glasner,21,,741
Maresca,21,,740
Hürzeler,21,,739
Van Nistelrooy,21,,754
Silva,21,,753
Frank,21,,752
Olsen,21,0.0,51
Ozoh,21,0.0,212
Matthews,21,0.0,209
Johnstone,21,0.0,204
Holding,21,0.0,202
B.Traore,21,0.0,534
Zouma,21,0.0,532
N.Aguerd,21,0.0,529
Foderingham,21,0.0,522
Fabianski,21,0.0,521
Earthy,21,0.0,519
Cresswell,21,0.0,517
Bajcetic,21,0.0,312
D.D.Fofana,21,0.0,164
Chukwuemeka,21,0.0,161
Cundle,21,0.0,540
Chiwome,21,0.0,539
Chirewa,21,0.0,538
Chiquinho,21,0.0,537
Bentley,21,0.0,536
Marc Guiu,21,0.0,178
M.Sarr,21,0.0,176
Lukaku,21,0.0,175
Kellyman,21,0.0,173
Deivid,21,0.0,165
Petrović,21,0.0,183
Muric,21,0.0,568
Podence,21,0.0,562
Pedro Lima,21,0.0,561
King,21,0.0,604
Kalajdžić,21,0.0,555
José Sá,21,0.0,554
Hoever,21,0.0,552
Hodge,21,0.0,551
Moder,21,0.0,137
Mazilu,21,0.0,133
Rak-Sakyi,21,0.0,695
Irving,21,0.0,576
Wiley,21,0.0,575
Ramsdale,21,0.0,14
Verbruggen,21,0.0,146
Undav,21,0.0,143
Steele,21,0.0,142
Sarmiento,21,0.0,141
Peupion,21,0.0,140
Offiah,21,0.0,139
O’Mahony,21,0.0,138
Areola,21,0.0,513
Ward,21,0.0,215
Kozlowski,21,0.0,130
Morsy,21,0.0,278
Luongo,21,0.0,277
Ladapo,21,0.0,276
Humphreys,21,0.0,273
Harness,21,0.0,271
Edmundson,21,0.0,269
Bazunu,21,0.0,454
Amo-Ameyaw,21,0.0,451
Choudhury,21,0.0,287
Cannon,21,0.0,286
Walton,21,0.0,283
Gilchrist,21,0.0,170
Lis,21,0.0,465
Larios,21,0.0,464
Edwards,21,0.0,460
Edozie,21,0.0,459
Charles,21,0.0,458
Holgate,21,0.0,225
Austin,21,0.0,479
A.Phillips,21,0.0,478
Taylor,21,0.0,281
McCarthy,21,0.0,469
Mara,21,0.0,468
Lumley,21,0.0,466
Slicker,21,0.0,280
Gallagher,21,0.0,169
Harris,21,0.0,702
Benda,21,0.0,242
Pickford,21,0.0,235
Maupay,21,0.0,229
M.Salah,22,2.0,328
Haaland,22,3.0,351
Semenyo,22,2.0,78
Isak,22,0.0,401
Watkins,22,2.0,58
Raúl,22,2.0,252
N.Jackson,22,2.0,180
Wissa,22,2.0,110
Madueke,22,4.0,177
Garnacho,22,2.0,372
Palmer,22,3.0,182
Evanilson,22,0.0,617
Mbeumo,22,4.0,99
Solanke,22,0.0,82
Bowen,22,0.0,514
Luis Díaz,22,6.0,327
Johnson,22,0.0,275
Strand Larsen,22,2.0,566
Vardy,22,1.0,306
Cunha,22,3.0,541
Souček,22,0.0,530
O.Dango,22,2.0,74
Kudus,22,1.0,525
Wood,22,3.0,447
Mateta,22,2.0,207
Mitoma,22,1.0,136
Havertz,22,2.0,4
Trossard,22,2.0,23
Delap,22,1.0,268
Calvert-Lewin,22,6.0,220
I.Sarr,22,0.0,585
Diogo J.,22,0.0,317
Saka,22,0.0,17
Barnes,22,0.0,392
Schade,22,1.0,106
Eze,22,0.0,199
Iwobi,22,2.0,247
Martinelli,22,3.0,9
Gordon,22,2.0,398
Muniz,22,1.0,251
Son,22,2.0,503
Kluivert,22,2.0,71
Rogers,22,0.0,54
Kulusevski,22,1.0,492
Georginio,22,1.0,618
Gakpo,22,3.0,321
João Pedro,22,0.0,129
Welbeck,22,1.0,148
Szoboszlai,22,5.0,336
Joelinton,22,1.0,403
Savinho,22,0.0,571
Onuachu,22,3.0,470
B.Fernandes,22,2.0,366
Neto,22,0.0,73
Gibbs-White,22,1.0,433
Beto,22,0.0,218
Gvardiol,22,0.0,350
Adama,22,1.0,239
Nketiah,22,2.0,11
Muñoz,22,0.0,211
Merino,22,2.0,633
Amad,22,1.0,364
Smith Rowe,22,2.0,19
Aït-Nouri,22,0.0,533
Elanga,22,1.0,432
Archer,22,0.0,27
Bernardo,22,0.0,342
Ndiaye,22,1.0,232
Darwin,22,3.0,316
A.Doucoure,22,0.0,217
Enzo,22,0.0,168
Foden,22,3.0,348
Zirkzee,22,2.0,389
Maddison,22,0.0,494
Duran,22,0.0,38
Hudson-Odoi,22,0.0,434
Minteh,22,1.0,135
J.Murphy,22,0.0,402
Milenković,22,0.0,573
Rashford,22,0.0,385
Ødegaard,22,1.0,13
Rice,22,0.0,16
L.Paquetá,22,0.0,527
Nørgaard,22,1.0,101
Bruno G.,22,1.0,394
Mac Allister,22,4.0,329
M.Fernandes,22,1.0,623
Buonanotte,22,0.0,117
Højlund,22,0.0,375
Tavernier,22,0.0,83
Damsgaard,22,0.0,89
Lacroix,22,1.0,650
Harrison,22,0.0,224
Jones,22,0.0,324
Gabriel,22,0.0,3
Nkunku,22,0.0,181
Virgil,22,2.0,339
J.Ayew,22,3.0,192
Armstrong,22,0.0,603
De Bruyne,22,2.0,345
Adingra,22,0.0,113
Marmoush,22,,755
J.Gomes,22,0.0,553
McGinn,22,0.0,48
Burn,22,0.0,395
Szmodics,22,0.0,611
Justin,22,0.0,295
G.Jesus,22,0.0,2
Tielemans,22,2.0,57
Bailey,22,0.0,28
Ndidi,22,0.0,300
De Ligt,22,1.0,593
Doku,22,2.0,346
Kamaldeen,22,0.0,462
Konaté,22,2.0,326
Yates,22,0.0,449
Harwood-Bellis,22,1.0,461
Jota Silva,22,3.0,596
Ayari,22,0.0,600
Sancho,22,0.0,386
O'Shea,22,1.0,630
Mavididi,22,1.0,298
N.Williams,22,1.0,437
Wilson,22,1.0,259
Tete,22,0.0,257
Tel,22,,768
Romero,22,0.0,498
Dibling,22,0.0,608
Dalot,22,0.0,369
Hutchinson,22,1.0,274
Casemiro,22,0.0,368
Van den Berg,22,1.0,338
Richarlison,22,3.0,497
Christie,22,3.0,63
Anderson,22,0.0,423
Colwill,22,0.0,162
Cucurella,22,1.0,163
Collins,22,0.0,88
Tarkowski,22,1.0,236
Antonio,22,0.0,512
M.Asensio,22,,762
Brooks,22,2.0,62
Aribo,22,0.0,452
Enes Ünal,22,0.0,65
O'Riley,22,0.0,629
João Félix,22,0.0,621
Tonali,22,1.0,417
Lerma,22,0.0,206
Mavropanos,22,0.0,528
Andreas,22,0.0,240
Nwaneri,22,0.0,12
Enciso,22,0.0,121
Gündogan,22,0.0,625
Daka,22,0.0,289
Willock,22,1.0,420
Lindstrøm,22,0.0,577
Lewis-Potter,22,0.0,98
Füllkrug,22,0.0,589
Summerville,22,0.0,587
Bentancur,22,0.0,480
Walker-Peters,22,0.0,476
Martinez,22,0.0,47
Schär,22,1.0,415
Alexander-Arnold,22,1.0,311
Andersen,22,0.0,191
Van Hecke,22,0.0,144
Wan-Bissaka,22,1.0,388
Ramsey,22,0.0,53
Ings,22,1.0,523
Munetsi,22,,770
P.M.Sarr,22,0.0,499
Guéhi,22,0.0,200
Maguire,22,0.0,377
Hinshelwood,22,0.0,126
Chalobah,22,2.0,159
Grealish,22,0.0,349
Sessegnon,22,0.0,579
McNeil,22,0.0,230
J.Timber,22,0.0,6
Huijsen,22,1.0,580
Kilman,22,0.0,524
Nelson,22,0.0,10
Jaden,22,0.0,569
Tosin,22,1.0,187
Murillo,22,0.0,436
Robertson,22,0.0,335
C.Soler,22,0.0,654
Onana,22,0.0,233
Mitchell,22,0.0,210
Sinisterra,22,0.0,80
Kerkez,22,1.0,70
Dunk,22,0.0,120
Sarabia,22,0.0,565
Faes,22,0.0,291
Pedro Porro,22,0.0,495
Bellegarde,22,0.0,535
Doherty,22,1.0,543
Barkley,22,0.0,29
McAtee,22,2.0,357
Janelt,22,0.0,94
Maatsen,22,1.0,45
Zabarnyi,22,1.0,85
Guedes,22,0.0,548
Carvalho,22,0.0,314
Elliott,22,0.0,319
Alcaraz,22,0.0,450
Awoniyi,22,0.0,424
Pinnock,22,0.0,104
Burgess,22,1.0,263
C.Richards,22,1.0,194
Rúben,22,0.0,361
Kovačić,22,1.0,354
Kamada,22,0.0,205
Bassey,22,2.0,241
Mings,22,0.0,49
J.Clarke,22,0.0,631
Hirst,22,0.0,272
Sugawara,22,0.0,474
Konsa,22,0.0,44
Lewis,22,0.0,355
Emerson,22,0.0,520
Branthwaite,22,0.0,219
Brereton Díaz,22,0.0,584
Malen,22,0.0,725
Ajer,22,0.0,86
Bradley,22,0.0,313
Greaves,22,0.0,270
Dominguez,22,0.0,431
Mario Jr.,22,0.0,557
Estupiñan,22,0.0,122
Castagne,22,0.0,244
Mykolenko,22,0.0,231
Keane,22,0.0,228
Thomas,22,0.0,20
Gusto,22,0.0,171
Ferguson,22,0.0,123
Sosa,22,0.0,620
Mount,22,0.0,382
Dorgu,22,,766
Scott,22,0.0,77
McAteer,22,0.0,299
Broadhead,22,0.0,262
Chaplin,22,0.0,265
Calafiori,22,0.0,578
Hall,22,0.0,399
El Khannouss,22,0.0,635
Van de Ven,22,0.0,506
Bergvall,22,0.0,481
Baleba,22,0.0,115
Mainoo,22,0.0,378
Almirón,22,0.0,391
Odobert,22,0.0,612
Sterling,22,0.0,186
Wieffer,22,0.0,149
Toti,22,0.0,567
Davis,22,0.0,267
Mazraoui,22,0.0,594
Pau,22,0.0,52
Ugarte,22,0.0,652
Saliba,22,0.0,18
S.Bueno,22,0.0,564
Hill,22,0.0,68
Longstaff,22,0.0,410
Adams,22,0.0,60
Ugochukwu,22,0.0,188
Taylor,22,0.0,281
Burns,22,0.0,264
Wilson,22,0.0,259
Johnson,22,1.0,275
Yarmoliuk,22,0.0,111
O’Reilly,22,0.0,607
N.Semedo,22,0.0,559
Yoro,22,1.0,572
Mangala,22,1.0,651
Hughes,22,0.0,203
