web_name,gw,tpa,player_id
Iwobi,17,5.0,247
Strand Larsen,17,0.0,566
Havertz,17,2.0,4
Ødegaard,17,2.0,13
Vardy,17,6.0,306
Neto,17,3.0,73
Szoboszlai,17,12.0,336
Barnes,17,4.0,392
Souček,17,2.0,530
Elanga,17,2.0,432
Welbeck,17,0.0,148
Diogo J.,17,2.0,317
Muñoz,17,0.0,211
Wood,17,2.0,447
Gakpo,17,4.0,321
Adama,17,3.0,239
Gvardiol,17,2.0,350
Eze,17,0.0,199
Mateta,17,4.0,207
Delap,17,0.0,268
Joelinton,17,0.0,403
Calvert-Lewin,17,1.0,220
Gibbs-White,17,0.0,433
Aït-Nouri,17,0.0,533
J.Murphy,17,4.0,402
Georginio,17,1.0,618
Foden,17,4.0,348
Ndiaye,17,2.0,232
Merino,17,0.0,633
Maddison,17,0.0,494
Bruno G.,17,5.0,394
Rice,17,2.0,16
B.Fernandes,17,4.0,366
Hutchinson,17,1.0,274
Enzo,17,2.0,168
Grealish,17,7.0,349
Damsgaard,17,2.0,89
Hudson-Odoi,17,2.0,434
Bailey,17,0.0,28
Cucurella,17,0.0,163
Robinson,17,4.0,255
Dalot,17,3.0,369
Lewis-Potter,17,1.0,98
Ramsey,17,0.0,53
Rashford,17,0.0,385
De Bruyne,17,0.0,345
J.Timber,17,2.0,6
Adingra,17,0.0,113
Beto,17,0.0,218
Darwin,17,1.0,316
Collins,17,1.0,88
Onuachu,17,0.0,470
Mavididi,17,2.0,298
A.Doucoure,17,1.0,217
Mac Allister,17,1.0,329
Harrison,17,1.0,224
Anderson,17,4.0,423
Nketiah,17,1.0,11
Kerkez,17,1.0,70
Milenković,17,1.0,573
Ndidi,17,0.0,300
Walker-Peters,17,1.0,476
Tarkowski,17,1.0,236
Højlund,17,2.0,375
Gündogan,17,3.0,625
L.Paquetá,17,1.0,527
Muniz,17,4.0,251
Nkunku,17,0.0,181
Zirkzee,17,5.0,389
Smith Rowe,17,0.0,19
Matheus N.,17,0.0,356
McGinn,17,1.0,48
Jones,17,0.0,324
Robertson,17,2.0,335
Marmoush,17,0.0,755
Armstrong,17,2.0,603
Kamaldeen,17,0.0,462
Udogie,17,0.0,505
Nørgaard,17,2.0,101
Archer,17,1.0,27
O'Shea,17,2.0,630
G.Jesus,17,5.0,2
Tavernier,17,0.0,83
Willock,17,2.0,420
Burn,17,1.0,395
J.Ayew,17,1.0,192
Duran,17,5.0,38
Hall,17,2.0,399
Christie,17,2.0,63
Jota Silva,17,0.0,596
M.Fernandes,17,1.0,623
Virgil,17,2.0,339
Aribo,17,1.0,452
Wilson,17,2.0,259
Alexander-Arnold,17,2.0,311
Ayari,17,4.0,600
Van den Berg,17,0.0,338
Lewis,17,1.0,355
Lindstrøm,17,1.0,577
Mitchell,17,0.0,210
Maatsen,17,0.0,45
Wan-Bissaka,17,0.0,388
Gusto,17,2.0,171
Gabriel,17,3.0,3
Tielemans,17,0.0,57
Andreas,17,0.0,240
J.Gomes,17,2.0,553
Bellegarde,17,0.0,535
Yates,17,0.0,449
Casemiro,17,0.0,368
Nwaneri,17,0.0,12
Cash,17,1.0,32
Tonali,17,0.0,417
Harwood-Bellis,17,0.0,461
Dibling,17,1.0,608
Davis,17,0.0,267
Buonanotte,17,0.0,117
O'Riley,17,0.0,629
Summerville,17,2.0,587
Justin,17,2.0,295
Ajer,17,5.0,86
Maguire,17,2.0,377
Lacroix,17,2.0,650
Colwill,17,0.0,162
Antonio,17,0.0,512
N.Williams,17,2.0,437
Sterling,17,0.0,186
Sessegnon,17,0.0,579
Nelson,17,0.0,10
Szmodics,17,5.0,611
Mainoo,17,5.0,378
Bradley,17,0.0,313
Werner,17,0.0,509
Tete,17,0.0,257
Jaden,17,0.0,569
Livramento,17,0.0,409
Gruda,17,7.0,595
Castagne,17,2.0,244
Füllkrug,17,3.0,589
Janelt,17,2.0,94
Brooks,17,0.0,62
João Félix,17,0.0,621
Guéhi,17,1.0,200
Enciso,17,5.0,121
J.Clarke,17,0.0,631
Van Hecke,17,1.0,144
De Ligt,17,0.0,593
Pedro Porro,17,0.0,495
Kilman,17,1.0,524
Schär,17,0.0,415
Odobert,17,0.0,612
Estupiñan,17,2.0,122
Huijsen,17,1.0,580
Tel,17,0.0,768
Sugawara,17,2.0,474
Calafiori,17,0.0,578
Ings,17,0.0,523
Digne,17,1.0,36
Hinshelwood,17,0.0,126
Guedes,17,2.0,548
Richarlison,17,0.0,497
Emerson,17,2.0,520
Kamada,17,0.0,205
R.Gomes,17,1.0,563
Doherty,17,1.0,543
Lerma,17,2.0,206
Mazraoui,17,1.0,594
El Khannouss,17,0.0,635
A.Fatawu,17,0.0,570
Thomas,17,2.0,20
P.M.Sarr,17,0.0,499
Mykolenko,17,0.0,231
Enes Ünal,17,1.0,65
Dominguez,17,0.0,431
Munetsi,17,0.0,770
Faes,17,0.0,291
Daka,17,0.0,289
Bentancur,17,0.0,480
Pinnock,17,0.0,104
Mavropanos,17,3.0,528
N.Semedo,17,0.0,559
Hee Chan,17,0.0,550
Sarabia,17,0.0,565
Romero,17,0.0,498
Spence,17,0.0,504
Dorgu,17,0.0,766
Chalobah,17,0.0,159
M.Asensio,17,0.0,762
Sinisterra,17,0.0,80
Gravenberch,17,0.0,323
Konaté,17,0.0,326
Hirst,17,0.0,272
Carvalho,17,0.0,314
Ugochukwu,17,3.0,188
Rúben,17,0.0,361
Burgess,17,1.0,263
Murillo,17,0.0,436
Awoniyi,17,0.0,424
Longstaff,17,1.0,410
Bergvall,17,1.0,481
Branthwaite,17,0.0,219
McNeil,17,0.0,230
C.Soler,17,0.0,654
Dunk,17,3.0,120
Aina,17,3.0,422
Brereton Díaz,17,0.0,584
Konsa,17,0.0,44
Manning,17,0.0,467
Onana,17,1.0,233
Cook,17,0.0,64
Roerslev,17,2.0,105
McAtee,17,0.0,357
Andersen,17,0.0,191
Saliba,17,0.0,18
Burns,17,2.0,264
Mario Jr.,17,0.0,557
McAteer,17,0.0,299
Broja,17,0.0,156
Mount,17,0.0,382
Martinez,17,4.0,47
Broadhead,17,0.0,262
Gana,17,0.0,222
Barkley,17,0.0,29
O'Brien,17,0.0,582
Malen,17,0.0,725
White,17,0.0,24
Zinchenko,17,0.0,25
Downes,17,0.0,518
Adams,17,0.0,60
Scott,17,0.0,77
Ferguson,17,2.0,123
Bassey,17,0.0,241
B.Soumaré,17,0.0,285
Alcaraz,17,0.0,450
Kovačić,17,1.0,354
Sosa,17,0.0,620
Elliott,17,1.0,319
Greaves,17,0.0,270
Toti,17,1.0,567
Pau,17,1.0,52
Wilson,17,0.0,259
Yarmoliuk,17,0.0,111
Kristiansen,17,1.0,296
De Cordova-Reid,17,2.0,290
Bednarek,17,1.0,455
Lewis-Skelly,17,0.0,597
O’Reilly,17,0.0,607
Smallbone,17,0.0,471
Dawson,17,0.0,542
Hughes,17,2.0,203
Keane,17,0.0,228
Lukić,17,0.0,249
Forbs,17,0.0,655
Mings,17,0.0,49
Ugarte,17,3.0,652
Davies,17,0.0,669
Álvarez,17,0.0,511
Caicedo,17,0.0,157
Eriksen,17,0.0,370
Mangala,17,0.0,651
Diop,17,0.0,245
C.Richards,17,0.0,194
Edouard,17,0.0,198
Yoro,17,4.0,572
Wieffer,17,2.0,149
Tosin,17,0.0,187
Zabarnyi,17,0.0,85
Berge,17,1.0,622
Philip,17,0.0,76
Dragusin,17,1.0,486
Trippier,17,0.0,418
Moore,17,0.0,610
Johnson,17,1.0,275
Cairney,17,0.0,243
Iroegbunam,17,0.0,226
Chaplin,17,0.0,265
Stephens,17,0.0,472
Tsimikas,17,0.0,337
Baleba,17,0.0,115
Cajuste,17,2.0,619
Vestergaard,17,1.0,307
W.Fofana,17,0.0,189
Akanji,17,0.0,340
Senesi,17,0.0,79
Bree,17,0.0,457
Okoli,17,0.0,301
Wharton,17,0.0,216
Jensen,17,0.0,95
Jebbison,17,0.0,69
F.Kadıoğlu,17,0.0,628
Coufal,17,0.0,516
Van de Ven,17,0.0,506
Al-Hamadi,17,5.0,260
Edozie,17,0.0,459
Todibo,17,0.0,591
Almirón,17,1.0,391
Young,17,0.0,656
Garner,17,0.0,223
Veltman,17,1.0,145
Lamptey,17,0.0,131
George,17,0.0,696
Taylor,17,0.0,281
Alex Moreno,17,0.0,26
Webster,17,0.0,147
N.Gonzalez,17,0.0,765
Hill,17,0.0,68
Antony,17,0.0,365
Scarles,17,1.0,677
Dewsbury-Hall,17,0.0,166
Kamara,17,0.0,42
Devenny,17,0.0,645
Danso,17,0.0,767
King,17,3.0,604
Lallana,17,0.0,463
Sangaré,17,0.0,442
Kayode,17,0.0,757
Ogbene,17,0.0,632
Disasi,17,1.0,167
Mosquera,17,0.0,558
Mudryk,17,0.0,179
Coady,17,1.0,288
S.Bueno,17,1.0,564
Diego Carlos,17,0.0,35
Ward-Prowse,17,0.0,531
Smith,17,0.0,81
Willian,17,0.0,772
Skipp,17,0.0,501
Tuanzebe,17,0.0,282
Esse,17,0.0,730
Gómez,17,0.0,714
Schlupp,17,0.0,214
Botman,17,0.0,393
Miley,17,0.0,411
Obi,17,0.0,776
Bissouma,17,1.0,482
March,17,0.0,132
Walker,17,0.0,363
Phillips,17,0.0,359
Thomas,17,0.0,20
Stewart,17,0.0,473
Townsend,17,0.0,583
Gomez,17,0.0,714
Aké,17,0.0,341
Quansah,17,0.0,333
Patterson,17,0.0,234
Krafth,17,0.0,405
Shaw,17,0.0,387
Kelly,17,0.0,404
M.França,17,0.0,208
Tierney,17,0.0,21
C.Doucouré,17,0.0,193
Doyle,17,0.0,544
Maghoma,17,1.0,674
Morsy,17,0.0,278
James,17,0.0,172
Reed,17,0.0,254
Renato Veiga,17,0.0,184
L.Guilherme,17,0.0,526
Coulibaly,17,0.0,726
Agbadou,17,0.0,720
André,17,0.0,642
Milner,17,0.0,134
Ricardo,17,0.0,302
Osula,17,0.0,590
Chiesa,17,0.0,636
Bogarde,17,0.0,598
Stones,17,0.0,362
Kiwior,17,0.0,8
Fraser,17,0.0,397
Lindelof,17,0.0,376
Acheampong,17,0.0,697
Harness,17,0.0,271
Woolfenden,17,0.0,284
Reguilón,17,0.0,496
Collyer,17,0.0,613
Choudhury,17,1.0,287
Y. Chermiti,17,0.0,237
Marc Guiu,17,0.0,178
Pedro Lima,17,0.0,561
Mee,17,3.0,100
Buendia,17,0.0,31
Godo,17,3.0,605
Clyne,17,1.0,196
Jorginho,17,0.0,7
Orford,17,0.0,701
Vinicius,17,2.0,258
H.Clarke,17,0.0,266
Morato,17,0.0,653
Gray,17,0.0,489
Endo,17,0.0,320
Evans,17,0.0,371
J.Araujo,17,0.0,592
Wood,17,0.0,447
G.Rodríguez,17,0.0,588
Coleman,17,0.0,221
Toffolo,17,0.0,444
Welington,17,0.0,718
Amass,17,0.0,670
Taylor,17,0.0,281
Cornet,17,0.0,515
Thiago,17,0.0,107
A. Garcia,17,0.0,731
Armstrong,17,0.0,603
Bella-Kotchap,17,0.0,456
McTominay,17,0.0,381
Mubama,17,0.0,698
Winterburn,17,0.0,687
Amo-Ameyaw,17,0.0,451
Boly,17,0.0,425
Chilwell,17,0.0,160
Luongo,17,0.0,277
Winks,17,0.0,309
Heaven,17,0.0,658
Simpson-Pusey,17,0.0,672
Monga,17,0.0,792
Henderson,17,0.0,201
Butler-Oyedeji,17,0.0,665
Chiquinho,17,0.0,537
Cresswell,17,0.0,517
Arrizabalaga,17,0.0,152
Igor,17,0.0,128
Lavia,17,0.0,174
Mheuka,17,0.0,781
Moder,17,0.0,137
Scarlett,17,0.0,500
Khusanov,17,0.0,732
Fredricson,17,0.0,777
Grønbæk,17,0.0,734
Tomiyasu,17,0.0,22
Godfrey,17,0.0,715
J.Cuenca,17,0.0,586
Toney,17,0.0,108
Peart-Harris,17,0.0,103
Onyeka,17,0.0,102
Vitor Reis,17,0.0,733
G.Nunes,17,0.0,634
Arteta,17,0.0,735
Guardiola,17,0.0,736
Yang,17,0.0,717
I.Osman,17,0.0,127
Meupiyou,17,0.0,637
Gross,17,0.0,125
Kayi Sanda,17,0.0,719
Gilmour,17,0.0,124
Dahoud,17,0.0,119
Cozier-Duberry,17,0.0,118
Lankshear,17,0.0,609
Kabia,17,0.0,659
Gauci,17,0.0,39
Kacurri,17,0.0,657
Hause,17,0.0,40
Iling Jr,17,0.0,41
Wright,17,0.0,671
Kesler-Hayden,17,0.0,43
Kuol,17,0.0,406
Hennessey,17,0.0,721
Cahill,17,0.0,668
Fletcher,17,0.0,667
Kporha,17,0.0,666
Silcott-Duberry,17,0.0,728
Barco,17,0.0,116
Baker-Boaitey,17,0.0,114
Ajayi,17,0.0,729
Zanka,17,0.0,112
Valdimarsson,17,0.0,109
Davies,17,0.0,669
Mazilu,17,0.0,133
McKenna,17,0.0,727
Kozlowski,17,0.0,130
Ahamada,17,0.0,190
Wilson-Brown,17,0.0,708
Sánchez,17,0.0,185
B.Badiashile,17,0.0,153
Danns,17,0.0,709
Jaros,17,0.0,660
Andrey Santos,17,0.0,150
Jimoh,17,0.0,710
Verbruggen,17,0.0,146
Undav,17,0.0,143
Okoduwa,17,0.0,711
Steele,17,0.0,142
Sarmiento,17,0.0,141
Akinmboni,17,0.0,712
Soler,17,0.0,713
Ângelo,17,0.0,151
Dixon,17,0.0,627
Adu-Adjei,17,0.0,722
Kaboré,17,0.0,626
Begovic,17,0.0,624
Nelson,17,0.0,10
Rushworth,17,0.0,615
Metcalfe,17,0.0,614
Paulsen,17,0.0,75
Neto,17,0.0,73
Sherif,17,0.0,724
H.Traorè,17,0.0,67
Faivre,17,0.0,66
Swinkels,17,0.0,640
Setford,17,0.0,639
Oulad M'hand,17,0.0,638
Peupion,17,0.0,140
Offiah,17,0.0,139
O’Mahony,17,0.0,138
Sadi,17,0.0,723
Mepham,17,0.0,72
Fitzgerald,17,0.0,673
Amissah,17,0.0,690
Williams-Barnett,17,0.0,689
Nyoni,17,0.0,688
Jake Evans,17,0.0,797
Mayers,17,0.0,686
Slater,17,0.0,685
Hardy,17,0.0,684
Dobbin,17,0.0,37
Dorrington,17,0.0,699
Samuels-Smith,17,0.0,782
Graczyk,17,0.0,783
Mané,17,0.0,784
Echeverri,17,0.0,785
Rak-Sakyi,17,0.0,695
Cartwright,17,0.0,694
O'Brien-Whitmarsh,17,0.0,693
Benjamin Fredrick,17,0.0,786
Olusesi,17,0.0,683
Jack Henry-Francis,17,0.0,793
Freddie Simmonds,17,0.0,794
Charlie Tasker,17,0.0,791
Gower,17,0.0,790
Amougou,17,0.0,771
Hayden,17,0.0,400
Harry Howell,17,0.0,795
Dúbravka,17,0.0,396
A.Murphy,17,0.0,390
Wilson-Esbrand,17,0.0,675
Boniface,17,0.0,799
Jay Robinson,17,0.0,798
Edozie,17,0.0,459
McConville,17,0.0,681
Kinsey,17,0.0,680
Broggio,17,0.0,679
Olabade Aluko,17,0.0,796
Bates,17,0.0,678
Marsh,17,0.0,676
Tom Taylor,17,0.0,800
Brierley,17,0.0,87
Travers,17,0.0,84
Young,17,0.0,656
Moorhouse,17,0.0,778
Koné,17,0.0,779
Meghoma,17,0.0,649
Wheatley,17,0.0,648
Rodney,17,0.0,647
Morgan,17,0.0,780
Nallo,17,0.0,692
Umeh-Chibueze,17,0.0,644
Emery,17,0.0,737
Dendoncker,17,0.0,33
Casey,17,0.0,643
Diaby,17,0.0,34
Pond,17,0.0,664
Samuels,17,0.0,663
Nichols,17,0.0,662
Yogane,17,0.0,661
Agbinone,17,0.0,646
Genesis Antwi,17,0.0,787
Kukonki,17,0.0,691
Dermot Mee,17,0.0,788
Rees-Dottin,17,0.0,707
Abbott,17,0.0,706
Arthur,17,0.0,705
Brits,17,0.0,704
Alleyne,17,0.0,703
Harris,17,0.0,702
Dasilva,17,0.0,90
Heath,17,0.0,773
King,17,0.0,604
Zych,17,0.0,641
Anselmino,17,0.0,774
Ji-soo,17,0.0,96
Hickey,17,0.0,93
Henry,17,0.0,92
Coby Ebere,17,0.0,775
Flekken,17,0.0,91
Neave,17,0.0,789
Targett,17,0.0,416
Ruddy,17,0.0,414
Pope,17,0.0,413
Odysseas,17,0.0,412
Lewis,17,0.0,355
Lascelles,17,0.0,407
O'Brien,17,0.0,582
O.Richards,17,0.0,438
Mighten,17,0.0,435
Dennis,17,0.0,599
Ozoh,17,0.0,212
Da Silva Moreira,17,0.0,428
C.Miguel,17,0.0,427
Bowler,17,0.0,426
João Cancelo,17,0.0,353
Worrall,17,0.0,448
Ui-jo,17,0.0,446
Turner,17,0.0,445
Sels,17,0.0,443
Panzo,17,0.0,441
Omobamidele,17,0.0,440
Danilo,17,0.0,429
Onana,17,0.0,233
Charles,17,0.0,458
Bazunu,17,0.0,454
J.Alvarez,17,0.0,352
Ederson M.,17,0.0,347
Carson,17,0.0,344
Bobb,17,0.0,343
McCarthy,17,0.0,469
Mara,17,0.0,468
Lumley,17,0.0,466
White,17,0.0,24
Larios,17,0.0,464
Edwards,17,0.0,460
Stolarczyk,17,0.0,304
Souttar,17,0.0,303
Marcal,17,0.0,297
Iversen,17,0.0,294
Hermansen,17,0.0,293
Golding,17,0.0,292
Austin,17,0.0,479
A.Phillips,17,0.0,478
Lis,17,0.0,465
Pereira,17,0.0,751
Potter,17,0.0,750
Postecoglou,17,0.0,749
Rusk,17,0.0,748
Nuno,17,0.0,747
Howe,17,0.0,746
Marschall,17,0.0,46
Cashin,17,0.0,763
Harrison,17,0.0,224
Cassanova,17,0.0,760
Malacia,17,0.0,379
Knight,17,0.0,758
Porter,17,0.0,756
Van Nistelrooy,17,0.0,754
Djiga,17,0.0,769
Barrenechea,17,0.0,30
Raya,17,0.0,15
Ramsdale,17,0.0,14
Hein,17,0.0,5
Fábio Vieira,17,0.0,1
Palmer,17,0.0,182
Eyestone,17,0.0,759
Heaton,17,0.0,374
Hannibal,17,0.0,373
Bayindir,17,0.0,367
Rodrigo,17,0.0,360
Ortega Moreno,17,0.0,358
Kinsky,17,0.0,716
Anthony,17,0.0,61
Aarons,17,0.0,59
Sousa,17,0.0,56
Sinisalo,17,0.0,55
Frank,17,0.0,752
Nedeljkovic,17,0.0,50
Martinez,17,0.0,47
Amorim,17,0.0,745
Slot,17,0.0,744
McKenna,17,0.0,727
Moyes,17,0.0,742
Glasner,17,0.0,741
Maresca,17,0.0,740
Hürzeler,17,0.0,739
Iraola,17,0.0,738
Silva,17,0.0,753
Olsen,17,0.0,51
Deivid,17,0.0,165
D.D.Fofana,17,0.0,164
Chukwuemeka,17,0.0,161
Irving,17,0.0,576
Wiley,17,0.0,575
Pivas,17,0.0,574
Muric,17,0.0,568
Podence,17,0.0,562
Petrović,17,0.0,183
M.Sarr,17,0.0,176
Pellistri,17,0.0,384
Kellyman,17,0.0,173
Gilchrist,17,0.0,170
Gallagher,17,0.0,169
Benda,17,0.0,242
Pickford,17,0.0,235
Maupay,17,0.0,229
J.Virginia,17,0.0,227
Holgate,17,0.0,225
Cannon,17,0.0,286
Areola,17,0.0,513
Lukaku,17,0.0,175
Jørgensen,17,0.0,581
Casadei,17,0.0,158
Bettinelli,17,0.0,155
Bergström,17,0.0,154
Konak,17,0.0,97
Alves,17,0.0,606
Trevitt,17,0.0,602
Moran,17,0.0,601
Dennis,17,0.0,599
Fraser,17,0.0,397
Gonzalez,17,0.0,547
Ward,17,0.0,215
Rak-Sakyi,17,0.0,695
Matthews,17,0.0,209
Johnstone,17,0.0,204
King,17,0.0,604
Kalajdžić,17,0.0,555
José Sá,17,0.0,554
Hoever,17,0.0,552
Hodge,17,0.0,551
H.Bueno,17,0.0,549
Fábio Silva,17,0.0,545
Lo Celso,17,0.0,493
Højbjerg,17,0.0,490
Forster,17,0.0,488
E.Royal,17,0.0,487
Devine,17,0.0,485
Edmundson,17,0.0,269
Baggott,17,0.0,261
Whiteman,17,0.0,510
Vicario,17,0.0,508
Veliz,17,0.0,507
Stansfield,17,0.0,256
Walton,17,0.0,283
Slicker,17,0.0,280
Ndaba,17,0.0,279
Ladapo,17,0.0,276
Humphreys,17,0.0,273
R.Williams,17,0.0,334
N.Phillips,17,0.0,332
Morton,17,0.0,331
McConnell,17,0.0,330
Kelleher,17,0.0,325
Solomon,17,0.0,502
Ream,17,0.0,253
Mbabu,17,0.0,250
Leno,17,0.0,248
M.Salah,18,15.0,328
Semenyo,18,8.0,78
Isak,18,11.0,401
Haaland,18,11.0,351
Garnacho,18,1.0,372
Martinelli,18,4.0,9
Madueke,18,0.0,177
Mitoma,18,6.0,136
Watkins,18,0.0,58
Kulusevski,18,5.0,492
Luis Díaz,18,0.0,327
Savinho,18,11.0,571
Mbeumo,18,3.0,99
Raúl,18,4.0,252
Bowen,18,9.0,514
N.Jackson,18,4.0,180
Wissa,18,3.0,110
Saka,18,0.0,17
Trossard,18,7.0,23
Rogers,18,1.0,54
Palmer,18,4.0,182
O.Dango,18,6.0,74
Bernardo,18,4.0,342
Schade,18,2.0,106
Doku,18,4.0,346
Gordon,18,4.0,398
João Pedro,18,6.0,129
Minteh,18,1.0,135
Johnson,18,4.0,275
I.Sarr,18,4.0,585
Kudus,18,4.0,525
Son,18,6.0,503
Cunha,18,2.0,541
Solanke,18,9.0,82
Kluivert,18,4.0,71
Evanilson,18,2.0,617
Amad,18,1.0,364
Sancho,18,5.0,386
Iwobi,18,2.0,247
Strand Larsen,18,2.0,566
Havertz,18,8.0,4
Ødegaard,18,12.0,13
Vardy,18,0.0,306
Neto,18,3.0,73
Szoboszlai,18,0.0,336
Barnes,18,1.0,392
Souček,18,2.0,530
Elanga,18,5.0,432
Welbeck,18,0.0,148
Diogo J.,18,2.0,317
Muñoz,18,1.0,211
Wood,18,1.0,447
Gakpo,18,6.0,321
Adama,18,2.0,239
Gvardiol,18,8.0,350
Eze,18,3.0,199
Mateta,18,3.0,207
Delap,18,0.0,268
Joelinton,18,7.0,403
Calvert-Lewin,18,1.0,220
Gibbs-White,18,2.0,433
Aït-Nouri,18,4.0,533
J.Murphy,18,5.0,402
Georginio,18,2.0,618
Foden,18,2.0,348
Ndiaye,18,3.0,232
Merino,18,1.0,633
Maddison,18,2.0,494
Bruno G.,18,5.0,394
Rice,18,1.0,16
B.Fernandes,18,2.0,366
Hutchinson,18,1.0,274
Enzo,18,0.0,168
Grealish,18,0.0,349
Damsgaard,18,4.0,89
Hudson-Odoi,18,3.0,434
Bailey,18,0.0,28
Cucurella,18,3.0,163
Robinson,18,5.0,255
Dalot,18,2.0,369
Lewis-Potter,18,1.0,98
Ramsey,18,0.0,53
Rashford,18,0.0,385
De Bruyne,18,1.0,345
J.Timber,18,1.0,6
Adingra,18,4.0,113
Beto,18,0.0,218
Darwin,18,9.0,316
Collins,18,2.0,88
Onuachu,18,12.0,470
Mavididi,18,0.0,298
A.Doucoure,18,1.0,217
Mac Allister,18,3.0,329
Harrison,18,3.0,224
Anderson,18,1.0,423
Nketiah,18,0.0,11
Kerkez,18,2.0,70
Milenković,18,1.0,573
Ndidi,18,0.0,300
Walker-Peters,18,5.0,476
Tarkowski,18,0.0,236
Højlund,18,0.0,375
Gündogan,18,1.0,625
L.Paquetá,18,0.0,527
Muniz,18,2.0,251
Nkunku,18,1.0,181
Zirkzee,18,0.0,389
Smith Rowe,18,0.0,19
Matheus N.,18,0.0,356
McGinn,18,0.0,48
Jones,18,8.0,324
Robertson,18,4.0,335
Marmoush,18,0.0,755
Armstrong,18,1.0,603
Kamaldeen,18,0.0,462
Udogie,18,2.0,505
Nørgaard,18,0.0,101
Archer,18,0.0,27
O'Shea,18,0.0,630
G.Jesus,18,1.0,2
Tavernier,18,0.0,83
Willock,18,0.0,420
Burn,18,2.0,395
J.Ayew,18,1.0,192
Duran,18,1.0,38
Hall,18,5.0,399
Christie,18,0.0,63
Jota Silva,18,0.0,596
M.Fernandes,18,4.0,623
Virgil,18,1.0,339
Aribo,18,0.0,452
Wilson,18,3.0,259
Alexander-Arnold,18,4.0,311
Ayari,18,2.0,600
Van den Berg,18,0.0,338
Lewis,18,1.0,355
Lindstrøm,18,2.0,577
Mitchell,18,1.0,210
Maatsen,18,0.0,45
Wan-Bissaka,18,3.0,388
Gusto,18,0.0,171
Gabriel,18,3.0,3
Tielemans,18,0.0,57
Andreas,18,1.0,240
J.Gomes,18,0.0,553
Bellegarde,18,0.0,535
Yates,18,0.0,449
Casemiro,18,4.0,368
Nwaneri,18,0.0,12
Cash,18,2.0,32
Tonali,18,1.0,417
Harwood-Bellis,18,1.0,461
Dibling,18,1.0,608
Davis,18,1.0,267
Buonanotte,18,0.0,117
O'Riley,18,8.0,629
Summerville,18,1.0,587
Justin,18,2.0,295
Ajer,18,0.0,86
Maguire,18,1.0,377
Lacroix,18,1.0,650
Colwill,18,0.0,162
Antonio,18,0.0,512
N.Williams,18,0.0,437
Sterling,18,0.0,186
Sessegnon,18,0.0,579
Nelson,18,0.0,10
Szmodics,18,1.0,611
Mainoo,18,3.0,378
Bradley,18,0.0,313
Werner,18,0.0,509
Tete,18,0.0,257
Jaden,18,0.0,569
Livramento,18,0.0,409
Gruda,18,5.0,595
Castagne,18,3.0,244
Füllkrug,18,1.0,589
Janelt,18,1.0,94
Brooks,18,0.0,62
João Félix,18,0.0,621
Guéhi,18,0.0,200
Enciso,18,7.0,121
J.Clarke,18,0.0,631
Van Hecke,18,0.0,144
De Ligt,18,0.0,593
Pedro Porro,18,0.0,495
Kilman,18,0.0,524
Schär,18,0.0,415
Odobert,18,0.0,612
Estupiñan,18,0.0,122
Huijsen,18,0.0,580
Tel,18,0.0,768
Sugawara,18,2.0,474
Calafiori,18,0.0,578
Ings,18,0.0,523
Digne,18,2.0,36
Hinshelwood,18,0.0,126
Guedes,18,0.0,548
Richarlison,18,0.0,497
Emerson,18,0.0,520
Kamada,18,0.0,205
R.Gomes,18,0.0,563
Doherty,18,2.0,543
Lerma,18,2.0,206
Mazraoui,18,2.0,594
El Khannouss,18,0.0,635
A.Fatawu,18,0.0,570
Thomas,18,0.0,20
P.M.Sarr,18,1.0,499
Mykolenko,18,0.0,231
Enes Ünal,18,5.0,65
Dominguez,18,0.0,431
Munetsi,18,0.0,770
Faes,18,0.0,291
Daka,18,1.0,289
Bentancur,18,0.0,480
Pinnock,18,0.0,104
Mavropanos,18,0.0,528
N.Semedo,18,1.0,559
Hee Chan,18,2.0,550
Sarabia,18,0.0,565
Romero,18,0.0,498
Spence,18,0.0,504
Dorgu,18,0.0,766
Chalobah,18,1.0,159
M.Asensio,18,0.0,762
Sinisterra,18,0.0,80
Gravenberch,18,2.0,323
Konaté,18,0.0,326
Hirst,18,0.0,272
Carvalho,18,0.0,314
Ugochukwu,18,2.0,188
Rúben,18,0.0,361
Burgess,18,0.0,263
Murillo,18,0.0,436
Awoniyi,18,2.0,424
Longstaff,18,0.0,410
Bergvall,18,0.0,481
Branthwaite,18,1.0,219
McNeil,18,0.0,230
C.Soler,18,1.0,654
Dunk,18,0.0,120
Aina,18,1.0,422
Brereton Díaz,18,0.0,584
Konsa,18,0.0,44
Manning,18,0.0,467
Onana,18,1.0,233
Cook,18,0.0,64
Roerslev,18,1.0,105
McAtee,18,0.0,357
Andersen,18,0.0,191
Saliba,18,0.0,18
Burns,18,0.0,264
Mario Jr.,18,0.0,557
McAteer,18,0.0,299
Broja,18,1.0,156
Mount,18,0.0,382
Martinez,18,1.0,47
Broadhead,18,0.0,262
Gana,18,2.0,222
Barkley,18,0.0,29
O'Brien,18,0.0,582
Malen,18,0.0,725
White,18,0.0,24
Zinchenko,18,0.0,25
Downes,18,0.0,518
Adams,18,0.0,60
Scott,18,0.0,77
Ferguson,18,0.0,123
Bassey,18,3.0,241
B.Soumaré,18,0.0,285
Alcaraz,18,0.0,450
Kovačić,18,0.0,354
Sosa,18,0.0,620
Elliott,18,0.0,319
Greaves,18,0.0,270
Toti,18,0.0,567
