web_name,gw,SoT,player_id
Lewis,31,0.0,355
Walker,31,0.0,363
Tete,31,0.0,257
Vestergaard,31,0.0,307
Elliott,31,1.0,319
Morsy,31,1.0,278
Davis,31,0.0,267
Mainoo,31,0.0,378
Gomez,31,0.0,714
Lamptey,31,0.0,131
Robertson,31,0.0,335
Okoli,31,0.0,301
Tsimikas,31,0.0,337
Dorgu,31,0.0,766
Danso,31,0.0,767
Davies,31,0.0,669
Faes,31,0.0,291
Ricardo,31,0.0,302
Udogie,31,0.0,505
Kamara,31,0.0,42
F.Kadıoğlu,31,0.0,628
Disasi,31,0.0,167
Eriksen,31,0.0,370
André,31,0.0,642
Scarlett,31,0.0,500
Skipp,31,0.0,501
Hughes,31,0.0,203
Bree,31,0.0,457
White,31,0.0,24
Longstaff,31,0.0,410
Vinicius,31,0.0,258
Cajuste,31,0.0,619
Akanji,31,0.0,340
Edouard,31,0.0,198
Chilwell,31,0.0,160
Veltman,31,0.0,145
Webster,31,0.0,147
Boly,31,0.0,425
Y. Chermiti,31,0.0,237
George,31,0.0,696
Sangaré,31,0.0,442
Mings,31,0.0,49
Manning,31,0.0,467
Dragusin,31,0.0,486
Bogarde,31,0.0,598
Butler-Oyedeji,31,0.0,665
Jensen,31,0.0,95
Gray,31,0.0,489
Livramento,31,0.0,409
Diego Carlos,31,0.0,35
Agbadou,31,0.0,720
Smallbone,31,0.0,471
Lewis-Skelly,31,0.0,597
Philip,31,0.0,76
G.Rodríguez,31,0.0,588
Esse,31,0.0,730
Yoro,31,0.0,572
Jebbison,31,0.0,69
Coleman,31,0.0,221
Pedro Lima,31,0.0,561
Brereton Díaz,31,0.0,584
Álvarez,31,0.0,511
H.Clarke,31,0.0,266
Obi,31,0.0,776
Ugochukwu,31,0.0,188
Mheuka,31,0.0,781
Dawson,31,0.0,542
L.Guilherme,31,0.0,526
Kiwior,31,0.0,8
Burgess,31,0.0,263
Burns,31,0.0,264
Coady,31,0.0,288
Renato Veiga,31,0.0,184
Hall,31,0.0,399
Fraser,31,0.0,397
Osula,31,0.0,590
Morato,31,0.0,653
Coulibaly,31,0.0,726
Coufal,31,0.0,516
Mudryk,31,0.0,179
Alves,31,0.0,606
Dixon,31,0.0,627
Ream,31,0.0,253
Ogbene,31,0.0,632
Kaboré,31,0.0,626
Stansfield,31,0.0,256
Benda,31,0.0,242
J.Araujo,31,0.0,592
Harris,31,0.0,702
Godo,31,0.0,605
Leno,31,0.0,248
King,31,0.0,604
Berge,31,0.0,622
Todibo,31,0.0,591
Lankshear,31,0.0,609
Swinkels,31,0.0,640
Jørgensen,31,0.0,581
Moore,31,0.0,610
Meupiyou,31,0.0,637
Collyer,31,0.0,613
Metcalfe,31,0.0,614
Rushworth,31,0.0,615
G.Nunes,31,0.0,634
Setford,31,0.0,639
Nelson,31,0.0,10
Mbabu,31,0.0,250
Townsend,31,0.0,583
Oulad M'hand,31,0.0,638
Begovic,31,0.0,624
Dewsbury-Hall,31,0.0,166
Deivid,31,0.0,165
D.D.Fofana,31,0.0,164
Chukwuemeka,31,0.0,161
B.Traore,31,0.0,534
Zouma,31,0.0,532
N.Aguerd,31,0.0,529
Humphreys,31,0.0,273
Choudhury,31,0.0,287
Cannon,31,0.0,286
B.Soumaré,31,0.0,285
Cresswell,31,0.0,517
Sterling,31,0.0,186
Areola,31,0.0,513
Foderingham,31,0.0,522
Fabianski,31,0.0,521
Bentley,31,0.0,536
Clyne,31,0.0,196
Chadi Riad,31,0.0,195
Podence,31,0.0,562
Wiley,31,0.0,575
Pivas,31,0.0,574
Earthy,31,0.0,519
Paulsen,31,0.0,75
Brierley,31,0.0,87
Cornet,31,0.0,515
Ebiowei,31,0.0,197
Mykolenko,31,0.0,231
Maupay,31,0.0,229
J.Virginia,31,0.0,227
Iroegbunam,31,0.0,226
Holgate,31,0.0,225
Pickford,31,0.0,235
Patterson,31,0.0,234
Fábio Silva,31,0.0,545
Mosquera,31,0.0,558
King,31,0.0,604
Kalajdžić,31,0.0,555
Tuanzebe,31,0.0,282
Muric,31,0.0,568
Sánchez,31,0.0,185
Armstrong,31,0.0,603
Trevitt,31,0.0,602
Moran,31,0.0,601
Hoever,31,0.0,552
Hodge,31,0.0,551
H.Bueno,31,0.0,549
Gonzalez,31,0.0,547
Fraser,31,0.0,397
Woolfenden,31,0.0,284
Walton,31,0.0,283
José Sá,31,0.0,554
Frank,31,0.0,752
Jorginho,31,0.0,7
Hein,31,0.0,5
Fábio Vieira,31,0.0,1
Raya,31,0.0,15
Ramsdale,31,0.0,14
Johnstone,31,0.0,204
Holding,31,0.0,202
Henderson,31,0.0,201
Ward,31,0.0,215
Rak-Sakyi,31,0.0,695
Ozoh,31,0.0,212
Matthews,31,0.0,209
Neto,31,0.0,73
Sousa,31,0.0,56
Sinisalo,31,0.0,55
Olsen,31,0.0,51
Nedeljkovic,31,0.0,50
C.Doucouré,31,0.0,193
Dobbin,31,0.0,37
Diaby,31,0.0,34
Dendoncker,31,0.0,33
Martinez,31,0.0,47
Marschall,31,0.0,46
Kesler-Hayden,31,0.0,43
O'Brien-Whitmarsh,31,0.0,693
Nallo,31,0.0,692
Kukonki,31,0.0,691
Iling Jr,31,0.0,41
Cashin,31,0.0,763
Vitor Reis,31,0.0,733
Khusanov,31,0.0,732
A. Garcia,31,0.0,731
Ajayi,31,0.0,729
Hause,31,0.0,40
Monga,31,0.0,792
Charlie Tasker,31,0.0,791
Gower,31,0.0,790
Neave,31,0.0,789
Dermot Mee,31,0.0,788
Adu-Adjei,31,0.0,722
Hennessey,31,0.0,721
Djiga,31,0.0,769
Mané,31,0.0,784
Graczyk,31,0.0,783
Samuels-Smith,31,0.0,782
Morgan,31,0.0,780
Koné,31,0.0,779
Moorhouse,31,0.0,778
Fredricson,31,0.0,777
Gauci,31,0.0,39
Coby Ebere,31,0.0,775
Anselmino,31,0.0,774
Heath,31,0.0,773
Willian,31,0.0,772
Amougou,31,0.0,771
Harrison,31,0.0,224
Guardiola,31,0.0,736
Davies,31,0.0,669
Cahill,31,0.0,668
Fletcher,31,0.0,667
Kporha,31,0.0,666
Pond,31,0.0,664
Samuels,31,0.0,663
Nichols,31,0.0,662
Yogane,31,0.0,661
Jaros,31,0.0,660
Kabia,31,0.0,659
Heaven,31,0.0,658
Kacurri,31,0.0,657
Umeh-Chibueze,31,0.0,644
Amissah,31,0.0,690
Zych,31,0.0,641
Young,31,0.0,656
Forbs,31,0.0,655
Meghoma,31,0.0,649
Orford,31,0.0,701
King,31,0.0,604
Dorrington,31,0.0,699
Mubama,31,0.0,698
Acheampong,31,0.0,697
Wheatley,31,0.0,648
Rodney,31,0.0,647
Agbinone,31,0.0,646
J.Cuenca,31,0.0,586
Dennis,31,0.0,599
Casey,31,0.0,643
Williams-Barnett,31,0.0,689
Brits,31,0.0,704
Alleyne,31,0.0,703
Harris,31,0.0,702
Slater,31,0.0,685
Hardy,31,0.0,684
Olusesi,31,0.0,683
Edozie,31,0.0,459
McConville,31,0.0,681
Rak-Sakyi,31,0.0,695
Cartwright,31,0.0,694
Scarles,31,0.0,677
Marsh,31,0.0,676
Wilson-Esbrand,31,0.0,675
Amass,31,0.0,670
Fitzgerald,31,0.0,673
Nyoni,31,0.0,688
Winterburn,31,0.0,687
Mayers,31,0.0,686
Tomiyasu,31,0.0,22
Tierney,31,0.0,21
Buendia,31,0.0,31
Anthony,31,0.0,61
Aarons,31,0.0,59
Kinsey,31,0.0,680
Broggio,31,0.0,679
Bates,31,0.0,678
Simpson-Pusey,31,0.0,672
Wright,31,0.0,671
Maghoma,31,0.0,674
Sarmiento,31,0.0,141
Peupion,31,0.0,140
Offiah,31,0.0,139
O’Mahony,31,0.0,138
Moder,31,0.0,137
Arrizabalaga,31,0.0,152
Ângelo,31,0.0,151
Andrey Santos,31,0.0,150
McTominay,31,0.0,381
Malacia,31,0.0,379
Milner,31,0.0,134
Mazilu,31,0.0,133
March,31,0.0,132
Grønbæk,31,0.0,734
Undav,31,0.0,143
Steele,31,0.0,142
Akinmboni,31,0.0,712
Okoduwa,31,0.0,711
Jimoh,31,0.0,710
Danns,31,0.0,709
Wilson-Brown,31,0.0,708
Rees-Dottin,31,0.0,707
Abbott,31,0.0,706
Arthur,31,0.0,705
Tom Taylor,31,,800
Boniface,31,,799
Jay Robinson,31,,798
Kozlowski,31,0.0,130
Harness,31,0.0,271
Evans,31,0.0,371
Marcal,31,0.0,297
Bajcetic,31,0.0,312
A.Becker,31,0.0,310
Ward,31,0.0,215
Thomas,31,0.0,20
Endo,31,0.0,320
Rodrigo,31,0.0,360
Ortega Moreno,31,0.0,358
João Cancelo,31,0.0,353
Bayindir,31,0.0,367
Lindelof,31,0.0,376
Bergström,31,0.0,154
Hannibal,31,0.0,373
B.Badiashile,31,0.0,153
Kelleher,31,0.0,325
R.Williams,31,0.0,334
Quansah,31,0.0,333
N.Phillips,31,0.0,332
Morton,31,0.0,331
McConnell,31,0.0,330
Carson,31,0.0,344
Verbruggen,31,0.0,146
Casadei,31,0.0,158
Broja,31,0.0,156
Bettinelli,31,0.0,155
Heaton,31,0.0,374
Maresca,31,0.0,740
Hürzeler,31,0.0,739
Iraola,31,0.0,738
Emery,31,0.0,737
Silcott-Duberry,31,0.0,728
McKenna,31,0.0,727
Sherif,31,0.0,724
Sadi,31,0.0,723
Barrenechea,31,0.0,30
Alex Moreno,31,0.0,26
Zinchenko,31,0.0,25
Kayi Sanda,31,0.0,719
Welington,31,0.0,718
Jake Evans,31,,797
Kinsky,31,0.0,716
Godfrey,31,0.0,715
Gómez,31,0.0,714
Soler,31,0.0,713
Cassanova,31,0.0,760
Eyestone,31,0.0,759
Knight,31,0.0,758
Kayode,31,0.0,757
Porter,31,0.0,756
Van Nistelrooy,31,0.0,754
Silva,31,0.0,753
N.Gonzalez,31,0.0,765
Palmer,31,0.0,182
Yang,31,0.0,717
Olabade Aluko,31,,796
Harry Howell,31,,795
Freddie Simmonds,31,,794
Jack Henry-Francis,31,,793
Golding,31,0.0,292
Stolarczyk,31,0.0,304
Souttar,31,0.0,303
Genesis Antwi,31,0.0,787
Benjamin Fredrick,31,0.0,786
Echeverri,31,0.0,785
Bobb,31,0.0,343
Aké,31,0.0,341
J.Alvarez,31,0.0,352
Glasner,31,0.0,741
Kristiansen,31,0.0,296
Iversen,31,0.0,294
Hermansen,31,0.0,293
Arteta,31,0.0,735
Pereira,31,0.0,751
Potter,31,0.0,750
Postecoglou,31,0.0,749
Rusk,31,0.0,748
Nuno,31,0.0,747
Howe,31,0.0,746
Amorim,31,0.0,745
Slot,31,0.0,744
McKenna,31,0.0,727
Moyes,31,0.0,742
Ederson M.,31,0.0,347
Charles,31,0.0,458
Whiteman,31,0.0,510
Vicario,31,0.0,508
Veliz,31,0.0,507
Bella-Kotchap,31,0.0,456
Devine,31,0.0,485
Bryan,31,0.0,483
Reguilón,31,0.0,496
Lo Celso,31,0.0,493
Højbjerg,31,0.0,490
Solomon,31,0.0,502
Hickey,31,0.0,93
Henry,31,0.0,92
Al-Hamadi,31,0.0,260
Dasilva,31,0.0,90
Forster,31,0.0,488
E.Royal,31,0.0,487
Worrall,31,0.0,448
Ui-jo,31,0.0,446
Turner,31,0.0,445
Toffolo,31,0.0,444
Sels,31,0.0,443
Panzo,31,0.0,441
Peart-Harris,31,0.0,103
Da Silva Moreira,31,0.0,428
C.Miguel,31,0.0,427
Bowler,31,0.0,426
Flekken,31,0.0,91
Zabarnyi,31,0.0,85
Travers,31,0.0,84
Smith,31,0.0,81
Ji-soo,31,0.0,96
Chirewa,31,0.0,538
Chiquinho,31,0.0,537
Mepham,31,0.0,72
Hill,31,0.0,68
H.Traorè,31,0.0,67
Faivre,31,0.0,66
Senesi,31,0.0,79
Marc Guiu,31,0.0,178
Ahamada,31,0.0,190
Edozie,31,0.0,459
Cundle,31,0.0,540
Chiwome,31,0.0,539
M.Sarr,31,0.0,176
Lukaku,31,0.0,175
Lavia,31,0.0,174
Kellyman,31,0.0,173
Gilchrist,31,0.0,170
Gallagher,31,0.0,169
Petrović,31,0.0,183
Bazunu,31,0.0,454
Amo-Ameyaw,31,0.0,451
Larios,31,0.0,464
Lallana,31,0.0,463
Edwards,31,0.0,460
W.Fofana,31,0.0,189
Lascelles,31,0.0,407
Cozier-Duberry,31,0.0,118
Barco,31,0.0,116
Baker-Boaitey,31,0.0,114
Igor,31,0.0,128
I.Osman,31,0.0,127
Gross,31,0.0,125
Gilmour,31,0.0,124
A.Murphy,31,0.0,390
Onyeka,31,0.0,102
Mee,31,0.0,100
Konak,31,0.0,97
Zanka,31,0.0,112
Omobamidele,31,0.0,440
Toney,31,0.0,108
Thiago,31,0.0,107
Dahoud,31,0.0,119
Edmundson,31,0.0,269
Slicker,31,0.0,280
Ndaba,31,0.0,279
Luongo,31,0.0,277
Ladapo,31,0.0,276
Pellistri,31,0.0,384
Onana,31,0.0,233
Doak,31,0.0,318
Clark,31,0.0,315
Baggott,31,0.0,261
Valdimarsson,31,0.0,109
O'Brien,31,0.0,582
O.Richards,31,0.0,438
Mighten,31,0.0,435
Wood,31,0.0,447
Taylor,31,0.0,281
Stewart,31,0.0,473
Wilson,31,0.0,259
White,31,0.0,24
Trippier,31,0.0,418
Haaland,32,0.0,351
M.Salah,32,0.0,328
Palmer,32,1.0,182
Isak,32,4.0,401
Cunha,32,1.0,541
Semenyo,32,1.0,78
Mbeumo,32,0.0,99
Wissa,32,1.0,110
Watkins,32,1.0,58
Wood,32,0.0,447
N.Jackson,32,0.0,180
Strand Larsen,32,2.0,566
Bowen,32,1.0,514
Raúl,32,0.0,252
Madueke,32,0.0,177
Delap,32,1.0,268
Evanilson,32,0.0,617
Garnacho,32,2.0,372
Kluivert,32,0.0,71
B.Fernandes,32,0.0,366
Luis Díaz,32,2.0,327
Mateta,32,1.0,207
Iwobi,32,1.0,247
Son,32,0.0,503
Eze,32,2.0,199
Mitoma,32,0.0,136
Solanke,32,0.0,82
I.Sarr,32,0.0,585
Vardy,32,0.0,306
Havertz,32,0.0,4
Savinho,32,0.0,571
Szoboszlai,32,0.0,336
Kudus,32,2.0,525
Trossard,32,1.0,23
Saka,32,0.0,17
João Pedro,32,2.0,129
Welbeck,32,2.0,148
Johnson,32,0.0,275
Schade,32,0.0,106
O.Dango,32,0.0,74
Gakpo,32,0.0,321
Rogers,32,0.0,54
Martinelli,32,0.0,9
Muniz,32,2.0,251
Elanga,32,0.0,432
Gordon,32,0.0,398
Enzo,32,2.0,168
Beto,32,0.0,218
Enciso,32,2.0,121
Gibbs-White,32,1.0,433
Hudson-Odoi,32,2.0,434
Calvert-Lewin,32,0.0,220
Maddison,32,0.0,494
Kulusevski,32,0.0,492
Foden,32,0.0,348
Barnes,32,3.0,392
Marmoush,32,3.0,755
Hutchinson,32,0.0,274
Neto,32,2.0,73
Tavernier,32,0.0,83
J.Murphy,32,1.0,402
Ndiaye,32,3.0,232
Duran,32,0.0,38
Rashford,32,1.0,385
Lewis-Potter,32,0.0,98
Onuachu,32,0.0,470
Ødegaard,32,0.0,13
Souček,32,0.0,530
M.Fernandes,32,1.0,623
P.M.Sarr,32,0.0,499
Minteh,32,0.0,135
De Bruyne,32,1.0,345
Diogo J.,32,0.0,317
Mac Allister,32,2.0,329
Amad,32,0.0,364
Joelinton,32,0.0,403
Muñoz,32,0.0,211
Szmodics,32,0.0,611
Jones,32,1.0,324
Nketiah,32,1.0,11
Georginio,32,0.0,618
Christie,32,0.0,63
Tielemans,32,2.0,57
Kovačić,32,1.0,354
Darwin,32,0.0,316
Gvardiol,32,0.0,350
Nørgaard,32,0.0,101
Zirkzee,32,1.0,389
Nkunku,32,0.0,181
Adama,32,0.0,239
Baleba,32,0.0,115
Merino,32,0.0,633
Bernardo,32,0.0,342
Lindstrøm,32,0.0,577
Brooks,32,0.0,62
Buonanotte,32,0.0,117
Schär,32,2.0,415
M.Asensio,32,3.0,762
Tonali,32,1.0,417
Smith Rowe,32,0.0,19
Archer,32,1.0,27
Højlund,32,0.0,375
Rice,32,1.0,16
Bruno G.,32,2.0,394
Dibling,32,0.0,608
De Ligt,32,0.0,593
A.Doucoure,32,1.0,217
Cucurella,32,0.0,163
Doku,32,0.0,346
Wilson,32,0.0,259
McNeil,32,0.0,230
Andreas,32,0.0,240
Yates,32,0.0,449
Nwaneri,32,0.0,12
Ndidi,32,0.0,300
J.Ayew,32,0.0,192
Pedro Porro,32,0.0,495
Romero,32,1.0,498
Armstrong,32,0.0,603
Kamaldeen,32,0.0,462
Sarabia,32,0.0,565
Aït-Nouri,32,1.0,533
Malen,32,1.0,725
Alexander-Arnold,32,0.0,311
Casemiro,32,0.0,368
Damsgaard,32,0.0,89
Tel,32,1.0,768
J.Gomes,32,0.0,553
Richarlison,32,1.0,497
Virgil,32,1.0,339
Jota Silva,32,2.0,596
Ayari,32,0.0,600
Guedes,32,0.0,548
Sessegnon,32,1.0,579
C.Soler,32,1.0,654
Milenković,32,0.0,573
Emerson,32,0.0,520
Enes Ünal,32,0.0,65
Lerma,32,0.0,206
G.Jesus,32,0.0,2
Aribo,32,0.0,452
Harwood-Bellis,32,0.0,461
Sancho,32,1.0,386
Thomas,32,1.0,20
Mavididi,32,1.0,298
Guéhi,32,0.0,200
Anderson,32,0.0,423
Dominguez,32,0.0,431
Adingra,32,2.0,113
Alcaraz,32,0.0,450
Estupiñan,32,0.0,122
Mangala,32,0.0,651
O'Riley,32,1.0,629
El Khannouss,32,1.0,635
N.Semedo,32,0.0,559
Calafiori,32,0.0,578
Pinnock,32,0.0,104
Hinshelwood,32,0.0,126
Collins,32,0.0,88
Sinisterra,32,0.0,80
Walker-Peters,32,0.0,476
N.Williams,32,0.0,437
Chalobah,32,2.0,159
Martinez,32,0.0,47
Broadhead,32,0.0,262
Justin,32,0.0,295
Harrison,32,0.0,224
Onana,32,1.0,233
Nelson,32,0.0,10
Bailey,32,0.0,28
Munetsi,32,1.0,770
Maatsen,32,0.0,45
Wharton,32,0.0,216
McGinn,32,1.0,48
Gana,32,0.0,222
Gündogan,32,0.0,625
Mario Jr.,32,0.0,557
Füllkrug,32,0.0,589
Lacroix,32,0.0,650
João Félix,32,0.0,621
Sosa,32,0.0,620
Gabriel,32,0.0,3
Scott,32,1.0,77
Van Hecke,32,0.0,144
Dalot,32,0.0,369
Maguire,32,0.0,377
Van den Berg,32,0.0,338
Barkley,32,0.0,29
Gravenberch,32,0.0,323
Andersen,32,1.0,191
L.Paquetá,32,0.0,527
Mavropanos,32,0.0,528
Bellegarde,32,0.0,535
Kerkez,32,0.0,70
A.Fatawu,32,0.0,570
Ings,32,0.0,523
Jaden,32,0.0,569
C.Richards,32,1.0,194
Carvalho,32,0.0,314
Bentancur,32,0.0,480
Murillo,32,0.0,436
Rúben,32,0.0,361
Wan-Bissaka,32,0.0,388
Sugawara,32,0.0,474
Grealish,32,0.0,349
Ramsey,32,0.0,53
Bissouma,32,1.0,482
Awoniyi,32,0.0,424
Burn,32,0.0,395
Bassey,32,0.0,241
Taylor,32,0.0,281
Kamada,32,0.0,205
Summerville,32,0.0,587
J.Timber,32,0.0,6
Cash,32,0.0,32
Tarkowski,32,0.0,236
Daka,32,2.0,289
Wieffer,32,0.0,149
Greaves,32,0.0,270
Gusto,32,0.0,171
Janelt,32,0.0,94
Cook,32,0.0,64
Devenny,32,0.0,645
Hirst,32,0.0,272
Antonio,32,0.0,512
Winks,32,0.0,309
McAtee,32,2.0,357
Digne,32,0.0,36
Konaté,32,0.0,326
Konsa,32,0.0,44
De Cordova-Reid,32,0.0,290
Caicedo,32,0.0,157
S.Bueno,32,0.0,564
Johnson,32,1.0,275
Colwill,32,1.0,162
Downes,32,0.0,518
Castagne,32,0.0,244
R.Gomes,32,0.0,563
O'Brien,32,0.0,582
Doherty,32,0.0,543
James,32,0.0,172
Keane,32,0.0,228
Young,32,0.0,656
Branthwaite,32,0.0,219
Hee Chan,32,0.0,550
Ugarte,32,1.0,652
Ferguson,32,0.0,123
Antony,32,0.0,365
Matheus N.,32,0.0,356
Bradley,32,0.0,313
McAteer,32,1.0,299
Mount,32,1.0,382
Mazraoui,32,0.0,594
Chaplin,32,0.0,265
Willock,32,0.0,420
Dunk,32,0.0,120
Werner,32,0.0,509
Spence,32,0.0,504
Ajer,32,1.0,86
Garner,32,1.0,223
Pau,32,0.0,52
M.França,32,1.0,208
Odobert,32,0.0,612
J.Clarke,32,0.0,631
Saliba,32,0.0,18
Adams,32,1.0,60
Mitchell,32,0.0,210
Schlupp,32,0.0,214
Toti,32,0.0,567
Irving,32,0.0,576
Robinson,32,0.0,255
Lukić,32,1.0,249
O'Shea,32,0.0,630
Huijsen,32,0.0,580
O’Reilly,32,1.0,607
Chiesa,32,0.0,636
Gruda,32,0.0,595
Tosin,32,0.0,187
Ward-Prowse,32,0.0,531
Kilman,32,0.0,524
Doyle,32,0.0,544
Cairney,32,1.0,243
Reed,32,0.0,254
Diop,32,0.0,245
Roerslev,32,0.0,105
Yarmoliuk,32,0.0,111
Van de Ven,32,0.0,506
Bednarek,32,0.0,455
Aina,32,0.0,422
Bergvall,32,0.0,481
Stephens,32,0.0,472
Almirón,32,0.0,391
Phillips,32,0.0,359
Miley,32,0.0,411
Stones,32,0.0,362
Lewis,32,0.0,355
Walker,32,0.0,363
Tete,32,0.0,257
Vestergaard,32,0.0,307
Elliott,32,0.0,319
Morsy,32,0.0,278
Davis,32,0.0,267
Mainoo,32,0.0,378
Gomez,32,0.0,714
Lamptey,32,0.0,131
Robertson,32,0.0,335
Okoli,32,1.0,301
Tsimikas,32,0.0,337
Dorgu,32,0.0,766
Danso,32,0.0,767
Davies,32,0.0,669
Faes,32,0.0,291
Ricardo,32,0.0,302
Udogie,32,0.0,505
Kamara,32,0.0,42
F.Kadıoğlu,32,0.0,628
Disasi,32,0.0,167
Eriksen,32,0.0,370
André,32,0.0,642
Scarlett,32,0.0,500
Skipp,32,0.0,501
Hughes,32,0.0,203
Bree,32,0.0,457
White,32,0.0,24
Longstaff,32,0.0,410
Vinicius,32,0.0,258
Cajuste,32,0.0,619
Akanji,32,0.0,340
Edouard,32,0.0,198
Chilwell,32,0.0,160
Veltman,32,0.0,145
Webster,32,0.0,147
Boly,32,0.0,425
Y. Chermiti,32,0.0,237
George,32,0.0,696
Sangaré,32,0.0,442
Mings,32,0.0,49
Manning,32,0.0,467
Dragusin,32,0.0,486
Bogarde,32,0.0,598
Butler-Oyedeji,32,0.0,665
Jensen,32,0.0,95
Gray,32,0.0,489
Livramento,32,0.0,409
Diego Carlos,32,0.0,35
Agbadou,32,0.0,720
Smallbone,32,0.0,471
Lewis-Skelly,32,0.0,597
Philip,32,0.0,76
G.Rodríguez,32,0.0,588
Esse,32,0.0,730
Yoro,32,0.0,572
Jebbison,32,0.0,69
Coleman,32,0.0,221
Pedro Lima,32,0.0,561
Brereton Díaz,32,0.0,584
Álvarez,32,0.0,511
H.Clarke,32,0.0,266
Obi,32,0.0,776
Ugochukwu,32,0.0,188
Mheuka,32,0.0,781
Dawson,32,0.0,542
L.Guilherme,32,0.0,526
Kiwior,32,0.0,8
Burgess,32,0.0,263
Burns,32,0.0,264
Coady,32,0.0,288
Renato Veiga,32,0.0,184
Hall,32,0.0,399
Fraser,32,0.0,397
Osula,32,0.0,590
Morato,32,0.0,653
Coulibaly,32,0.0,726
Coufal,32,0.0,516
Mudryk,32,0.0,179
Alves,32,0.0,606
Dixon,32,0.0,627
Ream,32,0.0,253
Ogbene,32,0.0,632
Kaboré,32,0.0,626
Stansfield,32,0.0,256
Benda,32,0.0,242
J.Araujo,32,0.0,592
Harris,32,0.0,702
Godo,32,0.0,605
Leno,32,0.0,248
King,32,0.0,604
Berge,32,0.0,622
Todibo,32,0.0,591
Lankshear,32,0.0,609
Swinkels,32,0.0,640
Jørgensen,32,0.0,581
Moore,32,0.0,610
Meupiyou,32,0.0,637
Collyer,32,0.0,613
Metcalfe,32,0.0,614
Rushworth,32,0.0,615
G.Nunes,32,0.0,634
Setford,32,0.0,639
Nelson,32,0.0,10
Mbabu,32,0.0,250
Townsend,32,0.0,583
Oulad M'hand,32,0.0,638
Begovic,32,0.0,624
Dewsbury-Hall,32,0.0,166
Deivid,32,0.0,165
D.D.Fofana,32,0.0,164
Chukwuemeka,32,0.0,161
B.Traore,32,0.0,534
Zouma,32,0.0,532
N.Aguerd,32,0.0,529
Humphreys,32,0.0,273
Choudhury,32,0.0,287
Cannon,32,0.0,286
B.Soumaré,32,0.0,285
Cresswell,32,0.0,517
Sterling,32,0.0,186
Areola,32,0.0,513
Foderingham,32,0.0,522
Fabianski,32,0.0,521
Bentley,32,0.0,536
Clyne,32,0.0,196
Chadi Riad,32,0.0,195
Podence,32,0.0,562
Wiley,32,0.0,575
Pivas,32,0.0,574
Earthy,32,0.0,519
Paulsen,32,0.0,75
Brierley,32,0.0,87
Cornet,32,0.0,515
Ebiowei,32,0.0,197
Mykolenko,32,0.0,231
Maupay,32,0.0,229
J.Virginia,32,0.0,227
Iroegbunam,32,0.0,226
Holgate,32,0.0,225
Pickford,32,0.0,235
Patterson,32,0.0,234
Fábio Silva,32,0.0,545
Mosquera,32,0.0,558
King,32,0.0,604
Kalajdžić,32,0.0,555
Tuanzebe,32,0.0,282
Muric,32,0.0,568
Sánchez,32,0.0,185
Armstrong,32,0.0,603
Trevitt,32,0.0,602
Moran,32,0.0,601
Hoever,32,0.0,552
Hodge,32,0.0,551
H.Bueno,32,0.0,549
Gonzalez,32,0.0,547
Fraser,32,0.0,397
Woolfenden,32,0.0,284
Walton,32,0.0,283
José Sá,32,0.0,554
Frank,32,0.0,752
Jorginho,32,0.0,7
Hein,32,0.0,5
Fábio Vieira,32,0.0,1
Raya,32,0.0,15
Ramsdale,32,0.0,14
Johnstone,32,0.0,204
Holding,32,0.0,202
Henderson,32,0.0,201
Ward,32,0.0,215
Rak-Sakyi,32,0.0,695
Ozoh,32,0.0,212
Matthews,32,0.0,209
Neto,32,0.0,73
Sousa,32,0.0,56
Sinisalo,32,0.0,55
Olsen,32,0.0,51
Nedeljkovic,32,0.0,50
C.Doucouré,32,0.0,193
Dobbin,32,0.0,37
Diaby,32,0.0,34
Dendoncker,32,0.0,33
Martinez,32,0.0,47
Marschall,32,0.0,46
Kesler-Hayden,32,0.0,43
O'Brien-Whitmarsh,32,0.0,693
Nallo,32,0.0,692
Kukonki,32,0.0,691
Iling Jr,32,0.0,41
Cashin,32,0.0,763
Vitor Reis,32,0.0,733
Khusanov,32,0.0,732
A. Garcia,32,0.0,731
Ajayi,32,0.0,729
Hause,32,0.0,40
Monga,32,0.0,792
Charlie Tasker,32,0.0,791
Gower,32,0.0,790
Neave,32,0.0,789
Dermot Mee,32,0.0,788
Adu-Adjei,32,0.0,722
Hennessey,32,0.0,721
Djiga,32,0.0,769
Mané,32,0.0,784
Graczyk,32,0.0,783
Samuels-Smith,32,0.0,782
Morgan,32,0.0,780
Koné,32,0.0,779
Moorhouse,32,0.0,778
Fredricson,32,0.0,777
Gauci,32,0.0,39
Coby Ebere,32,0.0,775
Anselmino,32,0.0,774
Heath,32,0.0,773
Willian,32,0.0,772
Amougou,32,0.0,771
Harrison,32,0.0,224
Guardiola,32,0.0,736
Davies,32,0.0,669
Cahill,32,0.0,668
Fletcher,32,0.0,667
Kporha,32,0.0,666
Pond,32,0.0,664
Samuels,32,0.0,663
Nichols,32,0.0,662
Yogane,32,0.0,661
Jaros,32,0.0,660
Kabia,32,0.0,659
Heaven,32,0.0,658
Kacurri,32,0.0,657
Umeh-Chibueze,32,0.0,644
Amissah,32,0.0,690
Zych,32,0.0,641
Young,32,0.0,656
Forbs,32,0.0,655
Meghoma,32,0.0,649
Orford,32,0.0,701
King,32,0.0,604
Dorrington,32,0.0,699
Mubama,32,0.0,698
