web_name,gw,npg,player_id
Berge,16,0.0,622
Begovic,16,0.0,624
Lankshear,16,0.0,609
Moore,16,0.0,610
Odobert,16,0.0,612
Chiesa,16,0.0,636
Meupiyou,16,0.0,637
Oulad M'hand,16,0.0,638
Setford,16,0.0,639
Swinkels,16,0.0,640
Gündogan,16,0.0,625
Kaboré,16,0.0,626
Dixon,16,0.0,627
Amissah,16,0.0,690
Kukonki,16,0.0,691
Nallo,16,0.0,692
O'Brien-Whitmarsh,16,0.0,693
Cartwright,16,0.0,694
Rak-Sakyi,16,0.0,695
McConville,16,0.0,681
Edozie,16,0.0,459
Mubama,16,0.0,698
Dorrington,16,0.0,699
King,16,0.0,604
Orford,16,0.0,701
Harris,16,,702
Alleyne,16,,703
Brits,16,,704
Williams-Barnett,16,0.0,689
Zych,16,0.0,641
André,16,0.0,642
Casey,16,0.0,643
Umeh-Chibueze,16,0.0,644
Agbinone,16,0.0,646
Rodney,16,0.0,647
Wheatley,16,0.0,648
Acheampong,16,0.0,697
Yogane,16,0.0,661
Nichols,16,0.0,662
Samuels,16,0.0,663
Pond,16,0.0,664
Meghoma,16,0.0,649
Morato,16,0.0,653
Forbs,16,0.0,655
Young,16,0.0,656
Sherif,16,,724
Coulibaly,16,,726
McKenna,16,,727
Silcott-Duberry,16,,728
Soler,16,,713
Gómez,16,,714
Godfrey,16,,715
Kinsky,16,,716
Khusanov,16,,732
Vitor Reis,16,,733
Grønbæk,16,,734
Arteta,16,,735
Guardiola,16,,736
Hennessey,16,,721
Adu-Adjei,16,,722
Sadi,16,,723
Wilson-Esbrand,16,0.0,675
Marsh,16,0.0,676
Scarles,16,0.0,677
Bates,16,0.0,678
Broggio,16,0.0,679
Kinsey,16,0.0,680
Ajayi,16,,729
A. Garcia,16,,731
Olusesi,16,0.0,683
Hardy,16,0.0,684
Slater,16,0.0,685
Mayers,16,0.0,686
Winterburn,16,0.0,687
Nyoni,16,0.0,688
Fitzgerald,16,0.0,673
Maghoma,16,0.0,674
Mané,16,,784
Djiga,16,,769
Amougou,16,,771
Willian,16,,772
Heath,16,,773
Anselmino,16,,774
Coby Ebere,16,,775
Palmer,16,,182
Monga,16,,792
Fredricson,16,,777
Moorhouse,16,,778
Koné,16,,779
Morgan,16,,780
Mheuka,16,,781
Samuels-Smith,16,,782
Graczyk,16,,783
Tom Taylor,16,,800
Echeverri,16,,785
Benjamin Fredrick,16,,786
Genesis Antwi,16,,787
Dermot Mee,16,,788
Neave,16,,789
Gower,16,,790
Charlie Tasker,16,,791
Hause,16,0.0,40
Jack Henry-Francis,16,,793
Freddie Simmonds,16,,794
Harry Howell,16,,795
Olabade Aluko,16,,796
Jake Evans,16,,797
Jay Robinson,16,,798
Boniface,16,,799
McKenna,16,,727
Slot,16,,744
Zinchenko,16,0.0,25
Alex Moreno,16,0.0,26
Barrenechea,16,0.0,30
Buendia,16,0.0,31
Tierney,16,0.0,21
Tomiyasu,16,0.0,22
Pereira,16,,751
Frank,16,,752
Emery,16,,737
Iraola,16,,738
Isak,17,3.0,401
M.Salah,17,2.0,328
Haaland,17,0.0,351
Wood,17,0.0,447
Wissa,17,0.0,110
Cunha,17,1.0,541
Mbeumo,17,0.0,99
Strand Larsen,17,0.0,566
Watkins,17,0.0,58
Mateta,17,0.0,207
Luis Díaz,17,2.0,327
Johnson,17,0.0,275
Palmer,17,0.0,182
N.Jackson,17,0.0,180
Delap,17,0.0,268
Mitoma,17,0.0,136
Maddison,17,1.0,494
Barnes,17,0.0,392
Gakpo,17,0.0,321
Havertz,17,1.0,4
Iwobi,17,0.0,247
Evanilson,17,0.0,617
Semenyo,17,1.0,78
Welbeck,17,0.0,148
Souček,17,0.0,530
Bowen,17,0.0,514
Schade,17,0.0,106
Solanke,17,1.0,82
Rogers,17,1.0,54
Muniz,17,0.0,251
Trossard,17,0.0,23
J.Murphy,17,1.0,402
O.Dango,17,0.0,74
Kulusevski,17,1.0,492
I.Sarr,17,1.0,585
Duran,17,1.0,38
Foden,17,1.0,348
Martinelli,17,1.0,9
Madueke,17,0.0,177
Raúl,17,0.0,252
Smith Rowe,17,0.0,19
Diogo J.,17,0.0,317
Vardy,17,0.0,306
Marmoush,17,,755
Amad,17,0.0,364
Merino,17,0.0,633
Kluivert,17,0.0,71
Beto,17,0.0,218
Son,17,0.0,503
Kovačić,17,0.0,354
Elanga,17,1.0,432
Enzo,17,0.0,168
B.Fernandes,17,0.0,366
Hudson-Odoi,17,0.0,434
Rashford,17,0.0,385
Nørgaard,17,0.0,101
João Pedro,17,0.0,129
Minteh,17,0.0,135
Georginio,17,0.0,618
Darwin,17,0.0,316
Gvardiol,17,0.0,350
Szoboszlai,17,1.0,336
Mac Allister,17,1.0,329
Garnacho,17,0.0,372
Gibbs-White,17,0.0,433
Gordon,17,0.0,398
Wilson,17,0.0,259
Ndiaye,17,0.0,232
Saka,17,0.0,17
Neto,17,0.0,73
Kudus,17,1.0,525
Onuachu,17,0.0,470
Milenković,17,0.0,573
Aït-Nouri,17,0.0,533
Richarlison,17,0.0,497
Bruno G.,17,0.0,394
Joelinton,17,0.0,403
Thomas,17,0.0,20
Eze,17,0.0,199
Nwaneri,17,0.0,12
Mavididi,17,0.0,298
Schär,17,0.0,415
Muñoz,17,0.0,211
Buonanotte,17,0.0,117
Sessegnon,17,0.0,579
Højlund,17,0.0,375
Cucurella,17,0.0,163
Szmodics,17,0.0,611
Bernardo,17,0.0,342
McAtee,17,0.0,357
A.Doucoure,17,0.0,217
Jones,17,0.0,324
Nkunku,17,0.0,181
J.Ayew,17,0.0,192
Sancho,17,0.0,386
Zirkzee,17,0.0,389
Guéhi,17,0.0,200
Calvert-Lewin,17,0.0,220
Hutchinson,17,0.0,274
Barkley,17,0.0,29
Malen,17,,725
Chalobah,17,0.0,159
P.M.Sarr,17,0.0,499
J.Gomes,17,0.0,553
Jota Silva,17,0.0,596
Aribo,17,0.0,452
Baleba,17,0.0,115
Sarabia,17,0.0,565
Tonali,17,0.0,417
Füllkrug,17,0.0,589
Tavernier,17,0.0,83
De Bruyne,17,0.0,345
McNeil,17,0.0,230
G.Jesus,17,2.0,2
Gabriel,17,0.0,3
Doku,17,0.0,346
Alexander-Arnold,17,0.0,311
M.Asensio,17,,762
Onana,17,0.0,233
Collins,17,0.0,88
Damsgaard,17,0.0,89
Guedes,17,1.0,548
De Ligt,17,0.0,593
Huijsen,17,1.0,580
O’Reilly,17,0.0,607
Hee Chan,17,0.0,550
Enes Ünal,17,0.0,65
Brooks,17,0.0,62
M.Fernandes,17,0.0,623
Tielemans,17,0.0,57
Christie,17,0.0,63
Calafiori,17,0.0,578
El Khannouss,17,0.0,635
Saliba,17,0.0,18
Rice,17,1.0,16
Adama,17,0.0,239
Keane,17,0.0,228
Andreas,17,0.0,240
Justin,17,0.0,295
Hirst,17,0.0,272
Carvalho,17,0.0,314
Anderson,17,0.0,423
Wan-Bissaka,17,0.0,388
Stones,17,0.0,362
Martinez,17,0.0,47
Virgil,17,0.0,339
Archer,17,0.0,27
Emerson,17,0.0,520
Hinshelwood,17,0.0,126
Bissouma,17,0.0,482
Pedro Porro,17,0.0,495
Lamptey,17,0.0,131
Adingra,17,0.0,113
Yates,17,0.0,449
Armstrong,17,0.0,603
Bentancur,17,0.0,480
Aina,17,1.0,422
Pinnock,17,0.0,104
Doherty,17,0.0,543
L.Paquetá,17,0.0,527
Bednarek,17,0.0,455
Jaden,17,0.0,569
R.Gomes,17,1.0,563
O'Brien,17,0.0,582
Bellegarde,17,0.0,535
Dibling,17,0.0,608
Kerkez,17,0.0,70
Esse,17,,730
Cook,17,0.0,64
O'Riley,17,0.0,629
Devenny,17,0.0,645
Ramsey,17,0.0,53
F.Kadıoğlu,17,0.0,628
Munetsi,17,,770
Konsa,17,0.0,44
João Félix,17,0.0,621
Lacroix,17,0.0,650
McGinn,17,0.0,48
Maatsen,17,0.0,45
Ugarte,17,0.0,652
C.Soler,17,0.0,654
George,17,0.0,696
Ayari,17,0.0,600
Osula,17,0.0,590
Summerville,17,0.0,587
Lewis-Skelly,17,0.0,597
Sinisterra,17,0.0,80
Janelt,17,0.0,94
Mario Jr.,17,0.0,557
Sugawara,17,0.0,474
Kamaldeen,17,0.0,462
Smallbone,17,0.0,471
Stephens,17,0.0,472
Alcaraz,17,0.0,450
Caicedo,17,0.0,157
Harwood-Bellis,17,0.0,461
Wieffer,17,1.0,149
Spence,17,0.0,504
Antonio,17,0.0,512
Van Hecke,17,0.0,144
Romero,17,0.0,498
Ings,17,0.0,523
Downes,17,0.0,518
Ferguson,17,0.0,123
Estupiñan,17,0.0,122
Savinho,17,0.0,571
Enciso,17,0.0,121
Lewis-Potter,17,0.0,98
Sosa,17,0.0,620
Cajuste,17,0.0,619
Mangala,17,0.0,651
Murillo,17,0.0,436
Awoniyi,17,0.0,424
James,17,0.0,172
Disasi,17,0.0,167
Colwill,17,0.0,162
N.Williams,17,0.0,437
Tosin,17,0.0,187
Ugochukwu,17,0.0,188
Burn,17,0.0,395
Miley,17,0.0,411
Konaté,17,0.0,326
Harrison,17,0.0,224
M.França,17,0.0,208
Matheus N.,17,0.0,356
Lewis,17,0.0,355
Casemiro,17,0.0,368
Maguire,17,0.0,377
C.Richards,17,0.0,194
Young,17,0.0,656
Grealish,17,0.0,349
Faes,17,0.0,291
De Cordova-Reid,17,0.0,290
Daka,17,0.0,289
Tarkowski,17,0.0,236
Bassey,17,0.0,241
Cairney,17,0.0,243
Broadhead,17,0.0,262
Okoli,17,0.0,301
Nelson,17,0.0,10
Taylor,17,0.0,281
Greaves,17,0.0,270
Davis,17,0.0,267
Johnson,17,0.0,275
Morsy,17,0.0,278
Chaplin,17,0.0,265
Kiwior,17,0.0,8
J.Timber,17,0.0,6
Ødegaard,17,0.0,13
Nketiah,17,0.0,11
Bailey,17,0.0,28
Cash,17,0.0,32
Tel,17,,768
Obi,17,,776
Harrison,17,,224
Cashin,17,,763
Marschall,17,0.0,46
Martinez,17,0.0,47
Dendoncker,17,0.0,33
Diaby,17,0.0,34
Diego Carlos,17,0.0,35
Digne,17,0.0,36
Dobbin,17,0.0,37
Gauci,17,0.0,39
Nedeljkovic,17,0.0,50
Olsen,17,0.0,51
Pau,17,0.0,52
Sinisalo,17,0.0,55
Sousa,17,0.0,56
Iling Jr,17,0.0,41
Kamara,17,0.0,42
Kesler-Hayden,17,0.0,43
Danns,17,,709
Jimoh,17,,710
Okoduwa,17,,711
Akinmboni,17,,712
Aarons,17,0.0,59
Adams,17,0.0,60
Anthony,17,0.0,61
Mings,17,0.0,49
Yang,17,,717
Welington,17,,718
Kayi Sanda,17,,719
Agbadou,17,,720
Arthur,17,,705
Abbott,17,,706
Rees-Dottin,17,,707
Wilson-Brown,17,,708
Baggott,17,0.0,261
Burgess,17,0.0,263
Burns,17,0.0,264
Bradley,17,0.0,313
Clark,17,0.0,315
Doak,17,0.0,318
Elliott,17,0.0,319
Endo,17,0.0,320
Ndaba,17,0.0,279
Slicker,17,0.0,280
H.Clarke,17,0.0,266
Edmundson,17,0.0,269
Harness,17,0.0,271
Tete,17,0.0,257
Vinicius,17,0.0,258
Al-Hamadi,17,0.0,260
Woolfenden,17,0.0,284
B.Soumaré,17,0.0,285
Cannon,17,0.0,286
Choudhury,17,0.0,287
Coady,17,0.0,288
Humphreys,17,0.0,273
Ladapo,17,0.0,276
Luongo,17,0.0,277
White,17,0.0,24
Ramsdale,17,0.0,14
Raya,17,0.0,15
Fábio Vieira,17,0.0,1
Hein,17,0.0,5
Jorginho,17,0.0,7
Tuanzebe,17,0.0,282
Walton,17,0.0,283
Diop,17,0.0,245
Harris,17,0.0,702
Leno,17,0.0,248
Patterson,17,0.0,234
Pickford,17,0.0,235
Y. Chermiti,17,0.0,237
Holgate,17,0.0,225
Iroegbunam,17,0.0,226
Lukić,17,0.0,249
Mbabu,17,0.0,250
Ream,17,0.0,253
Reed,17,0.0,254
Robinson,17,0.0,255
Stansfield,17,0.0,256
Benda,17,0.0,242
Castagne,17,0.0,244
Ndidi,17,0.0,300
Ricardo,17,0.0,302
Souttar,17,0.0,303
Stolarczyk,17,0.0,304
Golding,17,0.0,292
Hermansen,17,0.0,293
Iversen,17,0.0,294
Kristiansen,17,0.0,296
Thomas,17,0.0,20
Vestergaard,17,0.0,307
Ward,17,0.0,215
Winks,17,0.0,309
A.Becker,17,0.0,310
Bajcetic,17,0.0,312
Marcal,17,0.0,297
McAteer,17,0.0,299
Matthews,17,0.0,209
Mitchell,17,0.0,210
Ozoh,17,0.0,212
Rak-Sakyi,17,0.0,695
Schlupp,17,0.0,214
Ward,17,0.0,215
Wharton,17,0.0,216
Henderson,17,0.0,201
Robertson,17,0.0,335
Gomez,17,0.0,714
Gravenberch,17,0.0,323
Kelleher,17,0.0,325
Branthwaite,17,0.0,219
Coleman,17,0.0,221
Gana,17,0.0,222
Garner,17,0.0,223
Aké,17,0.0,341
Bobb,17,0.0,343
Carson,17,0.0,344
McConnell,17,0.0,330
Morton,17,0.0,331
N.Phillips,17,0.0,332
Quansah,17,0.0,333
R.Williams,17,0.0,334
J.Virginia,17,0.0,227
Maupay,17,0.0,229
Mykolenko,17,0.0,231
Ederson M.,17,0.0,347
J.Alvarez,17,0.0,352
Tsimikas,17,0.0,337
Van den Berg,17,0.0,338
Akanji,17,0.0,340
Antony,17,0.0,365
Bayindir,17,0.0,367
João Cancelo,17,0.0,353
Ortega Moreno,17,0.0,358
Phillips,17,0.0,359
Rodrigo,17,0.0,360
Livramento,17,0.0,409
Longstaff,17,0.0,410
Dalot,17,0.0,369
Eriksen,17,0.0,370
Evans,17,0.0,371
Hannibal,17,0.0,373
Heaton,17,0.0,374
Lindelof,17,0.0,376
Rúben,17,0.0,361
Walker,17,0.0,363
Ebiowei,17,0.0,197
Edouard,17,0.0,198
Mainoo,17,0.0,378
Malacia,17,0.0,379
McTominay,17,0.0,381
Mount,17,0.0,382
Onana,17,0.0,233
Pellistri,17,0.0,384
Holding,17,0.0,202
Hughes,17,0.0,203
Johnstone,17,0.0,204
Kamada,17,0.0,205
Lerma,17,0.0,206
C.Doucouré,17,0.0,193
Chadi Riad,17,0.0,195
Clyne,17,0.0,196
Petrović,17,0.0,183
Renato Veiga,17,0.0,184
Gallagher,17,0.0,169
Gilchrist,17,0.0,170
Gusto,17,0.0,171
Kellyman,17,0.0,173
Lavia,17,0.0,174
Lukaku,17,0.0,175
Almirón,17,0.0,391
Sánchez,17,0.0,185
Sterling,17,0.0,186
W.Fofana,17,0.0,189
Ahamada,17,0.0,190
Andersen,17,0.0,191
Marc Guiu,17,0.0,178
Mudryk,17,0.0,179
Lewis,17,0.0,355
Botman,17,0.0,393
Dúbravka,17,0.0,396
Fraser,17,0.0,397
Hall,17,0.0,399
Hayden,17,0.0,400
Shaw,17,0.0,387
A.Murphy,17,0.0,390
Odysseas,17,0.0,412
Pope,17,0.0,413
Ruddy,17,0.0,414
Targett,17,0.0,416
Kelly,17,0.0,404
Krafth,17,0.0,405
Kuol,17,0.0,406
Lascelles,17,0.0,407
White,17,0.0,24
Willock,17,0.0,420
Wilson,17,0.0,259
Stewart,17,0.0,473
Taylor,17,0.0,281
Walker-Peters,17,0.0,476
Wood,17,0.0,447
A.Phillips,17,0.0,478
Boly,17,0.0,425
Bowler,17,0.0,426
C.Miguel,17,0.0,427
Da Silva Moreira,17,0.0,428
Danilo,17,0.0,429
Dennis,17,0.0,599
Dominguez,17,0.0,431
Trippier,17,0.0,418
Toffolo,17,0.0,444
Turner,17,0.0,445
Ui-jo,17,0.0,446
Worrall,17,0.0,448
Mighten,17,0.0,435
O.Richards,17,0.0,438
O'Brien,17,0.0,582
Omobamidele,17,0.0,440
M.Sarr,17,0.0,176
Chukwuemeka,17,0.0,161
D.D.Fofana,17,0.0,164
Deivid,17,0.0,165
Dewsbury-Hall,17,0.0,166
Panzo,17,0.0,441
Sangaré,17,0.0,442
Sels,17,0.0,443
Andrey Santos,17,0.0,150
Ângelo,17,0.0,151
Arrizabalaga,17,0.0,152
Moder,17,0.0,137
O’Mahony,17,0.0,138
Offiah,17,0.0,139
Peupion,17,0.0,140
Sarmiento,17,0.0,141
Bergström,17,0.0,154
Bettinelli,17,0.0,155
Broja,17,0.0,156
Casadei,17,0.0,158
Chilwell,17,0.0,160
Veltman,17,0.0,145
Verbruggen,17,0.0,146
Webster,17,0.0,147
Edozie,17,0.0,459
Edwards,17,0.0,460
Lallana,17,0.0,463
Larios,17,0.0,464
Amo-Ameyaw,17,0.0,451
Bazunu,17,0.0,454
Bella-Kotchap,17,0.0,456
B.Badiashile,17,0.0,153
Austin,17,0.0,479
Lis,17,0.0,465
Lumley,17,0.0,466
Manning,17,0.0,467
Mara,17,0.0,468
McCarthy,17,0.0,469
Bree,17,0.0,457
Charles,17,0.0,458
Dragusin,17,0.0,486
E.Royal,17,0.0,487
Forster,17,0.0,488
Chiquinho,17,0.0,537
Chirewa,17,0.0,538
Chiwome,17,0.0,539
Cundle,17,0.0,540
Dawson,17,0.0,542
Gray,17,0.0,489
Højbjerg,17,0.0,490
Lo Celso,17,0.0,493
Reguilón,17,0.0,496
Bergvall,17,0.0,481
Bryan,17,0.0,483
Davies,17,0.0,669
Devine,17,0.0,485
Veliz,17,0.0,507
Vicario,17,0.0,508
Werner,17,0.0,509
Whiteman,17,0.0,510
Álvarez,17,0.0,511
Scarlett,17,0.0,500
Skipp,17,0.0,501
Solomon,17,0.0,502
Steele,17,0.0,142
Undav,17,0.0,143
Kozlowski,17,0.0,130
March,17,0.0,132
Mazilu,17,0.0,133
Milner,17,0.0,134
Udogie,17,0.0,505
Van de Ven,17,0.0,506
Dunk,17,0.0,120
Roerslev,17,0.0,105
Thiago,17,0.0,107
Toney,17,0.0,108
Valdimarsson,17,0.0,109
Yarmoliuk,17,0.0,111
Zanka,17,0.0,112
Konak,17,0.0,97
Gilmour,17,0.0,124
Gross,17,0.0,125
I.Osman,17,0.0,127
Igor,17,0.0,128
Baker-Boaitey,17,0.0,114
Barco,17,0.0,116
Cozier-Duberry,17,0.0,118
Dahoud,17,0.0,119
Kilman,17,0.0,524
L.Guilherme,17,0.0,526
Mavropanos,17,0.0,528
Areola,17,0.0,513
Cornet,17,0.0,515
Coufal,17,0.0,516
Cresswell,17,0.0,517
Earthy,17,0.0,519
Doyle,17,0.0,544
N.Aguerd,17,0.0,529
Ward-Prowse,17,0.0,531
Zouma,17,0.0,532
B.Traore,17,0.0,534
Bentley,17,0.0,536
Fabianski,17,0.0,521
Foderingham,17,0.0,522
Dasilva,17,0.0,90
Flekken,17,0.0,91
Henry,17,0.0,92
Hickey,17,0.0,93
Jensen,17,0.0,95
Ji-soo,17,0.0,96
Smith,17,0.0,81
Travers,17,0.0,84
Mosquera,17,0.0,558
N.Semedo,17,0.0,559
Fábio Silva,17,0.0,545
Fraser,17,0.0,397
Gonzalez,17,0.0,547
H.Bueno,17,0.0,549
Hodge,17,0.0,551
Hoever,17,0.0,552
Pedro Lima,17,0.0,561
Podence,17,0.0,562
S.Bueno,17,0.0,564
Toti,17,0.0,567
Muric,17,0.0,568
José Sá,17,0.0,554
Kalajdžić,17,0.0,555
King,17,0.0,604
Mee,17,0.0,100
Onyeka,17,0.0,102
Peart-Harris,17,0.0,103
A.Fatawu,17,0.0,570
Yoro,17,0.0,572
Pivas,17,0.0,574
Wiley,17,0.0,575
Irving,17,0.0,576
G.Rodríguez,17,0.0,588
Todibo,17,0.0,591
J.Araujo,17,0.0,592
Lindstrøm,17,0.0,577
Jørgensen,17,0.0,581
Townsend,17,0.0,583
Brereton Díaz,17,0.0,584
G.Nunes,17,0.0,634
King,17,0.0,604
Godo,17,0.0,605
Alves,17,0.0,606
Mazraoui,17,0.0,594
Gruda,17,0.0,595
Bogarde,17,0.0,598
Dennis,17,0.0,599
J.Cuenca,17,0.0,586
Faivre,17,0.0,66
H.Traorè,17,0.0,67
Hill,17,0.0,68
Jebbison,17,0.0,69
Mepham,17,0.0,72
Moran,17,0.0,601
Trevitt,17,0.0,602
Armstrong,17,0.0,603
Zabarnyi,17,0.0,85
Ajer,17,0.0,86
Brierley,17,0.0,87
Neto,17,0.0,73
Paulsen,17,0.0,75
Philip,17,0.0,76
Scott,17,0.0,77
Senesi,17,0.0,79
Davies,17,0.0,669
Amass,17,0.0,670
Wright,17,0.0,671
Simpson-Pusey,17,0.0,672
Kacurri,17,0.0,657
Heaven,17,0.0,658
Kabia,17,0.0,659
Jaros,17,0.0,660
Collyer,17,0.0,613
Metcalfe,17,0.0,614
Rushworth,17,0.0,615
Nelson,17,0.0,10
Butler-Oyedeji,17,0.0,665
Kporha,17,0.0,666
Fletcher,17,0.0,667
Cahill,17,0.0,668
O'Shea,17,0.0,630
J.Clarke,17,0.0,631
Ogbene,17,0.0,632
Berge,17,0.0,622
Begovic,17,0.0,624
Lankshear,17,0.0,609
Moore,17,0.0,610
Odobert,17,0.0,612
Chiesa,17,0.0,636
Meupiyou,17,0.0,637
Oulad M'hand,17,0.0,638
Setford,17,0.0,639
Swinkels,17,0.0,640
Gündogan,17,0.0,625
Kaboré,17,0.0,626
Dixon,17,0.0,627
Amissah,17,0.0,690
Kukonki,17,0.0,691
Nallo,17,0.0,692
O'Brien-Whitmarsh,17,0.0,693
Cartwright,17,0.0,694
Rak-Sakyi,17,0.0,695
McConville,17,0.0,681
Edozie,17,0.0,459
Mubama,17,0.0,698
Dorrington,17,0.0,699
King,17,0.0,604
Orford,17,0.0,701
Harris,17,,702
Alleyne,17,,703
Brits,17,,704
Williams-Barnett,17,0.0,689
Zych,17,0.0,641
André,17,0.0,642
Casey,17,0.0,643
Umeh-Chibueze,17,0.0,644
Agbinone,17,0.0,646
Rodney,17,0.0,647
Wheatley,17,0.0,648
Acheampong,17,0.0,697
Yogane,17,0.0,661
Nichols,17,0.0,662
Samuels,17,0.0,663
Pond,17,0.0,664
Meghoma,17,0.0,649
Morato,17,0.0,653
Forbs,17,0.0,655
Young,17,0.0,656
Sherif,17,,724
Coulibaly,17,,726
McKenna,17,,727
Silcott-Duberry,17,,728
Soler,17,,713
Gómez,17,,714
Godfrey,17,,715
Kinsky,17,,716
Khusanov,17,,732
Vitor Reis,17,,733
Grønbæk,17,,734
Arteta,17,,735
Guardiola,17,,736
Hennessey,17,,721
Adu-Adjei,17,,722
Sadi,17,,723
Wilson-Esbrand,17,0.0,675
Marsh,17,0.0,676
Scarles,17,0.0,677
Bates,17,0.0,678
Broggio,17,0.0,679
Kinsey,17,0.0,680
Ajayi,17,,729
A. Garcia,17,,731
Olusesi,17,0.0,683
Hardy,17,0.0,684
Slater,17,0.0,685
Mayers,17,0.0,686
Winterburn,17,0.0,687
Nyoni,17,0.0,688
Fitzgerald,17,0.0,673
Maghoma,17,0.0,674
Mané,17,,784
Djiga,17,,769
Amougou,17,,771
Willian,17,,772
Heath,17,,773
Anselmino,17,,774
Coby Ebere,17,,775
Palmer,17,,182
Monga,17,,792
Fredricson,17,,777
Moorhouse,17,,778
Koné,17,,779
Morgan,17,,780
Mheuka,17,,781
Samuels-Smith,17,,782
Graczyk,17,,783
Tom Taylor,17,,800
Echeverri,17,,785
Benjamin Fredrick,17,,786
Genesis Antwi,17,,787
Dermot Mee,17,,788
Neave,17,,789
Gower,17,,790
Charlie Tasker,17,,791
Hause,17,0.0,40
Jack Henry-Francis,17,,793
Freddie Simmonds,17,,794
Harry Howell,17,,795
Olabade Aluko,17,,796
Jake Evans,17,,797
Jay Robinson,17,,798
Boniface,17,,799
McKenna,17,,727
Slot,17,,744
Zinchenko,17,0.0,25
Alex Moreno,17,0.0,26
Barrenechea,17,0.0,30
Buendia,17,0.0,31
Tierney,17,0.0,21
Tomiyasu,17,0.0,22
Pereira,17,,751
Frank,17,,752
Emery,17,,737
Iraola,17,,738
Isak,18,1.0,401
M.Salah,18,1.0,328
Haaland,18,0.0,351
Wood,18,0.0,447
Wissa,18,0.0,110
Cunha,18,1.0,541
Mbeumo,18,0.0,99
Strand Larsen,18,0.0,566
Watkins,18,0.0,58
Mateta,18,0.0,207
Luis Díaz,18,0.0,327
Johnson,18,0.0,275
Palmer,18,1.0,182
N.Jackson,18,0.0,180
Delap,18,0.0,268
Mitoma,18,0.0,136
Maddison,18,0.0,494
Barnes,18,0.0,392
Gakpo,18,1.0,321
Havertz,18,1.0,4
Iwobi,18,0.0,247
Evanilson,18,0.0,617
Semenyo,18,0.0,78
Welbeck,18,0.0,148
Souček,18,0.0,530
Bowen,18,1.0,514
Schade,18,0.0,106
Solanke,18,0.0,82
Rogers,18,0.0,54
Muniz,18,1.0,251
Trossard,18,0.0,23
J.Murphy,18,0.0,402
O.Dango,18,0.0,74
Kulusevski,18,0.0,492
I.Sarr,18,0.0,585
Duran,18,0.0,38
Foden,18,0.0,348
Martinelli,18,0.0,9
Madueke,18,0.0,177
Raúl,18,0.0,252
Smith Rowe,18,0.0,19
Diogo J.,18,0.0,317
Vardy,18,0.0,306
Marmoush,18,,755
Amad,18,0.0,364
Merino,18,0.0,633
Kluivert,18,0.0,71
Beto,18,0.0,218
Son,18,0.0,503
Kovačić,18,0.0,354
Elanga,18,1.0,432
Enzo,18,0.0,168
B.Fernandes,18,0.0,366
Hudson-Odoi,18,0.0,434
Rashford,18,0.0,385
Nørgaard,18,0.0,101
João Pedro,18,0.0,129
Minteh,18,0.0,135
Georginio,18,0.0,618
Darwin,18,0.0,316
Gvardiol,18,0.0,350
Szoboszlai,18,0.0,336
Mac Allister,18,0.0,329
Garnacho,18,0.0,372
Gibbs-White,18,0.0,433
Gordon,18,1.0,398
Wilson,18,1.0,259
Ndiaye,18,1.0,232
Saka,18,0.0,17
Neto,18,0.0,73
Kudus,18,0.0,525
Onuachu,18,0.0,470
Milenković,18,0.0,573
Aït-Nouri,18,0.0,533
Richarlison,18,0.0,497
Bruno G.,18,0.0,394
Joelinton,18,1.0,403
Thomas,18,0.0,20
Eze,18,0.0,199
Nwaneri,18,0.0,12
Mavididi,18,0.0,298
Schär,18,0.0,415
Muñoz,18,0.0,211
Buonanotte,18,0.0,117
Sessegnon,18,0.0,579
Højlund,18,0.0,375
Cucurella,18,0.0,163
Szmodics,18,0.0,611
Bernardo,18,1.0,342
McAtee,18,0.0,357
A.Doucoure,18,0.0,217
Jones,18,1.0,324
Nkunku,18,0.0,181
J.Ayew,18,1.0,192
Sancho,18,0.0,386
Zirkzee,18,0.0,389
Guéhi,18,0.0,200
Calvert-Lewin,18,0.0,220
Hutchinson,18,0.0,274
Barkley,18,0.0,29
Malen,18,,725
Chalobah,18,0.0,159
P.M.Sarr,18,0.0,499
J.Gomes,18,0.0,553
Jota Silva,18,0.0,596
Aribo,18,0.0,452
Baleba,18,0.0,115
Sarabia,18,0.0,565
Tonali,18,0.0,417
Füllkrug,18,0.0,589
Tavernier,18,0.0,83
De Bruyne,18,0.0,345
McNeil,18,0.0,230
G.Jesus,18,0.0,2
Gabriel,18,0.0,3
Doku,18,0.0,346
Alexander-Arnold,18,0.0,311
M.Asensio,18,,762
Onana,18,0.0,233
Collins,18,0.0,88
Damsgaard,18,0.0,89
Guedes,18,0.0,548
De Ligt,18,0.0,593
Huijsen,18,0.0,580
O’Reilly,18,0.0,607
Hee Chan,18,1.0,550
Enes Ünal,18,0.0,65
Brooks,18,0.0,62
M.Fernandes,18,0.0,623
Tielemans,18,0.0,57
Christie,18,0.0,63
Calafiori,18,0.0,578
El Khannouss,18,0.0,635
Saliba,18,0.0,18
Rice,18,0.0,16
Adama,18,0.0,239
Keane,18,0.0,228
Andreas,18,0.0,240
Justin,18,0.0,295
Hirst,18,0.0,272
Carvalho,18,0.0,314
Anderson,18,0.0,423
Wan-Bissaka,18,0.0,388
Stones,18,0.0,362
Martinez,18,0.0,47
Virgil,18,0.0,339
