player_id,web_name,team_id,element_type,points_per_game,total_points,minutes,starts,goals_scored,assists,yellow_cards,red_cards,clean_sheets,goals_conceded,saves,bps,penalties_saved,penalties_missed,own_goals,goals_conceded_per_90,xG,xA,xGC,xGI,xG_per90,xA_per90,xGC_per90,xGI_per90
310,barry,9,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,beto,9,4,2.9,87,1521,15,8,0,2,0,4,24,0,295,0,0,0,1.42,7.89,0.44,18.8,8.33,0.47,0.03,1.11,0.5
312,ychermiti,9,4,0.8,3,42,0,0,0,1,0,0,0,0,9,0,0,0,0.0,0.11,0.0,0.47,0.11,0.24,0.0,1.01,0.24
313,sherif,9,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,grealish,9,3,1.9,38,710,7,1,1,3,0,2,10,0,187,0,0,0,1.27,1.13,1.67,11.33,2.8,0.14,0.21,1.44,0.35
667,aznou,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,leno,10,1,3.0,115,3420,38,0,2,5,0,5,54,110,475,1,0,0,1.42,0.0,0.03,47.75,0.03,0.0,0.0,1.26,0.0
315,benda,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,robinson,10,2,2.9,106,3166,35,0,10,8,0,5,49,0,507,0,0,0,1.39,0.7,4.17,44.79,4.87,0.02,0.12,1.27,0.14
317,andersen,10,2,1.7,51,2673,30,0,0,7,1,4,47,0,306,0,0,1,1.58,1.04,0.57,37.85,1.61,0.04,0.02,1.27,0.06
318,bassey,10,2,2.1,75,3074,34,1,0,7,0,5,47,0,390,0,0,0,1.38,1.02,0.42,39.22,1.44,0.03,0.01,1.15,0.04
319,castagne,10,2,1.9,46,1642,17,0,1,1,0,3,28,0,205,0,0,0,1.53,0.38,0.56,22.39,0.94,0.02,0.03,1.23,0.05
320,diop,10,2,1.5,31,1334,15,0,0,2,0,1,19,0,146,0,0,1,1.28,0.51,0.07,19.98,0.58,0.03,0.0,1.35,0.03
321,jcuenca,10,2,1.1,9,349,4,0,0,0,0,0,8,0,38,0,0,0,2.06,0.02,0.01,8.99,0.03,0.01,0.0,2.32,0.01
322,tete,10,2,2.2,49,1773,21,0,2,5,0,3,26,0,207,0,0,0,1.32,1.37,0.65,25.5,2.02,0.07,0.03,1.29,0.1
323,amissah,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,iwobi,10,3,4.1,156,2981,35,9,6,1,0,6,45,0,704,0,0,0,1.36,4.33,6.9,38.06,11.23,0.13,0.21,1.15,0.34
325,smith rowe,10,3,3.4,114,2036,25,6,3,3,0,7,28,0,449,0,0,0,1.24,4.45,2.04,25.35,6.49,0.2,0.09,1.12,0.29
326,adama,10,3,2.6,95,1756,18,2,8,3,0,3,28,0,384,0,0,0,1.44,4.11,4.61,25.17,8.72,0.21,0.24,1.29,0.45
327,andreas,10,3,2.5,81,2004,25,2,6,8,0,5,32,0,355,0,1,0,1.44,4.24,4.63,27.35,8.87,0.19,0.21,1.23,0.4
328,sessegnon,10,3,3.6,57,574,7,4,2,1,0,1,10,0,137,0,0,0,1.57,1.64,1.12,8.2,2.76,0.26,0.18,1.29,0.44
329,wilson,10,3,3.1,78,1148,12,6,2,2,0,2,21,0,329,0,0,0,1.65,4.19,1.17,16.22,5.36,0.33,0.09,1.27,0.42
330,berge,10,3,1.7,53,2221,26,0,0,6,0,4,35,0,334,0,0,0,1.42,0.45,0.63,30.81,1.08,0.02,0.03,1.25,0.05
331,cairney,10,3,1.3,33,610,3,2,0,3,1,1,12,0,192,0,0,0,1.77,0.73,1.14,9.59,1.87,0.11,0.17,1.41,0.28
332,lukic,10,3,1.9,56,2348,28,0,2,12,0,4,37,0,354,0,0,0,1.42,1.16,1.4,33.02,2.56,0.04,0.05,1.27,0.09
333,godo,10,3,1.0,2,21,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.07,0.15,0.07,0.0,0.3,0.64,0.3
334,harris,10,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,king,10,3,1.2,10,126,1,0,0,0,0,1,0,0,30,0,0,0,0.0,0.28,0.67,0.74,0.95,0.2,0.48,0.53,0.68
336,reed,10,3,0.8,10,100,0,0,0,2,0,0,3,0,36,0,0,0,2.7,0.23,0.09,4.62,0.32,0.21,0.08,4.16,0.29
337,raul,10,4,3.9,147,2486,30,12,3,4,0,7,37,0,539,0,0,0,1.34,11.97,2.07,33.49,14.04,0.43,0.07,1.21,0.5
338,muniz,10,4,2.8,86,943,8,8,1,1,0,2,17,0,349,0,0,0,1.62,5.91,0.2,15.28,6.11,0.56,0.02,1.46,0.58
664,lecomte,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,meslier,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,cairns,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,darlow,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,bogle,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,struijk,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,bijol,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,bornauw,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,byram,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,gudmundsson,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,rodon,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,schmidt,11,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,aaronson,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,gnonto,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,harrison,11,3,2.4,81,2068,24,1,3,0,0,7,27,0,291,0,0,0,1.18,3.54,3.12,31.23,6.66,0.15,0.14,1.36,0.29
353,james,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,ampadu,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,greenwood,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,gruev,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,ramazani,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,tanaka,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,crew,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,gelhardt,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,gyabi,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,piroe,11,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,bamford,11,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,mateo joseph,11,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,nmecha,11,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,longstaff,11,3,1.4,34,783,8,0,1,2,0,2,11,0,131,0,0,0,1.26,0.6,0.22,11.32,0.82,0.07,0.03,1.3,0.1
660,stach,11,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,perri,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,abecker,12,1,4.0,112,2508,28,0,0,0,0,10,29,78,451,0,0,0,1.04,0.0,0.2,27.1,0.2,0.0,0.01,0.97,0.01
367,mamardashvili,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,pecsi,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,woodman,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,frimpong,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,kerkez,12,2,3.5,134,3336,38,2,6,4,0,9,45,0,550,0,0,0,1.21,0.6,2.57,48.69,3.17,0.02,0.07,1.31,0.09
372,robertson,12,2,2.8,91,2479,29,0,1,3,1,10,32,0,397,0,0,1,1.16,1.12,4.27,26.9,5.39,0.04,0.16,0.98,0.2
373,virgil,12,2,3.9,143,3330,37,3,1,5,0,14,38,0,631,0,0,0,1.03,2.22,0.98,36.13,3.2,0.06,0.03,0.98,0.09
374,konate,12,2,3.4,106,2561,30,1,2,5,0,11,28,0,487,0,0,0,0.98,1.8,0.91,26.67,2.71,0.06,0.03,0.94,0.09
375,bradley,12,2,2.2,41,744,7,0,2,4,0,3,10,0,160,0,0,0,1.21,0.7,1.43,12.4,2.13,0.08,0.17,1.5,0.25
376,gomez,12,2,1.6,14,517,6,0,0,1,0,1,8,0,83,0,0,0,1.39,0.33,0.09,5.38,0.42,0.06,0.02,0.94,0.08
377,tsimikas,12,2,2.4,43,829,9,0,1,2,0,4,8,0,217,0,0,0,0.87,0.39,2.32,9.03,2.71,0.04,0.25,0.98,0.29
378,nallo,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,rwilliams,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,ramsay,12,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,msalah,12,3,9.1,344,3374,38,29,18,1,0,15,40,0,1133,0,0,0,1.07,24.7,8.99,37.83,33.69,0.66,0.24,1.01,0.9
382,wirtz,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,luis diaz,12,3,5.1,183,2393,28,13,7,2,0,15,21,0,634,0,0,0,0.79,11.9,4.34,24.44,16.24,0.45,0.16,0.92,0.61
384,gakpo,12,3,3.6,127,1921,23,10,5,5,0,5,25,0,572,0,0,0,1.17,7.12,3.76,21.51,10.87,0.33,0.18,1.01,0.51
385,chiesa,12,3,1.2,7,103,1,0,0,0,0,0,3,0,16,0,0,0,2.62,0.34,0.15,2.8,0.49,0.3,0.13,2.45,0.43
386,mac allister,12,3,3.5,122,2597,30,5,6,6,0,14,24,0,578,0,0,0,0.83,2.89,5.57,24.21,8.46,0.1,0.19,0.84,0.29
387,szoboszlai,12,3,4.0,143,2485,29,6,10,6,0,12,29,0,605,0,0,0,1.05,6.94,6.06,26.78,13.0,0.25,0.22,0.97,0.47
388,cjones,12,3,2.6,87,1702,19,3,5,1,1,6,27,0,396,0,0,0,1.43,4.34,1.46,23.35,5.8,0.23,0.08,1.23,0.31
389,elliott,12,3,1.8,33,359,2,1,2,1,0,0,6,0,120,0,0,0,1.5,1.78,0.64,6.14,2.42,0.45,0.16,1.54,0.61
390,gravenberch,12,3,2.5,92,3160,37,0,4,5,1,14,35,0,568,0,0,0,1.0,1.13,3.5,33.06,4.63,0.03,0.1,0.94,0.13
391,doak,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,endo,12,3,1.1,21,259,1,0,0,0,0,0,5,0,82,0,0,0,1.74,0.0,0.09,4.25,0.09,0.0,0.03,1.48,0.03
393,bajcetic,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,mcconnell,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,morton,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,nyoni,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,darwin,12,4,2.2,66,1113,8,5,3,8,0,2,21,0,244,0,0,0,1.7,5.76,0.51,16.85,6.27,0.47,0.04,1.36,0.51
398,danns,12,4,1.0,1,10,0,0,0,0,0,0,1,0,2,0,0,0,9.0,0.0,0.01,0.45,0.01,0.0,0.09,4.05,0.09
661,ekitike,12,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,trafford,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,ederson m,13,1,4.3,111,2320,26,0,4,4,0,10,26,54,400,0,0,0,1.01,0.0,0.16,29.5,0.16,0.0,0.01,1.14,0.01
400,ortega moreno,13,1,2.7,35,1099,12,0,0,1,0,3,18,33,144,0,0,0,1.47,0.0,0.0,19.12,0.0,0.0,0.0,1.57,0.0
401,bettinelli,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,ait-nouri,13,2,3.4,125,3112,37,4,7,5,1,7,67,0,447,0,0,0,1.94,2.69,3.98,53.27,6.67,0.08,0.12,1.54,0.2
403,gvardiol,13,2,4.1,153,3278,36,5,0,2,0,13,41,0,623,0,0,0,1.13,4.6,2.92,44.27,7.52,0.13,0.08,1.22,0.21
404,akanji,13,2,2.3,61,2012,23,0,0,3,0,6,28,0,307,0,0,0,1.25,1.57,1.3,29.72,2.87,0.07,0.06,1.33,0.13
405,ake,13,2,2.5,25,677,8,0,0,0,0,3,11,0,121,0,0,0,1.46,0.22,0.17,13.44,0.39,0.03,0.02,1.79,0.05
406,khusanov,13,2,2.3,14,503,6,0,0,1,0,2,6,0,78,0,0,1,1.07,0.02,0.09,6.98,0.11,0.0,0.02,1.25,0.02
407,matheus n,13,2,3.1,81,1670,19,1,7,4,0,9,19,0,373,0,0,0,1.02,1.11,3.32,24.87,4.43,0.06,0.18,1.34,0.24
408,ruben,13,2,3.3,90,2269,25,0,0,4,0,11,21,0,410,0,0,1,0.83,1.54,1.2,29.48,2.74,0.06,0.05,1.17,0.11
409,stones,13,2,2.6,29,544,6,2,0,1,0,1,11,0,92,0,0,0,1.82,0.6,0.17,5.95,0.77,0.1,0.03,0.98,0.13
410,lewis,13,2,2.4,66,1888,21,1,2,3,1,5,27,0,285,0,0,0,1.29,1.32,1.01,27.6,2.33,0.06,0.05,1.32,0.11
411,oreilly,13,2,3.4,31,525,6,2,0,0,0,3,3,0,118,0,0,0,0.51,1.28,0.68,5.49,1.96,0.22,0.12,0.94,0.34
412,vitor reis,13,2,1.0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,marmoush,13,3,4.6,73,1174,14,7,1,0,0,8,12,0,326,0,0,0,0.92,5.41,1.71,14.48,7.12,0.41,0.13,1.11,0.54
414,foden,13,3,3.8,105,1771,20,7,3,2,0,6,24,0,454,0,0,0,1.22,5.17,5.33,29.11,10.49,0.26,0.27,1.48,0.53
415,savinho,13,3,3.7,106,1760,21,1,11,3,0,8,25,0,442,0,0,0,1.28,5.02,6.1,21.39,11.12,0.26,0.31,1.09,0.57
416,bernardo,13,3,3.3,110,2667,29,4,4,7,0,10,36,0,568,0,0,0,1.21,3.84,4.56,39.68,8.4,0.13,0.15,1.34,0.28
417,cherki,13,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,doku,13,3,3.0,88,1506,16,3,6,1,0,8,14,0,425,0,0,0,0.84,1.32,3.81,15.18,5.13,0.08,0.23,0.91,0.31
420,gundogan,13,3,2.9,97,2218,25,1,7,1,0,10,28,0,460,0,0,0,1.14,3.21,4.43,35.69,7.63,0.13,0.18,1.45,0.31
421,rodrigo,13,3,1.0,3,72,1,0,0,0,0,0,1,0,21,0,0,0,1.25,0.0,0.09,0.33,0.09,0.0,0.11,0.41,0.11
422,kovacic,13,3,3.5,109,2194,25,6,3,5,1,10,29,0,542,0,0,0,1.19,1.91,3.21,31.5,5.11,0.08,0.13,1.29,0.21
423,ngonzalez,13,3,2.8,31,760,9,1,1,3,0,6,7,0,123,0,0,0,0.83,0.45,0.48,8.99,0.93,0.05,0.06,1.06,0.11
424,bobb,13,3,1.0,3,14,0,0,0,0,0,0,1,0,13,0,0,0,6.43,0.0,0.02,0.47,0.02,0.0,0.13,3.02,0.13
425,echeverri,13,3,1.0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.01,0.45,0.01,0.0,0.18,8.1,0.18
426,mcatee,13,3,2.1,31,340,3,3,0,1,0,0,6,0,102,0,0,0,1.59,2.8,0.8,5.25,3.6,0.74,0.21,1.39,0.95
427,reijnders,13,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,nypan,13,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,phillips,13,3,1.4,27,1231,14,0,0,4,1,1,30,0,167,0,0,0,2.19,0.45,0.46,27.21,0.91,0.03,0.03,1.99,0.06
430,haaland,13,4,5.8,181,2736,31,22,3,2,0,10,38,0,795,0,1,0,1.25,21.9,2.04,41.27,23.94,0.72,0.07,1.36,0.79
119,mbeumo,14,3,6.2,236,3415,38,20,9,3,0,9,55,0,948,0,1,0,1.45,12.52,9.24,55.4,21.75,0.33,0.24,1.46,0.57
431,bayindir,14,1,2.0,8,360,4,0,0,0,0,1,10,8,22,0,0,0,2.5,0.0,0.0,6.93,0.0,0.0,0.0,1.73,0.0
432,onana,14,1,3.5,120,3060,34,0,0,0,0,9,44,90,443,1,0,0,1.29,0.0,0.2,47.79,0.2,0.0,0.01,1.41,0.01
433,harrison,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,heaton,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,mee,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,de ligt,14,2,2.3,68,2119,25,2,0,3,0,4,36,0,312,0,0,0,1.53,2.48,0.25,38.53,2.73,0.11,0.01,1.64,0.12
437,martinez,14,2,3.4,68,1751,20,2,1,7,0,6,27,0,293,0,0,0,1.39,1.33,1.21,30.17,2.54,0.07,0.06,1.55,0.13
438,mazraoui,14,2,2.4,88,2836,34,0,1,3,0,7,43,0,410,0,0,0,1.36,0.69,1.87,46.26,2.56,0.02,0.06,1.47,0.08
439,dleon,14,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,dalot,14,2,2.9,95,2812,31,0,4,5,0,8,45,0,352,0,0,0,1.44,1.96,2.35,46.95,4.31,0.06,0.08,1.5,0.14
441,dorgu,14,2,1.5,18,840,10,0,0,3,1,2,12,0,108,0,0,0,1.29,0.43,1.27,10.26,1.7,0.05,0.14,1.1,0.19
442,maguire,14,2,1.8,48,1751,19,1,0,7,0,3,27,0,217,0,0,0,1.39,1.82,0.25,26.83,2.07,0.09,0.01,1.38,0.1
443,shaw,14,2,0.7,5,346,4,0,0,1,0,0,5,0,38,0,0,1,1.3,0.03,0.77,3.81,0.8,0.01,0.2,0.99,0.21
444,yoro,14,2,1.0,22,1160,12,0,0,5,0,1,24,0,90,0,0,0,1.86,0.7,0.15,19.35,0.85,0.05,0.01,1.5,0.06
445,amass,14,2,0.8,4,345,4,0,0,0,0,0,9,0,1,0,0,0,2.35,0.07,0.07,6.3,0.14,0.02,0.02,1.64,0.04
446,fredricson,14,2,1.0,2,166,2,0,0,0,0,0,5,0,16,0,0,0,2.71,0.0,0.02,2.94,0.02,0.0,0.01,1.59,0.01
447,heaven,14,2,2.5,10,169,2,0,0,1,0,1,1,0,47,0,0,0,0.53,0.12,0.01,1.69,0.13,0.06,0.01,0.9,0.07
448,malacia,14,2,0.7,2,99,2,0,0,1,0,0,1,0,2,0,0,0,0.91,0.0,0.02,0.78,0.02,0.0,0.02,0.71,0.02
449,bfernandes,14,3,4.8,174,3017,35,8,12,3,2,10,47,0,810,0,0,0,1.4,9.93,7.89,45.85,17.82,0.3,0.24,1.37,0.54
450,cunha,14,3,5.4,178,2596,29,15,7,4,0,7,54,0,838,0,0,0,1.87,8.73,5.29,44.53,14.02,0.3,0.18,1.54,0.48
451,rashford,14,3,3.8,95,1414,16,6,4,2,0,7,15,0,333,0,0,0,0.95,4.67,3.43,21.68,8.1,0.3,0.22,1.38,0.52
452,amad,14,3,5.0,129,1898,20,8,8,5,0,7,30,0,569,0,0,0,1.42,4.71,3.98,31.71,8.69,0.22,0.19,1.5,0.41
453,garnacho,14,3,2.9,106,2188,23,6,4,3,0,5,36,0,370,0,0,0,1.48,7.4,2.76,35.43,10.16,0.3,0.11,1.46,0.41
454,antony,14,3,1.0,8,135,0,0,0,0,0,0,2,0,37,0,0,0,1.33,0.6,0.21,2.05,0.81,0.4,0.14,1.37,0.54
455,mount,14,3,1.5,25,613,8,1,0,3,0,3,11,0,74,0,0,0,1.62,3.37,0.57,8.24,3.94,0.49,0.08,1.21,0.57
456,sancho,14,3,2.8,86,1754,19,3,5,2,0,7,24,0,367,0,0,0,1.23,2.13,3.1,23.66,5.23,0.11,0.16,1.21,0.27
457,casemiro,14,3,2.0,48,1489,18,1,0,5,0,6,20,0,300,0,0,0,1.21,1.8,1.99,24.0,3.79,0.11,0.12,1.45,0.23
458,mainoo,14,3,1.7,42,1646,19,0,0,5,0,5,27,0,229,0,0,0,1.48,0.84,1.78,25.23,2.62,0.05,0.1,1.38,0.15
459,ugarte,14,3,1.7,49,1777,22,1,2,11,0,4,33,0,318,0,0,1,1.67,1.0,0.67,29.54,1.67,0.05,0.03,1.5,0.08
460,collyer,14,3,1.0,6,174,0,0,0,0,0,0,2,0,40,0,0,0,1.03,0.08,0.37,3.09,0.45,0.04,0.19,1.6,0.23
461,fitzgerald,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,jfletcher,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,kone,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,moorhouse,14,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,hojlund,14,4,2.4,78,1998,23,4,1,2,0,6,31,0,246,0,0,0,1.4,5.1,1.14,30.44,6.24,0.23,0.05,1.37,0.28
466,zirkzee,14,4,2.0,64,1385,14,3,2,2,0,3,24,0,216,0,0,0,1.56,4.64,1.04,24.84,5.68,0.3,0.07,1.61,0.37
467,obi,14,4,1.0,7,160,1,0,0,1,0,0,5,0,21,0,0,0,2.81,0.66,0.03,3.7,0.69,0.37,0.02,2.08,0.39
468,wheatley,14,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,sesko,14,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,pope,15,1,3.6,102,2520,28,0,0,2,0,8,35,88,384,1,0,0,1.25,0.0,0.0,34.94,0.0,0.0,0.0,1.25,0.0
471,gillespie,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,odysseas,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,hall,15,2,3.8,102,2188,24,0,7,3,0,8,31,0,443,0,0,0,1.28,0.43,3.73,29.73,4.16,0.02,0.15,1.22,0.17
474,schar,15,2,3.5,118,2935,33,4,2,9,1,11,42,0,440,0,0,0,1.29,3.94,1.01,37.26,4.95,0.12,0.03,1.14,0.15
475,botman,15,2,2.2,18,412,6,0,0,1,0,2,4,0,95,0,0,0,0.87,0.59,0.22,5.07,0.81,0.13,0.05,1.11,0.18
476,burn,15,2,3.1,115,3330,37,1,1,11,0,13,45,0,476,0,0,2,1.22,1.97,1.09,45.22,3.06,0.05,0.03,1.22,0.08
