id,first_name,second_name,web_name,team,full_name
540,timothee,pembele,pembele,17,timothee pembele
541,reinildo,mandava,reinildo,17,reinildo mandava
542,jenson,seelt,seelt,17,jenson seelt
543,simon,adingra,adingra,17,simon adingra
544,habib,diarra,diarra,17,habib diarra
545,patrick,roberts,roberts,17,patrick roberts
546,milan,aleksic,aleksic,17,milan aleksic
547,enzo,le fee,ele fee,17,enzo le fee
548,romaine,mundle,mundle,17,romaine mundle
549,dan,neil,neil,17,dan neil
550,ian,poveda-ocampo,poveda,17,ian poveda-ocampo
551,chris,rigg,rigg,17,chris rigg
552,noah,sadiki,sadiki,17,noah sadiki
553,chemsdine,talbi,talbi,17,chemsdine talbi
554,abdoullah,ba,ba,17,abdoullah ba
555,alan,browne,browne,17,alan browne
556,pierre,ekwah elimby,ekwah,17,pierre ekwah elimby
557,harrison,jones,hjones,17,harrison jones
558,jay,matete,matete,17,jay matete
559,nectarios,triantis,triantis,17,nectarios triantis
560,wilson,isidor,isidor,17,wilson isidor
561,eliezer,mayenda dossou,mayenda,17,eliezer mayenda dossou
562,ahmed,abdullahi,abdullahi,17,ahmed abdullahi
563,luis hemir,silva semedo,luis hemir,17,luis hemir silva semedo
564,nazarii,rusyn,rusyn,17,nazarii rusyn
668,granit,xhaka,xhaka,17,granit xhaka
670,robin,roefs,roefs,17,robin roefs
678,arthur,masuaku,masuaku,17,arthur masuaku
683,omar,alderete,alderete,17,omar alderete
565,guglielmo,vicario,vicario,18,guglielmo vicario
566,brandon,austin,austin,18,brandon austin
567,antonin,kinsky,kinsky,18,antonin kinsky
568,pedro,porro sauceda,pedro porro,18,pedro porro sauceda
569,cristian,romero,romero,18,cristian romero
570,kevin,danso,danso,18,kevin danso
571,ben,davies,davies,18,ben davies
572,radu,dragusin,dragusin,18,radu dragusin
573,djed,spence,spence,18,djed spence
574,destiny,udogie,udogie,18,destiny udogie
575,micky,van de ven,van de ven,18,micky van de ven
576,ashley,phillips,phillips,18,ashley phillips
577,takai,kota,takai,18,takai kota
578,luka,vuskovic,vuskovic,18,luka vuskovic
579,son,heung-min,son,18,son heung-min
580,brennan,johnson,johnson,18,brennan johnson
581,james,maddison,maddison,18,james maddison
582,mohammed,kudus,kudus,18,mohammed kudus
583,dejan,kulusevski,kulusevski,18,dejan kulusevski
584,mathys,tel,tel,18,mathys tel
585,rodrigo,bentancur,bentancur,18,rodrigo bentancur
586,lucas,bergvall,bergvall,18,lucas bergvall
587,yves,bissouma,bissouma,18,yves bissouma
588,wilson,odobert,odobert,18,wilson odobert
589,manor,solomon,solomon,18,manor solomon
590,bryan,gil salvatierra,bryan,18,bryan gil salvatierra
591,archie,gray,gray,18,archie gray
592,mikey,moore,moore,18,mikey moore
593,pape matar,sarr,pmsarr,18,pape matar sarr
594,yang,min-hyeok,min-hyeok,18,yang min-hyeok
595,callum,olusesi,olusesi,18,callum olusesi
596,dominic,solanke-mitchell,solanke,18,dominic solanke-mitchell
597,richarlison,de andrade,richarlison,18,richarlison de andrade
598,will,lankshear,lankshear,18,will lankshear
599,dane,scarlett,scarlett,18,dane scarlett
673,joao maria,lobo alves palhares costa palhinha goncalves,jpalhinha,18,joao maria lobo alves palhares costa palhinha goncalves
600,alphonse,areola,areola,19,alphonse areola
601,wes,foderingham,foderingham,19,wes foderingham
602,krisztian,hegyi,hegyi,19,krisztian hegyi
603,el hadji malick,diouf,diouf,19,el hadji malick diouf
604,emerson,palmieri dos santos,emerson,19,emerson palmieri dos santos
605,maximilian,kilman,kilman,19,maximilian kilman
606,konstantinos,mavropanos,mavropanos,19,konstantinos mavropanos
607,nayef,aguerd,naguerd,19,nayef aguerd
608,ollie,scarles,scarles,19,ollie scarles
609,jean-clair,todibo,todibo,19,jean-clair todibo
610,aaron,wan-bissaka,wan-bissaka,19,aaron wan-bissaka
611,kaelan,casey,casey,19,kaelan casey
612,lucas,tolentino coelho de lima,lpaqueta,19,lucas tolentino coelho de lima
613,tomas,soucek,soucek,19,tomas soucek
614,james,ward-prowse,ward-prowse,19,james ward-prowse
615,crysencio,summerville,summerville,19,crysencio summerville
616,edson,alvarez velazquez,alvarez,19,edson alvarez velazquez
617,maxwel,cornet,cornet,19,maxwel cornet
618,guido,rodriguez,grodriguez,19,guido rodriguez
619,luis guilherme,lira dos santos,lguilherme,19,luis guilherme lira dos santos
620,george,earthy,earthy,19,george earthy
621,andy,irving,irving,19,andy irving
622,lewis,orford,orford,19,lewis orford
623,freddie,potts,potts,19,freddie potts
624,jarrod,bowen,bowen,19,jarrod bowen
625,niclas,fullkrug,fullkrug,19,niclas fullkrug
626,callum,marshall,marshall,19,callum marshall
659,kyle,walker-peters,walker-peters,19,kyle walker-peters
671,callum,wilson,wilson,19,callum wilson
679,mads,hermansen,hermansen,19,mads hermansen
627,sam,johnstone,johnstone,20,sam johnstone
628,jose,malheiro de sa,jose sa,20,jose malheiro de sa
629,daniel,bentley,bentley,20,daniel bentley
630,tom,king,king,20,tom king
631,emmanuel,agbadou,agbadou,20,emmanuel agbadou
632,matt,doherty,doherty,20,matt doherty
633,hugo,bueno lopez,hbueno,20,hugo bueno lopez
634,yerson,mosquera valdelamar,mosquera,20,yerson mosquera valdelamar
635,rodrigo,martins gomes,rgomes,20,rodrigo martins gomes
636,santiago,ignacio bueno,sbueno,20,santiago ignacio bueno
637,toti,gomes,toti,20,toti gomes
638,ki-jana,hoever,hoever,20,ki-jana hoever
639,bastien,meupiyou menadjou,meupiyou,20,bastien meupiyou menadjou
640,pedro,cardoso de lima,pedro lima,20,pedro cardoso de lima
641,alfie,pond,pond,20,alfie pond
642,hwang,hee-chan,hee chan,20,hwang hee-chan
643,andre,trindade da costa neto,andre,20,andre trindade da costa neto
644,jean-ricner,bellegarde,bellegarde,20,jean-ricner bellegarde
645,fer,lopez gonzalez,fer lopez,20,fer lopez gonzalez
646,joao victor,gomes da silva,gomes,20,joao victor gomes da silva
647,goncalo manuel,ganchinho guedes,guedes,20,goncalo manuel ganchinho guedes
648,marshall,munetsi,munetsi,20,marshall munetsi
649,boubacar,traore,btraore,20,boubacar traore
650,tawanda,chirewa,chirewa,20,tawanda chirewa
651,tom,edozie,edozie,20,tom edozie
652,enso,gonzalez medina,gonzalez,20,enso gonzalez medina
653,joe,hodge,hodge,20,joe hodge
654,jorgen,strand larsen,strand larsen,20,jorgen strand larsen
655,fabio,soares silva,fabio silva,20,fabio soares silva
656,sasa,kalajdzic,kalajdzic,20,sasa kalajdzic
657,leon,chiwome,chiwome,20,leon chiwome
658,nathan,fraser,fraser,20,nathan fraser
663,jhon,arias,jarias,20,jhon arias
682,david,moller wolfe,moller wolfe,20,david moller wolfe
