web_name,gw,npxgi,player_id
Faes,15,0.0,291
Kristiansen,15,0.1,296
Bednarek,15,0.0,455
Tosin,15,0.0,187
Udogie,15,0.0,505
Dewsbury-Hall,15,0.0,166
Andersen,15,0.0,191
Dunk,15,0.1,120
McAteer,15,0.0,299
Lamptey,15,0.2,131
Kamara,15,0.1,42
Cash,15,0.0,32
James,15,0.0,172
C.Richards,15,0.0,194
White,15,0.0,24
Castagne,15,0.0,244
Bergvall,15,0.0,481
Konsa,15,0.0,44
Trippier,15,0.0,418
O'Brien,15,,582
Burgess,15,0.3,263
Brereton Díaz,15,0.0,584
Calafiori,15,0.0,578
Kayode,15,,757
Bassey,15,0.0,241
Taylor,15,0.6,281
Winks,15,0.0,309
Smallbone,15,0.0,471
Hee Chan,15,0.0,550
Devenny,15,0.1,645
Smith,15,0.0,81
Tierney,15,0.0,21
Cajuste,15,0.0,619
Mudryk,15,0.0,179
Lavia,15,0.0,174
Doyle,15,0.1,544
Akanji,15,0.0,340
Lallana,15,0.0,463
Cairney,15,0.0,243
Morsy,15,0.1,278
Bradley,15,,313
Disasi,15,0.0,167
Mings,15,0.0,49
Senesi,15,0.0,79
George,15,,696
André,15,0.1,642
Coufal,15,0.0,516
W.Fofana,15,0.0,189
Greaves,15,0.0,270
Berge,15,0.1,622
Álvarez,15,0.0,511
Bree,15,0.0,457
Yoro,15,0.0,572
Diego Carlos,15,0.1,35
Diop,15,0.0,245
Longstaff,15,0.1,410
Willian,15,,772
Stones,15,0.0,362
Antony,15,0.0,365
Townsend,15,0.0,583
Almirón,15,0.1,391
Miley,15,0.0,411
Flekken,15,0.2,91
Shaw,15,0.0,387
Kelly,15,0.0,404
Pau,15,0.0,52
Dorgu,15,,766
King,15,0.0,604
Okoli,15,0.0,301
Stephens,15,0.0,472
Coleman,15,,221
Moore,15,0.0,610
Danso,15,,767
Tomiyasu,15,0.0,22
Obi,15,,776
Agbadou,15,,720
Buendia,15,0.0,31
B.Soumaré,15,0.0,285
Davies,15,0.0,669
Bissouma,15,0.0,482
Walker,15,0.0,363
Jorginho,15,0.0,7
Lewis-Skelly,15,0.0,597
F.Kadıoğlu,15,0.0,628
Phillips,15,0.0,359
Patterson,15,,234
Zinchenko,15,0.0,25
Hill,15,0.0,68
Sangaré,15,0.0,442
Keane,15,,228
Iroegbunam,15,,226
Dragusin,15,0.0,486
Choudhury,15,0.0,287
Dawson,15,0.0,542
Mosquera,15,0.0,558
Tuanzebe,15,0.0,282
C.Doucouré,15,0.0,193
Esse,15,,730
Al-Hamadi,15,0.0,260
March,15,0.0,132
N.Gonzalez,15,,765
Kiwior,15,0.0,8
A.Becker,15,,310
Stewart,15,0.0,473
Milner,15,0.0,134
Collyer,15,0.0,613
L.Guilherme,15,0.0,526
Clyne,15,0.0,196
Skipp,15,0.0,501
Reed,15,0.0,254
Irving,15,0.0,576
S.Bueno,15,0.0,564
Igor,15,0.0,128
Broja,15,,156
Jebbison,15,0.0,69
Chiesa,15,,636
Pickford,15,,235
Edouard,15,0.0,198
Schlupp,15,0.0,214
Osula,15,0.0,590
Todibo,15,0.0,591
M.França,15,0.0,208
Webster,15,0.0,147
José Sá,15,0.0,554
Aké,15,0.0,341
Quansah,15,,333
G.Rodríguez,15,0.0,588
Moder,15,0.0,137
Morato,15,0.0,653
Bella-Kotchap,15,0.0,456
Acheampong,15,,697
Scarles,15,0.0,677
Pedro Lima,15,0.0,561
Cornet,15,0.0,515
Maghoma,15,0.0,674
H.Clarke,15,0.0,266
Vinicius,15,0.0,258
Henderson,15,0.0,201
Gray,15,0.0,489
Coady,15,0.0,288
Reguilón,15,0.0,496
Bobb,15,0.0,343
Edozie,15,0.0,459
Vestergaard,15,0.0,307
Evans,15,0.0,371
Boly,15,0.0,425
Malacia,15,0.0,379
Amo-Ameyaw,15,0.0,451
Grønbæk,15,,734
Khusanov,15,,732
A. Garcia,15,,731
Mheuka,15,,781
Fraser,15,0.0,397
Krafth,15,0.0,405
Forbs,15,0.0,655
Butler-Oyedeji,15,0.0,665
Thiago,15,0.0,107
McTominay,15,0.0,381
Ogbene,15,0.0,632
Verbruggen,15,0.0,146
Chilwell,15,0.0,160
Arrizabalaga,15,0.0,152
Bogarde,15,0.0,598
Konak,15,0.0,97
Renato Veiga,15,0.0,184
Leno,15,0.0,248
Y. Chermiti,15,,237
Gilmour,15,0.0,124
Kinsky,15,,716
Koné,15,,779
Meghoma,15,0.0,649
Wheatley,15,0.0,648
Fletcher,15,0.0,667
Kporha,15,0.0,666
Morgan,15,,780
Pond,15,0.0,664
Samuels,15,0.0,663
Nichols,15,0.0,662
Jaros,15,,660
Wilson-Esbrand,15,0.0,675
Yang,15,,717
Fitzgerald,15,0.0,673
Simpson-Pusey,15,0.0,672
Wright,15,0.0,671
Amass,15,0.0,670
Cahill,15,0.0,668
Dahoud,15,0.0,119
Yogane,15,0.0,661
Nallo,15,,692
Wilson-Brown,15,,708
Rees-Dottin,15,,707
Abbott,15,,706
Arthur,15,,705
Brits,15,,704
Alleyne,15,,703
Harris,15,,702
Orford,15,,701
Rodney,15,0.0,647
Moorhouse,15,,778
Umeh-Chibueze,15,0.0,644
Casey,15,0.0,643
Zych,15,0.0,641
Ji-soo,15,0.0,96
Hickey,15,0.0,93
Henry,15,0.0,92
Kabia,15,0.0,659
Heaven,15,0.0,658
Kacurri,15,0.0,657
Agbinone,15,0.0,646
Dasilva,15,0.0,90
Brierley,15,0.0,87
Travers,15,0.0,84
Paulsen,15,0.0,75
Mepham,15,0.0,72
H.Traorè,15,0.0,67
Faivre,15,0.0,66
Knight,15,,758
Cozier-Duberry,15,0.0,118
Undav,15,0.0,143
Steele,15,0.0,142
Sarmiento,15,0.0,141
Peupion,15,0.0,140
Offiah,15,0.0,139
O’Mahony,15,0.0,138
Cassanova,15,,760
Casadei,15,0.0,158
Bettinelli,15,0.0,155
Bergström,15,0.0,154
Eyestone,15,,759
Barco,15,0.0,116
Baker-Boaitey,15,0.0,114
Zanka,15,0.0,112
Valdimarsson,15,0.0,109
Toney,15,0.0,108
Ruddy,15,0.0,414
Begovic,15,,624
Rushworth,15,0.0,615
Metcalfe,15,,614
Kaboré,15,0.0,626
I.Osman,15,0.0,127
Gross,15,0.0,125
Iraola,15,,738
Swinkels,15,0.0,640
Setford,15,0.0,639
Oulad M'hand,15,0.0,638
Meupiyou,15,0.0,637
G.Nunes,15,0.0,634
Porter,15,,756
Dixon,15,,627
Lankshear,15,0.0,609
Silcott-Duberry,15,,728
Clarke,15,,801
Kesler-Hayden,15,0.0,43
Iling Jr,15,0.0,41
Hause,15,0.0,40
Gauci,15,0.0,39
Dobbin,15,0.0,37
Diaby,15,0.0,34
Dendoncker,15,0.0,33
O'Brien-Whitmarsh,15,0.0,693
Genesis Antwi,15,,787
Benjamin Fredrick,15,,786
Echeverri,15,,785
Mané,15,,784
Graczyk,15,,783
Samuels-Smith,15,,782
Amougou,15,,771
Olabade Aluko,15,,796
Harry Howell,15,,795
Freddie Simmonds,15,,794
Fábio Vieira,15,0.0,1
Ramsdale,15,0.0,14
Godfrey,15,,715
Soler,15,,713
Akinmboni,15,,712
Okoduwa,15,,711
Jimoh,15,,710
Danns,15,,709
McKenna,15,,727
Coulibaly,15,,726
Sherif,15,,724
Ajayi,15,,729
Adu-Adjei,15,,722
Hennessey,15,,721
Kayi Sanda,15,,719
Welington,15,,718
Guardiola,15,,736
Arteta,15,,735
Raya,15,0.0,15
Vitor Reis,15,,733
Barrenechea,15,0.0,30
Djiga,15,,769
Sadi,15,,723
McConville,15,0.0,681
Kinsey,15,0.0,680
Broggio,15,0.0,679
Bates,15,,678
Coby Ebere,15,,775
Marsh,15,0.0,676
Kukonki,15,0.0,691
Amissah,15,0.0,690
Williams-Barnett,15,0.0,689
Jack Henry-Francis,15,,793
Winterburn,15,0.0,687
Mayers,15,0.0,686
Slater,15,0.0,685
Hardy,15,0.0,684
Dorrington,15,,699
Mubama,15,,698
Fredricson,15,,777
Rak-Sakyi,15,,695
Cartwright,15,,694
Nyoni,15,,688
Monga,15,,792
Charlie Tasker,15,,791
Gower,15,,790
Neave,15,,789
Heath,15,,773
Dúbravka,15,0.0,396
Botman,15,0.0,393
A.Murphy,15,0.0,390
Tom Taylor,15,,800
Boniface,15,,799
Jake Evans,15,,797
Marschall,15,0.0,46
Pope,15,0.0,413
Odysseas,15,0.0,412
Lascelles,15,0.0,407
Kuol,15,0.0,406
Anselmino,15,,774
Hayden,15,0.0,400
Olusesi,15,0.0,683
Jay Robinson,15,,798
Holgate,15,,225
Whiteman,15,0.0,510
Vicario,15,0.0,508
Veliz,15,0.0,507
Solomon,15,0.0,502
Scarlett,15,0.0,500
Sinisalo,15,0.0,55
Sousa,15,0.0,56
J.Alvarez,15,0.0,352
B.Badiashile,15,0.0,153
Aarons,15,0.0,59
Anthony,15,0.0,61
R.Williams,15,,334
Emery,15,,737
N.Phillips,15,,332
Lumley,15,0.0,466
Lis,15,0.0,465
Larios,15,0.0,464
Edwards,15,0.0,460
Dermot Mee,15,,788
Carson,15,0.0,344
Baggott,15,0.0,261
Howe,15,,746
Endo,15,,320
Doak,15,,318
Clark,15,,315
Cannon,15,0.0,286
Woolfenden,15,0.0,284
Walton,15,0.0,283
Slicker,15,0.0,280
Ndaba,15,0.0,279
J.Virginia,15,,227
Ladapo,15,0.0,276
Humphreys,15,0.0,273
Lo Celso,15,0.0,493
Højbjerg,15,0.0,490
Nedeljkovic,15,0.0,50
Forster,15,0.0,488
E.Royal,15,0.0,487
Devine,15,0.0,485
Bryan,15,0.0,483
Olsen,15,0.0,51
Luongo,15,0.0,277
Rodrigo,15,0.0,360
Ortega Moreno,15,0.0,358
João Cancelo,15,0.0,353
Targett,15,0.0,416
C.Miguel,15,0.0,427
Bowler,15,0.0,426
Kelleher,15,,325
Pellistri,15,0.0,384
Charles,15,0.0,458
Morton,15,,331
Lindelof,15,0.0,376
Panzo,15,0.0,441
Omobamidele,15,0.0,440
O.Richards,15,0.0,438
Mighten,15,0.0,435
Dennis,15,0.0,599
Danilo,15,0.0,429
Da Silva Moreira,15,0.0,428
McConnell,15,,330
Sels,15,0.0,443
Bazunu,15,0.0,454
Hermansen,15,0.0,293
Golding,15,0.0,292
Austin,15,0.0,479
A.Phillips,15,0.0,478
Toffolo,15,0.0,444
Turner,15,0.0,445
McCarthy,15,0.0,469
Mara,15,0.0,468
Bayindir,15,0.0,367
Ward,15,0.0,215
Ui-jo,15,0.0,446
Stolarczyk,15,0.0,304
Souttar,15,0.0,303
Ricardo,15,0.0,302
Marcal,15,0.0,297
Iversen,15,0.0,294
Heaton,15,0.0,374
Hannibal,15,0.0,373
Worrall,15,0.0,448
Bajcetic,15,,312
Deivid,15,0.0,165
D.D.Fofana,15,0.0,164
Chukwuemeka,15,0.0,161
Postecoglou,15,,749
Fábio Silva,15,0.0,545
Ahamada,15,0.0,190
Sánchez,15,0.0,185
Potter,15,,750
Amorim,15,,745
Marc Guiu,15,0.0,178
M.Sarr,15,0.0,176
Lukaku,15,0.0,175
Kalajdžić,15,0.0,555
Pereira,15,,751
Hoever,15,0.0,552
Hodge,15,0.0,551
H.Bueno,15,0.0,549
Gonzalez,15,0.0,547
Petrović,15,0.0,183
Ângelo,15,0.0,151
Andrey Santos,15,0.0,150
Cashin,15,,763
J.Araujo,15,0.0,592
Hein,15,0.0,5
Nuno,15,,747
J.Cuenca,15,0.0,586
Gallagher,15,0.0,169
Peart-Harris,15,0.0,103
Onyeka,15,0.0,102
Mee,15,0.0,100
Rusk,15,,748
Alves,15,0.0,606
Godo,15,0.0,605
Trevitt,15,0.0,602
Moran,15,0.0,601
Kellyman,15,0.0,173
Gilchrist,15,0.0,170
Jørgensen,15,0.0,581
Areola,15,0.0,513
Stansfield,15,0.0,256
Ebiowei,15,0.0,197
Chadi Riad,15,0.0,195
Cundle,15,0.0,540
Chiwome,15,0.0,539
Chirewa,15,0.0,538
Chiquinho,15,0.0,537
Bentley,15,0.0,536
Ozoh,15,0.0,212
Matthews,15,0.0,209
Moyes,15,,742
Johnstone,15,0.0,204
Holding,15,0.0,202
Slot,15,,744
Harness,15,0.0,271
Edmundson,15,0.0,269
B.Traore,15,0.0,534
Frank,15,,752
Mazilu,15,0.0,133
Kozlowski,15,0.0,130
Wiley,15,0.0,575
Pivas,15,0.0,574
Muric,15,0.0,568
Podence,15,0.0,562
Silva,15,,753
Ream,15,0.0,253
Mbabu,15,0.0,250
Glasner,15,,741
Benda,15,0.0,242
Hürzeler,15,,739
Maresca,15,,740
Maupay,15,,229
Zouma,15,0.0,532
N.Aguerd,15,0.0,529
Foderingham,15,0.0,522
Fabianski,15,0.0,521
Earthy,15,0.0,519
M.Salah,16,0.7,328
Haaland,16,0.2,351
Palmer,16,0.5,182
Isak,16,1.9,401
Wissa,16,0.0,110
Watkins,16,0.0,58
I.Sarr,16,1.4,585
N.Jackson,16,1.1,180
Semenyo,16,0.4,78
Cunha,16,0.5,541
Mbeumo,16,0.7,99
Luis Díaz,16,0.7,327
B.Fernandes,16,0.6,366
O.Dango,16,0.8,74
Mitoma,16,0.4,136
Solanke,16,0.3,82
Rogers,16,0.0,54
J.Murphy,16,0.9,402
Enzo,16,0.2,168
Bowen,16,0.6,514
Son,16,1.3,503
Eze,16,0.1,199
Mateta,16,0.0,207
Trossard,16,0.1,23
Saka,16,0.7,17
Havertz,16,0.3,4
Szoboszlai,16,0.5,336
Madueke,16,0.6,177
Johnson,16,0.4,275
Evanilson,16,0.3,617
Wood,16,0.1,447
De Bruyne,16,0.1,345
Strand Larsen,16,0.6,566
Savinho,16,0.0,571
Raúl,16,0.0,252
Vardy,16,0.1,306
Martinelli,16,0.2,9
Garnacho,16,0.0,372
Gordon,16,0.3,398
Schade,16,0.2,106
Iwobi,16,0.1,247
Kulusevski,16,0.6,492
Damsgaard,16,0.1,89
João Pedro,16,0.2,129
Barnes,16,0.3,392
Kluivert,16,0.1,71
Foden,16,0.7,348
Rice,16,0.1,16
Delap,16,0.7,268
Welbeck,16,0.0,148
Gakpo,16,0.6,321
Tielemans,16,0.2,57
Gibbs-White,16,1.0,433
Bruno G.,16,0.9,394
Maddison,16,0.6,494
Elanga,16,0.2,432
Diogo J.,16,0.7,317
Neto,16,0.0,73
Ødegaard,16,0.4,13
Minteh,16,0.0,135
Kudus,16,0.3,525
Muñoz,16,0.3,211
Tavernier,16,0.0,83
Adama,16,0.1,239
Alexander-Arnold,16,0.0,311
Amad,16,0.7,364
Rashford,16,0.0,385
Bernardo,16,0.0,342
Aït-Nouri,16,0.2,533
Mac Allister,16,0.0,329
Georginio,16,0.0,618
Andreas,16,0.3,240
Harrison,16,0.0,224
Mitchell,16,0.5,210
Calvert-Lewin,16,0.0,220
Nketiah,16,1.1,11
Nkunku,16,0.0,181
Merino,16,0.4,633
Beto,16,0.0,218
Darwin,16,0.4,316
Marmoush,16,,755
Muniz,16,0.3,251
Zirkzee,16,0.0,389
Buonanotte,16,0.0,117
M.Fernandes,16,0.0,623
L.Paquetá,16,0.3,527
Joelinton,16,0.7,403
Souček,16,0.0,530
Gvardiol,16,0.1,350
Smith Rowe,16,0.1,19
McGinn,16,0.1,48
A.Doucoure,16,0.1,217
Pedro Porro,16,0.0,495
El Khannouss,16,0.2,635
Doku,16,0.0,346
Lewis-Potter,16,0.0,98
Gündogan,16,0.1,625
Davis,16,0.0,267
Ndiaye,16,0.0,232
Cook,16,0.1,64
Robertson,16,0.0,335
Kovačić,16,0.1,354
Ayari,16,0.3,600
Christie,16,0.6,63
Hutchinson,16,0.5,274
Hudson-Odoi,16,0.1,434
Sancho,16,0.8,386
Digne,16,0.0,36
Jota Silva,16,0.0,596
McNeil,16,0.0,230
Højlund,16,0.5,375
Jones,16,0.0,324
Duran,16,0.1,38
Matheus N.,16,0.0,356
Tonali,16,0.2,417
Sarabia,16,0.0,565
Richarlison,16,0.0,497
P.M.Sarr,16,0.6,499
Nørgaard,16,0.3,101
Mavididi,16,0.0,298
Robinson,16,0.8,255
Anderson,16,0.5,423
Archer,16,0.0,27
Cucurella,16,0.1,163
Kerkez,16,0.1,70
Hall,16,1.0,399
Wilson,16,0.6,259
Wan-Bissaka,16,0.0,388
Munetsi,16,,770
Collins,16,0.2,88
Bellegarde,16,0.2,535
Dalot,16,0.0,369
Tarkowski,16,0.0,236
Thomas,16,0.0,20
Adingra,16,0.0,113
Baleba,16,0.0,115
Dibling,16,0.2,608
Milenković,16,0.5,573
Lindstrøm,16,0.0,577
Onuachu,16,0.0,470
Aribo,16,0.1,452
N.Williams,16,0.1,437
Chalobah,16,0.4,159
Hughes,16,0.1,203
Lacroix,16,0.0,650
Gravenberch,16,0.0,323
Enciso,16,0.2,121
Ndidi,16,0.0,300
O'Riley,16,0.0,629
Wharton,16,0.0,216
Brooks,16,0.1,62
Armstrong,16,0.5,603
G.Jesus,16,0.1,2
Szmodics,16,0.0,611
Huijsen,16,0.0,580
J.Gomes,16,0.0,553
Casemiro,16,0.0,368
M.Asensio,16,,762
Saliba,16,0.0,18
Willock,16,0.0,420
J.Ayew,16,0.0,192
Werner,16,0.4,509
Antonio,16,0.0,512
Ramsey,16,0.0,53
Guéhi,16,0.0,200
Gabriel,16,0.0,3
Summerville,16,0.0,587
Ings,16,0.0,523
Bailey,16,0.0,28
Füllkrug,16,0.3,589
Roerslev,16,0.2,105
N.Semedo,16,0.0,559
Maatsen,16,0.0,45
Walker-Peters,16,0.0,476
Yates,16,0.1,449
Estupiñan,16,0.1,122
Caicedo,16,0.1,157
Lukić,16,0.1,249
Janelt,16,0.4,94
Grealish,16,0.0,349
McAtee,16,0.0,357
Eriksen,16,0.0,370
Emerson,16,0.0,520
Carvalho,16,0.5,314
Guedes,16,0.3,548
Manning,16,0.4,467
Enes Ünal,16,0.1,65
Schär,16,0.0,415
Harwood-Bellis,16,0.0,461
Virgil,16,0.1,339
Gusto,16,0.2,171
Tel,16,,768
Jaden,16,0.0,569
J.Clarke,16,0.1,631
Kamada,16,0.4,205
Alcaraz,16,0.0,450
De Ligt,16,0.0,593
Van Hecke,16,0.1,144
João Félix,16,0.0,621
Van den Berg,16,0.0,338
C.Soler,16,0.2,654
Livramento,16,0.0,409
Hinshelwood,16,0.0,126
Sinisterra,16,0.0,80
Ward-Prowse,16,0.0,531
Konaté,16,0.0,326
Mount,16,0.0,382
Doherty,16,0.0,543
Colwill,16,0.1,162
Onana,16,0.0,233
Burn,16,0.1,395
Nwaneri,16,0.0,12
Murillo,16,0.1,436
Gana,16,0.0,222
Sugawara,16,0.0,474
Sessegnon,16,0.0,579
Nelson,16,0.0,10
Kilman,16,0.4,524
Dominguez,16,0.5,431
Pinnock,16,0.0,104
Mario Jr.,16,0.2,557
Tsimikas,16,0.0,337
Martinez,16,0.6,47
Romero,16,0.0,498
Spence,16,0.5,504
Lerma,16,0.0,206
Ugarte,16,0.0,652
Barkley,16,0.0,29
Burns,16,0.3,264
Broadhead,16,0.0,262
Mavropanos,16,0.0,528
Adams,16,0.0,60
Awoniyi,16,0.0,424
Gruda,16,0.1,595
Mazraoui,16,0.0,594
Odobert,16,0.0,612
Hirst,16,0.0,272
Kamaldeen,16,0.0,462
Chaplin,16,0.2,265
Tete,16,0.0,257
O'Shea,16,0.0,630
A.Fatawu,16,0.0,570
Mainoo,16,0.1,378
De Cordova-Reid,16,0.0,290
Wieffer,16,0.0,149
Ajer,16,0.5,86
Ugochukwu,16,0.0,188
Mykolenko,16,0.0,231
Van de Ven,16,0.0,506
Zabarnyi,16,0.1,85
Lewis,16,0.0,355
Justin,16,0.1,295
Bentancur,16,0.0,480
Young,16,0.0,656
Philip,16,0.4,76
Ederson M.,16,0.0,347
Sosa,16,0.0,620
J.Timber,16,0.0,6
Mangala,16,0.1,651
Yarmoliuk,16,0.0,111
Malen,16,,725
Jensen,16,0.0,95
O’Reilly,16,0.0,607
Maguire,16,0.0,377
Ferguson,16,0.1,123
Rúben,16,0.5,361
Toti,16,0.1,567
Downes,16,0.0,518
Branthwaite,16,0.0,219
Aina,16,0.1,422
Alex Moreno,16,0.0,26
Sterling,16,0.0,186
Scott,16,0.0,77
Cresswell,16,0.0,517
Veltman,16,0.0,145
Elliott,16,0.1,319
R.Gomes,16,0.0,563
Daka,16,0.0,289
Gómez,16,,714
Garner,16,0.0,223
Faes,16,0.0,291
Kristiansen,16,0.0,296
Bednarek,16,0.0,455
Tosin,16,0.1,187
Udogie,16,0.0,505
Dewsbury-Hall,16,0.0,166
Andersen,16,0.0,191
Dunk,16,0.2,120
McAteer,16,0.1,299
Lamptey,16,0.1,131
Kamara,16,0.0,42
Cash,16,0.0,32
James,16,0.0,172
C.Richards,16,0.0,194
White,16,0.0,24
Castagne,16,0.0,244
Bergvall,16,0.0,481
Konsa,16,0.2,44
Trippier,16,0.0,418
O'Brien,16,0.0,582
Burgess,16,0.0,263
Brereton Díaz,16,0.0,584
Calafiori,16,0.0,578
Kayode,16,,757
Bassey,16,0.0,241
Taylor,16,0.1,281
Winks,16,0.0,309
Smallbone,16,0.0,471
Hee Chan,16,0.0,550
Devenny,16,0.0,645
Smith,16,0.0,81
Tierney,16,0.0,21
Cajuste,16,0.0,619
Mudryk,16,0.0,179
Lavia,16,0.0,174
Doyle,16,0.3,544
Akanji,16,0.0,340
Lallana,16,0.0,463
Cairney,16,0.0,243
Morsy,16,0.0,278
Bradley,16,0.0,313
Disasi,16,0.0,167
Mings,16,0.0,49
Senesi,16,0.0,79
George,16,0.0,696
André,16,0.0,642
Coufal,16,0.2,516
W.Fofana,16,0.0,189
Greaves,16,0.0,270
Berge,16,0.0,622
Álvarez,16,0.0,511
Bree,16,0.0,457
Yoro,16,0.0,572
Diego Carlos,16,0.0,35
Diop,16,0.0,245
Longstaff,16,0.0,410
Willian,16,,772
Stones,16,0.0,362
Antony,16,0.0,365
Townsend,16,0.0,583
Almirón,16,0.0,391
Miley,16,0.0,411
Flekken,16,0.0,91
Shaw,16,0.0,387
Kelly,16,0.0,404
Pau,16,0.0,52
Dorgu,16,,766
King,16,0.0,604
Okoli,16,0.0,301
Stephens,16,0.0,472
Coleman,16,0.0,221
Moore,16,0.0,610
Danso,16,,767
Tomiyasu,16,0.0,22
Obi,16,,776
Agbadou,16,,720
Buendia,16,0.0,31
B.Soumaré,16,0.0,285
Davies,16,0.0,669
Bissouma,16,0.0,482
Walker,16,0.0,363
Jorginho,16,0.0,7
Lewis-Skelly,16,0.1,597
F.Kadıoğlu,16,0.0,628
Phillips,16,0.0,359
Patterson,16,0.0,234
Zinchenko,16,0.0,25
Hill,16,0.0,68
Sangaré,16,0.0,442
Keane,16,0.0,228
Iroegbunam,16,0.0,226
Dragusin,16,0.0,486
Choudhury,16,0.1,287
Dawson,16,0.0,542
Mosquera,16,0.0,558
Tuanzebe,16,0.0,282
C.Doucouré,16,0.2,193
Esse,16,,730
Al-Hamadi,16,0.1,260
March,16,0.0,132
N.Gonzalez,16,,765
Kiwior,16,0.0,8
A.Becker,16,0.0,310
Stewart,16,0.0,473
Milner,16,0.0,134
Collyer,16,0.0,613
L.Guilherme,16,0.0,526
Clyne,16,0.0,196
Skipp,16,0.0,501
Reed,16,0.0,254
Irving,16,0.0,576
S.Bueno,16,0.0,564
Igor,16,0.0,128
Broja,16,0.0,156
Jebbison,16,0.0,69
Chiesa,16,0.0,636
Pickford,16,0.0,235
Edouard,16,0.0,198
Schlupp,16,0.0,214
Osula,16,0.1,590
Todibo,16,0.0,591
M.França,16,0.0,208
Webster,16,0.0,147
José Sá,16,0.0,554
Aké,16,0.0,341
Quansah,16,0.0,333
G.Rodríguez,16,0.0,588
Moder,16,0.0,137
Morato,16,0.0,653
Bella-Kotchap,16,0.0,456
Acheampong,16,0.0,697
Scarles,16,0.0,677
Pedro Lima,16,0.0,561
Cornet,16,0.0,515
Maghoma,16,0.0,674
H.Clarke,16,0.0,266
Vinicius,16,0.0,258
Henderson,16,0.0,201
Gray,16,0.0,489
Coady,16,0.0,288
Reguilón,16,0.0,496
Bobb,16,0.0,343
Edozie,16,0.0,459
Vestergaard,16,0.0,307
Evans,16,0.0,371
Boly,16,0.0,425
Malacia,16,0.0,379
Amo-Ameyaw,16,0.0,451
Grønbæk,16,,734
Khusanov,16,,732
A. Garcia,16,,731
Mheuka,16,,781
Fraser,16,0.0,397
Krafth,16,0.0,405
Forbs,16,0.0,655
Butler-Oyedeji,16,0.0,665
Thiago,16,0.0,107
McTominay,16,0.0,381
Ogbene,16,0.0,632
Verbruggen,16,0.0,146
Chilwell,16,0.0,160
Arrizabalaga,16,0.0,152
Bogarde,16,0.0,598
Konak,16,0.0,97
Renato Veiga,16,0.0,184
Leno,16,0.0,248
Y. Chermiti,16,0.0,237
Gilmour,16,0.0,124
Kinsky,16,,716
Koné,16,,779
Meghoma,16,0.0,649
Wheatley,16,0.0,648
Fletcher,16,0.0,667
Kporha,16,0.0,666
Morgan,16,,780
Pond,16,0.0,664
Samuels,16,0.0,663
Nichols,16,0.0,662
Jaros,16,0.0,660
Wilson-Esbrand,16,0.0,675
Yang,16,,717
Fitzgerald,16,0.0,673
Simpson-Pusey,16,0.0,672
Wright,16,0.0,671
Amass,16,0.0,670
Cahill,16,0.0,668
Dahoud,16,0.0,119
Yogane,16,0.0,661
Nallo,16,0.0,692
Wilson-Brown,16,,708
Rees-Dottin,16,,707
Abbott,16,,706
Arthur,16,,705
Brits,16,,704
Alleyne,16,,703
Harris,16,,702
Orford,16,0.0,701
Rodney,16,0.0,647
Moorhouse,16,,778
Umeh-Chibueze,16,0.0,644
Casey,16,0.0,643
Zych,16,0.0,641
Ji-soo,16,0.0,96
Hickey,16,0.0,93
Henry,16,0.0,92
Kabia,16,0.0,659
Heaven,16,0.0,658
Kacurri,16,0.0,657
Agbinone,16,0.0,646
Dasilva,16,0.0,90
Brierley,16,0.0,87
Travers,16,0.0,84
Paulsen,16,0.0,75
Mepham,16,0.0,72
H.Traorè,16,0.0,67
Faivre,16,0.0,66
Knight,16,,758
Cozier-Duberry,16,0.0,118
Undav,16,0.0,143
Steele,16,0.0,142
Sarmiento,16,0.0,141
Peupion,16,0.0,140
Offiah,16,0.0,139
O’Mahony,16,0.0,138
Cassanova,16,,760
Casadei,16,0.0,158
Bettinelli,16,0.0,155
Bergström,16,0.0,154
Eyestone,16,,759
Barco,16,0.0,116
Baker-Boaitey,16,0.0,114
Zanka,16,0.0,112
Valdimarsson,16,0.0,109
Toney,16,0.0,108
Ruddy,16,0.0,414
Begovic,16,0.0,624
Rushworth,16,0.0,615
Metcalfe,16,0.0,614
Kaboré,16,0.0,626
I.Osman,16,0.0,127
Gross,16,0.0,125
Iraola,16,,738
Swinkels,16,0.0,640
Setford,16,0.0,639
Oulad M'hand,16,0.0,638
Meupiyou,16,0.0,637
G.Nunes,16,0.0,634
Porter,16,,756
Dixon,16,0.0,627
Lankshear,16,0.0,609
Silcott-Duberry,16,,728
Clarke,16,,801
Kesler-Hayden,16,0.0,43
Iling Jr,16,0.0,41
Hause,16,0.0,40
Gauci,16,0.0,39
Dobbin,16,0.0,37
Diaby,16,0.0,34
Dendoncker,16,0.0,33
O'Brien-Whitmarsh,16,0.0,693
Genesis Antwi,16,,787
Benjamin Fredrick,16,,786
Echeverri,16,,785
Mané,16,,784
Graczyk,16,,783
Samuels-Smith,16,,782
Amougou,16,,771
Olabade Aluko,16,,796
Harry Howell,16,,795
Freddie Simmonds,16,,794
Fábio Vieira,16,0.0,1
Ramsdale,16,0.0,14
Godfrey,16,,715
Soler,16,,713
Akinmboni,16,,712
Okoduwa,16,,711
Jimoh,16,,710
Danns,16,,709
McKenna,16,,727
Coulibaly,16,,726
Sherif,16,,724
Ajayi,16,,729
Adu-Adjei,16,,722
Hennessey,16,,721
Kayi Sanda,16,,719
