player_id,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,player_name,games,games_starts,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
240,22.4,104,4.65,54,41,0,4,4,1,8,0.36,4,2,0,0,2,0,Andreas Pereira,33,25,"2,013",2,4,6,2,0,1,7,0,3.8,3.0,4.6,7.6,29,104,81,0.09,0.18,0.27,0.09,0.27,0.17,0.21,0.38,0.14,0.34,38,8,21.1,1.70,0.36,0.05,0.25,21.8,6,0.08,-1.8,-1.0,670,970,69.1,12139,3902,310,371,83.6,258,326,79.1,89,218,40.8,4.6,-0.6,57,67,19,4,761,205,50,5,8,171,9,109,53,47,0,4,26,24,13,8,11,5,10,42,23.8,32,17,2,15,8,32,17,3,1148,22,169,466,531,46,1147,30,14,46.7,8,26.7,578,2764,1341,38,9,29,22,676,0,28,24,1,1,0,0,100,13,23,36.1,61,58.9,74,3,8,22,2,1.39,31,32,-1,-0.04,-0.11,29.3,27.1,+2.2,+0.10,+0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,4.3,3,0.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ricardo Pereira,10,4,388,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,18,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,2,1,50.0,0.46,0.23,0.00,0.00,17.0,0,0.05,-0.1,-0.1,207,248,83.5,3368,956,98,111,88.3,91,108,84.3,13,15,86.7,0.1,0.0,0,19,1,0,207,40,6,0,1,3,34,0,0,0,0,1,3,13,8,4,6,3,7,14,50.0,7,8,3,5,4,17,11,0,296,17,90,166,41,5,296,9,6,66.7,2,22.2,151,453,186,3,2,3,1,172,0,6,8,0,0,0,0,19,4,2,66.7,39,11.3,68,0,6,19,8,0.50,3,8,-5,-1.16,+0.09,3.1,7.0,-3.9,-0.90,+0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,13.7,17,1.24,13,3,0,1,0,0,3,0.22,3,0,0,0,0,0,Kalvin Phillips,19,14,"1,237",0,0,0,0,0,0,6,1,0.4,0.4,0.2,0.7,4,51,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,11,2,18.2,0.80,0.15,0.00,0.00,24.3,3,0.04,-0.4,-0.4,436,551,79.1,8581,2474,162,195,83.1,208,240,86.7,60,98,61.2,0.5,-0.2,5,49,6,1,510,40,27,1,6,20,2,11,8,2,1,1,9,35,19,8,20,7,15,39,38.5,24,35,6,29,19,54,37,2,739,61,223,398,122,5,739,12,5,41.7,6,50.0,310,1489,569,5,0,25,10,394,1,28,20,0,0,0,0,68,7,22,24.1,65,36.2,82,6,5,19,6,0.68,12,29,-17,-1.24,-0.04,9.8,26.7,-16.8,-1.23,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,5.3,9,1.71,6,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Jaden Philogene Bidace,10,5,474,2,0,2,2,0,0,1,0,2.0,2.0,0.2,2.2,13,10,36,0.38,0.00,0.38,0.38,0.38,0.37,0.05,0.42,0.37,0.42,12,5,41.7,2.28,0.95,0.17,0.40,16.4,0,0.17,0.0,0.0,95,131,72.5,1536,414,54,64,84.4,30,41,73.2,6,12,50.0,0.2,-0.2,5,7,4,3,129,1,0,0,1,13,1,0,0,0,0,1,5,14,7,6,6,2,8,15,53.3,7,11,1,10,10,24,9,1,220,10,53,68,101,18,220,18,5,27.8,11,61.1,127,862,305,3,5,11,10,133,0,8,10,1,0,0,0,23,5,3,62.5,47,13.9,81,2,5,14,1,0.40,3,17,-14,-2.66,-1.68,4.5,9.5,-4.9,-0.94,+0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,38.0,13,0.34,12,1,0,0,0,0,2,0.05,2,0,0,0,0,0,Jordan Pickford,38,38,"3,420",0,1,1,0,0,0,7,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,1057,1595,66.3,33692,25121,152,153,99.3,459,466,98.5,445,966,46.1,0.2,+0.6,2,74,8,0,1167,419,188,0,7,0,0,0,0,0,0,9,0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,30,2,1708,1116,1640,69,0,0,1708,0,0,,0,,989,5989,3568,0,0,2,0,871,0,0,7,0,0,0,0,36,5,1,83.3,90,100.0,90,38,0,,0,1.26,42,44,-2,-0.05,,41.8,46.2,-4.5,-0.12,,38,38,"3,420",44,1.16,163,117,73.0,11,15,12,12,31.6,2,0,2,0,100.0,1,6,0,48.8,0.30,+4.8,+0.13,304,806,37.7,1355,161,48.8,39.7,231,62.8,48.7,558,31,5.6,57,1.50,15.2
104,21.3,21,0.99,13,5,0,2,1,0,0,0.00,0,0,0,0,0,0,Ethan Pinnock,22,21,"1,913",2,0,2,2,0,0,2,0,1.1,1.1,1.2,2.3,3,41,9,0.09,0.00,0.09,0.09,0.09,0.05,0.05,0.11,0.05,0.11,10,6,60.0,0.47,0.28,0.20,0.33,11.1,0,0.11,+0.9,+0.9,924,1080,85.6,17045,6094,360,382,94.2,472,528,89.4,84,145,57.9,0.7,-1.2,8,48,4,1,954,126,15,0,0,9,39,0,0,0,0,0,8,35,19,15,16,4,13,24,54.2,11,29,18,11,24,59,142,4,1348,294,783,457,109,24,1348,9,3,33.3,6,66.7,633,3117,1633,4,0,2,4,760,0,8,4,0,0,1,1,50,63,43,59.4,87,55.9,90,20,1,31,9,1.50,40,35,+5,+0.24,0.00,31.4,33.9,-2.4,-0.11,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Daniel Podence,2,0,48,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,1,0,0.0,1.87,0.00,0.00,,24.4,0,0.04,0.0,0.0,11,16,68.8,132,78,7,7,100.0,3,3,100.0,0,2,0.0,0.0,0.0,0,1,1,0,15,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,20,0,2,11,7,0,20,2,2,100.0,0,0.0,13,77,43,1,0,0,0,17,0,0,2,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Alfie Pond,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,23,0,0,0,,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,0,,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,28.0,7,0.25,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Nick Pope,28,28,"2,520",0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,575,782,73.5,14597,8818,120,121,99.2,300,305,98.4,151,351,43.0,0.0,0.0,1,2,0,0,528,254,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,32,5,872,688,857,15,0,0,872,0,0,,0,,439,2510,1708,0,0,0,1,305,0,2,5,0,0,2,0,24,11,1,91.7,90,73.7,90,28,0,,3,1.61,45,35,+10,+0.36,-0.74,43.6,34.7,+8.9,+0.32,-0.62,28,28,"2,520",35,1.25,120,86,71.7,13,6,9,8,28.6,2,1,1,0,50.0,0,3,2,34.8,0.28,+1.8,+0.06,72,257,28.0,595,192,25.7,30.7,187,55.6,43.6,359,39,10.9,64,2.29,16.0
495,29.0,108,3.72,72,23,3,5,4,1,8,0.28,4,3,1,0,0,0,Pedro Porro,33,28,"2,610",2,6,8,2,0,0,5,0,1.6,1.6,5.0,6.6,65,154,109,0.07,0.21,0.28,0.07,0.28,0.05,0.17,0.23,0.05,0.23,39,8,20.5,1.34,0.28,0.05,0.25,23.0,4,0.04,+0.4,+0.4,1385,1892,73.2,24256,9602,674,769,87.6,541,680,79.6,142,327,43.4,4.6,+1.0,57,124,57,27,1530,355,53,4,16,196,249,53,4,44,0,7,75,66,49,34,22,10,44,77,57.1,33,44,17,27,36,102,84,2,2237,128,675,812,763,32,2237,40,14,35.0,24,60.0,1187,5444,2841,43,5,25,18,1291,0,25,33,1,0,0,0,152,12,23,34.3,79,76.3,89,24,5,26,5,1.12,54,47,+7,+0.24,+1.13,48.6,50.2,-1.6,-0.05,+0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,5.5,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jarell Quansah,13,4,495,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,3,19,4,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,1,0,0.0,0.18,0.00,0.00,,8.9,0,0.10,-0.1,-0.1,356,392,90.8,6327,2038,137,141,97.2,196,212,92.5,20,32,62.5,0.2,-0.1,2,22,1,0,360,32,10,0,1,2,12,0,0,0,0,0,2,12,8,8,4,0,7,10,70.0,3,10,7,3,7,19,28,1,464,80,245,189,30,6,464,3,1,33.3,2,66.7,268,1421,709,4,1,5,2,321,0,9,1,0,0,1,1,19,7,10,41.2,38,14.5,79,3,9,20,25,2.08,13,12,+1,+0.18,-1.17,10.3,10.3,0.0,-0.01,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Hákon Rafn Valdimarsson,2,1,145,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,46,70,65.7,1445,1110,8,8,100.0,21,21,100.0,17,41,41.5,0.0,0.0,0,2,0,0,50,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,72,60,71,1,0,0,72,0,0,,0,,44,191,80,0,0,0,0,36,0,0,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,2,1,145,2,1.24,4,3,50.0,0,0,1,1,100.0,0,0,0,0,,0,0,1,0.6,0.14,-0.4,-0.26,15,38,39.5,54,7,42.6,34.9,16,93.8,59.3,16,2,12.5,0,0.00,4.7
14,30.0,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Aaron Ramsdale,30,30,"2,700",0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,774,1223,63.3,21949,16992,209,210,99.5,302,313,96.5,257,686,37.5,0.1,0.0,0,36,1,0,918,298,108,0,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,10,3,1314,946,1286,32,0,0,1314,0,0,,0,,786,4017,2349,0,0,3,0,702,0,1,4,0,0,0,0,23,6,0,100.0,90,78.9,90,30,0,,0,0.37,21,66,-45,-1.50,+0.38,25.0,64.9,-39.8,-1.33,+0.21,30,30,"2,700",66,2.20,188,120,67.6,2,5,23,3,10.0,7,5,2,0,28.6,0,10,0,63.5,0.32,-2.5,-0.08,196,605,32.4,1026,129,44.6,36.0,190,77.4,55.9,457,25,5.5,20,0.67,11.7
53,18.0,51,2.83,40,0,4,1,6,0,8,0.44,7,0,0,0,1,0,Jacob Ramsey,29,19,"1,623",1,3,4,1,0,0,4,1,1.6,1.6,2.3,3.9,61,68,114,0.06,0.17,0.22,0.06,0.22,0.09,0.13,0.22,0.09,0.22,19,4,21.1,1.05,0.22,0.05,0.25,16.8,0,0.08,-0.6,-0.6,497,586,84.8,6645,1578,334,366,91.3,133,159,83.6,15,20,75.0,2.2,+0.7,21,31,21,1,581,2,0,3,3,12,2,0,0,0,0,3,15,30,15,14,10,6,10,20,50.0,10,23,4,19,8,38,8,1,762,12,146,272,359,74,762,46,25,54.3,13,28.3,496,3441,1766,31,21,42,23,577,1,13,28,5,1,0,0,83,7,13,35.0,56,47.5,68,2,10,34,0,1.79,25,26,-1,-0.06,-0.46,24.7,23.9,+0.8,+0.04,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,4.9,27,5.49,14,5,3,2,3,0,3,0.61,2,0,0,1,0,0,Marcus Rashford,10,4,444,2,2,4,1,1,1,0,0,3.1,2.3,2.3,4.5,22,13,42,0.41,0.41,0.81,0.20,0.61,0.62,0.46,1.08,0.46,0.92,18,5,27.8,3.65,1.01,0.06,0.20,19.4,2,0.13,-1.1,-1.3,117,164,71.3,1772,447,67,77,87.0,36,47,76.6,9,25,36.0,2.1,-0.3,13,2,9,2,134,29,5,3,1,28,1,21,15,0,0,1,9,10,7,2,3,5,4,6,66.7,2,2,0,2,1,11,3,0,227,2,14,58,159,30,226,22,9,40.9,13,59.1,127,892,471,10,15,8,1,149,0,1,3,1,0,0,0,14,1,8,11.1,44,13.0,68,0,6,29,0,2.00,7,6,+1,+0.20,+0.02,8.9,6.9,+2.0,+0.41,+0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,38.0,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,David Raya,38,38,"3,420",0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,1040,1413,73.6,24784,17222,285,288,99.0,537,548,98.0,215,570,37.7,0.1,0.0,1,45,3,0,1172,238,91,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,21,9,1480,880,1388,92,0,0,1480,1,1,100.0,0,0.0,921,4542,2729,0,0,1,0,841,0,1,10,0,0,1,0,41,13,0,100.0,90,100.0,90,38,0,,0,1.95,69,34,+35,+0.92,,59.9,34.4,+25.5,+0.67,,38,38,"3,420",34,0.89,120,86,74.2,20,14,4,13,34.2,3,3,0,0,0.0,2,8,0,35.1,0.28,+1.1,+0.03,149,478,31.2,1263,178,29.9,29.9,147,68.0,49.1,402,53,13.2,66,1.74,17.2
254,1.2,1,0.89,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Harrison Reed,12,0,108,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,1,4,7,0.00,0.00,0.00,0.00,0.00,0.21,0.07,0.27,0.21,0.27,3,2,66.7,2.50,1.67,0.00,0.00,21.7,0,0.08,-0.2,-0.2,39,55,70.9,550,138,21,24,87.5,13,17,76.5,2,5,40.0,0.1,-0.1,1,1,1,0,46,8,5,0,0,6,0,1,0,1,0,1,3,6,3,3,2,1,1,3,33.3,2,1,0,1,1,7,3,0,78,2,11,28,40,5,78,2,0,0.0,1,50.0,31,95,27,1,0,2,2,38,0,6,2,0,0,1,0,10,1,2,33.3,9,3.2,,0,12,9,14,1.75,1,3,-2,-1.67,-1.72,1.3,4.6,-3.3,-2.96,-3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Remy Rees-Dottin,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Sergio Reguilón,4,1,196,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,5,13,12,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.07,0.05,0.07,2,0,0.0,0.92,0.00,0.00,,13.3,1,0.06,-0.1,-0.1,93,136,68.4,1503,540,42,54,77.8,46,60,76.7,4,17,23.5,0.3,0.0,1,13,2,1,116,19,1,0,0,12,16,2,1,1,0,1,4,4,3,1,3,0,2,5,40.0,3,7,0,7,4,8,8,0,167,9,57,73,38,3,167,6,2,33.3,1,16.7,88,383,233,2,1,2,1,97,0,2,6,0,0,0,0,14,5,2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Chadi Riad,1,1,90,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,70,82,85.4,1411,568,24,28,85.7,38,41,92.7,8,13,61.5,0.0,0.0,0,8,1,0,82,0,0,0,1,0,0,0,0,0,0,0,2,5,2,2,2,1,2,3,66.7,1,0,0,0,2,7,0,0,90,5,41,49,1,0,90,0,0,,0,,58,318,232,0,0,1,0,69,0,1,0,0,0,0,0,4,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,21.4,9,0.42,5,0,0,2,1,1,2,0.09,0,0,0,2,0,0,Chris Richards,24,22,"1,922",1,0,1,1,0,0,4,1,1.4,1.4,0.1,1.5,6,39,2,0.05,0.00,0.05,0.05,0.05,0.06,0.00,0.07,0.06,0.07,12,6,50.0,0.56,0.28,0.08,0.17,10.8,0,0.12,-0.4,-0.4,684,857,79.8,12185,4230,276,312,88.5,340,384,88.5,56,123,45.5,0.6,-0.1,2,23,1,1,818,37,18,2,5,5,17,0,0,0,0,2,13,47,30,24,17,6,24,41,58.5,17,40,14,26,19,66,121,0,1118,134,611,439,74,19,1118,6,1,16.7,5,83.3,517,2316,964,5,0,5,5,614,1,11,5,1,1,0,0,51,48,41,53.9,80,56.2,87,18,2,6,5,1.54,30,31,-1,-0.05,-0.11,37.9,29.1,+8.8,+0.41,+0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,5.6,8,1.43,5,0,0,2,1,0,1,0.18,1,0,0,0,0,0,Richarlison,15,4,504,4,1,5,4,0,0,2,0,3.7,3.7,0.9,4.6,8,11,22,0.71,0.18,0.89,0.71,0.89,0.66,0.16,0.82,0.66,0.82,17,7,41.2,3.04,1.25,0.24,0.57,9.1,0,0.22,+0.3,+0.3,62,103,60.2,937,280,31,45,68.9,19,32,59.4,6,9,66.7,0.6,+0.1,4,8,4,2,97,6,1,0,3,7,0,0,0,0,0,0,6,5,3,0,4,1,0,3,0.0,3,1,1,0,0,5,8,0,173,8,21,89,64,29,173,16,1,6.3,14,87.5,89,424,168,8,3,9,8,120,0,7,13,3,0,0,0,11,10,23,30.3,34,14.7,72,1,11,20,2,0.93,11,9,+2,+0.36,+0.45,8.4,7.3,+1.0,+0.18,+0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,27.6,80,2.90,68,9,1,1,0,1,4,0.14,4,0,0,0,0,0,Andrew Robertson,33,29,"2,482",0,1,1,0,0,0,3,1,1.2,1.2,4.6,5.8,64,176,108,0.00,0.04,0.04,0.00,0.04,0.04,0.17,0.21,0.04,0.21,15,2,13.3,0.54,0.07,0.00,0.00,14.9,0,0.08,-1.2,-1.2,1559,1885,82.7,26310,8406,760,806,94.3,672,779,86.3,110,237,46.4,4.3,-3.6,40,150,31,17,1579,300,50,4,6,147,191,59,41,11,0,6,35,39,22,25,10,4,31,51,60.8,20,10,4,6,21,60,54,2,2084,92,539,940,620,53,2084,18,7,38.9,10,55.6,1107,4941,2848,52,6,25,13,1399,0,11,8,3,0,1,1,105,7,14,33.3,75,72.6,82,16,4,29,5,2.27,70,31,+39,+1.41,+0.84,61.0,27.3,+33.7,+1.22,+0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,35.2,80,2.27,74,1,2,2,0,1,11,0.31,11,0,0,0,0,0,Antonee Robinson,36,35,"3,167",0,10,10,0,0,0,8,0,0.7,0.7,4.2,4.9,118,131,274,0.00,0.28,0.28,0.00,0.28,0.02,0.12,0.14,0.02,0.14,16,2,12.5,0.45,0.06,0.00,0.00,22.1,0,0.04,-0.7,-0.7,1595,2076,76.8,27385,10017,763,881,86.6,678,853,79.5,134,239,56.1,4.1,+5.8,43,115,56,29,1781,289,17,1,5,170,272,0,0,0,0,6,47,95,61,57,31,7,45,95,47.4,50,43,9,34,62,157,133,2,2523,139,828,942,788,70,2523,83,38,45.8,34,41.0,1343,7361,4230,61,30,44,20,1509,0,31,20,7,0,0,0,157,50,26,65.8,88,92.6,90,34,1,19,0,1.42,49,49,0,0.00,0.00,44.8,44.3,+0.4,+0.01,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,1.5,8,5.26,4,0,3,1,0,0,1,0.66,0,0,0,1,0,0,Jay Robinson,4,1,137,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,3,1,10,0.00,0.00,0.00,0.00,0.00,0.03,0.44,0.47,0.03,0.47,1,1,100.0,0.66,0.66,0.00,0.00,13.2,0,0.05,0.0,0.0,23,34,67.6,264,100,14,17,82.4,6,8,75.0,1,4,25.0,0.5,-0.7,3,1,1,0,34,0,0,0,0,1,0,0,0,0,0,0,2,4,1,3,0,1,1,1,100.0,0,0,0,0,0,4,1,0,54,4,15,18,22,5,54,11,6,54.5,5,45.5,33,188,92,2,1,1,6,29,0,3,1,0,0,0,0,12,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,0.8,2,2.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Rodri,3,1,73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,0,0,,0.00,0.00,,,,0,,0.0,0.0,64,68,94.1,1142,277,31,32,96.9,25,28,89.3,7,7,100.0,0.1,0.0,1,3,1,0,67,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,,0,1,0,1,1,3,1,0,74,1,14,37,24,0,74,1,0,0.0,0,0.0,39,172,82,2,0,0,0,56,0,1,2,0,0,0,0,7,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,12.8,12,0.94,10,0,0,2,0,0,1,0.08,1,0,0,0,0,0,Guido Rodríguez,23,16,"1,149",0,1,1,0,0,0,6,0,0.2,0.2,0.2,0.4,4,33,7,0.00,0.08,0.08,0.00,0.08,0.02,0.01,0.03,0.02,0.03,8,1,12.5,0.63,0.08,0.00,0.00,27.8,0,0.03,-0.2,-0.2,480,569,84.4,8091,2164,239,272,87.9,195,215,90.7,38,59,64.4,0.2,+0.8,4,37,1,0,554,15,14,1,5,5,1,0,0,0,0,0,13,36,19,21,15,0,17,33,51.5,16,23,9,14,13,49,35,1,709,54,223,423,64,5,709,6,3,50.0,1,16.7,327,1167,481,5,2,4,7,408,0,18,12,2,0,0,0,53,11,7,61.1,50,33.6,69,3,7,5,13,1.43,19,19,0,0.00,+0.63,17.5,20.6,-3.1,-0.25,+0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
