web_name,gw,npxgi,player_id
Foderingham,19,0.0,522
Fabianski,19,0.0,521
M.Salah,20,0.7,328
Haaland,20,1.1,351
Palmer,20,0.8,182
Isak,20,1.5,401
Wissa,20,1.6,110
I.Sarr,20,0.0,585
Watkins,20,0.5,58
N.Jackson,20,0.3,180
Luis Díaz,20,0.3,327
Cunha,20,0.0,541
Semenyo,20,0.9,78
B.Fernandes,20,0.4,366
Mbeumo,20,1.3,99
Eze,20,0.9,199
J.Murphy,20,0.5,402
Szoboszlai,20,0.0,336
O.Dango,20,0.4,74
Rogers,20,0.0,54
Trossard,20,0.1,23
Mitoma,20,0.0,136
Mateta,20,0.4,207
Saka,20,0.0,17
Bowen,20,0.0,514
Solanke,20,0.5,82
Enzo,20,0.1,168
Son,20,0.0,503
Madueke,20,0.0,177
Wood,20,0.4,447
Havertz,20,0.0,4
De Bruyne,20,0.8,345
Johnson,20,0.3,275
Evanilson,20,0.3,617
Raúl,20,0.3,252
Strand Larsen,20,1.1,566
Savinho,20,1.1,571
Vardy,20,0.3,306
Martinelli,20,0.0,9
Schade,20,0.7,106
Garnacho,20,0.0,372
Gordon,20,0.7,398
Iwobi,20,0.3,247
Damsgaard,20,0.8,89
Kulusevski,20,0.3,492
Barnes,20,0.2,392
João Pedro,20,0.0,129
Gakpo,20,0.5,321
Gibbs-White,20,0.2,433
Kluivert,20,0.4,71
Foden,20,0.7,348
Rice,20,0.4,16
Welbeck,20,0.0,148
Muñoz,20,0.4,211
Elanga,20,0.3,432
Delap,20,0.1,268
Bruno G.,20,0.4,394
Tielemans,20,0.1,57
Ødegaard,20,0.0,13
Maddison,20,0.0,494
Kudus,20,0.4,525
Diogo J.,20,0.2,317
Neto,20,0.5,73
Minteh,20,0.1,135
Amad,20,0.2,364
Tavernier,20,0.0,83
Alexander-Arnold,20,0.3,311
Adama,20,0.1,239
Bernardo,20,0.2,342
Rashford,20,0.0,385
Aït-Nouri,20,0.0,533
Merino,20,0.4,633
Mac Allister,20,0.8,329
Georginio,20,0.0,618
Andreas,20,0.0,240
Harrison,20,0.0,224
Nketiah,20,0.0,11
Mitchell,20,0.0,210
Beto,20,0.0,218
Calvert-Lewin,20,0.0,220
Nkunku,20,0.0,181
Marmoush,20,,755
Souček,20,0.6,530
Darwin,20,0.0,316
Muniz,20,0.0,251
Buonanotte,20,0.0,117
M.Fernandes,20,0.0,623
Zirkzee,20,0.3,389
L.Paquetá,20,0.3,527
Højlund,20,0.1,375
Joelinton,20,0.0,403
Pedro Porro,20,0.4,495
Smith Rowe,20,0.1,19
Robertson,20,0.1,335
Gvardiol,20,0.0,350
El Khannouss,20,0.1,635
Doku,20,0.0,346
McGinn,20,0.0,48
A.Doucoure,20,0.1,217
Hutchinson,20,0.0,274
Tonali,20,0.2,417
Lewis-Potter,20,1.0,98
Gündogan,20,0.0,625
Davis,20,0.2,267
Ndiaye,20,0.1,232
Kovačić,20,0.0,354
Cook,20,0.2,64
Digne,20,0.0,36
Ayari,20,0.0,600
P.M.Sarr,20,0.1,499
McNeil,20,0.0,230
Christie,20,0.1,63
Sancho,20,0.3,386
Jones,20,0.0,324
Hudson-Odoi,20,0.6,434
Jota Silva,20,0.3,596
Adingra,20,0.6,113
Duran,20,0.0,38
Matheus N.,20,0.0,356
Anderson,20,0.1,423
Sarabia,20,0.0,565
Wilson,20,0.2,259
Richarlison,20,0.0,497
Wan-Bissaka,20,0.0,388
Robinson,20,0.0,255
Munetsi,20,,770
Nørgaard,20,0.4,101
Archer,20,0.0,27
Mavididi,20,0.6,298
Hall,20,0.0,399
Cucurella,20,0.0,163
Kerkez,20,0.3,70
Bellegarde,20,0.1,535
Collins,20,0.0,88
Tarkowski,20,0.0,236
Lacroix,20,0.0,650
Dalot,20,0.0,369
Hughes,20,0.0,203
Baleba,20,0.0,115
Thomas,20,0.1,20
Milenković,20,0.1,573
N.Williams,20,0.0,437
Lindstrøm,20,0.1,577
Onuachu,20,0.1,470
Dibling,20,0.1,608
Chalobah,20,0.0,159
Gravenberch,20,0.5,323
Aribo,20,0.1,452
O'Riley,20,0.3,629
Brooks,20,0.1,62
Wharton,20,0.0,216
Enciso,20,0.0,121
Ndidi,20,0.0,300
Armstrong,20,0.0,603
Ramsey,20,0.3,53
Huijsen,20,0.3,580
Szmodics,20,0.3,611
M.Asensio,20,,762
G.Jesus,20,0.6,2
J.Gomes,20,0.1,553
Guedes,20,0.2,548
J.Ayew,20,0.3,192
Willock,20,0.2,420
Casemiro,20,0.0,368
Saliba,20,0.0,18
Guéhi,20,0.0,200
Eriksen,20,0.0,370
Werner,20,0.0,509
Antonio,20,0.0,512
Yates,20,0.0,449
McAtee,20,0.0,357
Gabriel,20,0.0,3
Summerville,20,0.3,587
Ings,20,0.0,523
N.Semedo,20,0.0,559
Bailey,20,0.3,28
Füllkrug,20,0.4,589
Walker-Peters,20,0.1,476
Roerslev,20,0.1,105
Maatsen,20,0.3,45
Estupiñan,20,0.0,122
Lukić,20,0.0,249
Janelt,20,0.0,94
Caicedo,20,0.1,157
Grealish,20,0.0,349
Alcaraz,20,0.0,450
Schär,20,0.0,415
Tel,20,,768
Manning,20,0.0,467
Carvalho,20,0.0,314
Enes Ünal,20,0.1,65
Ward-Prowse,20,1.0,531
Emerson,20,0.0,520
Harwood-Bellis,20,0.0,461
Mount,20,0.0,382
J.Clarke,20,0.1,631
Virgil,20,0.3,339
Gusto,20,0.2,171
Kamada,20,0.0,205
Livramento,20,0.0,409
Jaden,20,0.0,569
Van den Berg,20,0.0,338
Van Hecke,20,0.0,144
De Ligt,20,0.1,593
Gruda,20,0.2,595
João Félix,20,0.0,621
C.Soler,20,0.0,654
Konaté,20,0.0,326
Hinshelwood,20,0.0,126
Sinisterra,20,0.0,80
Burn,20,0.0,395
Doherty,20,0.1,543
Colwill,20,0.0,162
Dominguez,20,0.0,431
Lerma,20,0.0,206
Murillo,20,0.0,436
Onana,20,0.0,233
Sugawara,20,0.0,474
Sessegnon,20,0.0,579
Kilman,20,0.0,524
Nwaneri,20,0.2,12
Gana,20,0.0,222
Nelson,20,0.0,10
Romero,20,0.0,498
Mario Jr.,20,0.0,557
Spence,20,0.0,504
Martinez,20,0.2,47
Tsimikas,20,0.0,337
Maguire,20,0.3,377
Pinnock,20,0.0,104
Hirst,20,0.0,272
Ugarte,20,0.0,652
Barkley,20,0.1,29
Odobert,20,0.0,612
Mavropanos,20,0.0,528
Burns,20,0.0,264
Awoniyi,20,1.0,424
Adams,20,0.0,60
Mainoo,20,0.1,378
Young,20,0.0,656
Broadhead,20,0.4,262
Tete,20,0.0,257
Mazraoui,20,0.0,594
Kamaldeen,20,0.0,462
Chaplin,20,0.0,265
O'Shea,20,0.0,630
A.Fatawu,20,0.0,570
De Cordova-Reid,20,0.0,290
Ajer,20,0.0,86
Ugochukwu,20,0.0,188
Mykolenko,20,0.0,231
Wieffer,20,0.0,149
Zabarnyi,20,0.1,85
Van de Ven,20,0.0,506
Justin,20,0.0,295
Lewis,20,0.1,355
Bentancur,20,0.0,480
Rúben,20,0.0,361
Faes,20,0.0,291
Ederson M.,20,0.0,347
J.Timber,20,0.0,6
Yarmoliuk,20,0.1,111
Kamara,20,0.1,42
Jensen,20,0.3,95
Branthwaite,20,0.0,219
Malen,20,,725
Sosa,20,0.0,620
Philip,20,0.0,76
Mangala,20,0.1,651
O’Reilly,20,0.0,607
Aina,20,0.0,422
Ferguson,20,0.0,123
Akanji,20,0.0,340
Cresswell,20,0.0,517
Downes,20,0.0,518
Toti,20,0.0,567
Burgess,20,0.0,263
Elliott,20,0.0,319
Alex Moreno,20,0.0,26
Sterling,20,0.0,186
Scott,20,0.0,77
McAteer,20,0.0,299
Kayode,20,,757
Garner,20,0.0,223
R.Gomes,20,0.3,563
Daka,20,0.0,289
Veltman,20,0.1,145
Gómez,20,,714
Dunk,20,0.0,120
Bednarek,20,0.0,455
Andersen,20,0.0,191
Tosin,20,0.0,187
Dewsbury-Hall,20,0.0,166
Kristiansen,20,0.0,296
White,20,0.0,24
Udogie,20,0.0,505
James,20,0.0,172
Cash,20,0.1,32
Lamptey,20,0.0,131
Bergvall,20,0.0,481
Konsa,20,0.0,44
Castagne,20,0.0,244
C.Richards,20,0.0,194
O'Brien,20,0.0,582
Trippier,20,0.0,418
Bassey,20,0.0,241
Calafiori,20,0.0,578
Brereton Díaz,20,0.0,584
Taylor,20,0.0,281
Morsy,20,0.0,278
Greaves,20,0.0,270
Cajuste,20,0.0,619
Winks,20,0.0,309
Smallbone,20,0.0,471
Devenny,20,0.0,645
Smith,20,0.0,81
Hee Chan,20,0.2,550
Mudryk,20,0.0,179
Lavia,20,0.0,174
Doyle,20,0.0,544
Cairney,20,0.2,243
Tierney,20,0.0,21
Lallana,20,0.0,463
André,20,0.0,642
Disasi,20,0.0,167
Bradley,20,0.0,313
Coufal,20,0.1,516
Mings,20,0.0,49
Senesi,20,0.0,79
George,20,0.0,696
Jebbison,20,0.0,69
Willian,20,,772
W.Fofana,20,0.0,189
Berge,20,0.0,622
Álvarez,20,0.1,511
Bree,20,0.1,457
Yoro,20,0.0,572
Diego Carlos,20,0.0,35
Diop,20,0.0,245
Townsend,20,0.0,583
Stones,20,0.0,362
Longstaff,20,0.0,410
King,20,0.0,604
Antony,20,0.0,365
Miley,20,0.0,411
Almirón,20,0.0,391
Flekken,20,0.0,91
Kelly,20,0.0,404
Shaw,20,0.0,387
Keane,20,0.0,228
Coleman,20,0.0,221
Chilwell,20,0.0,160
Dorgu,20,,766
Stephens,20,0.0,472
Okoli,20,0.0,301
Pau,20,0.0,52
Tomiyasu,20,0.0,22
Buendia,20,0.4,31
Agbadou,20,,720
Obi,20,,776
Patterson,20,0.1,234
B.Soumaré,20,0.0,285
Davies,20,0.0,669
Danso,20,,767
Jorginho,20,0.3,7
Lewis-Skelly,20,0.0,597
Walker,20,0.0,363
F.Kadıoğlu,20,0.0,628
Phillips,20,0.0,359
Bissouma,20,0.0,482
Coady,20,0.0,288
Moore,20,0.0,610
Hill,20,0.0,68
A.Becker,20,0.0,310
Sangaré,20,0.0,442
Dragusin,20,0.0,486
Iroegbunam,20,0.0,226
Tuanzebe,20,0.0,282
Mosquera,20,0.0,558
Dawson,20,0.0,542
Zinchenko,20,0.0,25
C.Doucouré,20,0.0,193
Esse,20,,730
Choudhury,20,0.0,287
Al-Hamadi,20,0.0,260
N.Gonzalez,20,,765
Kiwior,20,0.0,8
March,20,0.0,132
Milner,20,0.0,134
Collyer,20,0.0,613
Stewart,20,0.0,473
L.Guilherme,20,0.0,526
Reed,20,0.0,254
Skipp,20,0.0,501
Clyne,20,0.0,196
S.Bueno,20,0.1,564
Igor,20,0.0,128
Broja,20,0.0,156
Irving,20,0.0,576
Chiesa,20,0.0,636
Pickford,20,0.0,235
Schlupp,20,0.0,214
Edouard,20,0.0,198
Todibo,20,0.0,591
Moder,20,0.0,137
Osula,20,0.0,590
G.Rodríguez,20,0.0,588
Aké,20,0.0,341
Maghoma,20,0.0,674
Quansah,20,0.0,333
Morato,20,0.0,653
Acheampong,20,0.2,697
Scarles,20,0.0,677
Bella-Kotchap,20,0.0,456
M.França,20,0.0,208
José Sá,20,0.0,554
Pedro Lima,20,0.1,561
Cornet,20,0.0,515
Webster,20,0.0,147
Henderson,20,0.0,201
H.Clarke,20,0.0,266
Vinicius,20,0.0,258
Gray,20,0.0,489
Bobb,20,0.0,343
Edozie,20,0.0,459
Amo-Ameyaw,20,0.0,451
Vestergaard,20,0.0,307
Evans,20,0.0,371
Boly,20,0.0,425
Malacia,20,0.0,379
Reguilón,20,0.1,496
Grønbæk,20,,734
Khusanov,20,,732
A. Garcia,20,,731
Mheuka,20,,781
Monga,20,,792
Botman,20,0.0,393
Krafth,20,0.0,405
Fraser,20,0.0,397
Forbs,20,0.0,655
Butler-Oyedeji,20,0.0,665
McTominay,20,0.0,381
Gilmour,20,0.0,124
Ogbene,20,0.0,632
Verbruggen,20,0.0,146
Arrizabalaga,20,0.0,152
Bogarde,20,0.0,598
Konak,20,0.0,97
Godo,20,0.0,605
Renato Veiga,20,0.0,184
Leno,20,0.0,248
Y. Chermiti,20,0.0,237
Thiago,20,0.0,107
Kinsky,20,,716
Moorhouse,20,,778
Yang,20,,717
Meghoma,20,0.0,649
Wheatley,20,0.0,648
Fletcher,20,0.0,667
Kporha,20,0.0,666
Porter,20,,756
Pond,20,0.0,664
Nichols,20,0.0,662
Yogane,20,0.0,661
Jaros,20,0.0,660
Wilson-Esbrand,20,0.0,675
Knight,20,,758
Fitzgerald,20,0.0,673
Simpson-Pusey,20,0.0,672
Wright,20,0.0,671
Amass,20,0.0,670
Samuels,20,0.0,663
O'Brien-Whitmarsh,20,0.0,693
Nallo,20,0.0,692
Wilson-Brown,20,0.0,708
Rees-Dottin,20,0.0,707
Abbott,20,0.0,706
Arthur,20,0.0,705
Brits,20,0.0,704
Alleyne,20,0.0,703
Harris,20,0.0,702
Kacurri,20,0.0,657
Rodney,20,0.0,647
Agbinone,20,0.0,646
Umeh-Chibueze,20,0.0,644
Casey,20,0.0,643
Zych,20,0.0,641
Ji-soo,20,0.0,96
Hickey,20,0.0,93
Henry,20,0.0,92
Kabia,20,0.0,659
Heaven,20,0.0,658
Orford,20,0.0,701
Dixon,20,0.0,627
Kaboré,20,0.0,626
Dasilva,20,0.0,90
Brierley,20,0.0,87
Travers,20,0.0,84
Paulsen,20,0.0,75
Mepham,20,0.0,72
H.Traorè,20,0.0,67
Cahill,20,0.0,668
Cashin,20,,763
Undav,20,0.0,143
Steele,20,0.0,142
Sarmiento,20,0.0,141
Peupion,20,0.0,140
Offiah,20,0.0,139
O’Mahony,20,0.0,138
Casadei,20,0.0,158
Bettinelli,20,0.0,155
Faivre,20,0.0,66
Dahoud,20,0.0,119
Cozier-Duberry,20,0.0,118
Barco,20,0.0,116
Baker-Boaitey,20,0.0,114
Zanka,20,0.0,112
Valdimarsson,20,0.0,109
Toney,20,0.0,108
Eyestone,20,,759
Begovic,20,0.0,624
Metcalfe,20,0.0,614
Lankshear,20,0.0,609
I.Osman,20,0.0,127
Gross,20,0.0,125
Cassanova,20,,760
Swinkels,20,0.0,640
Setford,20,0.0,639
Oulad M'hand,20,0.0,638
Meupiyou,20,0.0,637
G.Nunes,20,0.0,634
Rushworth,20,0.0,615
Ajayi,20,,729
Silcott-Duberry,20,,728
Marschall,20,0.0,46
Kesler-Hayden,20,0.0,43
Iling Jr,20,0.0,41
Hause,20,0.0,40
Gauci,20,0.0,39
Dobbin,20,0.0,37
Diaby,20,0.0,34
Cartwright,20,0.0,694
Benjamin Fredrick,20,,786
Echeverri,20,,785
Mané,20,,784
Graczyk,20,,783
Samuels-Smith,20,,782
Barrenechea,20,0.0,30
Morgan,20,,780
Koné,20,,779
Freddie Simmonds,20,,794
Jack Henry-Francis,20,,793
Dendoncker,20,0.0,33
Fábio Vieira,20,0.0,1
Godfrey,20,,715
Soler,20,,713
Akinmboni,20,,712
Okoduwa,20,0.0,711
Jimoh,20,0.0,710
Danns,20,0.0,709
McKenna,20,,727
Coulibaly,20,,726
Raya,20,0.0,15
Sadi,20,,723
Adu-Adjei,20,,722
Hennessey,20,,721
Kayi Sanda,20,,719
Welington,20,,718
Guardiola,20,,736
Arteta,20,,735
Hein,20,0.0,5
Vitor Reis,20,,733
Ramsdale,20,0.0,14
Sherif,20,,724
McConville,20,0.0,681
Kinsey,20,0.0,680
Broggio,20,0.0,679
Bates,20,0.0,678
Coby Ebere,20,,775
Marsh,20,0.0,676
Kukonki,20,0.0,691
Amissah,20,0.0,690
Djiga,20,,769
Nyoni,20,0.0,688
Winterburn,20,0.0,687
Mayers,20,0.0,686
Slater,20,0.0,685
Hardy,20,0.0,684
Dorrington,20,0.0,699
Mubama,20,0.0,698
Fredricson,20,,777
Rak-Sakyi,20,0.0,695
Williams-Barnett,20,0.0,689
Charlie Tasker,20,,791
Gower,20,,790
Neave,20,,789
Dermot Mee,20,,788
Genesis Antwi,20,,787
Amougou,20,,771
A.Murphy,20,0.0,390
Tom Taylor,20,,800
Boniface,20,,799
Jay Robinson,20,,798
Olusesi,20,0.0,683
Olabade Aluko,20,,796
Harry Howell,20,,795
Odysseas,20,0.0,412
Lascelles,20,0.0,407
Kuol,20,0.0,406
Heath,20,,773
Hayden,20,0.0,400
Anselmino,20,,774
Dúbravka,20,0.0,396
Jake Evans,20,,797
Cannon,20,0.0,286
Woolfenden,20,0.0,284
Holgate,20,0.0,225
Whiteman,20,0.0,510
Vicario,20,0.0,508
Veliz,20,0.0,507
Solomon,20,0.0,502
Scarlett,20,0.0,500
Anthony,20,0.0,61
Bergström,20,0.0,154
Carson,20,0.0,344
Emery,20,,737
Iraola,20,,738
R.Williams,20,0.0,334
Omobamidele,20,0.0,440
N.Phillips,20,0.0,332
Morton,20,0.0,331
McConnell,20,0.0,330
Larios,20,0.0,464
Edwards,20,0.0,460
Lo Celso,20,0.0,493
Baggott,20,0.0,261
Sousa,20,0.0,56
Endo,20,0.0,320
Doak,20,0.0,318
Clark,20,0.0,315
Bajcetic,20,0.0,312
Ward,20,0.0,215
Walton,20,0.0,283
Slicker,20,0.0,280
Bryan,20,0.0,483
Luongo,20,0.0,277
Ladapo,20,0.0,276
Humphreys,20,0.0,273
Harness,20,0.0,271
Edmundson,20,0.0,269
Højbjerg,20,0.0,490
Aarons,20,0.0,59
Forster,20,0.0,488
E.Royal,20,0.0,487
Devine,20,0.0,485
Ndaba,20,0.0,279
Bayindir,20,0.0,367
Rodrigo,20,0.0,360
Ortega Moreno,20,0.0,358
João Cancelo,20,0.0,353
Targett,20,0.0,416
Ruddy,20,0.0,414
Pope,20,0.0,413
Bowler,20,0.0,426
Panzo,20,0.0,441
C.Miguel,20,0.0,427
Da Silva Moreira,20,0.0,428
Lindelof,20,0.0,376
Heaton,20,0.0,374
Hannibal,20,0.0,373
O.Richards,20,0.0,438
Mighten,20,0.0,435
Dennis,20,0.0,599
Danilo,20,0.0,429
Pellistri,20,0.0,384
Charles,20,0.0,458
Sels,20,0.0,443
Bazunu,20,0.0,454
Toffolo,20,0.0,444
J.Alvarez,20,0.0,352
Austin,20,0.0,479
A.Phillips,20,0.0,478
Turner,20,0.0,445
Ui-jo,20,0.0,446
McCarthy,20,0.0,469
Kelleher,20,0.0,325
Lumley,20,0.0,466
Lis,20,0.0,465
Worrall,20,0.0,448
Stolarczyk,20,0.0,304
Souttar,20,0.0,303
Ricardo,20,0.0,302
Marcal,20,0.0,297
Iversen,20,0.0,294
Hermansen,20,0.0,293
Golding,20,0.0,292
Mara,20,0.0,468
Gallagher,20,0.0,169
Deivid,20,0.0,165
D.D.Fofana,20,0.0,164
Chukwuemeka,20,0.0,161
Van Nistelrooy,20,,754
Ahamada,20,0.0,190
Sánchez,20,0.0,185
Sinisalo,20,0.0,55
Petrović,20,0.0,183
Marc Guiu,20,0.0,178
M.Sarr,20,0.0,176
Lukaku,20,0.0,175
Kellyman,20,0.0,173
Kalajdžić,20,0.0,555
Maresca,20,,740
Hoever,20,0.0,552
Hodge,20,0.0,551
H.Bueno,20,0.0,549
Hürzeler,20,,739
B.Badiashile,20,0.0,153
Clarke,20,,801
Ângelo,20,0.0,151
Andrey Santos,20,0.0,150
Nuno,20,,747
Rusk,20,,748
J.Araujo,20,0.0,592
Postecoglou,20,,749
Potter,20,,750
Gilchrist,20,0.0,170
J.Cuenca,20,0.0,586
Jørgensen,20,0.0,581
Peart-Harris,20,0.0,103
Onyeka,20,0.0,102
Mee,20,0.0,100
Frank,20,,752
Alves,20,0.0,606
Silva,20,,753
Trevitt,20,0.0,602
Moran,20,0.0,601
Pereira,20,,751
Amorim,20,,745
Areola,20,0.0,513
Stansfield,20,0.0,256
Ream,20,0.0,253
Chadi Riad,20,0.0,195
Cundle,20,0.0,540
Chiwome,20,0.0,539
Chirewa,20,0.0,538
Chiquinho,20,0.0,537
Gonzalez,20,0.0,547
B.Traore,20,0.0,534
Zouma,20,0.0,532
Ozoh,20,0.0,212
Matthews,20,0.0,209
Howe,20,,746
Johnstone,20,0.0,204
Holding,20,0.0,202
Nedeljkovic,20,0.0,50
Olsen,20,0.0,51
Ebiowei,20,0.0,197
Bentley,20,0.0,536
Fábio Silva,20,0.0,545
Mazilu,20,0.0,133
Kozlowski,20,0.0,130
Wiley,20,0.0,575
Pivas,20,0.0,574
Muric,20,0.0,568
Podence,20,0.0,562
Glasner,20,,741
Earthy,20,0.0,519
Moyes,20,,742
Benda,20,0.0,242
Slot,20,,744
Maupay,20,0.0,229
J.Virginia,20,0.0,227
N.Aguerd,20,0.0,529
Foderingham,20,0.0,522
Fabianski,20,0.0,521
M.Salah,21,1.0,328
Haaland,21,0.5,351
Palmer,21,1.1,182
Isak,21,1.1,401
Wissa,21,1.6,110
I.Sarr,21,1.1,585
Watkins,21,0.8,58
N.Jackson,21,1.7,180
Luis Díaz,21,0.1,327
Cunha,21,0.4,541
Semenyo,21,0.0,78
B.Fernandes,21,0.6,366
Mbeumo,21,1.0,99
Eze,21,0.4,199
J.Murphy,21,0.3,402
Szoboszlai,21,0.4,336
O.Dango,21,0.0,74
Rogers,21,0.6,54
Trossard,21,0.4,23
Mitoma,21,0.3,136
Mateta,21,1.0,207
Saka,21,0.0,17
Bowen,21,0.0,514
Solanke,21,0.3,82
Enzo,21,0.4,168
Son,21,0.1,503
Madueke,21,0.4,177
Wood,21,0.2,447
Havertz,21,0.3,4
De Bruyne,21,1.1,345
Johnson,21,0.0,275
Evanilson,21,0.0,617
Raúl,21,0.5,252
Strand Larsen,21,0.6,566
Savinho,21,0.4,571
Vardy,21,0.8,306
Martinelli,21,0.1,9
Schade,21,0.2,106
Garnacho,21,1.0,372
Gordon,21,0.6,398
Iwobi,21,0.5,247
Damsgaard,21,0.3,89
Kulusevski,21,0.5,492
Barnes,21,0.0,392
João Pedro,21,0.2,129
Gakpo,21,0.5,321
Gibbs-White,21,0.0,433
Kluivert,21,0.3,71
Foden,21,0.8,348
Rice,21,0.2,16
Welbeck,21,0.0,148
Muñoz,21,0.2,211
Elanga,21,0.3,432
Delap,21,0.0,268
Bruno G.,21,0.8,394
Tielemans,21,0.3,57
Ødegaard,21,0.8,13
Maddison,21,0.1,494
Kudus,21,0.0,525
Diogo J.,21,0.9,317
Neto,21,0.0,73
Minteh,21,0.1,135
Amad,21,1.8,364
Tavernier,21,0.0,83
Alexander-Arnold,21,0.1,311
Adama,21,0.3,239
Bernardo,21,0.1,342
Rashford,21,0.0,385
Aït-Nouri,21,0.4,533
Merino,21,0.0,633
Mac Allister,21,0.1,329
Georginio,21,0.4,618
Andreas,21,0.1,240
Harrison,21,0.2,224
Nketiah,21,0.1,11
Mitchell,21,0.3,210
Beto,21,0.0,218
Calvert-Lewin,21,0.6,220
Nkunku,21,0.0,181
Marmoush,21,,755
Souček,21,0.5,530
Darwin,21,0.0,316
Muniz,21,0.0,251
Buonanotte,21,0.1,117
M.Fernandes,21,1.0,623
Zirkzee,21,0.4,389
L.Paquetá,21,0.6,527
Højlund,21,0.3,375
Joelinton,21,0.4,403
Pedro Porro,21,0.1,495
Smith Rowe,21,0.1,19
Robertson,21,0.0,335
Gvardiol,21,0.2,350
El Khannouss,21,0.0,635
Doku,21,0.0,346
McGinn,21,0.0,48
A.Doucoure,21,0.2,217
Hutchinson,21,0.1,274
Tonali,21,0.3,417
Lewis-Potter,21,0.1,98
Gündogan,21,0.1,625
Davis,21,0.0,267
Ndiaye,21,0.0,232
Kovačić,21,0.2,354
Cook,21,0.0,64
Digne,21,0.1,36
Ayari,21,0.0,600
P.M.Sarr,21,0.0,499
McNeil,21,0.0,230
Christie,21,0.0,63
Sancho,21,0.2,386
Jones,21,0.0,324
Hudson-Odoi,21,0.1,434
Jota Silva,21,0.0,596
Adingra,21,0.3,113
Duran,21,0.0,38
Matheus N.,21,0.2,356
Anderson,21,0.0,423
Sarabia,21,0.4,565
Wilson,21,0.5,259
Richarlison,21,0.1,497
Wan-Bissaka,21,0.5,388
Robinson,21,0.1,255
Munetsi,21,,770
Nørgaard,21,0.1,101
Archer,21,0.0,27
Mavididi,21,0.7,298
Hall,21,0.1,399
Cucurella,21,0.1,163
Kerkez,21,0.0,70
Bellegarde,21,0.0,535
Collins,21,0.1,88
Tarkowski,21,0.1,236
Lacroix,21,0.0,650
Dalot,21,0.0,369
Hughes,21,0.1,203
Baleba,21,0.0,115
Thomas,21,0.2,20
Milenković,21,0.0,573
N.Williams,21,0.0,437
Lindstrøm,21,0.4,577
Onuachu,21,0.0,470
Dibling,21,0.4,608
Chalobah,21,0.0,159
Gravenberch,21,0.1,323
Aribo,21,0.2,452
O'Riley,21,0.3,629
Brooks,21,0.2,62
Wharton,21,0.0,216
Enciso,21,0.0,121
Ndidi,21,0.0,300
Armstrong,21,0.0,603
Ramsey,21,0.3,53
Huijsen,21,0.1,580
Szmodics,21,0.0,611
M.Asensio,21,,762
G.Jesus,21,0.0,2
J.Gomes,21,0.0,553
Guedes,21,0.2,548
J.Ayew,21,0.1,192
Willock,21,0.0,420
Casemiro,21,0.0,368
Saliba,21,0.0,18
Guéhi,21,0.2,200
Eriksen,21,0.3,370
Werner,21,0.0,509
Antonio,21,0.0,512
Yates,21,0.0,449
McAtee,21,0.1,357
Gabriel,21,0.0,3
Summerville,21,0.0,587
Ings,21,0.5,523
N.Semedo,21,0.4,559
Bailey,21,0.0,28
Füllkrug,21,0.0,589
Walker-Peters,21,0.1,476
Roerslev,21,1.0,105
Maatsen,21,0.0,45
Estupiñan,21,0.2,122
Lukić,21,0.4,249
Janelt,21,0.1,94
Caicedo,21,0.0,157
Grealish,21,0.0,349
Alcaraz,21,0.0,450
Schär,21,0.0,415
Tel,21,,768
Manning,21,0.0,467
Carvalho,21,0.0,314
Enes Ünal,21,0.0,65
Ward-Prowse,21,0.0,531
Emerson,21,0.0,520
Harwood-Bellis,21,0.2,461
Mount,21,0.0,382
J.Clarke,21,0.0,631
Virgil,21,0.0,339
Gusto,21,0.0,171
Kamada,21,0.0,205
Livramento,21,0.0,409
Jaden,21,0.0,569
Van den Berg,21,0.2,338
Van Hecke,21,0.1,144
De Ligt,21,0.0,593
Gruda,21,0.0,595
João Félix,21,0.1,621
C.Soler,21,0.1,654
Konaté,21,0.0,326
Hinshelwood,21,0.0,126
Sinisterra,21,0.0,80
Burn,21,0.1,395
Doherty,21,0.0,543
Colwill,21,0.2,162
Dominguez,21,0.0,431
Lerma,21,0.0,206
Murillo,21,0.0,436
Onana,21,0.0,233
Sugawara,21,0.0,474
Sessegnon,21,0.0,579
Kilman,21,0.0,524
Nwaneri,21,0.0,12
Gana,21,0.0,222
Nelson,21,0.0,10
Romero,21,0.0,498
Mario Jr.,21,0.0,557
Spence,21,0.0,504
Martinez,21,0.1,47
Tsimikas,21,0.3,337
Maguire,21,0.0,377
Pinnock,21,0.0,104
Hirst,21,0.0,272
Ugarte,21,0.0,652
Barkley,21,0.0,29
Odobert,21,0.0,612
Mavropanos,21,0.0,528
Burns,21,0.2,264
Awoniyi,21,0.0,424
Adams,21,0.0,60
Mainoo,21,0.0,378
Young,21,0.1,656
Broadhead,21,0.0,262
Tete,21,0.0,257
Mazraoui,21,0.1,594
Kamaldeen,21,0.3,462
Chaplin,21,0.0,265
O'Shea,21,0.0,630
A.Fatawu,21,0.0,570
De Cordova-Reid,21,0.0,290
Ajer,21,0.0,86
Ugochukwu,21,0.0,188
Mykolenko,21,0.3,231
Wieffer,21,0.0,149
Zabarnyi,21,0.1,85
Van de Ven,21,0.0,506
Justin,21,0.1,295
Lewis,21,0.0,355
Bentancur,21,0.0,480
Rúben,21,0.0,361
Faes,21,0.0,291
Ederson M.,21,0.0,347
J.Timber,21,0.0,6
Yarmoliuk,21,0.0,111
Kamara,21,0.0,42
