web_name,gw,npxG,player_id
Kamada,27,0.0,205
Sterling,27,0.0,186
Ferguson,27,0.1,123
Mangala,27,0.0,651
Doku,27,0.1,346
Gravenberch,27,0.0,323
Burgess,27,0.0,263
Lerma,27,0.1,206
Janelt,27,0.1,94
Cook,27,0.0,64
Gómez,27,0.0,714
Lukić,27,0.0,249
Gana,27,0.0,222
Brereton Díaz,27,0.0,584
Estupiñan,27,0.0,122
Werner,27,0.0,509
Konsa,27,0.0,44
Hughes,27,0.0,203
Maatsen,27,0.0,45
J.Clarke,27,0.0,631
Veltman,27,0.0,145
Hee Chan,27,0.0,550
Mitchell,27,0.2,210
Calafiori,27,0.1,578
Wieffer,27,0.0,149
Bergvall,27,0.0,481
Mainoo,27,0.0,378
Mazraoui,27,0.0,594
Ugochukwu,27,0.0,188
Davis,27,0.0,267
Dunk,27,0.0,120
J.Timber,27,0.0,6
Yarmoliuk,27,0.0,111
Matheus N.,27,0.0,356
Diego Carlos,27,0.0,35
Bednarek,27,0.0,455
Elliott,27,0.0,319
Kamara,27,0.0,42
Mings,27,0.0,49
Greaves,27,0.0,270
N.Semedo,27,0.0,559
Jebbison,27,0.0,69
Walker-Peters,27,0.0,476
De Cordova-Reid,27,0.0,290
Senesi,27,0.0,79
McAteer,27,0.0,299
Smith,27,0.0,81
Scott,27,0.0,77
O'Brien,27,0.2,582
Robinson,27,0.0,255
Doyle,27,0.0,544
Digne,27,0.0,36
Longstaff,27,0.0,410
Miley,27,0.0,411
Caicedo,27,0.0,157
Stones,27,0.0,362
Ajer,27,0.0,86
Yoro,27,0.0,572
Disasi,27,0.1,167
Coleman,27,0.0,221
Diop,27,0.0,245
Ward-Prowse,27,0.0,531
Devenny,27,0.0,645
Okoli,27,0.0,301
Eriksen,27,0.0,370
Buendia,27,0.0,31
Obi,27,0.0,776
Almirón,27,0.0,391
Bradley,27,0.0,313
R.Gomes,27,0.0,563
Taylor,27,0.0,281
Keane,27,0.0,228
Toti,27,0.0,567
Danso,27,0.1,767
Lamptey,27,0.0,131
Tomiyasu,27,0.0,22
Philip,27,0.0,76
Van de Ven,27,0.0,506
Spence,27,0.0,504
Cajuste,27,0.1,619
Antony,27,0.0,365
Coady,27,0.0,288
Pau,27,0.0,52
Stephens,27,0.0,472
Kelly,27,0.0,404
Hall,27,0.0,399
F.Kadıoğlu,27,0.0,628
Aina,27,0.0,422
Mosquera,27,0.0,558
Dawson,27,0.0,542
Al-Hamadi,27,0.0,260
Burns,27,0.0,264
Manning,27,0.2,467
Smallbone,27,0.0,471
Mykolenko,27,0.0,231
C.Doucouré,27,0.0,193
W.Fofana,27,0.0,189
James,27,0.0,172
A.Fatawu,27,0.0,570
Stewart,27,0.0,473
Kerkez,27,0.0,70
Bissouma,27,0.0,482
White,27,0.0,24
George,27,0.1,696
Zinchenko,27,0.0,25
Willian,27,0.0,772
Udogie,27,0.0,505
Davies,27,0.0,669
Chiesa,27,0.0,636
Phillips,27,0.0,359
N.Gonzalez,27,0.0,765
Wharton,27,0.0,216
S.Bueno,27,0.0,564
Castagne,27,0.0,244
Morsy,27,0.0,278
Downes,27,0.0,518
André,27,0.0,642
Tsimikas,27,0.0,337
Esse,27,0.0,730
Edouard,27,0.0,198
Iroegbunam,27,0.0,226
Aké,27,0.0,341
Cash,27,0.0,32
Álvarez,27,0.0,511
Sugawara,27,0.0,474
Tierney,27,0.2,21
Jensen,27,0.0,95
Acheampong,27,0.0,697
Kayode,27,0.0,757
Agbadou,27,0.0,720
Moore,27,0.0,610
Berge,27,0.0,622
Dorgu,27,0.0,766
Livramento,27,0.0,409
Kiwior,27,0.0,8
Roerslev,27,0.0,105
Morato,27,0.0,653
Hill,27,0.2,68
G.Rodríguez,27,0.0,588
Todibo,27,0.0,591
Milner,27,0.0,134
Garner,27,0.0,223
Reed,27,0.0,254
B.Soumaré,27,0.0,285
Tuanzebe,27,0.0,282
L.Guilherme,27,0.0,526
Lavia,27,0.0,174
Dewsbury-Hall,27,0.0,166
Mudryk,27,0.0,179
Bella-Kotchap,27,0.2,456
M.França,27,0.0,208
Cresswell,27,0.0,517
Coufal,27,0.0,516
Cornet,27,0.0,515
Young,27,0.0,656
King,27,0.0,604
Grønbæk,27,0.0,734
Maghoma,27,0.0,674
Monga,27,,792
Scarles,27,0.0,677
Mheuka,27,0.1,781
Alex Moreno,27,0.0,26
Winks,27,0.0,309
Kristiansen,27,0.0,296
Vestergaard,27,0.1,307
Quansah,27,0.0,333
Reguilón,27,0.0,496
Renato Veiga,27,0.0,184
Evans,27,0.0,371
McTominay,27,0.0,381
Vinicius,27,0.0,258
H.Clarke,27,0.0,266
Skipp,27,0.0,501
Walker,27,0.0,363
Lallana,27,0.0,463
Cairney,27,0.0,243
Patterson,27,0.0,234
Y. Chermiti,27,0.0,237
Igor,27,0.0,128
Gilmour,27,0.0,124
Collyer,27,0.0,613
Osula,27,0.0,590
Arrizabalaga,27,0.1,152
Broja,27,0.0,156
March,27,0.0,132
Lewis-Skelly,27,0.0,597
Pedro Lima,27,0.0,561
Irving,27,0.0,576
Thiago,27,0.0,107
Konak,27,0.0,97
Forbs,27,0.0,655
Butler-Oyedeji,27,0.0,665
Boly,27,0.0,425
Jorginho,27,0.0,7
Clarke,27,,801
Fábio Vieira,27,0.0,1
Hein,27,0.0,5
Ramsdale,27,0.0,14
Raya,27,0.0,15
Barrenechea,27,0.0,30
Djiga,27,0.0,769
Amougou,27,0.0,771
Heath,27,0.0,773
Anselmino,27,0.0,774
Coby Ebere,27,0.0,775
Fredricson,27,0.0,777
Moorhouse,27,0.0,778
Koné,27,0.0,779
Morgan,27,0.0,780
Samuels-Smith,27,0.0,782
Graczyk,27,0.0,783
Mané,27,0.0,784
Echeverri,27,,785
Benjamin Fredrick,27,,786
Genesis Antwi,27,,787
Dermot Mee,27,,788
Neave,27,,789
Gower,27,,790
Charlie Tasker,27,,791
Diaby,27,0.0,34
Dobbin,27,0.0,37
Gauci,27,0.0,39
Hause,27,0.0,40
Iling Jr,27,0.0,41
Kesler-Hayden,27,0.0,43
Marschall,27,0.0,46
Silcott-Duberry,27,0.0,728
Ajayi,27,0.0,729
A. Garcia,27,0.0,731
Khusanov,27,0.0,732
Vitor Reis,27,0.0,733
Arteta,27,0.0,735
Guardiola,27,0.0,736
Dendoncker,27,0.0,33
Welington,27,0.0,718
Kayi Sanda,27,0.0,719
Hennessey,27,0.0,721
Adu-Adjei,27,0.0,722
Sadi,27,0.0,723
Sherif,27,0.0,724
Coulibaly,27,0.0,726
McKenna,27,0.0,727
Danns,27,0.0,709
Jimoh,27,0.0,710
Okoduwa,27,0.0,711
Akinmboni,27,0.0,712
Soler,27,0.0,713
Godfrey,27,0.0,715
Kinsky,27,0.0,716
Yang,27,0.0,717
Lis,27,0.0,465
Lumley,27,0.0,466
Mara,27,0.0,468
McCarthy,27,0.0,469
A.Phillips,27,0.0,478
Austin,27,0.0,479
Kelleher,27,0.0,325
Pellistri,27,0.0,384
Amo-Ameyaw,27,0.0,451
Bazunu,27,0.0,454
Bree,27,0.0,457
Charles,27,0.0,458
Edozie,27,0.0,459
Edwards,27,0.0,460
Larios,27,0.0,464
Ortega Moreno,27,0.0,358
Rodrigo,27,0.0,360
Bayindir,27,0.0,367
Hannibal,27,0.0,373
Heaton,27,0.0,374
Lindelof,27,0.0,376
Malacia,27,0.0,379
Kuol,27,0.0,406
Lascelles,27,0.0,407
Odysseas,27,0.0,412
Pope,27,0.0,413
Ruddy,27,0.0,414
Targett,27,0.0,416
João Cancelo,27,0.0,353
Marcal,27,0.0,297
Ricardo,27,0.0,302
Souttar,27,0.0,303
Stolarczyk,27,0.0,304
Ward,27,0.0,215
A.Becker,27,0.0,310
Bajcetic,27,0.0,312
Clark,27,0.0,315
Scarlett,27,0.0,500
Solomon,27,0.0,502
Veliz,27,0.0,507
Vicario,27,0.0,508
Whiteman,27,0.0,510
Golding,27,0.0,292
Hermansen,27,0.0,293
Iversen,27,0.0,294
Bryan,27,0.0,483
Devine,27,0.0,485
Dragusin,27,0.0,486
E.Royal,27,0.0,487
Forster,27,0.0,488
Gray,27,0.0,489
Højbjerg,27,0.0,490
Lo Celso,27,0.0,493
McConnell,27,0.0,330
Morton,27,0.0,331
N.Phillips,27,0.0,332
R.Williams,27,0.0,334
Bobb,27,0.0,343
Carson,27,0.0,344
Ederson M.,27,0.0,347
J.Alvarez,27,0.0,352
Chiwome,27,0.0,539
Cundle,27,0.0,540
Holgate,27,0.0,225
J.Virginia,27,0.0,227
Maupay,27,0.0,229
Pickford,27,0.0,235
Benda,27,0.0,242
Harris,27,0.0,702
Fabianski,27,0.0,521
Foderingham,27,0.0,522
N.Aguerd,27,0.0,529
Zouma,27,0.0,532
B.Traore,27,0.0,534
Bentley,27,0.0,536
Chiquinho,27,0.0,537
Chirewa,27,0.0,538
Ndaba,27,0.0,279
Slicker,27,0.0,280
Walton,27,0.0,283
Woolfenden,27,0.0,284
Cannon,27,0.0,286
Choudhury,27,0.0,287
Areola,27,0.0,513
Earthy,27,0.0,519
Doak,27,0.0,318
Endo,27,0.0,320
Baggott,27,0.0,261
Edmundson,27,0.0,269
Harness,27,0.0,271
Humphreys,27,0.0,273
Ladapo,27,0.0,276
Luongo,27,0.0,277
Podence,27,0.0,562
Muric,27,0.0,568
Pivas,27,0.0,574
Wiley,27,0.0,575
Chukwuemeka,27,0.0,161
D.D.Fofana,27,0.0,164
Deivid,27,0.0,165
Gallagher,27,0.0,169
Fraser,27,0.0,397
Gonzalez,27,0.0,547
H.Bueno,27,0.0,549
Hodge,27,0.0,551
Hoever,27,0.0,552
José Sá,27,0.0,554
Kalajdžić,27,0.0,555
Holding,27,0.0,202
Johnstone,27,0.0,204
Matthews,27,0.0,209
Ozoh,27,0.0,212
Rak-Sakyi,27,0.0,695
Schlupp,27,0.0,214
Fábio Silva,27,0.0,545
Leno,27,0.0,248
Mbabu,27,0.0,250
Ream,27,0.0,253
Stansfield,27,0.0,256
Chadi Riad,27,0.0,195
Clyne,27,0.0,196
Ebiowei,27,0.0,197
Henderson,27,0.0,201
Sarmiento,27,0.0,141
Steele,27,0.0,142
Undav,27,0.0,143
Verbruggen,27,0.0,146
Webster,27,0.0,147
Andrey Santos,27,0.0,150
Ângelo,27,0.0,151
B.Badiashile,27,0.0,153
Godo,27,0.0,605
Alves,27,0.0,606
Kozlowski,27,0.0,130
Mazilu,27,0.0,133
Moder,27,0.0,137
O’Mahony,27,0.0,138
Offiah,27,0.0,139
Peupion,27,0.0,140
Jørgensen,27,0.0,581
Townsend,27,0.0,583
J.Cuenca,27,0.0,586
J.Araujo,27,0.0,592
Bogarde,27,0.0,598
Dennis,27,0.0,599
Moran,27,0.0,601
Trevitt,27,0.0,602
Gilchrist,27,0.0,170
Kellyman,27,0.0,173
Lukaku,27,0.0,175
M.Sarr,27,0.0,176
Marc Guiu,27,0.0,178
Petrović,27,0.0,183
Sánchez,27,0.0,185
Ahamada,27,0.0,190
G.Nunes,27,0.0,634
Meupiyou,27,0.0,637
Oulad M'hand,27,0.0,638
Setford,27,0.0,639
Swinkels,27,0.0,640
Zych,27,0.0,641
Casey,27,0.0,643
Umeh-Chibueze,27,0.0,644
Lankshear,27,0.0,609
Metcalfe,27,0.0,614
Rushworth,27,0.0,615
Begovic,27,0.0,624
Kaboré,27,0.0,626
Dixon,27,0.0,627
Ogbene,27,0.0,632
Valdimarsson,27,0.0,109
Zanka,27,0.0,112
Baker-Boaitey,27,0.0,114
Barco,27,0.0,116
Cozier-Duberry,27,0.0,118
Dahoud,27,0.0,119
Gross,27,0.0,125
I.Osman,27,0.0,127
Bergström,27,0.0,154
Bettinelli,27,0.0,155
Casadei,27,0.0,158
Chilwell,27,0.0,160
Mee,27,0.0,100
Onyeka,27,0.0,102
Peart-Harris,27,0.0,103
Toney,27,0.0,108
Paulsen,27,0.0,75
Travers,27,0.0,84
Brierley,27,0.0,87
Dasilva,27,0.0,90
Flekken,27,0.0,91
Henry,27,0.0,92
Hickey,27,0.0,93
Ji-soo,27,0.0,96
Amass,27,0.0,670
Wright,27,0.0,671
Simpson-Pusey,27,0.0,672
Faivre,27,0.0,66
H.Traorè,27,0.0,67
Mepham,27,0.0,72
Jaros,27,0.0,660
Yogane,27,0.0,661
Nichols,27,0.0,662
Samuels,27,0.0,663
Pond,27,0.0,664
Kporha,27,0.0,666
Fletcher,27,0.0,667
Cahill,27,0.0,668
Agbinone,27,0.0,646
Rodney,27,0.0,647
Wheatley,27,0.0,648
Meghoma,27,0.0,649
Kacurri,27,0.0,657
Heaven,27,0.0,658
Kabia,27,0.0,659
Orford,27,0.0,701
Alleyne,27,0.0,703
Brits,27,0.0,704
Arthur,27,0.0,705
Abbott,27,0.0,706
Rees-Dottin,27,0.0,707
Wilson-Brown,27,0.0,708
Kukonki,27,0.0,691
Nallo,27,0.0,692
O'Brien-Whitmarsh,27,0.0,693
Cartwright,27,0.0,694
Mubama,27,0.0,698
Dorrington,27,0.0,699
Olusesi,27,0.0,683
Hardy,27,0.0,684
Slater,27,0.0,685
Mayers,27,0.0,686
Winterburn,27,0.0,687
Nyoni,27,0.0,688
Williams-Barnett,27,0.0,689
Amissah,27,0.0,690
Fitzgerald,27,0.0,673
Wilson-Esbrand,27,0.0,675
Marsh,27,0.0,676
Bates,27,0.0,678
Broggio,27,0.0,679
Kinsey,27,0.0,680
McConville,27,0.0,681
Porter,27,0.0,756
Knight,27,0.0,758
Eyestone,27,0.0,759
Cassanova,27,0.0,760
Cashin,27,0.0,763
Jack Henry-Francis,27,,793
Nuno,27,0.0,747
Rusk,27,0.0,748
Postecoglou,27,0.0,749
Potter,27,0.0,750
Pereira,27,0.0,751
Frank,27,0.0,752
Silva,27,0.0,753
Van Nistelrooy,27,0.0,754
Hürzeler,27,0.0,739
Maresca,27,0.0,740
Glasner,27,0.0,741
Moyes,27,0.0,742
Slot,27,0.0,744
Amorim,27,0.0,745
Howe,27,0.0,746
Nedeljkovic,27,0.0,50
Olsen,27,0.0,51
Sinisalo,27,0.0,55
Sousa,27,0.0,56
Aarons,27,0.0,59
Anthony,27,0.0,61
Emery,27,0.0,737
Iraola,27,0.0,738
Worrall,27,0.0,448
Shaw,27,0.0,387
A.Murphy,27,0.0,390
Botman,27,0.0,393
Dúbravka,27,0.0,396
Hayden,27,0.0,400
Krafth,27,0.0,405
Omobamidele,27,0.0,440
Panzo,27,0.0,441
Sangaré,27,0.0,442
Sels,27,0.0,443
Toffolo,27,0.0,444
Turner,27,0.0,445
Ui-jo,27,0.0,446
Bowler,27,0.0,426
C.Miguel,27,0.0,427
Da Silva Moreira,27,0.0,428
Danilo,27,0.0,429
Mighten,27,0.0,435
O.Richards,27,0.0,438
Freddie Simmonds,27,,794
Harry Howell,27,,795
Olabade Aluko,27,,796
Jake Evans,27,,797
Jay Robinson,27,,798
Boniface,27,,799
Tom Taylor,27,,800
Haaland,28,0.2,351
Wissa,28,0.2,110
Isak,28,0.4,401
M.Salah,28,0.4,328
Watkins,28,0.6,58
Palmer,28,0.2,182
N.Jackson,28,0.0,180
Luis Díaz,28,0.2,327
Mateta,28,0.0,207
Evanilson,28,1.0,617
Wood,28,0.3,447
Solanke,28,0.2,82
I.Sarr,28,1.4,585
Johnson,28,0.0,275
Strand Larsen,28,0.0,566
Havertz,28,0.0,4
Semenyo,28,0.1,78
Madueke,28,0.0,177
Eze,28,0.6,199
Mitoma,28,0.0,136
Raúl,28,0.6,252
Vardy,28,0.0,306
O.Dango,28,0.1,74
Welbeck,28,0.2,148
Schade,28,0.1,106
Delap,28,0.1,268
Cunha,28,0.0,541
Diogo J.,28,0.0,317
Trossard,28,0.7,23
Bowen,28,0.1,514
Mbeumo,28,0.0,99
B.Fernandes,28,0.3,366
Garnacho,28,0.1,372
Gakpo,28,0.0,321
Szoboszlai,28,0.1,336
Barnes,28,0.4,392
Martinelli,28,0.4,9
Kudus,28,0.1,525
Gordon,28,0.0,398
Calvert-Lewin,28,0.0,220
Enzo,28,0.2,168
Beto,28,0.7,218
J.Murphy,28,0.1,402
Souček,28,0.2,530
Saka,28,0.0,17
Rogers,28,0.1,54
Muniz,28,0.0,251
Merino,28,0.1,633
Tavernier,28,0.8,83
Maddison,28,0.0,494
Nketiah,28,0.8,11
Foden,28,0.2,348
Kluivert,28,0.5,71
Darwin,28,0.8,316
João Pedro,28,0.4,129
Son,28,0.0,503
Gibbs-White,28,0.3,433
Zirkzee,28,0.6,389
Højlund,28,0.2,375
Savinho,28,0.1,571
Muñoz,28,0.4,211
Georginio,28,0.0,618
Marmoush,28,0.0,755
Nkunku,28,0.1,181
Duran,28,0.0,38
Elanga,28,0.0,432
De Bruyne,28,0.1,345
Smith Rowe,28,0.1,19
Amad,28,0.0,364
Iwobi,28,0.1,247
Tonali,28,0.0,417
Gvardiol,28,0.0,350
Kulusevski,28,0.0,492
Jones,28,0.5,324
Archer,28,0.1,27
Minteh,28,0.0,135
Ødegaard,28,0.4,13
Bruno G.,28,0.5,394
Bernardo,28,0.2,342
M.Fernandes,28,0.0,623
Buonanotte,28,0.0,117
Wilson,28,0.0,259
A.Doucoure,28,0.3,217
Adama,28,0.0,239
Joelinton,28,0.1,403
Richarlison,28,0.0,497
Rashford,28,0.0,385
Ndiaye,28,0.0,232
Nørgaard,28,0.1,101
P.M.Sarr,28,0.1,499
Lacroix,28,0.0,650
Szmodics,28,0.0,611
Onuachu,28,0.0,470
Harrison,28,0.0,224
Neto,28,0.1,73
L.Paquetá,28,0.0,527
Milenković,28,0.0,573
Rice,28,0.1,16
G.Jesus,28,0.0,2
Sarabia,28,0.1,565
Baleba,28,0.0,115
Munetsi,28,0.3,770
McAtee,28,0.0,357
M.Asensio,28,0.0,762
Mac Allister,28,0.0,329
Gabriel,28,0.0,3
Dibling,28,0.0,608
Aït-Nouri,28,0.1,533
Damsgaard,28,0.0,89
Gündogan,28,0.0,625
Schär,28,0.0,415
Aribo,28,0.0,452
Carvalho,28,0.0,314
Ayari,28,0.1,600
Saliba,28,0.0,18
Enes Ünal,28,0.0,65
J.Gomes,28,0.0,553
Andreas,28,0.0,240
J.Ayew,28,0.0,192
Hudson-Odoi,28,0.1,434
Mount,28,0.0,382
Guedes,28,0.0,548
Cucurella,28,0.1,163
McGinn,28,0.0,48
De Ligt,28,0.1,593
Hutchinson,28,0.0,274
Yates,28,0.0,449
Enciso,28,0.1,121
Jaden,28,0.7,569
Chalobah,28,0.0,159
Adingra,28,0.0,113
Lewis-Potter,28,0.0,98
Virgil,28,0.0,339
Onana,28,0.0,233
Collins,28,0.0,88
N.Williams,28,0.0,437
Tielemans,28,0.1,57
Antonio,28,0.0,512
Armstrong,28,0.0,603
Van den Berg,28,0.0,338
Thomas,28,0.0,20
Mavididi,28,0.0,298
Awoniyi,28,0.0,424
Ings,28,0.0,523
Dalot,28,0.0,369
O'Riley,28,0.0,629
Ndidi,28,0.0,300
Emerson,28,0.0,520
Brooks,28,0.0,62
Lindstrøm,28,0.0,577
Jota Silva,28,0.0,596
João Félix,28,0.0,621
Anderson,28,0.0,423
Kovačić,28,0.1,354
Sancho,28,0.0,386
Hirst,28,0.0,272
Alexander-Arnold,28,0.2,311
Guéhi,28,0.0,200
Harwood-Bellis,28,0.1,461
Füllkrug,28,0.0,589
Christie,28,0.0,63
Konaté,28,0.0,326
Bailey,28,0.1,28
Romero,28,0.0,498
Burn,28,0.0,395
Huijsen,28,0.2,580
Maguire,28,0.0,377
C.Soler,28,0.0,654
Ramsey,28,0.1,53
Malen,28,0.0,725
Willock,28,0.0,420
Casemiro,28,0.0,368
Gusto,28,0.0,171
Dominguez,28,0.0,431
Pedro Porro,28,0.0,495
Faes,28,0.0,291
Sessegnon,28,0.0,579
Summerville,28,0.0,587
Alcaraz,28,0.1,450
Mavropanos,28,0.0,528
Barkley,28,0.0,29
Kilman,28,0.0,524
Broadhead,28,0.0,262
O'Shea,28,0.0,630
Lewis,28,0.0,355
Murillo,28,0.0,436
Rúben,28,0.0,361
Bentancur,28,0.0,480
Mario Jr.,28,0.0,557
Tarkowski,28,0.1,236
Adams,28,0.0,60
Hinshelwood,28,0.0,126
Tel,28,0.0,768
Colwill,28,0.0,162
Daka,28,0.0,289
Justin,28,0.0,295
El Khannouss,28,0.1,635
Van Hecke,28,0.1,144
Robertson,28,0.1,335
Sinisterra,28,0.0,80
Akanji,28,0.0,340
Nelson,28,0.0,10
Zabarnyi,28,0.0,85
Bellegarde,28,0.0,535
McNeil,28,0.0,230
Chaplin,28,0.0,265
Nwaneri,28,0.0,12
Martinez,28,0.0,47
Odobert,28,0.0,612
Grealish,28,0.0,349
O’Reilly,28,0.0,607
Ugarte,28,0.0,652
Tosin,28,0.1,187
Gruda,28,0.0,595
Sosa,28,0.0,620
Pinnock,28,0.0,104
Kamaldeen,28,0.0,462
Bassey,28,0.0,241
Tete,28,0.0,257
Wan-Bissaka,28,0.0,388
C.Richards,28,0.1,194
Branthwaite,28,0.1,219
Doherty,28,0.0,543
Andersen,28,0.0,191
Kamada,28,0.1,205
Sterling,28,0.0,186
Ferguson,28,0.0,123
Mangala,28,0.0,651
Doku,28,0.1,346
Gravenberch,28,0.0,323
Burgess,28,0.0,263
Lerma,28,0.0,206
Janelt,28,0.0,94
Cook,28,0.0,64
Gómez,28,0.0,714
Lukić,28,0.0,249
Gana,28,0.0,222
Brereton Díaz,28,0.0,584
Estupiñan,28,0.0,122
Werner,28,0.0,509
Konsa,28,0.0,44
Hughes,28,0.0,203
Maatsen,28,0.0,45
J.Clarke,28,0.1,631
Veltman,28,0.0,145
Hee Chan,28,0.0,550
Mitchell,28,0.0,210
Calafiori,28,0.0,578
Wieffer,28,0.0,149
Bergvall,28,0.0,481
Mainoo,28,0.0,378
Mazraoui,28,0.4,594
Ugochukwu,28,0.0,188
Davis,28,0.0,267
Dunk,28,0.0,120
J.Timber,28,0.0,6
Yarmoliuk,28,0.0,111
Matheus N.,28,0.0,356
Diego Carlos,28,0.0,35
Bednarek,28,0.0,455
Elliott,28,0.1,319
Kamara,28,0.0,42
Mings,28,0.3,49
Greaves,28,0.0,270
N.Semedo,28,0.0,559
Jebbison,28,0.0,69
Walker-Peters,28,0.0,476
De Cordova-Reid,28,0.0,290
Senesi,28,0.0,79
McAteer,28,0.0,299
Smith,28,0.0,81
Scott,28,0.1,77
O'Brien,28,0.0,582
Robinson,28,0.0,255
Doyle,28,0.0,544
Digne,28,0.0,36
Longstaff,28,0.0,410
Miley,28,0.0,411
Caicedo,28,0.1,157
Stones,28,0.0,362
Ajer,28,0.0,86
Yoro,28,0.0,572
Disasi,28,0.0,167
Coleman,28,0.0,221
Diop,28,0.0,245
Ward-Prowse,28,0.0,531
Devenny,28,0.0,645
Okoli,28,0.0,301
Eriksen,28,0.0,370
Buendia,28,0.0,31
Obi,28,0.0,776
Almirón,28,0.0,391
Bradley,28,0.0,313
R.Gomes,28,0.0,563
Taylor,28,0.0,281
Keane,28,0.0,228
Toti,28,0.0,567
Danso,28,0.3,767
Lamptey,28,0.0,131
Tomiyasu,28,0.0,22
Philip,28,0.0,76
Van de Ven,28,0.0,506
Spence,28,0.0,504
Cajuste,28,0.0,619
Antony,28,0.0,365
Coady,28,0.0,288
Pau,28,0.0,52
Stephens,28,0.0,472
Kelly,28,0.0,404
Hall,28,0.0,399
F.Kadıoğlu,28,0.0,628
Aina,28,0.0,422
Mosquera,28,0.0,558
Dawson,28,0.0,542
Al-Hamadi,28,0.0,260
Burns,28,0.0,264
Manning,28,0.0,467
Smallbone,28,0.1,471
Mykolenko,28,0.0,231
C.Doucouré,28,0.0,193
W.Fofana,28,0.0,189
James,28,0.0,172
A.Fatawu,28,0.0,570
Stewart,28,0.0,473
Kerkez,28,0.0,70
Bissouma,28,0.1,482
White,28,0.0,24
George,28,0.0,696
Zinchenko,28,0.0,25
Willian,28,0.0,772
Udogie,28,0.0,505
Davies,28,0.0,669
Chiesa,28,0.0,636
Phillips,28,0.0,359
N.Gonzalez,28,0.0,765
Wharton,28,0.0,216
S.Bueno,28,0.0,564
Castagne,28,0.1,244
Morsy,28,0.0,278
Downes,28,0.0,518
André,28,0.1,642
Tsimikas,28,0.0,337
Esse,28,0.0,730
Edouard,28,0.0,198
Iroegbunam,28,0.0,226
Aké,28,0.0,341
Cash,28,0.0,32
Álvarez,28,0.0,511
Sugawara,28,0.0,474
Tierney,28,0.0,21
Jensen,28,0.0,95
Acheampong,28,0.0,697
Kayode,28,0.0,757
Agbadou,28,0.0,720
Moore,28,0.0,610
Berge,28,0.0,622
Dorgu,28,0.0,766
Livramento,28,0.0,409
Kiwior,28,0.0,8
Roerslev,28,0.0,105
Morato,28,0.0,653
Hill,28,0.0,68
G.Rodríguez,28,0.0,588
Todibo,28,0.0,591
Milner,28,0.0,134
Garner,28,0.0,223
Reed,28,0.0,254
B.Soumaré,28,0.0,285
Tuanzebe,28,0.0,282
L.Guilherme,28,0.0,526
Lavia,28,0.0,174
Dewsbury-Hall,28,0.0,166
Mudryk,28,0.0,179
Bella-Kotchap,28,0.0,456
M.França,28,0.0,208
Cresswell,28,0.0,517
Coufal,28,0.0,516
Cornet,28,0.0,515
Young,28,0.0,656
King,28,0.0,604
Grønbæk,28,0.0,734
Maghoma,28,0.0,674
Monga,28,,792
Scarles,28,0.0,677
Mheuka,28,0.0,781
Alex Moreno,28,0.0,26
Winks,28,0.0,309
Kristiansen,28,0.0,296
Vestergaard,28,0.0,307
Quansah,28,0.0,333
Reguilón,28,0.0,496
Renato Veiga,28,0.0,184
Evans,28,0.0,371
McTominay,28,0.0,381
Vinicius,28,0.0,258
H.Clarke,28,0.0,266
Skipp,28,0.0,501
Walker,28,0.0,363
Lallana,28,0.0,463
Cairney,28,0.0,243
Patterson,28,0.0,234
Y. Chermiti,28,0.0,237
Igor,28,0.0,128
Gilmour,28,0.0,124
Collyer,28,0.0,613
Osula,28,0.0,590
Arrizabalaga,28,0.0,152
Broja,28,0.0,156
March,28,0.0,132
Lewis-Skelly,28,0.0,597
Pedro Lima,28,0.0,561
Irving,28,0.0,576
Thiago,28,0.0,107
Konak,28,0.0,97
Forbs,28,0.0,655
Butler-Oyedeji,28,0.0,665
Boly,28,0.0,425
Jorginho,28,0.0,7
Clarke,28,,801
Fábio Vieira,28,0.0,1
Hein,28,0.0,5
Ramsdale,28,0.0,14
Raya,28,0.0,15
Barrenechea,28,0.0,30
Djiga,28,0.0,769
Amougou,28,0.0,771
Heath,28,0.0,773
Anselmino,28,0.0,774
Coby Ebere,28,0.0,775
Fredricson,28,0.0,777
Moorhouse,28,0.0,778
Koné,28,0.0,779
Morgan,28,0.0,780
Samuels-Smith,28,0.0,782
Graczyk,28,0.0,783
Mané,28,0.0,784
Echeverri,28,0.0,785
Benjamin Fredrick,28,0.0,786
Genesis Antwi,28,0.0,787
Dermot Mee,28,0.0,788
Neave,28,0.0,789
Gower,28,,790
Charlie Tasker,28,,791
Diaby,28,0.0,34
Dobbin,28,0.0,37
Gauci,28,0.0,39
Hause,28,0.0,40
Iling Jr,28,0.0,41
Kesler-Hayden,28,0.0,43
Marschall,28,0.0,46
Silcott-Duberry,28,0.0,728
Ajayi,28,0.0,729
A. Garcia,28,0.0,731
Khusanov,28,0.0,732
Vitor Reis,28,0.0,733
Arteta,28,0.0,735
Guardiola,28,0.0,736
Dendoncker,28,0.0,33
Welington,28,0.0,718
Kayi Sanda,28,0.0,719
Hennessey,28,0.0,721
Adu-Adjei,28,0.0,722
Sadi,28,0.0,723
Sherif,28,0.0,724
Coulibaly,28,0.0,726
McKenna,28,0.0,727
Danns,28,0.0,709
Jimoh,28,0.0,710
Okoduwa,28,0.0,711
Akinmboni,28,0.0,712
Soler,28,0.0,713
Godfrey,28,0.0,715
Kinsky,28,0.0,716
