web_name,gw,SiB,player_id
Tete,21,0,257
Jota Silva,21,0,596
Mavididi,21,2,298
Richarlison,21,0,497
Ayari,21,0,600
Anderson,21,0,423
Dalot,21,0,369
Van den Berg,21,1,338
Dibling,21,1,608
Romero,21,0,498
Enciso,21,0,121
Hutchinson,21,1,274
Casemiro,21,0,368
Collins,21,1,88
Cucurella,21,1,163
Colwill,21,1,162
Christie,21,0,63
Antonio,21,0,512
Tarkowski,21,0,236
Enes Ünal,21,0,65
Füllkrug,21,0,589
O'Riley,21,0,629
Schär,21,0,415
Lerma,21,0,206
João Félix,21,0,621
Aribo,21,0,452
Mavropanos,21,0,528
Willock,21,0,420
Tonali,21,1,417
M.Asensio,21,,762
Brooks,21,1,62
Guéhi,21,1,200
Nwaneri,21,0,12
Andersen,21,0,191
Lewis-Potter,21,0,98
Walker-Peters,21,0,476
Martinez,21,0,47
Bentancur,21,0,480
Lindstrøm,21,1,577
Summerville,21,0,587
Andreas,21,1,240
Gündogan,21,0,625
Wan-Bissaka,21,0,388
Daka,21,4,289
Alexander-Arnold,21,0,311
Grealish,21,0,349
Huijsen,21,0,580
Murillo,21,0,436
Kilman,21,0,524
Munetsi,21,,770
Ings,21,0,523
Hinshelwood,21,0,126
Maguire,21,0,377
Sessegnon,21,0,579
Ramsey,21,2,53
Van Hecke,21,1,144
Chalobah,21,0,159
P.M.Sarr,21,0,499
C.Soler,21,1,654
Malen,21,,725
Onana,21,0,233
McNeil,21,0,230
Tosin,21,1,187
Robertson,21,0,335
Nelson,21,0,10
Jaden,21,0,569
J.Timber,21,0,6
Mitchell,21,2,210
Bellegarde,21,0,535
El Khannouss,21,0,635
Maatsen,21,0,45
Barkley,21,0,29
Kerkez,21,0,70
Kamada,21,0,205
C.Richards,21,0,194
Dunk,21,0,120
Sinisterra,21,0,80
Pedro Porro,21,1,495
Doherty,21,0,543
Faes,21,0,291
Sarabia,21,2,565
Guedes,21,2,548
Alcaraz,21,0,450
Janelt,21,1,94
Bassey,21,0,241
Burgess,21,0,263
Rúben,21,0,361
McAtee,21,1,357
Zabarnyi,21,1,85
Pinnock,21,0,104
Kovačić,21,0,354
Mount,21,0,382
Awoniyi,21,0,424
Carvalho,21,0,314
Hirst,21,0,272
Elliott,21,0,319
Estupiñan,21,1,122
Sugawara,21,0,474
Brereton Díaz,21,0,584
Ajer,21,0,86
Dominguez,21,0,431
Mings,21,0,49
Lewis,21,0,355
Greaves,21,0,270
Bradley,21,0,313
J.Clarke,21,0,631
McAteer,21,0,299
Branthwaite,21,1,219
Mario Jr.,21,0,557
Emerson,21,0,520
Konsa,21,0,44
Hall,21,1,399
Mykolenko,21,0,231
Keane,21,0,228
Ugarte,21,0,652
Chaplin,21,0,265
Odobert,21,0,612
Castagne,21,0,244
Lukić,21,1,249
Thomas,21,0,20
Dorgu,21,,766
Scott,21,0,77
Gusto,21,0,171
Sosa,21,0,620
Calafiori,21,0,578
O’Reilly,21,0,607
Broadhead,21,1,262
Ferguson,21,0,123
Almirón,21,0,391
Davis,21,0,267
Mazraoui,21,0,594
Baleba,21,0,115
N.Semedo,21,0,559
Toti,21,0,567
Ugochukwu,21,0,188
Bergvall,21,0,481
Mainoo,21,0,378
Saliba,21,0,18
Pau,21,0,52
Sterling,21,2,186
Wieffer,21,0,149
Van de Ven,21,0,506
Dawson,21,0,542
Longstaff,21,0,410
Zinchenko,21,0,25
Mangala,21,1,651
Udogie,21,0,505
Burns,21,1,264
Yoro,21,0,572
Hill,21,0,68
Cash,21,0,32
Hughes,21,0,203
S.Bueno,21,0,564
Werner,21,0,509
Taylor,21,0,281
Downes,21,0,518
Yarmoliuk,21,0,111
Adams,21,0,60
Matheus N.,21,0,356
Dragusin,21,0,486
Diego Carlos,21,0,35
Gravenberch,21,1,323
O'Brien,21,0,582
White,21,0,24
Stewart,21,0,473
A.Fatawu,21,0,570
Manning,21,0,467
Philip,21,0,76
Danso,21,,767
Spence,21,0,504
Akanji,21,1,340
Davies,21,0,669
Diop,21,0,245
Al-Hamadi,21,0,260
Obi,21,,776
Bednarek,21,0,455
Todibo,21,0,591
Gana,21,0,222
Robinson,21,1,255
R.Gomes,21,0,563
Smallbone,21,0,471
Gomez,21,0,714
Eriksen,21,0,370
Antony,21,2,365
James,21,0,172
Tsimikas,21,0,337
Bissouma,21,0,482
Broja,21,0,156
Roerslev,21,2,105
W.Fofana,21,0,189
Caicedo,21,0,157
Digne,21,0,36
F.Kadıoğlu,21,0,628
Kamara,21,1,42
N.Gonzalez,21,,765
Cook,21,0,64
Stephens,21,0,472
Aké,21,0,341
C.Doucouré,21,0,193
Edouard,21,0,198
M.França,21,0,208
Cajuste,21,0,619
Hee Chan,21,0,550
Okoli,21,0,301
Vestergaard,21,0,307
Lamptey,21,0,131
Kristiansen,21,0,296
Schlupp,21,0,214
Devenny,21,0,645
Aina,21,0,422
Kelly,21,0,404
Miley,21,0,411
Y. Chermiti,21,0,237
Coufal,21,0,516
Tuanzebe,21,0,282
George,21,0,696
Acheampong,21,1,697
Agbadou,21,0,720
Smith,21,0,81
Morato,21,0,653
Alex Moreno,21,0,26
Kiwior,21,0,8
Buendia,21,0,31
Mosquera,21,0,558
Berge,21,0,622
Lewis-Skelly,21,0,597
Gruda,21,0,595
De Cordova-Reid,21,0,290
Osula,21,0,590
Wharton,21,0,216
Livramento,21,0,409
Chiesa,21,0,636
Jebbison,21,0,69
Doyle,21,0,544
Ward-Prowse,21,0,531
L.Guilherme,21,0,526
B.Soumaré,21,1,285
André,21,0,642
Garner,21,0,223
Renato Veiga,21,0,184
Stones,21,0,362
Veltman,21,0,145
Disasi,21,0,167
Phillips,21,0,359
Patterson,21,0,234
Young,21,0,656
Vinicius,21,0,258
H.Clarke,21,0,266
Coady,21,0,288
Woolfenden,21,0,284
Cornet,21,0,515
Iroegbunam,21,0,226
Forbs,21,0,655
Bella-Kotchap,21,0,456
Willian,21,,772
Mheuka,21,,781
Jensen,21,0,95
Scarles,21,0,677
Coulibaly,21,,726
Mubama,21,0,698
Orford,21,0,701
Esse,21,,730
Boly,21,0,425
Botman,21,0,393
Krafth,21,0,405
Trippier,21,0,418
Amass,21,0,670
Butler-Oyedeji,21,0,665
March,21,0,132
Webster,21,0,147
Igor,21,0,128
Cairney,21,0,243
Reed,21,0,254
Henderson,21,0,201
Collyer,21,0,613
Moore,21,0,610
Coleman,21,0,221
King,21,1,604
J.Cuenca,21,0,586
Milner,21,0,134
G.Rodríguez,21,0,588
Ricardo,21,0,302
Álvarez,21,0,511
Scarlett,21,0,500
Skipp,21,0,501
Arrizabalaga,21,0,152
Mudryk,21,0,179
Kayode,21,,757
Tomiyasu,21,0,22
Tierney,21,0,21
McTominay,21,0,381
Reguilón,21,0,496
Quansah,21,0,333
Thiago,21,0,107
Townsend,21,0,583
Lavia,21,0,174
Dewsbury-Hall,21,0,166
Evans,21,0,371
Senesi,21,0,79
Bree,21,0,457
Lallana,21,0,463
Clarke,21,,801
Fábio Vieira,21,0,1
Hein,21,0,5
Jorginho,21,0,7
Ramsdale,21,0,14
Raya,21,0,15
Barrenechea,21,0,30
Djiga,21,,769
Amougou,21,,771
Heath,21,,773
Anselmino,21,,774
Coby Ebere,21,,775
Fredricson,21,,777
Moorhouse,21,,778
Koné,21,,779
Morgan,21,,780
Samuels-Smith,21,,782
Graczyk,21,,783
Mané,21,,784
Echeverri,21,,785
Diaby,21,0,34
Dobbin,21,0,37
Gauci,21,0,39
Hause,21,0,40
Iling Jr,21,0,41
Kesler-Hayden,21,0,43
Marschall,21,0,46
Ajayi,21,,729
A. Garcia,21,,731
Khusanov,21,,732
Vitor Reis,21,,733
Grønbæk,21,,734
Arteta,21,,735
Guardiola,21,,736
Dendoncker,21,0,33
Welington,21,0,718
Kayi Sanda,21,0,719
Hennessey,21,0,721
Adu-Adjei,21,0,722
Sadi,21,0,723
Sherif,21,0,724
McKenna,21,,727
Silcott-Duberry,21,,728
Danns,21,0,709
Jimoh,21,0,710
Okoduwa,21,0,711
Akinmboni,21,0,712
Soler,21,0,713
Godfrey,21,0,715
Kinsky,21,0,716
Yang,21,0,717
João Cancelo,21,0,353
Ortega Moreno,21,0,358
Rodrigo,21,0,360
Walker,21,0,363
Bayindir,21,0,367
Hannibal,21,0,373
Heaton,21,0,374
Lindelof,21,0,376
Larios,21,0,464
Lis,21,0,465
Lumley,21,0,466
Mara,21,0,468
McCarthy,21,0,469
A.Phillips,21,0,478
Austin,21,0,479
Pope,21,0,413
Ruddy,21,0,414
Targett,21,0,416
Amo-Ameyaw,21,0,451
Bazunu,21,0,454
Charles,21,0,458
Edozie,21,0,459
Edwards,21,0,460
A.Murphy,21,0,390
Dúbravka,21,0,396
Fraser,21,0,397
Hayden,21,0,400
Kuol,21,0,406
Lascelles,21,0,407
Odysseas,21,0,412
Hermansen,21,0,293
Iversen,21,0,294
Marcal,21,0,297
Souttar,21,0,303
Stolarczyk,21,0,304
Ward,21,0,215
Winks,21,0,309
A.Becker,21,0,310
Gray,21,0,489
Højbjerg,21,0,490
Lo Celso,21,0,493
Solomon,21,0,502
Veliz,21,0,507
Vicario,21,0,508
Whiteman,21,0,510
Golding,21,0,292
Bobb,21,0,343
Carson,21,0,344
Ederson M.,21,0,347
J.Alvarez,21,0,352
Bryan,21,0,483
Devine,21,0,485
E.Royal,21,0,487
Forster,21,0,488
Malacia,21,0,379
Pellistri,21,0,384
Kelleher,21,0,325
McConnell,21,0,330
Morton,21,0,331
N.Phillips,21,0,332
R.Williams,21,0,334
Bentley,21,0,536
Chiquinho,21,0,537
Chirewa,21,0,538
Chiwome,21,0,539
Cundle,21,0,540
Holgate,21,0,225
J.Virginia,21,0,227
Maupay,21,0,229
Areola,21,0,513
Cresswell,21,0,517
Earthy,21,0,519
Fabianski,21,0,521
Foderingham,21,0,522
N.Aguerd,21,0,529
Zouma,21,0,532
B.Traore,21,0,534
Ladapo,21,0,276
Luongo,21,0,277
Morsy,21,0,278
Ndaba,21,0,279
Slicker,21,0,280
Walton,21,0,283
Cannon,21,0,286
Choudhury,21,0,287
Bajcetic,21,0,312
Clark,21,0,315
Doak,21,0,318
Endo,21,0,320
Baggott,21,0,261
Edmundson,21,0,269
Harness,21,0,271
Humphreys,21,0,273
Pedro Lima,21,0,561
Podence,21,0,562
Muric,21,0,568
Pivas,21,0,574
Wiley,21,0,575
Irving,21,0,576
Chukwuemeka,21,0,161
Fábio Silva,21,0,545
Gonzalez,21,0,547
H.Bueno,21,0,549
Hodge,21,0,551
Hoever,21,0,552
José Sá,21,0,554
Kalajdžić,21,0,555
Clyne,21,0,196
Ebiowei,21,0,197
Holding,21,0,202
Johnstone,21,0,204
Matthews,21,0,209
Ozoh,21,0,212
Rak-Sakyi,21,0,695
Pickford,21,0,235
Benda,21,0,242
Harris,21,0,702
Leno,21,0,248
Mbabu,21,0,250
Ream,21,0,253
Stansfield,21,0,256
Chadi Riad,21,0,195
Peupion,21,0,140
Sarmiento,21,0,141
Steele,21,0,142
Undav,21,0,143
Verbruggen,21,0,146
Andrey Santos,21,0,150
Ângelo,21,0,151
B.Badiashile,21,0,153
Trevitt,21,0,602
Godo,21,0,605
Alves,21,0,606
Kozlowski,21,0,130
Mazilu,21,0,133
Moder,21,0,137
O’Mahony,21,0,138
Offiah,21,0,139
Petrović,21,0,183
Sánchez,21,0,185
Ahamada,21,0,190
Jørgensen,21,0,581
J.Araujo,21,0,592
Bogarde,21,0,598
Dennis,21,0,599
Moran,21,0,601
D.D.Fofana,21,0,164
Deivid,21,0,165
Gallagher,21,0,169
Gilchrist,21,0,170
Kellyman,21,0,173
Lukaku,21,0,175
M.Sarr,21,0,176
Marc Guiu,21,0,178
Dixon,21,0,627
Ogbene,21,0,632
G.Nunes,21,0,634
Meupiyou,21,0,637
Oulad M'hand,21,0,638
Setford,21,0,639
Swinkels,21,0,640
Zych,21,0,641
Gross,21,0,125
I.Osman,21,0,127
Lankshear,21,0,609
Metcalfe,21,0,614
Rushworth,21,0,615
Begovic,21,0,624
Kaboré,21,0,626
Toney,21,0,108
Valdimarsson,21,0,109
Zanka,21,0,112
Baker-Boaitey,21,0,114
Barco,21,0,116
Cozier-Duberry,21,0,118
Dahoud,21,0,119
Gilmour,21,0,124
Bergström,21,0,154
Bettinelli,21,0,155
Casadei,21,0,158
Chilwell,21,0,160
Konak,21,0,97
Mee,21,0,100
Onyeka,21,0,102
Peart-Harris,21,0,103
Paulsen,21,0,75
Travers,21,0,84
Brierley,21,0,87
Dasilva,21,0,90
Flekken,21,0,91
Henry,21,0,92
Hickey,21,0,93
Fletcher,21,0,667
Cahill,21,0,668
Wright,21,0,671
Simpson-Pusey,21,0,672
Faivre,21,0,66
H.Traorè,21,0,67
Mepham,21,0,72
Heaven,21,0,658
Kabia,21,0,659
Jaros,21,0,660
Yogane,21,0,661
Nichols,21,0,662
Samuels,21,0,663
Pond,21,0,664
Kporha,21,0,666
Casey,21,0,643
Umeh-Chibueze,21,0,644
Agbinone,21,0,646
Rodney,21,0,647
Wheatley,21,0,648
Meghoma,21,0,649
Kacurri,21,0,657
Alleyne,21,0,703
Brits,21,0,704
Arthur,21,0,705
Abbott,21,0,706
Rees-Dottin,21,0,707
Wilson-Brown,21,0,708
Williams-Barnett,21,0,689
Amissah,21,0,690
Kukonki,21,0,691
Nallo,21,0,692
O'Brien-Whitmarsh,21,0,693
Cartwright,21,0,694
Dorrington,21,0,699
McConville,21,0,681
Olusesi,21,0,683
Hardy,21,0,684
Slater,21,0,685
Mayers,21,0,686
Winterburn,21,0,687
Nyoni,21,0,688
Ji-soo,21,0,96
Fitzgerald,21,0,673
Maghoma,21,0,674
Wilson-Esbrand,21,0,675
Marsh,21,0,676
Bates,21,0,678
Broggio,21,0,679
Kinsey,21,0,680
Porter,21,,756
Knight,21,,758
Eyestone,21,,759
Cassanova,21,,760
Cashin,21,,763
Benjamin Fredrick,21,,786
Nuno,21,,747
Rusk,21,,748
Postecoglou,21,,749
Potter,21,,750
Pereira,21,,751
Frank,21,,752
Silva,21,,753
Van Nistelrooy,21,,754
Hürzeler,21,,739
Maresca,21,,740
Glasner,21,,741
Moyes,21,,742
Slot,21,,744
Amorim,21,,745
Howe,21,,746
Nedeljkovic,21,0,50
Olsen,21,0,51
Sinisalo,21,0,55
Sousa,21,0,56
Aarons,21,0,59
Anthony,21,0,61
Emery,21,,737
Iraola,21,,738
Panzo,21,0,441
Sangaré,21,0,442
Sels,21,0,443
Toffolo,21,0,444
Turner,21,0,445
Ui-jo,21,0,446
Worrall,21,0,448
Shaw,21,0,387
C.Miguel,21,0,427
Da Silva Moreira,21,0,428
Danilo,21,0,429
Mighten,21,0,435
O.Richards,21,0,438
Omobamidele,21,0,440
Harry Howell,21,,795
Olabade Aluko,21,,796
Jake Evans,21,,797
Jay Robinson,21,,798
Boniface,21,,799
Tom Taylor,21,,800
Bowler,21,0,426
Genesis Antwi,21,,787
Dermot Mee,21,,788
Neave,21,,789
Gower,21,,790
Charlie Tasker,21,,791
Monga,21,,792
Jack Henry-Francis,21,,793
M.Salah,22,2,328
Haaland,22,3,351
Semenyo,22,2,78
Isak,22,0,401
Watkins,22,2,58
Raúl,22,2,252
N.Jackson,22,2,180
Wissa,22,2,110
Madueke,22,4,177
Palmer,22,3,182
Garnacho,22,2,372
Evanilson,22,0,617
Bowen,22,0,514
Mbeumo,22,4,99
Solanke,22,0,82
Luis Díaz,22,6,327
Johnson,22,0,275
Strand Larsen,22,2,566
Cunha,22,3,541
Vardy,22,1,306
Souček,22,0,530
Kudus,22,1,525
Wood,22,3,447
O.Dango,22,2,74
Saka,22,0,17
Mateta,22,2,207
Trossard,22,2,23
Mitoma,22,1,136
Havertz,22,2,4
Schade,22,1,106
Delap,22,1,268
Barnes,22,0,392
Calvert-Lewin,22,6,220
Diogo J.,22,0,317
I.Sarr,22,0,585
Eze,22,0,199
Iwobi,22,2,247
Martinelli,22,3,9
Gordon,22,2,398
Gakpo,22,3,321
Rogers,22,0,54
Son,22,2,503
Kluivert,22,2,71
Muniz,22,1,251
Kulusevski,22,1,492
Georginio,22,1,618
João Pedro,22,0,129
Beto,22,0,218
Welbeck,22,1,148
Szoboszlai,22,5,336
Joelinton,22,1,403
Onuachu,22,3,470
Savinho,22,0,571
Neto,22,0,73
Adama,22,1,239
Nketiah,22,2,11
B.Fernandes,22,2,366
Gvardiol,22,0,350
Gibbs-White,22,1,433
Muñoz,22,0,211
Aït-Nouri,22,0,533
Merino,22,2,633
Amad,22,1,364
Enzo,22,0,168
Elanga,22,1,432
Smith Rowe,22,2,19
Darwin,22,3,316
Rice,22,0,16
Minteh,22,1,135
Bernardo,22,0,342
A.Doucoure,22,0,217
Archer,22,0,27
Ndiaye,22,1,232
Zirkzee,22,2,389
Maddison,22,0,494
Duran,22,0,38
Hudson-Odoi,22,0,434
Foden,22,3,348
Lacroix,22,1,650
Milenković,22,0,573
Nørgaard,22,1,101
Ødegaard,22,1,13
J.Murphy,22,0,402
Tavernier,22,0,83
M.Fernandes,22,1,623
Rashford,22,0,385
Virgil,22,2,339
Bruno G.,22,1,394
L.Paquetá,22,0,527
Højlund,22,0,375
Mac Allister,22,4,329
Buonanotte,22,0,117
Damsgaard,22,0,89
Marmoush,22,,755
De Bruyne,22,2,345
Jones,22,0,324
Harrison,22,0,224
Ndidi,22,0,300
Nkunku,22,0,181
J.Ayew,22,3,192
Adingra,22,0,113
Gabriel,22,0,3
Armstrong,22,0,603
J.Gomes,22,0,553
Tielemans,22,2,57
Wilson,22,1,259
N.Williams,22,1,437
Burn,22,0,395
G.Jesus,22,0,2
Sancho,22,0,386
Harwood-Bellis,22,1,461
Szmodics,22,0,611
McGinn,22,0,48
Bailey,22,0,28
Justin,22,0,295
De Ligt,22,1,593
O'Shea,22,1,630
Tel,22,,768
Konaté,22,2,326
Kamaldeen,22,0,462
Doku,22,2,346
Yates,22,0,449
Tete,22,0,257
Jota Silva,22,3,596
Mavididi,22,1,298
Richarlison,22,3,497
Ayari,22,0,600
Anderson,22,0,423
Dalot,22,0,369
Van den Berg,22,1,338
Dibling,22,0,608
Romero,22,0,498
Enciso,22,0,121
Hutchinson,22,1,274
Casemiro,22,0,368
Collins,22,0,88
Cucurella,22,1,163
Colwill,22,0,162
Christie,22,3,63
Antonio,22,0,512
Tarkowski,22,1,236
Enes Ünal,22,0,65
Füllkrug,22,0,589
O'Riley,22,0,629
Schär,22,1,415
Lerma,22,0,206
João Félix,22,0,621
Aribo,22,0,452
Mavropanos,22,0,528
Willock,22,1,420
Tonali,22,1,417
M.Asensio,22,,762
Brooks,22,2,62
Guéhi,22,0,200
Nwaneri,22,0,12
Andersen,22,0,191
Lewis-Potter,22,0,98
Walker-Peters,22,0,476
Martinez,22,0,47
Bentancur,22,0,480
Lindstrøm,22,0,577
Summerville,22,0,587
Andreas,22,0,240
Gündogan,22,0,625
Wan-Bissaka,22,1,388
Daka,22,0,289
Alexander-Arnold,22,1,311
Grealish,22,0,349
Huijsen,22,1,580
Murillo,22,0,436
Kilman,22,0,524
Munetsi,22,,770
Ings,22,1,523
Hinshelwood,22,0,126
Maguire,22,0,377
Sessegnon,22,0,579
Ramsey,22,0,53
Van Hecke,22,0,144
Chalobah,22,2,159
P.M.Sarr,22,0,499
C.Soler,22,0,654
Malen,22,0,725
Onana,22,0,233
McNeil,22,0,230
Tosin,22,1,187
Robertson,22,0,335
Nelson,22,0,10
Jaden,22,0,569
J.Timber,22,0,6
Mitchell,22,0,210
Bellegarde,22,0,535
El Khannouss,22,0,635
Maatsen,22,1,45
Barkley,22,0,29
Kerkez,22,1,70
Kamada,22,0,205
C.Richards,22,1,194
Dunk,22,0,120
Sinisterra,22,0,80
Pedro Porro,22,0,495
Doherty,22,1,543
Faes,22,0,291
Sarabia,22,0,565
Guedes,22,0,548
Alcaraz,22,0,450
Janelt,22,0,94
Bassey,22,2,241
Burgess,22,1,263
Rúben,22,0,361
McAtee,22,2,357
Zabarnyi,22,1,85
Pinnock,22,0,104
Kovačić,22,1,354
Mount,22,0,382
Awoniyi,22,0,424
Carvalho,22,0,314
Hirst,22,0,272
Elliott,22,0,319
Estupiñan,22,0,122
Sugawara,22,0,474
Brereton Díaz,22,0,584
Ajer,22,0,86
Dominguez,22,0,431
Mings,22,0,49
Lewis,22,0,355
Greaves,22,0,270
Bradley,22,0,313
J.Clarke,22,0,631
McAteer,22,0,299
Branthwaite,22,0,219
Mario Jr.,22,0,557
Emerson,22,0,520
Konsa,22,0,44
Hall,22,0,399
Mykolenko,22,0,231
Keane,22,0,228
Ugarte,22,0,652
Chaplin,22,0,265
Odobert,22,0,612
Castagne,22,0,244
Lukić,22,2,249
Thomas,22,0,20
Dorgu,22,,766
Scott,22,0,77
Gusto,22,0,171
Sosa,22,0,620
Calafiori,22,0,578
O’Reilly,22,0,607
Broadhead,22,0,262
Ferguson,22,0,123
Almirón,22,0,391
Davis,22,0,267
Mazraoui,22,0,594
Baleba,22,0,115
N.Semedo,22,0,559
Toti,22,0,567
Ugochukwu,22,0,188
Bergvall,22,0,481
Mainoo,22,0,378
Saliba,22,0,18
Pau,22,0,52
Sterling,22,0,186
Wieffer,22,0,149
Van de Ven,22,0,506
Dawson,22,0,542
Longstaff,22,0,410
Zinchenko,22,0,25
Mangala,22,1,651
Udogie,22,0,505
Burns,22,0,264
Yoro,22,1,572
Hill,22,0,68
Cash,22,0,32
Hughes,22,0,203
S.Bueno,22,0,564
Werner,22,0,509
Taylor,22,0,281
Downes,22,1,518
Yarmoliuk,22,0,111
Adams,22,0,60
Matheus N.,22,0,356
Dragusin,22,0,486
Diego Carlos,22,0,35
Gravenberch,22,0,323
O'Brien,22,0,582
White,22,0,24
Stewart,22,0,473
A.Fatawu,22,0,570
Manning,22,0,467
Philip,22,0,76
Danso,22,,767
Spence,22,0,504
Akanji,22,0,340
Davies,22,0,669
Diop,22,0,245
Al-Hamadi,22,0,260
Obi,22,,776
Bednarek,22,2,455
Todibo,22,0,591
Gana,22,0,222
Robinson,22,1,255
R.Gomes,22,0,563
Smallbone,22,0,471
Gomez,22,0,714
Eriksen,22,0,370
Antony,22,0,365
James,22,1,172
Tsimikas,22,0,337
Bissouma,22,0,482
Broja,22,0,156
Roerslev,22,0,105
W.Fofana,22,0,189
Caicedo,22,0,157
Digne,22,0,36
F.Kadıoğlu,22,0,628
Kamara,22,0,42
N.Gonzalez,22,,765
Cook,22,0,64
Stephens,22,0,472
Aké,22,0,341
C.Doucouré,22,0,193
Edouard,22,0,198
M.França,22,0,208
Cajuste,22,0,619
Hee Chan,22,0,550
Okoli,22,0,301
Vestergaard,22,0,307
Lamptey,22,0,131
Kristiansen,22,1,296
Schlupp,22,0,214
Devenny,22,0,645
Aina,22,0,422
Kelly,22,0,404
Miley,22,0,411
Y. Chermiti,22,0,237
Coufal,22,0,516
Tuanzebe,22,0,282
George,22,0,696
Acheampong,22,0,697
Agbadou,22,0,720
Smith,22,0,81
Morato,22,0,653
Alex Moreno,22,0,26
Kiwior,22,0,8
Buendia,22,0,31
Mosquera,22,0,558
Berge,22,0,622
Lewis-Skelly,22,0,597
Gruda,22,0,595
De Cordova-Reid,22,0,290
Osula,22,0,590
Wharton,22,0,216
Livramento,22,0,409
Chiesa,22,0,636
Jebbison,22,2,69
Doyle,22,0,544
Ward-Prowse,22,0,531
L.Guilherme,22,0,526
B.Soumaré,22,0,285
André,22,0,642
Garner,22,0,223
Renato Veiga,22,0,184
Stones,22,0,362
Veltman,22,0,145
Disasi,22,0,167
Phillips,22,0,359
Patterson,22,0,234
Young,22,0,656
Vinicius,22,0,258
H.Clarke,22,0,266
Coady,22,0,288
Woolfenden,22,0,284
Cornet,22,0,515
Iroegbunam,22,0,226
Forbs,22,0,655
Bella-Kotchap,22,0,456
Willian,22,,772
Mheuka,22,,781
Jensen,22,0,95
Scarles,22,0,677
Coulibaly,22,0,726
Mubama,22,1,698
Orford,22,1,701
Esse,22,,730
Boly,22,0,425
Botman,22,0,393
Krafth,22,0,405
Trippier,22,0,418
Amass,22,0,670
Butler-Oyedeji,22,0,665
March,22,0,132
Webster,22,0,147
Igor,22,0,128
Cairney,22,0,243
Reed,22,0,254
Henderson,22,0,201
Collyer,22,0,613
Moore,22,1,610
Coleman,22,0,221
King,22,0,604
J.Cuenca,22,0,586
Milner,22,0,134
G.Rodríguez,22,0,588
Ricardo,22,0,302
Álvarez,22,0,511
Scarlett,22,0,500
Skipp,22,1,501
Arrizabalaga,22,0,152
Mudryk,22,0,179
Kayode,22,,757
Tomiyasu,22,0,22
Tierney,22,0,21
McTominay,22,0,381
Reguilón,22,0,496
Quansah,22,0,333
Thiago,22,0,107
Townsend,22,0,583
Lavia,22,0,174
Dewsbury-Hall,22,1,166
Evans,22,0,371
Senesi,22,0,79
Bree,22,0,457
Lallana,22,0,463
Clarke,22,,801
Fábio Vieira,22,0,1
Hein,22,0,5
Jorginho,22,0,7
Ramsdale,22,0,14
Raya,22,0,15
Barrenechea,22,0,30
Djiga,22,,769
Amougou,22,,771
Heath,22,,773
Anselmino,22,,774
Coby Ebere,22,,775
Fredricson,22,,777
Moorhouse,22,,778
Koné,22,,779
Morgan,22,,780
Samuels-Smith,22,,782
Graczyk,22,,783
Mané,22,,784
Echeverri,22,,785
Diaby,22,0,34
Dobbin,22,0,37
Gauci,22,0,39
Hause,22,0,40
Iling Jr,22,0,41
Kesler-Hayden,22,0,43
Marschall,22,0,46
Ajayi,22,0,729
A. Garcia,22,,731
Khusanov,22,,732
Vitor Reis,22,,733
Grønbæk,22,,734
Arteta,22,,735
Guardiola,22,,736
Dendoncker,22,0,33
Welington,22,0,718
Kayi Sanda,22,0,719
Hennessey,22,0,721
Adu-Adjei,22,0,722
Sadi,22,0,723
Sherif,22,0,724
McKenna,22,0,727
Silcott-Duberry,22,0,728
Danns,22,0,709
Jimoh,22,0,710
Okoduwa,22,0,711
Akinmboni,22,0,712
Soler,22,0,713
Godfrey,22,0,715
Kinsky,22,0,716
Yang,22,0,717
João Cancelo,22,0,353
Ortega Moreno,22,0,358
Rodrigo,22,0,360
Walker,22,0,363
Bayindir,22,0,367
Hannibal,22,0,373
Heaton,22,0,374
Lindelof,22,0,376
Larios,22,0,464
Lis,22,0,465
Lumley,22,0,466
Mara,22,0,468
McCarthy,22,0,469
A.Phillips,22,0,478
Austin,22,0,479
Pope,22,0,413
Ruddy,22,0,414
Targett,22,0,416
Amo-Ameyaw,22,0,451
Bazunu,22,0,454
Charles,22,0,458
Edozie,22,0,459
Edwards,22,0,460
A.Murphy,22,0,390
Dúbravka,22,0,396
Fraser,22,0,397
Hayden,22,0,400
Kuol,22,0,406
Lascelles,22,0,407
Odysseas,22,0,412
Hermansen,22,0,293
Iversen,22,0,294
Marcal,22,0,297
Souttar,22,0,303
Stolarczyk,22,0,304
Ward,22,0,215
Winks,22,0,309
A.Becker,22,0,310
Gray,22,0,489
Højbjerg,22,0,490
Lo Celso,22,0,493
Solomon,22,0,502
Veliz,22,0,507
Vicario,22,0,508
Whiteman,22,0,510
Golding,22,0,292
Bobb,22,0,343
Carson,22,0,344
Ederson M.,22,0,347
J.Alvarez,22,0,352
Bryan,22,0,483
Devine,22,0,485
E.Royal,22,0,487
Forster,22,0,488
Malacia,22,0,379
Pellistri,22,0,384
Kelleher,22,0,325
McConnell,22,0,330
Morton,22,0,331
N.Phillips,22,0,332
R.Williams,22,0,334
Bentley,22,0,536
Chiquinho,22,0,537
Chirewa,22,0,538
Chiwome,22,0,539
Cundle,22,0,540
Holgate,22,0,225
J.Virginia,22,0,227
Maupay,22,0,229
Areola,22,0,513
Cresswell,22,0,517
Earthy,22,0,519
Fabianski,22,0,521
Foderingham,22,0,522
N.Aguerd,22,0,529
Zouma,22,0,532
B.Traore,22,0,534
