web_name,gw,cc,player_id
Ebiowei,28,0,197
Chadi Riad,28,0,195
Cundle,28,0,540
Chiwome,28,0,539
Chirewa,28,0,538
Bentley,28,0,536
Stolarczyk,28,0,304
Souttar,28,0,303
B.Fernandes,29,6,366
M.Salah,29,,328
Palmer,29,0,182
Enzo,29,2,168
Mbeumo,29,2,99
Kulusevski,29,0,492
Damsgaard,29,0,89
Ødegaard,29,3,13
Tielemans,29,,57
Andreas,29,3,240
Rice,29,2,16
Iwobi,29,0,247
Luis Díaz,29,,327
Pedro Porro,29,0,495
Eze,29,,199
Davis,29,3,267
Szoboszlai,29,,336
Son,29,3,503
De Bruyne,29,0,345
Cunha,29,0,541
Saka,29,0,17
Gordon,29,,398
Alexander-Arnold,29,,311
Gibbs-White,29,3,433
Bowen,29,2,514
Rogers,29,,54
Bruno G.,29,,394
Cook,29,1,64
Bernardo,29,1,342
Semenyo,29,2,78
Hudson-Odoi,29,0,434
Elanga,29,0,432
Mac Allister,29,,329
Kluivert,29,3,71
Foden,29,0,348
Neto,29,0,73
Robinson,29,0,255
Savinho,29,0,571
Maddison,29,1,494
Christie,29,1,63
Isak,29,,401
Amad,29,0,364
Muñoz,29,,211
I.Sarr,29,,585
Adama,29,0,239
Trossard,29,0,23
Mitchell,29,,210
Robertson,29,,335
Sancho,29,0,386
J.Murphy,29,,402
Martinelli,29,2,9
L.Paquetá,29,0,527
Gündogan,29,4,625
El Khannouss,29,0,635
Tavernier,29,1,83
Garnacho,29,0,372
Mitoma,29,1,136
Digne,29,,36
Aït-Nouri,29,0,533
O.Dango,29,0,74
Anderson,29,1,423
Manning,29,3,467
Hall,29,,399
McNeil,29,0,230
Gakpo,29,,321
Kerkez,29,1,70
Harrison,29,2,224
Madueke,29,0,177
M.Fernandes,29,1,623
João Pedro,29,1,129
Kudus,29,1,525
Wan-Bissaka,29,0,388
Kovačić,29,0,354
Hughes,29,,203
Doku,29,0,346
Caicedo,29,0,157
McGinn,29,,48
N.Jackson,29,0,180
Rashford,29,,385
Mateta,29,,207
Ayari,29,0,600
Wharton,29,,216
Haaland,29,0,351
Dalot,29,1,369
Gvardiol,29,0,350
Hutchinson,29,0,274
A.Doucoure,29,0,217
Gravenberch,29,,323
Estupiñan,29,2,122
Bellegarde,29,2,535
Eriksen,29,1,370
Lukić,29,0,249
Buonanotte,29,0,117
Grealish,29,0,349
Wissa,29,1,110
Watkins,29,,58
Minteh,29,1,135
Lewis-Potter,29,0,98
Walker-Peters,29,0,476
Joelinton,29,,403
J.Clarke,29,1,631
Evanilson,29,3,617
Mavididi,29,0,298
Barnes,29,,392
Livramento,29,,409
Raúl,29,1,252
Willock,29,,420
Matheus N.,29,0,356
J.Gomes,29,1,553
N.Semedo,29,0,559
Gusto,29,0,171
Tonali,29,,417
Casemiro,29,0,368
Ramsey,29,,53
Mykolenko,29,2,231
Dibling,29,1,608
Baleba,29,2,115
Delap,29,1,268
Schade,29,0,106
Georginio,29,1,618
Young,29,0,656
Jones,29,,324
Lindstrøm,29,1,577
Gana,29,1,222
Cucurella,29,0,163
Kamada,29,,205
Wood,29,0,447
Welbeck,29,0,148
Johnson,29,0,275
Morsy,29,0,278
Smith Rowe,29,0,19
Kristiansen,29,0,296
Vardy,29,3,306
Trippier,29,,418
Mazraoui,29,1,594
Maatsen,29,,45
Wilson,29,0,259
Ward-Prowse,29,3,531
Nørgaard,29,2,101
Thomas,29,0,20
J.Timber,29,0,6
Ndiaye,29,0,232
O'Riley,29,0,629
Yates,29,1,449
Winks,29,1,309
Berge,29,0,622
Strand Larsen,29,0,566
Sugawara,29,0,474
Summerville,29,0,587
N.Williams,29,0,437
Havertz,29,0,4
Aribo,29,1,452
Udogie,29,1,505
P.M.Sarr,29,0,499
Tsimikas,29,,337
Kilman,29,2,524
Emerson,29,1,520
Tarkowski,29,0,236
Bailey,29,,28
Adams,29,1,60
Brooks,29,1,62
André,29,0,642
Guéhi,29,,200
J.Ayew,29,0,192
Downes,29,0,518
Enciso,29,0,121
Jensen,29,0,95
Ndidi,29,1,300
Aina,29,0,422
Merino,29,0,633
Gruda,29,0,595
Ugochukwu,29,1,188
Souček,29,0,530
Jota Silva,29,0,596
Huijsen,29,1,580
Harwood-Bellis,29,0,461
Van Hecke,29,0,144
Janelt,29,0,94
Solanke,29,0,82
Mainoo,29,0,378
Hinshelwood,29,2,126
Nkunku,29,0,181
Roerslev,29,0,105
Højlund,29,0,375
Füllkrug,29,0,589
C.Soler,29,0,654
Adingra,29,0,113
Justin,29,1,295
Dominguez,29,1,431
Sarabia,29,0,565
Nelson,29,0,10
Marmoush,29,2,755
M.Asensio,29,,762
Gabriel,29,0,3
Murillo,29,0,436
Alcaraz,29,2,450
Virgil,29,,339
Nketiah,29,,11
R.Gomes,29,0,563
Colwill,29,0,162
Nwaneri,29,0,12
Wieffer,29,0,149
Zirkzee,29,0,389
Garner,29,0,223
Bergvall,29,1,481
Diogo J.,29,,317
Doherty,29,0,543
Guedes,29,0,548
Álvarez,29,0,511
Spence,29,1,504
Cajuste,29,0,619
Zabarnyi,29,0,85
Scott,29,0,77
James,29,0,172
Castagne,29,1,244
B.Soumaré,29,1,285
Mario Jr.,29,0,557
Burns,29,0,264
Werner,29,0,509
Cash,29,,32
Ugarte,29,0,652
Konaté,29,,326
Tel,29,2,768
Sessegnon,29,1,579
Kamaldeen,29,1,462
Kamara,29,,42
Skipp,29,0,501
Lerma,29,,206
Barkley,29,,29
Ajer,29,2,86
Collins,29,0,88
Akanji,29,0,340
Armstrong,29,0,603
Smallbone,29,0,471
Yarmoliuk,29,0,111
Martinez,29,0,47
Sinisterra,29,1,80
Bentancur,29,1,480
Toti,29,1,567
Cairney,29,0,243
Antonio,29,0,512
Darwin,29,,316
Bree,29,0,457
G.Jesus,29,0,2
Philip,29,0,76
Burn,29,,395
Beto,29,0,218
Mangala,29,0,651
Sterling,29,0,186
Milenković,29,1,573
Onana,29,,233
Chaplin,29,0,265
Pinnock,29,0,104
Onuachu,29,1,470
McAteer,29,0,299
Sosa,29,0,620
Alex Moreno,29,0,26
Chalobah,29,0,159
Lewis-Skelly,29,1,597
Smith,29,0,81
Dorgu,29,0,766
Tierney,29,0,21
White,29,0,24
Walker,29,0,363
Doyle,29,0,544
Burgess,29,0,263
Tete,29,0,257
Romero,29,0,498
Cresswell,29,0,517
Munetsi,29,1,770
Muniz,29,1,251
Lavia,29,0,174
Calvert-Lewin,29,0,220
Saliba,29,0,18
Lewis,29,0,355
Lacroix,29,,650
W.Fofana,29,1,189
Devenny,29,,645
Veltman,29,0,145
Bissouma,29,0,482
Elliott,29,,319
Maguire,29,0,377
João Félix,29,0,621
Van den Berg,29,0,338
De Ligt,29,1,593
De Cordova-Reid,29,0,290
O'Brien,29,3,582
Calafiori,29,0,578
Ings,29,0,523
Coufal,29,0,516
Jaden,29,0,569
A.Fatawu,29,0,570
Broadhead,29,0,262
Bradley,29,,313
Odobert,29,0,612
Dunk,29,0,120
Mount,29,0,382
Rúben,29,0,361
Lamptey,29,0,131
Gómez,29,0,714
Mavropanos,29,0,528
Disasi,29,,167
Taylor,29,0,281
Ferguson,29,0,123
Bednarek,29,0,455
F.Kadıoğlu,29,0,628
Senesi,29,0,79
Phillips,29,1,359
Konsa,29,,44
Schär,29,,415
Willian,29,0,772
George,29,1,696
Shaw,29,0,387
Enes Ünal,29,0,65
Sangaré,29,0,442
Dragusin,29,0,486
Faes,29,1,291
Broja,29,0,156
Agbadou,29,0,720
Duran,29,,38
Hirst,29,0,272
Richarlison,29,0,497
Longstaff,29,,410
Archer,29,0,27
Patterson,29,0,234
Tuanzebe,29,0,282
Kayode,29,0,757
Lallana,29,0,463
Townsend,29,0,583
O’Reilly,29,0,607
Ederson M.,29,0,347
Szmodics,29,0,611
Milner,29,0,134
Carvalho,29,0,314
Mings,29,,49
Hee Chan,29,0,550
Almirón,29,,391
Branthwaite,29,0,219
Clyne,29,,196
A. Garcia,29,,731
Bassey,29,0,241
L.Guilherme,29,0,526
Andersen,29,0,191
Dewsbury-Hall,29,0,166
Jebbison,29,0,69
Jorginho,29,0,7
Hill,29,0,68
Kiwior,29,0,8
Vestergaard,29,0,307
March,29,0,132
Webster,29,1,147
Moder,29,0,137
Moore,29,0,610
Stephens,29,0,472
Brereton Díaz,29,0,584
King,29,0,604
Lindelof,29,1,376
Antony,29,0,365
O'Shea,29,1,630
G.Rodríguez,29,0,588
Greaves,29,0,270
Iroegbunam,29,0,226
Diop,29,0,245
Welington,29,0,718
Jay Robinson,29,,798
Zinchenko,29,0,25
Kelly,29,,404
Schlupp,29,,214
Khusanov,29,0,732
Pau,29,,52
Fraser,29,0,397
Todibo,29,0,591
Gray,29,1,489
Al-Hamadi,29,0,260
Van de Ven,29,0,506
Pickford,29,0,235
Leno,29,0,248
Choudhury,29,0,287
José Sá,29,0,554
Yoro,29,0,572
Mosquera,29,0,558
Pedro Lima,29,0,561
Mudryk,29,0,179
C.Richards,29,,194
Henderson,29,,201
Edouard,29,0,198
Dawson,29,0,542
Flekken,29,0,91
Scarles,29,0,677
Malen,29,,725
Collyer,29,0,613
Chilwell,29,,160
Tosin,29,0,187
Davies,29,0,669
Endo,29,,320
Bogarde,29,,598
Thiago,29,0,107
Ogbene,29,0,632
McAtee,29,0,357
Stones,29,0,362
Awoniyi,29,0,424
Danso,29,0,767
Reguilón,29,0,496
Agbinone,29,,646
Orford,29,0,701
H.Clarke,29,0,266
Quansah,29,,333
Amo-Ameyaw,29,0,451
Bobb,29,0,343
Aké,29,0,341
Rodrigo,29,0,360
Daka,29,0,289
Pope,29,,413
Miley,29,,411
Krafth,29,,405
Sels,29,0,443
Malacia,29,0,379
Edozie,29,0,459
Osula,29,,590
Verbruggen,29,0,146
Arrizabalaga,29,0,152
Johnstone,29,0,204
Sánchez,29,1,185
Irving,29,0,576
Marc Guiu,29,0,178
Keane,29,0,228
Scarlett,29,0,500
Igor,29,0,128
Walton,29,0,283
Reed,29,0,254
Amass,29,0,670
C.Doucouré,29,,193
Maghoma,29,0,674
Chiquinho,29,0,537
A.Becker,29,,310
Forbs,29,0,655
Coady,29,0,288
Esse,29,,730
Buendia,29,,31
Grønbæk,29,0,734
N.Gonzalez,29,0,765
Kinsky,29,0,716
Fletcher,29,0,667
Dahoud,29,0,119
Cahill,29,0,668
McKenna,29,0,727
Cozier-Duberry,29,0,118
Barco,29,0,116
Baker-Boaitey,29,0,114
Zanka,29,0,112
Sherif,29,0,724
Valdimarsson,29,0,109
Lankshear,29,0,609
Toney,29,0,108
Peart-Harris,29,0,103
Rushworth,29,0,615
Sadi,29,0,723
Metcalfe,29,0,614
Coulibaly,29,0,726
Morato,29,0,653
Meghoma,29,0,649
Wheatley,29,0,648
Rodney,29,,647
Kporha,29,,666
Butler-Oyedeji,29,0,665
Pond,29,0,664
Samuels,29,0,663
Nichols,29,0,662
I.Osman,29,0,127
Jaros,29,,660
Kabia,29,0,659
Kayi Sanda,29,0,719
Fitzgerald,29,0,673
Hennessey,29,0,721
Simpson-Pusey,29,0,672
Wright,29,0,671
Adu-Adjei,29,0,722
Yogane,29,0,661
O’Mahony,29,0,138
Mazilu,29,0,133
Kozlowski,29,0,130
Ahamada,29,,190
Jimoh,29,,710
Okoduwa,29,0,711
Renato Veiga,29,0,184
B.Badiashile,29,0,153
Akinmboni,29,0,712
Ângelo,29,0,151
Gross,29,0,125
Soler,29,0,713
Undav,29,0,143
Steele,29,0,142
Godfrey,29,0,715
Sarmiento,29,0,141
Dennis,29,0,599
J.Araujo,29,0,592
Casadei,29,0,158
J.Cuenca,29,0,586
Jørgensen,29,0,581
Andrey Santos,29,0,150
Diaby,29,,34
Gilmour,29,0,124
Silcott-Duberry,29,0,728
Setford,29,0,639
Oulad M'hand,29,0,638
Meupiyou,29,0,637
Chiesa,29,,636
G.Nunes,29,0,634
Dixon,29,0,627
Danns,29,,709
Offiah,29,0,139
Begovic,29,0,624
Brierley,29,0,87
Travers,29,0,84
Paulsen,29,0,75
Mepham,29,0,72
H.Traorè,29,0,67
Faivre,29,0,66
Swinkels,29,,640
Peupion,29,0,140
Kaboré,29,0,626
Yang,29,0,717
Kuol,29,,406
Morgan,29,0,780
Hayden,29,,400
Dúbravka,29,,396
Botman,29,,393
A.Murphy,29,,390
Mheuka,29,0,781
Tom Taylor,29,,800
Olusesi,29,0,683
McConville,29,0,681
Diego Carlos,29,,35
Kinsey,29,0,680
Dobbin,29,,37
Gauci,29,,39
Broggio,29,,679
Bates,29,0,678
Hause,29,,40
Nedeljkovic,29,,50
Obi,29,0,776
Coby Ebere,29,0,775
Gower,29,,790
Neave,29,,789
Dermot Mee,29,0,788
Fredricson,29,0,777
Genesis Antwi,29,0,787
Benjamin Fredrick,29,0,786
Echeverri,29,0,785
Charlie Tasker,29,,791
Moorhouse,29,0,778
Graczyk,29,0,783
Boniface,29,,799
Jake Evans,29,,797
Koné,29,0,779
Olabade Aluko,29,,796
Harry Howell,29,,795
Freddie Simmonds,29,,794
Jack Henry-Francis,29,,793
Monga,29,,792
Mané,29,0,784
Wilson-Brown,29,0,708
Rees-Dottin,29,0,707
Abbott,29,0,706
Vitor Reis,29,0,733
Arthur,29,0,705
Brits,29,0,704
Alleyne,29,0,703
Harris,29,0,702
Arteta,29,0,735
Marsh,29,,676
Guardiola,29,0,736
Dendoncker,29,,33
Casey,29,0,643
Zych,29,,641
Ji-soo,29,0,96
Hickey,29,0,93
Henry,29,0,92
Dasilva,29,0,90
Heaven,29,0,658
Kacurri,29,0,657
Umeh-Chibueze,29,,644
Wilson-Esbrand,29,0,675
Kukonki,29,0,691
Iling Jr,29,,41
Amissah,29,0,690
Williams-Barnett,29,0,689
Nyoni,29,,688
Winterburn,29,0,687
Mayers,29,0,686
Slater,29,0,685
Hardy,29,0,684
Nallo,29,,692
Marschall,29,,46
Dorrington,29,0,699
Hürzeler,29,0,739
Mubama,29,0,698
Acheampong,29,0,697
Rak-Sakyi,29,0,695
Ajayi,29,0,729
Cartwright,29,0,694
O'Brien-Whitmarsh,29,0,693
Kesler-Hayden,29,,43
Stewart,29,0,473
Targett,29,,416
Ruddy,29,,414
Odysseas,29,,412
O.Richards,29,0,438
Mighten,29,0,435
Danilo,29,0,429
M.França,29,,208
C.Miguel,29,0,427
Bowler,29,0,426
Boly,29,0,425
Worrall,29,0,448
Ui-jo,29,0,446
Turner,29,,445
Toffolo,29,0,444
Panzo,29,0,441
Omobamidele,29,0,440
Da Silva Moreira,29,0,428
Baggott,29,0,261
N.Phillips,29,,332
Morton,29,,331
McConnell,29,,330
Kelleher,29,,325
Pellistri,29,0,384
McTominay,29,0,381
Bella-Kotchap,29,0,456
Bazunu,29,0,454
J.Alvarez,29,0,352
A.Phillips,29,0,478
R.Williams,29,,334
McCarthy,29,0,469
Mara,29,0,468
Lumley,29,0,466
Lis,29,0,465
Larios,29,0,464
Edwards,29,0,460
Charles,29,0,458
Hermansen,29,0,293
Golding,29,0,292
Austin,29,0,479
Carson,29,0,344
Silva,29,0,753
Frank,29,0,752
Pereira,29,0,751
Potter,29,0,750
Postecoglou,29,0,749
Rusk,29,0,748
Samuels-Smith,29,0,782
Cashin,29,0,763
Cassanova,29,0,760
Heaton,29,0,374
Knight,29,0,758
Anselmino,29,0,774
Heath,29,0,773
Amougou,29,0,771
Djiga,29,0,769
Barrenechea,29,,30
Tomiyasu,29,0,22
Raya,29,0,15
Ramsdale,29,0,14
Hein,29,0,5
Fábio Vieira,29,0,1
Eyestone,29,0,759
Hannibal,29,0,373
Evans,29,0,371
Bayindir,29,0,367
Ortega Moreno,29,0,358
João Cancelo,29,0,353
Lascelles,29,,407
Iraola,29,0,738
Emery,29,,737
Anthony,29,0,61
Aarons,29,0,59
Van Nistelrooy,29,0,754
Sinisalo,29,,55
Olsen,29,,51
Nuno,29,0,747
Howe,29,,746
Amorim,29,0,745
Slot,29,,744
Moyes,29,0,742
Glasner,29,,741
Maresca,29,0,740
Porter,29,0,756
Sousa,29,,56
Fábio Silva,29,0,545
D.D.Fofana,29,0,164
Chukwuemeka,29,0,161
Wiley,29,0,575
Pivas,29,,574
Muric,29,0,568
S.Bueno,29,0,564
Podence,29,0,562
Petrović,29,0,183
M.Sarr,29,0,176
Edmundson,29,0,269
Kellyman,29,0,173
Gilchrist,29,0,170
Gallagher,29,0,169
Deivid,29,0,165
J.Virginia,29,0,227
Holgate,29,0,225
Cannon,29,0,286
Woolfenden,29,0,284
Slicker,29,0,280
Stansfield,29,0,256
Lukaku,29,0,175
Bettinelli,29,0,155
Bergström,29,0,154
Onyeka,29,0,102
Mee,29,0,100
Konak,29,0,97
Alves,29,0,606
Godo,29,0,605
Trevitt,29,0,602
Moran,29,0,601
Coleman,29,0,221
Ozoh,29,,212
Matthews,29,,209
Clarke,29,,801
Holding,29,,202
Kalajdžić,29,0,555
Hoever,29,0,552
Hodge,29,0,551
H.Bueno,29,0,549
Gonzalez,29,0,547
Ward,29,,215
Okoli,29,0,301
Marcal,29,0,297
Iversen,29,0,294
Højbjerg,29,0,490
Forster,29,0,488
E.Royal,29,0,487
Devine,29,0,485
Bryan,29,0,483
Doak,29,,318
Clark,29,,315
Ream,29,0,253
Vinicius,29,0,258
Whiteman,29,0,510
Vicario,29,0,508
Veliz,29,0,507
Solomon,29,0,502
Lo Celso,29,0,493
Ndaba,29,0,279
Luongo,29,0,277
Ladapo,29,0,276
Humphreys,29,0,273
Harness,29,0,271
Bajcetic,29,,312
Mbabu,29,0,250
Benda,29,0,242
Y. Chermiti,29,0,237
Maupay,29,0,229
B.Traore,29,0,534
Zouma,29,0,532
N.Aguerd,29,0,529
Foderingham,29,0,522
Fabianski,29,0,521
Ricardo,29,0,302
Cornet,29,0,515
Areola,29,0,513
Ebiowei,29,,197
Chadi Riad,29,,195
Cundle,29,0,540
Chiwome,29,0,539
Chirewa,29,0,538
Bentley,29,0,536
Stolarczyk,29,0,304
Souttar,29,0,303
B.Fernandes,30,6,366
M.Salah,30,0,328
Palmer,30,2,182
Enzo,30,0,168
Mbeumo,30,1,99
Kulusevski,30,0,492
Damsgaard,30,3,89
Ødegaard,30,2,13
Tielemans,30,0,57
Andreas,30,2,240
Rice,30,2,16
Iwobi,30,1,247
Luis Díaz,30,6,327
Pedro Porro,30,0,495
Eze,30,0,199
Davis,30,0,267
Szoboszlai,30,1,336
Son,30,0,503
De Bruyne,30,0,345
Cunha,30,0,541
Saka,30,0,17
Gordon,30,0,398
Alexander-Arnold,30,0,311
Gibbs-White,30,1,433
Bowen,30,1,514
Rogers,30,2,54
Bruno G.,30,2,394
Cook,30,3,64
Bernardo,30,0,342
Semenyo,30,3,78
Hudson-Odoi,30,0,434
Elanga,30,0,432
Mac Allister,30,1,329
Kluivert,30,0,71
Foden,30,0,348
Neto,30,2,73
Robinson,30,2,255
Savinho,30,5,571
Maddison,30,1,494
Christie,30,3,63
Isak,30,1,401
Amad,30,0,364
Muñoz,30,0,211
I.Sarr,30,2,585
Adama,30,0,239
Trossard,30,0,23
Mitchell,30,1,210
Robertson,30,2,335
Sancho,30,1,386
J.Murphy,30,3,402
Martinelli,30,5,9
L.Paquetá,30,2,527
Gündogan,30,2,625
El Khannouss,30,0,635
Tavernier,30,0,83
Garnacho,30,4,372
Mitoma,30,1,136
Digne,30,1,36
Aït-Nouri,30,2,533
O.Dango,30,1,74
Anderson,30,0,423
Manning,30,2,467
Hall,30,0,399
McNeil,30,0,230
Gakpo,30,0,321
Kerkez,30,1,70
Harrison,30,1,224
Madueke,30,0,177
M.Fernandes,30,1,623
João Pedro,30,0,129
Kudus,30,0,525
Wan-Bissaka,30,1,388
Kovačić,30,0,354
Hughes,30,0,203
Doku,30,2,346
Caicedo,30,0,157
McGinn,30,1,48
N.Jackson,30,0,180
Rashford,30,0,385
Mateta,30,0,207
Ayari,30,1,600
Wharton,30,1,216
Haaland,30,0,351
Dalot,30,3,369
Gvardiol,30,1,350
Hutchinson,30,0,274
A.Doucoure,30,1,217
Gravenberch,30,0,323
Estupiñan,30,1,122
Bellegarde,30,0,535
Eriksen,30,2,370
Lukić,30,0,249
Buonanotte,30,0,117
Grealish,30,2,349
Wissa,30,1,110
Watkins,30,0,58
Minteh,30,0,135
Lewis-Potter,30,0,98
Walker-Peters,30,0,476
Joelinton,30,1,403
J.Clarke,30,1,631
Evanilson,30,0,617
Mavididi,30,0,298
Barnes,30,3,392
Livramento,30,2,409
Raúl,30,0,252
Willock,30,0,420
Matheus N.,30,0,356
J.Gomes,30,0,553
N.Semedo,30,0,559
Gusto,30,2,171
Tonali,30,1,417
Casemiro,30,1,368
Ramsey,30,0,53
Mykolenko,30,0,231
Dibling,30,0,608
Baleba,30,0,115
Delap,30,0,268
Schade,30,3,106
Georginio,30,0,618
Young,30,0,656
Jones,30,1,324
Lindstrøm,30,0,577
Gana,30,0,222
Cucurella,30,0,163
Kamada,30,0,205
Wood,30,0,447
Welbeck,30,0,148
Johnson,30,2,275
Morsy,30,1,278
Smith Rowe,30,0,19
Kristiansen,30,0,296
Vardy,30,0,306
Trippier,30,2,418
Mazraoui,30,1,594
Maatsen,30,0,45
Wilson,30,0,259
Ward-Prowse,30,0,531
Nørgaard,30,0,101
Thomas,30,0,20
J.Timber,30,0,6
Ndiaye,30,0,232
O'Riley,30,0,629
Yates,30,1,449
Winks,30,0,309
Berge,30,1,622
Strand Larsen,30,3,566
Sugawara,30,0,474
Summerville,30,0,587
N.Williams,30,2,437
Havertz,30,0,4
Aribo,30,0,452
Udogie,30,1,505
P.M.Sarr,30,0,499
Tsimikas,30,0,337
Kilman,30,0,524
Emerson,30,0,520
Tarkowski,30,0,236
Bailey,30,0,28
Adams,30,2,60
Brooks,30,0,62
André,30,0,642
Guéhi,30,0,200
J.Ayew,30,0,192
Downes,30,0,518
Enciso,30,2,121
Jensen,30,0,95
Ndidi,30,1,300
Aina,30,0,422
Merino,30,0,633
Gruda,30,0,595
Ugochukwu,30,2,188
Souček,30,0,530
Jota Silva,30,0,596
Huijsen,30,0,580
Harwood-Bellis,30,1,461
Van Hecke,30,0,144
Janelt,30,0,94
Solanke,30,0,82
Mainoo,30,0,378
Hinshelwood,30,1,126
Nkunku,30,0,181
Roerslev,30,0,105
Højlund,30,1,375
Füllkrug,30,1,589
C.Soler,30,0,654
Adingra,30,2,113
Justin,30,0,295
Dominguez,30,1,431
Sarabia,30,0,565
Nelson,30,0,10
Marmoush,30,0,755
M.Asensio,30,1,762
Gabriel,30,0,3
Murillo,30,0,436
Alcaraz,30,0,450
Virgil,30,0,339
Nketiah,30,0,11
R.Gomes,30,0,563
Colwill,30,0,162
Nwaneri,30,2,12
Wieffer,30,1,149
Zirkzee,30,0,389
Garner,30,1,223
Bergvall,30,0,481
Diogo J.,30,1,317
Doherty,30,1,543
Guedes,30,0,548
Álvarez,30,0,511
Spence,30,0,504
Cajuste,30,1,619
Zabarnyi,30,0,85
Scott,30,0,77
James,30,0,172
Castagne,30,0,244
B.Soumaré,30,0,285
Mario Jr.,30,0,557
Burns,30,0,264
Werner,30,0,509
Cash,30,1,32
Ugarte,30,0,652
Konaté,30,0,326
Tel,30,0,768
Sessegnon,30,1,579
Kamaldeen,30,0,462
Kamara,30,1,42
Skipp,30,0,501
Lerma,30,1,206
Barkley,30,0,29
Ajer,30,0,86
Collins,30,0,88
Akanji,30,0,340
Armstrong,30,0,603
Smallbone,30,0,471
Yarmoliuk,30,0,111
Martinez,30,0,47
Sinisterra,30,0,80
Bentancur,30,0,480
Toti,30,0,567
Cairney,30,0,243
Antonio,30,0,512
Darwin,30,1,316
Bree,30,0,457
G.Jesus,30,0,2
Philip,30,0,76
Burn,30,0,395
Beto,30,1,218
Mangala,30,0,651
Sterling,30,0,186
Milenković,30,1,573
Onana,30,0,233
Chaplin,30,0,265
Pinnock,30,0,104
Onuachu,30,0,470
McAteer,30,0,299
Sosa,30,0,620
Alex Moreno,30,0,26
Chalobah,30,0,159
Lewis-Skelly,30,0,597
Smith,30,1,81
Dorgu,30,1,766
Tierney,30,0,21
White,30,0,24
Walker,30,0,363
Doyle,30,0,544
Burgess,30,1,263
Tete,30,0,257
Romero,30,0,498
Cresswell,30,0,517
Munetsi,30,0,770
Muniz,30,0,251
Lavia,30,0,174
Calvert-Lewin,30,0,220
Saliba,30,0,18
Lewis,30,0,355
Lacroix,30,0,650
W.Fofana,30,0,189
Devenny,30,0,645
Veltman,30,0,145
Bissouma,30,0,482
Elliott,30,0,319
Maguire,30,0,377
João Félix,30,0,621
Van den Berg,30,0,338
De Ligt,30,0,593
De Cordova-Reid,30,0,290
O'Brien,30,0,582
Calafiori,30,0,578
Ings,30,0,523
Coufal,30,0,516
Jaden,30,0,569
A.Fatawu,30,0,570
Broadhead,30,1,262
Bradley,30,0,313
Odobert,30,1,612
Dunk,30,0,120
Mount,30,0,382
Rúben,30,0,361
Lamptey,30,0,131
Gómez,30,1,714
Mavropanos,30,0,528
Disasi,30,0,167
Taylor,30,0,281
Ferguson,30,0,123
Bednarek,30,0,455
F.Kadıoğlu,30,0,628
Senesi,30,0,79
Phillips,30,0,359
Konsa,30,0,44
Schär,30,0,415
Willian,30,0,772
George,30,0,696
Shaw,30,0,387
Enes Ünal,30,0,65
Sangaré,30,1,442
Dragusin,30,0,486
Faes,30,0,291
Broja,30,0,156
Agbadou,30,0,720
Duran,30,0,38
Hirst,30,0,272
Richarlison,30,0,497
Longstaff,30,0,410
Archer,30,0,27
Patterson,30,0,234
Tuanzebe,30,0,282
Kayode,30,0,757
Lallana,30,0,463
Townsend,30,1,583
O’Reilly,30,1,607
Ederson M.,30,0,347
Szmodics,30,0,611
Milner,30,0,134
Carvalho,30,0,314
Mings,30,0,49
Hee Chan,30,0,550
Almirón,30,0,391
Branthwaite,30,0,219
Clyne,30,1,196
A. Garcia,30,0,731
Bassey,30,0,241
L.Guilherme,30,1,526
Andersen,30,0,191
Dewsbury-Hall,30,0,166
Jebbison,30,0,69
Jorginho,30,0,7
Hill,30,0,68
Kiwior,30,0,8
Vestergaard,30,0,307
March,30,0,132
Webster,30,0,147
Moder,30,0,137
Moore,30,0,610
Stephens,30,0,472
Brereton Díaz,30,0,584
King,30,0,604
Lindelof,30,0,376
Antony,30,0,365
O'Shea,30,0,630
G.Rodríguez,30,0,588
Greaves,30,0,270
Iroegbunam,30,0,226
Diop,30,0,245
Welington,30,0,718
Jay Robinson,30,,798
Zinchenko,30,0,25
Kelly,30,0,404
Schlupp,30,0,214
Khusanov,30,0,732
Pau,30,0,52
Fraser,30,0,397
Todibo,30,0,591
Gray,30,0,489
Al-Hamadi,30,0,260
Van de Ven,30,0,506
Pickford,30,0,235
Leno,30,0,248
Choudhury,30,0,287
José Sá,30,0,554
Yoro,30,0,572
Mosquera,30,0,558
Pedro Lima,30,0,561
Mudryk,30,0,179
C.Richards,30,0,194
Henderson,30,0,201
Edouard,30,0,198
Dawson,30,0,542
Flekken,30,0,91
Scarles,30,0,677
Malen,30,0,725
Collyer,30,0,613
Chilwell,30,1,160
Tosin,30,0,187
Davies,30,0,669
Endo,30,0,320
Bogarde,30,0,598
Thiago,30,0,107
Ogbene,30,0,632
McAtee,30,0,357
Stones,30,0,362
Awoniyi,30,0,424
Danso,30,0,767
Reguilón,30,0,496
Agbinone,30,0,646
Orford,30,0,701
H.Clarke,30,0,266
Quansah,30,0,333
Amo-Ameyaw,30,0,451
Bobb,30,0,343
Aké,30,0,341
Rodrigo,30,0,360
Daka,30,0,289
Pope,30,0,413
Miley,30,0,411
Krafth,30,0,405
Sels,30,0,443
Malacia,30,0,379
Edozie,30,0,459
Osula,30,0,590
Verbruggen,30,0,146
Arrizabalaga,30,0,152
Johnstone,30,0,204
Sánchez,30,0,185
Irving,30,0,576
Marc Guiu,30,0,178
Keane,30,0,228
