web_name,gw,tpa,player_id
Benjamin Fredrick,19,,786
Echeverri,19,,785
Mané,19,,784
Graczyk,19,,783
Samuels-Smith,19,,782
Olabade Aluko,19,,796
Harry Howell,19,,795
Freddie Simmonds,19,,794
Casey,19,0,643
Charlie Tasker,19,,791
Gower,19,,790
Neave,19,,789
Rodrigo,19,0,360
Ortega Moreno,19,0,358
João Cancelo,19,0,353
Tom Taylor,19,,800
Boniface,19,,799
Jake Evans,19,,797
Heaton,19,0,374
Hannibal,19,0,373
Jack Henry-Francis,19,,793
Kayi Sanda,19,,719
Yang,19,,717
Kinsky,19,,716
Soler,19,,713
Akinmboni,19,,712
Ajayi,19,,729
Silcott-Duberry,19,,728
McKenna,19,,727
Sherif,19,,724
Sadi,19,,723
Adu-Adjei,19,,722
Dobbin,19,0,37
Diaby,19,0,34
Dendoncker,19,0,33
Guardiola,19,,736
Arteta,19,,735
Vitor Reis,19,,733
Ramsdale,19,0,14
Marschall,19,0,46
Kesler-Hayden,19,0,43
Iling Jr,19,0,41
Hause,19,0,40
Gauci,19,0,39
Hennessey,19,,721
Rees-Dottin,19,0,707
Abbott,19,0,706
Arthur,19,0,705
Brits,19,0,704
Wheatley,19,0,648
Rodney,19,0,647
Agbinone,19,0,646
Umeh-Chibueze,19,0,644
Zanka,19,0,112
Zych,19,0,641
Ji-soo,19,0,96
Bayindir,19,0,367
Jaros,19,0,660
Kabia,19,0,659
Kacurri,19,0,657
Meghoma,19,0,649
Cahill,19,0,668
Fletcher,19,0,667
Kporha,19,0,666
Pond,19,0,664
Samuels,19,0,663
Yogane,19,0,661
Mayers,19,0,686
Slater,19,0,685
Hardy,19,0,684
Olusesi,19,0,683
McConville,19,0,681
Kinsey,19,0,680
Broggio,19,0,679
Cartwright,19,0,694
O'Brien-Whitmarsh,19,0,693
Nallo,19,0,692
Wilson-Brown,19,0,708
Amissah,19,0,690
Williams-Barnett,19,0,689
Nyoni,19,0,688
Alleyne,19,0,703
Harris,19,0,702
Dorrington,19,0,699
Rak-Sakyi,19,0,695
Okoduwa,19,,711
Jimoh,19,,710
Danns,19,0,709
Kukonki,19,0,691
Panzo,19,0,441
N.Phillips,19,0,332
Morton,19,0,331
McConnell,19,0,330
Kelleher,19,0,325
Pellistri,19,0,384
J.Alvarez,19,0,352
Ederson M.,19,0,347
Carson,19,0,344
Sarmiento,19,0,141
R.Williams,19,0,334
Kuol,19,0,406
Hayden,19,0,400
Dúbravka,19,0,396
A.Murphy,19,0,390
Golding,19,0,292
Targett,19,0,416
Ruddy,19,0,414
Pope,19,0,413
Odysseas,19,0,412
Bobb,19,0,343
Souttar,19,0,303
Marcal,19,0,297
Iversen,19,0,294
Hermansen,19,0,293
Bowler,19,0,426
Doak,19,0,318
Clark,19,0,315
Bajcetic,19,0,312
A.Becker,19,0,310
Sels,19,0,443
O.Richards,19,0,438
Mighten,19,0,435
Danilo,19,0,429
Da Silva Moreira,19,0,428
C.Miguel,19,0,427
Baggott,19,0,261
Worrall,19,0,448
Ui-jo,19,0,446
Turner,19,0,445
Omobamidele,19,0,440
Cashin,19,,763
Cassanova,19,,760
Eyestone,19,,759
Knight,19,,758
Porter,19,,756
Hein,19,0,5
Fábio Vieira,19,0,1
Clarke,19,,801
Dermot Mee,19,,788
Lascelles,19,0,407
Iraola,19,,738
Malacia,19,0,379
Morgan,19,,780
Koné,19,,779
Moorhouse,19,,778
Coby Ebere,19,,775
Anselmino,19,,774
Heath,19,,773
Amougou,19,,771
Djiga,19,,769
Barrenechea,19,0,30
Emery,19,,737
Anthony,19,0,61
Aarons,19,0,59
Sousa,19,0,56
Sinisalo,19,0,55
Olsen,19,0,51
Nedeljkovic,19,0,50
Howe,19,,746
Amorim,19,,745
Slot,19,,744
Glasner,19,,741
Maresca,19,,740
Hürzeler,19,,739
Van Nistelrooy,19,,754
Silva,19,,753
Frank,19,,752
Pereira,19,,751
Potter,19,,750
Postecoglou,19,,749
Rusk,19,,748
Nuno,19,,747
Moyes,19,,742
Peupion,19,0,140
Offiah,19,0,139
O’Mahony,19,0,138
Mazilu,19,0,133
Areola,19,0,513
Ward,19,0,215
Ozoh,19,0,212
Matthews,19,0,209
B.Traore,19,0,534
Stolarczyk,19,0,304
N.Aguerd,19,0,529
Foderingham,19,0,522
Fabianski,19,0,521
Earthy,19,0,519
D.D.Fofana,19,0,164
Chukwuemeka,19,0,161
Cundle,19,0,540
Chiwome,19,0,539
Chirewa,19,0,538
Bentley,19,0,536
M.Sarr,19,0,176
Zouma,19,0,532
Valdimarsson,19,0,109
Toney,19,0,108
Peart-Harris,19,0,103
Onyeka,19,0,102
Fábio Silva,19,0,545
Ahamada,19,0,190
Sánchez,19,0,185
Petrović,19,0,183
Steele,19,0,142
José Sá,19,0,554
Hoever,19,0,552
Hodge,19,0,551
H.Bueno,19,0,549
Gonzalez,19,0,547
Kozlowski,19,0,130
Irving,19,0,576
Wiley,19,0,575
Pivas,19,0,574
Muric,19,0,568
Podence,19,0,562
Kalajdžić,19,0,555
Chadi Riad,19,0,195
Ndaba,19,0,279
Ladapo,19,0,276
Humphreys,19,0,273
Edmundson,19,0,269
Bazunu,19,0,454
Cannon,19,0,286
Walton,19,0,283
Slicker,19,0,280
McCarthy,19,0,469
Lukaku,19,0,175
Lumley,19,0,466
Lis,19,0,465
Larios,19,0,464
Edwards,19,0,460
Charles,19,0,458
Maupay,19,0,229
J.Virginia,19,0,227
Holgate,19,0,225
Austin,19,0,479
A.Phillips,19,0,478
Mara,19,0,468
Kellyman,19,0,173
Gilchrist,19,0,170
Gallagher,19,0,169
Deivid,19,0,165
Ream,19,0,253
Mbabu,19,0,250
Leno,19,0,248
Benda,19,0,242
Pickford,19,0,235
Forster,19,0,488
Ebiowei,19,0,197
Devine,19,0,485
Bryan,19,0,483
Stansfield,19,0,256
Whiteman,19,0,510
Vicario,19,0,508
Veliz,19,0,507
Solomon,19,0,502
Lo Celso,19,0,493
Højbjerg,19,0,490
Johnstone,19,0,204
Holding,19,0,202
M.Salah,20,9,328
Isak,20,5,401
Haaland,20,4,351
Semenyo,20,5,78
Garnacho,20,3,372
Martinelli,20,3,9
Madueke,20,1,177
Watkins,20,5,58
Mbeumo,20,5,99
Raúl,20,9,252
Mitoma,20,1,136
Kulusevski,20,9,492
Luis Díaz,20,2,327
Savinho,20,7,571
Bowen,20,0,514
Trossard,20,2,23
Doku,20,0,346
Saka,20,0,17
Wissa,20,8,110
N.Jackson,20,9,180
Palmer,20,3,182
Schade,20,3,106
Rogers,20,0,54
Bernardo,20,5,342
I.Sarr,20,2,585
O.Dango,20,6,74
Gordon,20,6,398
Minteh,20,1,135
Kudus,20,7,525
Amad,20,5,364
Cunha,20,0,541
João Pedro,20,4,129
Johnson,20,2,275
Evanilson,20,8,617
Kluivert,20,4,71
Son,20,2,503
Barnes,20,2,392
Solanke,20,7,82
Sancho,20,4,386
Iwobi,20,4,247
Neto,20,9,73
Vardy,20,3,306
Ødegaard,20,2,13
Havertz,20,0,4
Strand Larsen,20,8,566
Szoboszlai,20,0,336
Muñoz,20,4,211
Elanga,20,3,432
Souček,20,4,530
Wood,20,2,447
Gvardiol,20,1,350
Gakpo,20,4,321
Welbeck,20,0,148
Diogo J.,20,1,317
Eze,20,5,199
Mateta,20,3,207
Aït-Nouri,20,2,533
J.Murphy,20,3,402
Delap,20,3,268
Adama,20,1,239
Calvert-Lewin,20,0,220
Gibbs-White,20,5,433
Joelinton,20,2,403
Foden,20,3,348
Georginio,20,1,618
Bruno G.,20,2,394
Ndiaye,20,3,232
Merino,20,4,633
Beto,20,0,218
Enzo,20,3,168
Hutchinson,20,0,274
Rice,20,1,16
De Bruyne,20,3,345
Damsgaard,20,1,89
B.Fernandes,20,2,366
Maddison,20,1,494
Cucurella,20,3,163
Ramsey,20,3,53
Grealish,20,1,349
Robinson,20,3,255
Hudson-Odoi,20,4,434
Bailey,20,4,28
Lewis-Potter,20,4,98
Darwin,20,0,316
Onuachu,20,1,470
Dalot,20,5,369
Højlund,20,4,375
Adingra,20,2,113
Nketiah,20,0,11
Rashford,20,0,385
Collins,20,0,88
Harrison,20,0,224
Kerkez,20,2,70
Anderson,20,1,423
J.Timber,20,0,6
Ndidi,20,0,300
A.Doucoure,20,1,217
Mavididi,20,5,298
Gündogan,20,0,625
Mac Allister,20,5,329
Marmoush,20,,755
Walker-Peters,20,5,476
Milenković,20,2,573
L.Paquetá,20,1,527
Tarkowski,20,1,236
Smith Rowe,20,1,19
Nkunku,20,0,181
Zirkzee,20,2,389
Muniz,20,1,251
Kamaldeen,20,3,462
Jones,20,0,324
Matheus N.,20,0,356
Wilson,20,3,259
Burn,20,1,395
Robertson,20,0,335
McGinn,20,0,48
Willock,20,0,420
Tavernier,20,0,83
Archer,20,1,27
Nørgaard,20,3,101
O'Shea,20,1,630
Armstrong,20,1,603
Udogie,20,0,505
G.Jesus,20,7,2
M.Fernandes,20,0,623
Virgil,20,3,339
Wan-Bissaka,20,1,388
J.Ayew,20,0,192
Duran,20,0,38
Hall,20,1,399
Lewis,20,2,355
Bellegarde,20,1,535
Jota Silva,20,0,596
Christie,20,1,63
Alexander-Arnold,20,2,311
Aribo,20,2,452
Lacroix,20,0,650
Ayari,20,1,600
Van den Berg,20,0,338
Andreas,20,0,240
Mitchell,20,0,210
Maatsen,20,1,45
O'Riley,20,1,629
Sessegnon,20,0,579
Gusto,20,2,171
J.Gomes,20,1,553
Tielemans,20,1,57
Lindstrøm,20,2,577
Tonali,20,1,417
Buonanotte,20,0,117
Maguire,20,4,377
Gabriel,20,0,3
Harwood-Bellis,20,0,461
Yates,20,0,449
N.Williams,20,0,437
Casemiro,20,0,368
Nwaneri,20,1,12
Dibling,20,2,608
Guéhi,20,1,200
Cash,20,3,32
Enciso,20,0,121
Sterling,20,0,186
Davis,20,4,267
Justin,20,0,295
Ajer,20,0,86
Mainoo,20,2,378
Summerville,20,2,587
Bradley,20,1,313
Antonio,20,0,512
Colwill,20,0,162
Füllkrug,20,6,589
Livramento,20,2,409
Nelson,20,0,10
Brooks,20,4,62
Tete,20,0,257
Werner,20,0,509
Szmodics,20,3,611
Gruda,20,1,595
Schär,20,0,415
Castagne,20,3,244
Jaden,20,0,569
Kilman,20,0,524
Pedro Porro,20,1,495
Janelt,20,1,94
Odobert,20,0,612
Estupiñan,20,2,122
El Khannouss,20,1,635
Tel,20,,768
Munetsi,20,,770
Guedes,20,3,548
João Félix,20,0,621
De Ligt,20,2,593
Dominguez,20,1,431
J.Clarke,20,0,631
Kamada,20,1,205
Richarlison,20,0,497
Huijsen,20,2,580
Van Hecke,20,0,144
Thomas,20,2,20
Mykolenko,20,0,231
Ings,20,0,523
Digne,20,0,36
Sugawara,20,0,474
Calafiori,20,1,578
Hinshelwood,20,0,126
Emerson,20,0,520
Lerma,20,3,206
Doherty,20,1,543
R.Gomes,20,3,563
Mazraoui,20,1,594
P.M.Sarr,20,0,499
Daka,20,0,289
Faes,20,0,291
M.Asensio,20,,762
N.Semedo,20,0,559
A.Fatawu,20,0,570
Branthwaite,20,2,219
Rúben,20,0,361
Enes Ünal,20,1,65
Hirst,20,0,272
Gravenberch,20,2,323
Burgess,20,0,263
Dorgu,20,,766
Pinnock,20,0,104
Bentancur,20,0,480
McAteer,20,0,299
Chalobah,20,0,159
Spence,20,0,504
Hee Chan,20,5,550
Konaté,20,2,326
Sarabia,20,1,565
Ugochukwu,20,0,188
Mavropanos,20,0,528
Romero,20,0,498
Sinisterra,20,0,80
McNeil,20,0,230
Malen,20,,725
Mount,20,0,382
Murillo,20,0,436
Onana,20,0,233
C.Soler,20,0,654
Carvalho,20,0,314
Awoniyi,20,3,424
Bergvall,20,0,481
McAtee,20,0,357
White,20,0,24
Andersen,20,1,191
Longstaff,20,0,410
Manning,20,0,467
Dunk,20,0,120
Brereton Díaz,20,0,584
Konsa,20,1,44
Aina,20,1,422
Cook,20,1,64
Alcaraz,20,0,450
Roerslev,20,2,105
Gana,20,0,222
Elliott,20,0,319
Greaves,20,0,270
Mario Jr.,20,0,557
Broja,20,3,156
Martinez,20,1,47
B.Soumaré,20,0,285
Bassey,20,1,241
Broadhead,20,0,262
Burns,20,0,264
Scott,20,0,77
Saliba,20,0,18
Barkley,20,1,29
Downes,20,0,518
O'Brien,20,0,582
Zinchenko,20,0,25
C.Richards,20,1,194
Kovačić,20,0,354
Adams,20,0,60
O’Reilly,20,0,607
Lukić,20,0,249
Ferguson,20,0,123
Keane,20,0,228
Sosa,20,0,620
Mings,20,0,49
Pau,20,0,52
Caicedo,20,0,157
Toti,20,0,567
Hughes,20,0,203
Akanji,20,0,340
Ugarte,20,0,652
Eriksen,20,0,370
Yarmoliuk,20,3,111
De Cordova-Reid,20,1,290
Cairney,20,2,243
Kristiansen,20,0,296
Forbs,20,1,655
Davies,20,0,669
Zabarnyi,20,0,85
Bednarek,20,0,455
Smallbone,20,0,471
Lewis-Skelly,20,0,597
Dawson,20,0,542
Edouard,20,0,198
Wieffer,20,0,149
Álvarez,20,1,511
Tosin,20,0,187
Yoro,20,0,572
Mangala,20,0,651
Chaplin,20,0,265
Diop,20,1,245
Moore,20,0,610
Philip,20,0,76
Kayode,20,,757
Baleba,20,0,115
Tsimikas,20,0,337
Berge,20,0,622
Trippier,20,0,418
Dragusin,20,0,486
Iroegbunam,20,0,226
Cajuste,20,0,619
Senesi,20,0,79
Stephens,20,0,472
Wharton,20,0,216
Coufal,20,1,516
Lamptey,20,0,131
W.Fofana,20,0,189
Bree,20,3,457
Vestergaard,20,0,307
Okoli,20,0,301
Todibo,20,0,591
Jebbison,20,0,69
Ward-Prowse,20,1,531
Jensen,20,1,95
Garner,20,0,223
Veltman,20,0,145
F.Kadıoğlu,20,0,628
Almirón,20,0,391
Al-Hamadi,20,0,260
Young,20,2,656
Edozie,20,0,459
Van de Ven,20,0,506
Coady,20,0,288
N.Gonzalez,20,,765
Alex Moreno,20,0,26
Antony,20,0,365
Obi,20,,776
Webster,20,1,147
Kamara,20,2,42
George,20,0,696
Taylor,20,0,281
Danso,20,,767
Hill,20,0,68
King,20,0,604
Mosquera,20,0,558
Devenny,20,0,645
Gómez,20,,714
Scarles,20,0,677
Willian,20,,772
Esse,20,,730
Skipp,20,0,501
Dewsbury-Hall,20,0,166
Disasi,20,0,167
Sangaré,20,0,442
Lallana,20,0,463
Godo,20,0,605
Ogbene,20,0,632
Diego Carlos,20,0,35
Stewart,20,0,473
S.Bueno,20,4,564
James,20,0,172
Smith,20,0,81
Miley,20,0,411
Phillips,20,0,359
Schlupp,20,0,214
Botman,20,2,393
Mudryk,20,0,179
Tuanzebe,20,0,282
Townsend,20,0,583
Quansah,20,0,333
Aké,20,0,341
Walker,20,0,363
Patterson,20,1,234
Bissouma,20,0,482
March,20,0,132
Amass,20,0,670
Ricardo,20,0,302
Chiesa,20,0,636
Milner,20,0,134
Kiwior,20,0,8
Doyle,20,0,544
André,20,0,642
L.Guilherme,20,0,526
Kelly,20,0,404
Krafth,20,0,405
Stones,20,0,362
Shaw,20,0,387
Reed,20,0,254
Maghoma,20,1,674
Tierney,20,0,21
Agbadou,20,,720
Coulibaly,20,,726
C.Doucouré,20,0,193
Morsy,20,0,278
Bogarde,20,0,598
Osula,20,0,590
M.França,20,0,208
Renato Veiga,20,0,184
Jorginho,20,0,7
Fraser,20,0,397
Mee,20,0,100
Pedro Lima,20,2,561
Woolfenden,20,0,284
Lindelof,20,0,376
Reguilón,20,2,496
Clyne,20,0,196
Buendia,20,2,31
Choudhury,20,0,287
Collyer,20,0,613
Welington,20,,718
Harness,20,0,271
G.Rodríguez,20,0,588
Thiago,20,0,107
Y. Chermiti,20,0,237
Marc Guiu,20,0,178
Endo,20,0,320
Acheampong,20,1,697
Orford,20,0,701
Gray,20,0,489
Vinicius,20,0,258
Toffolo,20,0,444
Evans,20,0,371
Monga,20,,792
Cornet,20,0,515
Morato,20,0,653
H.Clarke,20,0,266
J.Araujo,20,0,592
Coleman,20,0,221
Chilwell,20,0,160
A. Garcia,20,,731
Tomiyasu,20,0,22
Mubama,20,0,698
Henderson,20,0,201
Mheuka,20,,781
Arrizabalaga,20,0,152
Lavia,20,0,174
Scarlett,20,0,500
Winterburn,20,0,687
Boly,20,0,425
Igor,20,0,128
Amo-Ameyaw,20,0,451
Chiquinho,20,0,537
Moder,20,0,137
G.Nunes,20,0,634
Godfrey,20,,715
J.Cuenca,20,0,586
Luongo,20,0,277
Cresswell,20,0,517
Fredricson,20,,777
Winks,20,0,309
Butler-Oyedeji,20,0,665
Bella-Kotchap,20,0,456
Simpson-Pusey,20,0,672
Khusanov,20,,732
McTominay,20,0,381
Grønbæk,20,,734
Jay Robinson,20,,798
Heaven,20,0,658
I.Osman,20,0,127
Marsh,20,0,676
Gross,20,0,125
Wilson-Esbrand,20,0,675
Wright,20,0,671
Bates,20,0,678
Fitzgerald,20,0,673
Lankshear,20,0,609
Brierley,20,0,87
Travers,20,0,84
Paulsen,20,0,75
Bettinelli,20,0,155
Bergström,20,0,154
B.Badiashile,20,0,153
Ângelo,20,0,151
Andrey Santos,20,0,150
Verbruggen,20,0,146
Nichols,20,0,662
Jørgensen,20,0,581
Casadei,20,0,158
Konak,20,0,97
Alves,20,0,606
Trevitt,20,0,602
Moran,20,0,601
Dennis,20,0,599
Barco,20,0,116
Baker-Boaitey,20,0,114
Undav,20,0,143
Gilmour,20,0,124
Dahoud,20,0,119
Cozier-Duberry,20,0,118
Dixon,20,0,627
Kaboré,20,0,626
Begovic,20,0,624
Rushworth,20,0,615
Metcalfe,20,0,614
Dasilva,20,0,90
Mepham,20,0,72
H.Traorè,20,0,67
Faivre,20,0,66
Swinkels,20,0,640
Setford,20,0,639
Oulad M'hand,20,0,638
Meupiyou,20,0,637
Hickey,20,0,93
Henry,20,0,92
Flekken,20,0,91
Raya,20,0,15
Genesis Antwi,20,,787
Benjamin Fredrick,20,,786
Echeverri,20,,785
Mané,20,,784
Graczyk,20,,783
Samuels-Smith,20,,782
Olabade Aluko,20,,796
Harry Howell,20,,795
Freddie Simmonds,20,,794
Casey,20,0,643
Charlie Tasker,20,,791
Gower,20,,790
Neave,20,,789
Rodrigo,20,0,360
Ortega Moreno,20,0,358
João Cancelo,20,0,353
Tom Taylor,20,,800
Boniface,20,,799
Jake Evans,20,,797
Heaton,20,0,374
Hannibal,20,0,373
Jack Henry-Francis,20,,793
Kayi Sanda,20,,719
Yang,20,,717
Kinsky,20,,716
Soler,20,,713
Akinmboni,20,,712
Ajayi,20,,729
Silcott-Duberry,20,,728
McKenna,20,,727
Sherif,20,,724
Sadi,20,,723
Adu-Adjei,20,,722
Dobbin,20,0,37
Diaby,20,0,34
Dendoncker,20,0,33
Guardiola,20,,736
Arteta,20,,735
Vitor Reis,20,,733
Ramsdale,20,0,14
Marschall,20,0,46
Kesler-Hayden,20,0,43
Iling Jr,20,0,41
Hause,20,0,40
Gauci,20,0,39
Hennessey,20,,721
Rees-Dottin,20,0,707
Abbott,20,0,706
Arthur,20,0,705
Brits,20,0,704
Wheatley,20,0,648
Rodney,20,0,647
Agbinone,20,0,646
Umeh-Chibueze,20,0,644
Zanka,20,0,112
Zych,20,0,641
Ji-soo,20,0,96
Bayindir,20,0,367
Jaros,20,0,660
Kabia,20,0,659
Kacurri,20,0,657
Meghoma,20,0,649
Cahill,20,0,668
Fletcher,20,0,667
Kporha,20,0,666
Pond,20,0,664
Samuels,20,0,663
Yogane,20,0,661
Mayers,20,0,686
Slater,20,0,685
Hardy,20,0,684
Olusesi,20,0,683
McConville,20,0,681
Kinsey,20,0,680
Broggio,20,0,679
Cartwright,20,0,694
O'Brien-Whitmarsh,20,0,693
Nallo,20,0,692
Wilson-Brown,20,0,708
Amissah,20,0,690
Williams-Barnett,20,0,689
Nyoni,20,0,688
Alleyne,20,0,703
Harris,20,0,702
Dorrington,20,0,699
Rak-Sakyi,20,0,695
Okoduwa,20,0,711
Jimoh,20,0,710
Danns,20,0,709
Kukonki,20,0,691
Panzo,20,0,441
N.Phillips,20,0,332
Morton,20,0,331
McConnell,20,0,330
Kelleher,20,0,325
Pellistri,20,0,384
J.Alvarez,20,0,352
Ederson M.,20,0,347
Carson,20,0,344
Sarmiento,20,0,141
R.Williams,20,0,334
Kuol,20,0,406
Hayden,20,0,400
Dúbravka,20,0,396
A.Murphy,20,0,390
Golding,20,0,292
Targett,20,0,416
Ruddy,20,0,414
Pope,20,0,413
Odysseas,20,0,412
Bobb,20,0,343
Souttar,20,0,303
Marcal,20,0,297
Iversen,20,0,294
Hermansen,20,0,293
Bowler,20,0,426
Doak,20,0,318
Clark,20,0,315
Bajcetic,20,0,312
A.Becker,20,0,310
Sels,20,0,443
O.Richards,20,0,438
Mighten,20,0,435
Danilo,20,0,429
Da Silva Moreira,20,0,428
C.Miguel,20,0,427
Baggott,20,0,261
Worrall,20,0,448
Ui-jo,20,0,446
Turner,20,0,445
Omobamidele,20,0,440
Cashin,20,,763
Cassanova,20,,760
Eyestone,20,,759
Knight,20,,758
Porter,20,,756
Hein,20,0,5
Fábio Vieira,20,0,1
Clarke,20,,801
Dermot Mee,20,,788
Lascelles,20,0,407
Iraola,20,,738
Malacia,20,0,379
Morgan,20,,780
Koné,20,,779
Moorhouse,20,,778
Coby Ebere,20,,775
Anselmino,20,,774
Heath,20,,773
Amougou,20,,771
Djiga,20,,769
Barrenechea,20,0,30
Emery,20,,737
Anthony,20,0,61
Aarons,20,0,59
Sousa,20,0,56
Sinisalo,20,0,55
Olsen,20,0,51
Nedeljkovic,20,0,50
Howe,20,,746
Amorim,20,,745
Slot,20,,744
Glasner,20,,741
Maresca,20,,740
Hürzeler,20,,739
Van Nistelrooy,20,,754
Silva,20,,753
Frank,20,,752
Pereira,20,,751
Potter,20,,750
Postecoglou,20,,749
Rusk,20,,748
Nuno,20,,747
Moyes,20,,742
Peupion,20,0,140
Offiah,20,0,139
O’Mahony,20,0,138
Mazilu,20,0,133
Areola,20,0,513
Ward,20,0,215
Ozoh,20,0,212
Matthews,20,0,209
B.Traore,20,0,534
Stolarczyk,20,0,304
N.Aguerd,20,0,529
Foderingham,20,0,522
Fabianski,20,0,521
Earthy,20,0,519
D.D.Fofana,20,0,164
Chukwuemeka,20,0,161
Cundle,20,0,540
Chiwome,20,0,539
Chirewa,20,0,538
Bentley,20,0,536
M.Sarr,20,0,176
Zouma,20,0,532
Valdimarsson,20,0,109
Toney,20,0,108
Peart-Harris,20,0,103
Onyeka,20,0,102
Fábio Silva,20,0,545
Ahamada,20,0,190
Sánchez,20,0,185
Petrović,20,0,183
Steele,20,0,142
José Sá,20,0,554
Hoever,20,0,552
Hodge,20,0,551
H.Bueno,20,0,549
Gonzalez,20,0,547
Kozlowski,20,0,130
Irving,20,0,576
Wiley,20,0,575
Pivas,20,0,574
Muric,20,0,568
Podence,20,0,562
Kalajdžić,20,0,555
Chadi Riad,20,0,195
Ndaba,20,0,279
Ladapo,20,0,276
Humphreys,20,0,273
Edmundson,20,0,269
Bazunu,20,0,454
Cannon,20,0,286
Walton,20,0,283
Slicker,20,0,280
McCarthy,20,0,469
Lukaku,20,0,175
Lumley,20,0,466
Lis,20,0,465
Larios,20,0,464
Edwards,20,0,460
Charles,20,0,458
Maupay,20,0,229
J.Virginia,20,0,227
Holgate,20,0,225
Austin,20,0,479
A.Phillips,20,0,478
Mara,20,0,468
Kellyman,20,0,173
Gilchrist,20,0,170
Gallagher,20,0,169
Deivid,20,0,165
Ream,20,0,253
Mbabu,20,0,250
Leno,20,0,248
Benda,20,0,242
Pickford,20,0,235
Forster,20,0,488
Ebiowei,20,0,197
Devine,20,0,485
Bryan,20,0,483
Stansfield,20,0,256
Whiteman,20,0,510
Vicario,20,0,508
Veliz,20,0,507
Solomon,20,0,502
Lo Celso,20,0,493
Højbjerg,20,0,490
Johnstone,20,0,204
Holding,20,0,202
M.Salah,21,12,328
Isak,21,9,401
Haaland,21,7,351
Semenyo,21,2,78
Garnacho,21,12,372
Martinelli,21,5,9
Madueke,21,6,177
Watkins,21,4,58
Mbeumo,21,9,99
Raúl,21,6,252
Mitoma,21,4,136
Kulusevski,21,3,492
Luis Díaz,21,6,327
Savinho,21,6,571
Bowen,21,0,514
Trossard,21,10,23
Doku,21,0,346
Saka,21,0,17
Wissa,21,9,110
N.Jackson,21,10,180
Palmer,21,3,182
Schade,21,2,106
Rogers,21,2,54
Bernardo,21,4,342
I.Sarr,21,3,585
O.Dango,21,1,74
Gordon,21,6,398
Minteh,21,1,135
Kudus,21,0,525
Amad,21,15,364
Cunha,21,5,541
João Pedro,21,4,129
Johnson,21,1,275
Evanilson,21,0,617
Kluivert,21,7,71
Son,21,2,503
Barnes,21,0,392
Solanke,21,6,82
Sancho,21,7,386
Iwobi,21,2,247
Neto,21,0,73
Vardy,21,8,306
Ødegaard,21,5,13
Havertz,21,9,4
Strand Larsen,21,2,566
Szoboszlai,21,6,336
Muñoz,21,5,211
Elanga,21,4,432
Souček,21,1,530
Wood,21,2,447
Gvardiol,21,4,350
Gakpo,21,7,321
Welbeck,21,1,148
Diogo J.,21,6,317
Eze,21,1,199
Mateta,21,4,207
Aït-Nouri,21,1,533
J.Murphy,21,3,402
Delap,21,0,268
Adama,21,2,239
Calvert-Lewin,21,4,220
Gibbs-White,21,2,433
Joelinton,21,5,403
Foden,21,9,348
Georginio,21,4,618
Bruno G.,21,2,394
Ndiaye,21,1,232
Merino,21,0,633
Beto,21,1,218
Enzo,21,4,168
Hutchinson,21,2,274
Rice,21,3,16
De Bruyne,21,4,345
Damsgaard,21,3,89
B.Fernandes,21,5,366
Maddison,21,2,494
Cucurella,21,1,163
Ramsey,21,5,53
Grealish,21,0,349
Robinson,21,3,255
Hudson-Odoi,21,2,434
Bailey,21,0,28
Lewis-Potter,21,3,98
Darwin,21,0,316
Onuachu,21,0,470
Dalot,21,0,369
Højlund,21,3,375
Adingra,21,3,113
Nketiah,21,1,11
Rashford,21,0,385
Collins,21,1,88
Harrison,21,0,224
Kerkez,21,0,70
Anderson,21,1,423
J.Timber,21,1,6
Ndidi,21,0,300
A.Doucoure,21,1,217
Mavididi,21,9,298
Gündogan,21,3,625
Mac Allister,21,1,329
Marmoush,21,,755
Walker-Peters,21,1,476
Milenković,21,3,573
L.Paquetá,21,2,527
Tarkowski,21,1,236
Smith Rowe,21,2,19
Nkunku,21,0,181
Zirkzee,21,2,389
Muniz,21,0,251
Kamaldeen,21,4,462
Jones,21,6,324
Matheus N.,21,3,356
Wilson,21,4,259
Burn,21,1,395
Robertson,21,1,335
McGinn,21,0,48
Willock,21,0,420
Tavernier,21,0,83
Archer,21,0,27
Nørgaard,21,3,101
O'Shea,21,1,630
Armstrong,21,0,603
Udogie,21,0,505
G.Jesus,21,0,2
M.Fernandes,21,2,623
Virgil,21,1,339
Wan-Bissaka,21,1,388
J.Ayew,21,1,192
Duran,21,0,38
Hall,21,1,399
Lewis,21,0,355
Bellegarde,21,1,535
Jota Silva,21,1,596
Christie,21,0,63
Alexander-Arnold,21,1,311
Aribo,21,1,452
Lacroix,21,0,650
Ayari,21,2,600
Van den Berg,21,1,338
Andreas,21,2,240
Mitchell,21,3,210
Maatsen,21,0,45
O'Riley,21,1,629
Sessegnon,21,0,579
Gusto,21,0,171
J.Gomes,21,0,553
Tielemans,21,4,57
Lindstrøm,21,2,577
Tonali,21,1,417
Buonanotte,21,1,117
Maguire,21,0,377
Gabriel,21,2,3
Harwood-Bellis,21,1,461
Yates,21,0,449
N.Williams,21,0,437
Casemiro,21,0,368
Nwaneri,21,0,12
Dibling,21,2,608
Guéhi,21,1,200
Cash,21,2,32
Enciso,21,0,121
Sterling,21,7,186
Davis,21,0,267
Justin,21,1,295
Ajer,21,0,86
Mainoo,21,1,378
Summerville,21,0,587
