goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
1,0,0,0,25,6,0,0,812,12,5,5,2.4,2.4,1.6,45,1,622,715,87.0,65,592,31,32,17,9771,2673,310,334,92.8,260,287,90.6,25,49,51.0,1.9,17,57,22,4,8,5,4,3,4,9,44.4,5,1,4,17,10,0,38,153,346,316,43,812,53.1,12,37.5,2755,1439,28,6,7,10,616,65,2,10,True,4,3,1,7,2,0.4,0.4,2,2,25
1,1,0,0,4,3,5,1,378,22,13,16,0.4,0.4,0.3,7,2,173,242,71.5,6,155,10,9,5,3239,1396,73,83,88.0,77,94,81.9,17,43,39.5,0.3,2,8,2,2,10,12,5,5,12,29,41.4,17,9,7,35,42,0,112,221,108,53,8,378,55.6,4,44.4,791,364,3,2,12,8,172,6,10,2,False,25,6,1,45,1,2.4,2.4,17,22,25
0,0,0,0,13,3,1,0,681,21,2,10,0.8,0.8,0.5,24,0,453,559,81.0,41,411,22,20,10,7860,2931,206,234,88.0,211,239,88.3,30,68,44.1,0.9,7,34,6,0,8,7,9,5,7,11,63.6,4,4,6,23,23,0,90,226,285,175,26,681,50.0,8,40.0,1978,1049,16,5,16,11,451,41,19,4,True,14,5,1,24,1,1.7,1.7,9,15,25
1,0,0,0,14,5,1,0,516,19,5,14,1.7,1.7,1.1,24,1,302,399,75.7,41,235,17,12,4,5712,2358,131,154,85.1,116,138,84.1,48,82,58.5,1.1,9,33,15,3,9,7,9,3,8,18,44.4,10,6,8,24,31,0,82,179,204,136,32,516,33.3,7,58.3,1326,769,5,4,10,14,298,41,4,19,False,13,3,0,24,0,0.8,0.8,7,6,25
1,1,0,0,17,6,0,0,697,17,7,12,1.7,1.7,1.4,32,2,427,568,75.2,46,318,11,17,10,7379,2495,193,227,85.0,203,252,80.6,29,75,38.7,2.0,14,34,11,2,11,7,5,5,8,17,47.1,9,4,8,24,37,3,66,227,294,180,25,697,58.8,5,29.4,1872,884,8,2,12,15,424,45,7,8,True,11,6,2,18,2,1.0,1.0,9,10,25
2,1,0,0,11,6,1,0,554,20,11,12,1.0,1.0,0.8,18,2,286,411,69.6,27,250,10,20,9,5549,2429,116,147,78.9,119,152,78.3,43,84,51.2,0.5,9,22,10,3,6,9,8,3,5,15,33.3,10,5,7,31,48,1,81,221,218,118,17,554,45.0,8,40.0,1233,566,8,0,19,9,284,26,8,7,False,17,6,1,32,2,1.7,1.7,14,11,25
2,0,1,1,9,2,2,0,600,16,15,8,1.7,0.9,0.2,16,4,392,489,80.2,46,352,13,16,4,7120,2336,152,175,86.9,194,213,91.1,37,68,54.4,0.6,4,37,10,2,10,10,4,2,13,23,56.5,10,5,3,31,19,3,68,193,256,157,22,599,25.0,8,50.0,1899,1041,19,4,15,7,389,46,12,20,True,16,4,1,27,2,1.5,1.5,11,6,25
1,1,0,0,16,4,2,0,625,15,9,7,1.5,1.5,1.3,27,2,406,489,83.0,37,380,19,27,10,6243,1904,216,233,92.7,154,174,88.5,19,48,39.6,1.0,11,23,6,0,11,6,4,5,8,12,66.7,4,1,6,24,22,1,71,198,268,166,21,625,37.0,13,48.1,1875,1080,12,3,13,3,404,37,20,12,False,9,2,2,16,4,1.7,0.9,4,10,25
1,0,0,0,22,7,1,0,712,13,5,14,2.3,2.3,1.3,38,1,482,566,85.2,44,453,26,33,13,7682,2638,245,269,91.1,191,214,89.3,29,50,58.0,1.1,18,33,16,6,6,4,6,3,3,5,60.0,2,4,10,18,26,0,69,162,317,239,43,712,39.4,18,54.5,2553,1254,30,6,10,14,481,44,18,14,True,16,6,0,29,0,1.5,1.5,13,12,25
0,0,0,0,16,6,2,0,605,32,11,19,1.5,1.5,1.0,29,0,367,461,79.6,39,329,16,6,2,6709,2204,165,187,88.2,147,168,87.5,48,78,61.5,1.0,13,30,12,4,20,15,16,1,18,31,58.1,13,9,10,43,25,0,89,232,222,153,32,605,33.3,3,50.0,1435,796,7,5,16,10,366,39,14,18,False,22,7,1,38,1,2.3,2.3,18,16,25
2,1,0,0,9,3,1,0,602,22,3,14,0.6,0.6,0.4,16,3,394,486,81.1,31,382,27,22,13,5964,2122,208,235,88.5,143,160,89.4,22,47,46.8,0.7,5,24,12,3,13,10,9,3,14,21,66.7,7,4,10,25,25,2,92,188,252,168,25,602,59.1,9,40.9,2054,1080,18,4,15,7,386,31,2,12,True,17,3,2,31,3,2.5,2.5,16,12,25
2,2,0,0,17,3,0,0,554,16,8,12,2.5,2.5,2.4,31,3,360,448,80.4,34,322,16,21,7,6528,2178,166,183,90.7,143,167,85.6,41,64,64.1,1.9,16,30,12,2,11,6,9,1,9,22,40.9,13,3,9,24,25,0,56,160,250,150,41,554,33.3,14,66.7,1326,777,10,9,9,8,357,34,12,2,False,9,3,2,16,3,0.6,0.6,5,12,25
