goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
2,1,0,0,12,5,4,0,471,22,6,17,1.5,1.5,0.6,21,4,268,348,77.0,28,190,6,15,5,4779,1807,124,147,84.4,110,132,83.3,29,55,52.7,0.4,6,20,4,0,16,7,15,0,8,13,61.5,5,4,13,28,20,1,62,183,198,93,15,471,33.3,8,53.3,912,446,7,4,12,9,265,28,19,1,True,14,5,5,29,10,3.6,2.0,12,9,13
5,3,2,2,14,5,1,0,621,17,6,5,3.6,2.0,1.9,29,10,425,526,80.8,49,373,26,17,5,7104,2264,216,242,89.3,160,193,82.9,38,61,62.3,1.9,12,33,9,1,6,12,5,0,8,13,61.5,5,4,1,23,14,1,45,175,264,187,31,619,29.4,8,47.1,2087,1066,18,11,10,14,421,49,1,19,False,12,5,2,21,4,1.5,1.5,6,4,13
4,4,0,0,11,5,2,0,740,16,10,6,1.1,1.1,1.0,17,7,580,653,88.8,25,527,19,21,9,9402,2779,285,301,94.7,245,267,91.8,38,57,66.7,0.7,8,21,9,0,11,8,6,2,8,17,47.1,9,3,3,26,15,0,66,291,359,98,19,740,42.9,10,47.6,2677,1352,14,5,9,9,578,25,14,8,True,8,2,0,10,0,0.6,0.6,5,3,13
0,0,0,0,8,2,3,0,525,19,5,14,0.6,0.6,0.4,10,0,372,442,84.2,30,318,12,18,9,6567,2207,170,194,87.6,168,179,93.9,32,57,56.1,0.7,5,22,3,2,10,7,9,3,10,19,52.6,9,4,10,24,8,3,34,131,296,106,12,525,50.0,8,44.4,1551,719,12,4,12,8,367,29,8,14,False,11,5,4,17,7,1.1,1.1,8,9,13
1,1,0,0,8,3,0,0,641,16,9,12,0.8,0.8,0.5,14,2,449,532,84.4,40,409,14,11,3,7438,2621,202,222,91.0,207,236,87.7,28,52,53.8,1.0,5,47,9,1,9,9,5,2,10,21,47.6,11,4,8,25,27,0,71,197,285,166,15,641,27.3,7,63.6,2194,994,19,5,13,9,448,40,18,9,True,14,6,1,26,2,1.6,1.6,9,9,13
1,1,0,0,14,6,1,1,605,16,14,7,1.6,1.6,0.9,26,2,409,502,81.5,46,417,28,22,11,7097,2493,209,235,88.9,143,168,85.1,50,78,64.1,0.9,9,36,9,3,10,7,8,1,7,10,70.0,3,2,5,30,22,1,55,179,260,176,35,605,50.0,10,45.5,2153,1059,14,10,10,6,403,45,9,18,False,8,3,1,14,2,0.8,0.8,5,9,13
3,2,0,0,17,8,2,0,737,17,3,13,1.7,1.7,0.8,26,6,579,656,88.3,40,388,24,17,8,9447,2768,289,309,93.5,257,278,92.4,25,49,51.0,0.6,10,45,5,0,10,7,4,6,9,14,64.3,5,4,9,20,5,1,50,185,390,165,28,737,47.1,7,41.2,1753,1086,17,8,4,9,576,40,6,2,True,10,3,0,16,0,1.2,1.2,8,4,13
0,0,0,0,10,3,2,0,460,16,10,10,1.2,1.2,1.1,16,0,307,370,83.0,20,210,8,17,5,5204,2078,139,150,92.7,130,147,88.4,26,49,53.1,0.4,8,12,4,1,7,12,2,2,7,15,46.7,8,3,7,26,12,3,94,259,146,61,19,460,29.4,9,52.9,1189,552,4,4,11,8,296,20,2,6,False,17,8,3,26,6,1.7,1.7,10,5,13
2,1,1,1,17,6,1,0,571,22,6,11,3.6,2.8,2.1,26,4,376,459,81.9,32,327,25,16,5,6620,2312,181,194,93.3,142,158,89.9,40,79,50.6,1.2,14,25,9,2,13,15,5,2,10,23,43.5,13,3,8,28,13,2,78,221,217,138,26,570,31.3,9,56.3,1883,895,10,11,20,8,370,31,12,13,True,8,2,0,14,0,0.8,0.8,6,3,13
0,0,0,0,8,2,3,0,686,17,5,10,0.8,0.8,0.4,14,0,498,573,86.9,40,422,20,25,13,7742,2388,278,295,94.2,199,220,90.5,18,41,43.9,0.4,6,28,3,0,14,9,5,3,9,14,64.3,5,4,6,22,23,3,87,210,308,171,27,686,52.0,10,40.0,2578,1289,12,12,14,12,492,39,13,12,False,17,6,2,26,4,3.6,2.8,14,9,13
