goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
3,2,0,0,29,6,0,0,677,16,9,8,2.9,2.9,2.3,52,3,505,590,85.6,54,389,29,20,14,8651,2466,227,242,93.8,244,271,90.0,32,59,54.2,1.8,22,47,15,2,12,2,7,7,7,13,53.8,6,4,4,25,10,0,27,111,276,295,57,677,70.0,5,25.0,2074,1175,15,17,7,10,504,54,1,17,True,8,2,1,15,2,0.7,0.7,5,3,7
1,1,0,0,8,2,3,0,530,15,9,20,0.7,0.7,0.4,15,2,345,411,83.9,14,281,15,14,6,5834,1921,164,185,88.6,155,170,91.2,23,49,46.9,0.2,5,21,3,0,10,8,7,0,5,19,26.3,14,10,10,24,33,3,136,267,205,65,8,530,42.9,7,50.0,1420,795,10,2,14,9,343,14,17,1,False,29,6,3,52,3,2.9,2.9,22,15,7
0,0,0,0,8,2,1,0,469,19,10,10,0.7,0.7,0.3,15,0,246,340,72.4,25,232,10,24,13,4629,1800,105,127,82.7,110,125,88.0,29,67,43.3,0.2,6,24,3,0,11,7,10,2,9,15,60.0,6,4,6,29,30,0,74,184,197,96,13,469,54.2,9,37.5,1196,592,5,2,10,16,244,25,8,15,True,13,1,0,26,0,2.1,1.3,9,8,7
0,0,0,1,13,1,2,0,816,25,8,14,2.1,1.3,1.1,26,0,594,703,84.5,54,525,28,20,6,9922,3240,290,325,89.2,263,293,89.8,37,64,57.8,1.0,9,34,8,2,13,12,9,4,9,22,40.9,13,1,13,33,8,0,54,276,365,179,40,815,30.0,9,45.0,2950,1558,18,11,12,10,590,54,15,8,False,8,2,0,15,0,0.7,0.7,6,3,7
0,0,0,0,11,1,1,0,541,12,6,4,0.5,0.5,0.4,22,0,359,454,79.1,38,363,21,18,7,6144,2102,156,178,87.6,172,201,85.6,23,51,45.1,0.6,8,30,8,1,10,6,6,0,8,12,66.7,4,2,2,18,14,0,58,185,223,139,24,541,38.9,9,50.0,1863,982,14,5,12,12,349,38,2,14,True,10,4,0,15,0,0.6,0.6,6,3,7
0,0,0,0,10,4,5,0,508,21,12,12,0.6,0.6,0.2,15,0,320,396,80.8,24,255,11,12,4,5203,1953,182,206,88.3,103,121,85.1,26,55,47.3,0.4,6,26,3,1,12,13,4,4,9,16,56.3,7,3,9,33,24,0,67,171,237,104,9,508,33.3,8,66.7,1297,636,10,4,15,4,316,24,14,2,False,11,1,0,22,0,0.5,0.5,8,8,7
1,1,0,0,22,8,6,0,741,14,8,14,2.5,2.5,2.3,41,2,543,641,84.7,69,351,39,16,11,9300,3012,244,269,90.7,263,293,89.8,34,62,54.8,1.7,17,55,18,4,10,4,6,4,7,16,43.8,9,6,8,22,18,1,48,152,324,271,46,741,68.8,4,25.0,2271,1440,16,11,10,8,539,69,6,16,True,16,9,1,26,2,0.9,0.9,9,6,7
1,1,0,0,16,9,4,1,459,12,6,18,0.9,0.9,0.5,26,2,249,339,73.5,20,196,14,19,9,3992,1708,141,162,87.0,80,101,79.2,18,54,33.3,0.4,9,20,6,3,6,6,4,2,4,15,26.7,11,5,13,18,33,1,86,180,177,113,20,459,47.4,7,36.8,1073,610,10,3,14,7,246,20,16,6,False,22,8,1,41,2,2.5,2.5,17,18,7
3,1,0,0,11,4,2,0,517,12,11,15,1.8,1.8,0.9,21,6,319,397,80.4,38,287,18,24,7,5407,2071,152,165,92.1,139,161,86.3,22,48,45.8,0.5,8,18,10,4,7,5,5,2,9,23,39.1,14,3,12,23,20,2,91,206,194,121,25,517,29.2,13,54.2,1590,858,11,8,10,7,317,38,5,18,True,13,3,2,20,4,1.3,1.3,8,11,7
2,2,0,0,13,3,2,0,676,20,7,10,1.3,1.3,1.0,20,4,485,571,84.9,51,452,25,24,14,8382,2841,195,215,90.7,257,276,93.1,24,46,52.2,0.8,8,41,11,1,12,8,9,3,13,20,65.0,7,2,8,27,14,1,82,278,263,139,31,676,58.3,9,37.5,2311,1228,10,8,15,3,480,51,18,5,False,11,4,3,21,6,1.8,1.8,8,10,7
