goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
2,2,0,0,18,8,2,0,518,17,12,12,2.0,2.0,1.9,33,4,280,393,71.2,35,249,11,21,10,5361,2374,141,169,83.4,88,110,80.0,48,98,49.0,1.5,16,23,11,2,11,6,6,5,11,16,68.8,5,5,7,29,22,0,61,151,226,151,35,518,47.6,9,42.9,1499,581,13,4,16,17,278,35,8,3,True,17,7,3,33,6,2.4,2.4,14,11,3
3,3,0,0,17,7,1,0,569,26,7,10,2.4,2.4,2.2,33,6,327,441,74.1,36,317,22,18,5,5895,2374,141,170,82.9,150,181,82.9,31,68,45.6,1.8,14,23,11,8,10,13,8,5,9,19,47.4,10,2,8,33,24,0,69,217,217,142,28,569,27.8,11,61.1,1945,1142,12,5,17,6,324,36,3,8,False,18,8,2,33,4,2.0,2.0,16,11,3
0,0,0,0,10,2,3,0,468,11,6,13,0.7,0.7,0.4,17,0,310,379,81.8,23,283,17,17,10,4964,1915,158,176,89.8,105,121,86.8,27,45,60.0,0.6,6,25,8,2,6,7,3,1,3,15,20.0,12,5,8,17,20,1,76,164,199,111,23,468,58.8,5,29.4,1759,850,12,5,10,10,306,23,19,13,True,23,8,3,42,5,3.0,3.0,20,19,3
3,3,0,0,23,8,2,0,857,15,7,14,3.0,3.0,2.7,42,5,691,762,90.7,77,461,39,19,12,11460,3117,361,389,92.8,265,288,92.0,58,70,82.9,2.7,20,67,19,1,12,8,4,3,5,15,33.3,10,3,11,22,19,1,74,195,362,303,57,857,63.2,3,15.8,2857,1695,20,16,7,8,681,77,13,19,False,10,2,0,17,0,0.7,0.7,6,8,3
2,2,0,0,9,3,4,0,443,17,14,22,1.8,1.8,1.8,15,4,207,296,69.9,13,217,9,20,8,3548,1659,105,123,85.4,69,83,83.1,25,60,41.7,1.4,6,15,4,1,8,7,5,5,13,23,56.5,10,7,15,31,32,1,92,217,153,79,13,443,40.0,10,50.0,1081,438,4,4,11,12,206,13,15,18,True,20,6,0,35,0,1.3,1.3,13,14,3
0,0,0,0,20,6,4,0,675,22,7,16,1.3,1.3,0.6,35,0,450,557,80.8,48,377,29,26,10,6707,1912,250,276,90.6,167,194,86.1,17,44,38.6,0.9,13,38,14,2,16,6,11,5,10,18,55.6,8,3,13,29,12,0,37,130,254,303,44,675,38.5,13,50.0,2179,1176,26,11,14,4,445,48,18,15,False,9,3,2,15,4,1.8,1.8,6,4,3
1,1,0,0,13,7,4,0,749,13,8,13,2.4,2.4,2.0,25,2,553,628,88.1,50,378,23,27,11,10207,3075,204,226,90.3,299,324,92.3,47,64,73.4,1.1,10,58,7,0,7,5,5,3,7,13,53.8,6,5,8,21,18,0,45,171,410,176,19,749,40.7,13,48.1,2159,1202,7,2,22,6,548,50,6,7,True,9,3,1,17,1,0.5,0.5,7,6,3
1,0,0,0,9,3,2,0,485,19,6,5,0.5,0.5,0.4,17,1,300,382,78.5,31,230,14,13,6,5076,1880,142,156,91.0,120,140,85.7,27,61,44.3,0.9,7,18,6,0,11,12,5,2,13,24,54.2,11,1,4,25,30,0,70,179,229,81,22,485,46.2,7,53.8,1162,636,9,5,11,6,300,31,7,6,False,13,7,1,25,2,2.4,2.4,10,7,3
0,0,0,0,8,3,4,0,661,32,7,6,1.4,1.4,1.3,16,0,453,556,81.5,33,407,12,22,8,7103,2494,215,243,88.5,185,212,87.3,28,55,50.9,1.0,7,31,6,3,20,15,14,3,14,19,73.7,5,1,5,39,10,4,73,248,287,133,26,661,36.4,13,59.1,2038,916,5,8,19,11,446,31,14,12,True,11,3,3,21,6,1.8,1.8,9,8,3
3,3,0,0,11,3,1,0,615,24,10,13,1.8,1.8,1.4,21,6,414,497,83.3,30,282,20,20,5,6917,2308,189,212,89.2,196,223,87.9,22,46,47.8,1.1,9,21,8,3,17,13,8,3,13,21,61.9,8,0,13,34,28,0,77,210,273,139,26,615,25.0,14,70.0,1688,934,16,10,8,18,410,29,12,14,False,8,3,0,16,0,1.4,1.4,7,6,3
