goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,21,6,2,0,719,26,13,11,2.0,2.0,1.8,38,0,479,599,80.0,57,461,25,21,10,8081,2728,229,270,84.8,222,246,90.2,26,61,42.6,1.3,16,44,11,0,19,4,15,7,14,17,82.4,3,2,9,39,7,1,43,167,334,227,42,719,47.6,8,38.1,2515,1261,12,10,13,18,478,57,15,5,True,10,5,1,19,2,1.1,1.1,6,5,8
1,1,0,0,10,5,2,0,559,26,9,16,1.1,1.1,0.7,19,2,313,399,78.4,19,267,8,19,3,5312,2303,163,182,89.6,102,119,85.7,36,68,52.9,0.5,6,18,5,0,15,14,9,3,8,18,44.4,10,8,8,35,38,0,99,247,243,78,12,559,15.8,14,73.7,1406,702,5,2,14,12,309,18,5,15,False,21,6,0,38,0,2.0,2.0,16,11,8
2,1,1,1,12,3,1,0,564,16,6,13,1.8,1.0,0.7,25,3,346,453,76.4,37,324,28,31,17,6346,2212,145,171,84.8,171,201,85.1,29,69,42.0,0.5,10,30,6,1,11,6,7,3,6,13,46.2,7,1,12,22,21,1,51,166,225,181,27,563,54.8,11,35.5,1965,1066,17,7,14,6,343,37,3,1,True,6,1,0,9,0,0.7,0.7,3,2,8
0,0,0,0,6,1,1,1,587,17,6,13,0.7,0.7,0.4,9,0,361,470,76.8,25,309,16,17,7,6147,2354,182,207,87.9,143,172,83.1,27,59,45.8,0.4,3,25,2,1,10,11,4,2,11,28,39.3,17,5,8,23,29,3,84,265,200,125,21,587,41.2,6,35.3,1515,723,9,7,19,10,357,25,1,3,False,12,3,2,25,3,1.8,1.0,10,6,8
1,1,0,0,3,2,4,0,374,26,6,24,0.8,0.8,0.8,6,2,158,237,66.7,8,161,7,9,4,3118,1313,75,89,84.3,54,67,80.6,26,68,38.2,0.3,3,8,2,1,13,22,3,1,12,22,54.5,10,7,17,32,50,0,112,236,106,33,4,374,44.4,4,44.4,916,478,3,3,7,10,157,8,20,13,True,22,7,2,42,4,1.6,1.6,19,26,8
2,2,0,0,22,7,1,0,890,14,3,6,1.6,1.6,1.5,42,4,686,795,86.3,100,601,65,30,10,10077,2543,389,424,91.7,251,284,88.4,25,42,59.5,2.5,19,57,26,1,10,2,6,6,4,8,50.0,4,0,6,17,5,0,14,82,269,546,80,890,33.3,12,40.0,3597,2182,42,23,10,14,681,100,13,20,False,3,2,1,6,2,0.8,0.8,3,2,8
2,1,1,1,8,4,4,0,527,25,6,11,1.9,1.1,1.0,17,4,345,439,78.6,29,284,10,10,5,5920,2024,165,185,89.2,148,165,89.7,27,72,37.5,0.3,6,22,3,1,18,12,10,3,17,27,63.0,10,4,7,31,18,0,81,197,254,84,15,526,50.0,4,40.0,1218,555,6,4,9,8,339,28,12,6,True,12,2,1,19,2,1.0,1.0,8,10,8
1,1,0,0,12,2,3,0,674,12,8,7,1.0,1.0,0.7,19,2,499,579,86.2,43,405,24,29,10,8701,2866,217,231,93.9,220,249,88.4,45,71,63.4,0.9,8,39,10,3,10,5,7,0,4,9,44.4,5,0,7,20,12,0,58,218,297,164,25,674,34.5,17,58.6,2173,1099,24,8,12,8,496,41,6,12,False,8,4,2,17,4,1.9,1.1,6,3,8
1,0,0,0,20,6,2,0,625,9,14,16,1.7,1.7,1.5,36,2,391,493,79.3,38,290,25,27,16,6668,2549,194,219,88.6,135,156,86.5,43,75,57.3,1.2,15,32,6,2,5,2,6,1,3,9,33.3,6,5,11,23,18,0,58,173,258,200,30,625,59.3,8,29.6,1679,923,15,6,18,15,385,36,16,7,True,20,7,0,30,0,1.0,1.0,16,8,8
0,0,0,0,20,7,3,0,609,23,5,22,1.0,1.0,0.8,30,0,375,482,77.8,42,279,18,9,6,6744,2269,152,181,84.0,188,217,86.6,28,54,51.9,0.4,16,33,8,3,14,11,8,4,8,24,33.3,16,9,13,28,25,1,57,205,277,132,22,609,66.7,3,33.3,1385,827,9,4,13,6,370,41,7,16,False,20,6,1,36,2,1.7,1.7,15,6,8
