goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,team_id,opponent_team_id,was_home,shots_against,shots_on_target_against,goals_conceded,sca_against,gca_against,xGC,npxGC,key_passes_against,passes_into_penalty_area_against,gw
0,0,0,0,20,2,1,1,773,12,8,5,1.2,1.2,1.0,36,0,600,694,86.5,78,496,40,13,7,9218,2604,316,351,90.0,251,273,91.9,22,48,45.8,1.6,17,54,22,6,5,5,2,5,5,11,45.5,6,0,5,20,6,0,34,135,335,304,42,773,53.8,4,30.8,3027,1747,20,6,12,8,594,78,1,19,True,5,2,1,10,2,1.1,1.1,5,3,26
1,1,0,0,5,2,3,0,453,12,14,14,1.1,1.1,1.1,10,2,257,334,76.9,13,185,14,15,6,4933,1828,112,130,86.2,114,128,89.1,30,68,44.1,0.6,5,14,3,2,5,8,2,2,4,11,36.4,7,10,4,26,45,2,88,219,168,70,11,453,40.0,5,33.3,1081,559,9,3,12,7,255,13,19,1,False,20,2,0,36,0,1.2,1.2,17,22,26
0,0,0,0,6,1,2,0,572,13,13,4,0.1,0.1,0.1,11,0,369,467,79.0,26,342,11,22,7,6425,1789,162,179,90.5,174,193,90.2,26,74,35.1,0.2,5,17,2,1,7,5,8,0,4,14,28.6,10,3,1,26,23,2,80,257,231,87,5,572,31.8,11,50.0,1710,738,10,2,10,6,366,26,17,5,True,18,12,4,32,7,4.0,4.0,15,11,26
4,3,0,0,18,12,0,0,580,17,9,11,4.0,4.0,3.3,32,7,374,467,80.1,30,249,17,16,10,6150,2546,203,225,90.2,136,158,86.1,32,72,44.4,1.3,15,25,11,3,9,7,8,2,11,18,61.1,7,3,8,26,23,0,56,203,236,144,36,580,62.5,4,25.0,1481,809,5,7,14,9,366,29,5,17,False,6,1,0,11,0,0.1,0.1,5,2,26
2,2,0,0,12,6,1,0,616,17,5,8,2.3,2.3,2.1,21,4,441,518,85.1,46,397,33,20,11,7299,2311,217,239,90.8,200,223,89.7,21,43,48.8,1.7,9,39,9,3,9,4,8,5,9,16,56.3,7,4,4,22,17,3,64,173,299,151,33,616,55.0,6,30.0,2396,1221,14,10,11,10,433,46,2,6,True,15,6,1,27,2,2.3,2.3,12,5,26
1,1,0,0,15,6,3,0,592,16,10,10,2.3,2.3,2.1,27,2,409,475,86.1,24,293,19,21,7,7247,2278,174,185,94.1,186,203,91.6,35,68,51.5,1.6,12,31,5,2,7,7,8,1,6,17,35.3,11,3,7,26,26,5,83,216,270,112,23,592,33.3,9,42.9,1723,867,11,8,17,8,406,22,6,2,False,12,6,2,21,4,2.3,2.3,9,9,26
4,2,1,1,12,4,1,0,645,20,11,12,2.9,2.1,0.9,23,7,407,512,79.5,42,296,21,30,13,6461,2364,210,235,89.4,157,183,85.8,26,59,44.1,0.8,8,26,12,1,13,14,5,1,14,20,70.0,6,7,5,31,36,4,61,221,289,141,32,644,43.3,12,40.0,1843,981,7,9,12,16,405,42,15,16,True,17,5,3,29,3,1.8,1.8,11,11,26
3,1,0,0,17,5,4,0,531,28,3,18,1.8,1.8,1.1,29,3,279,386,72.3,37,202,13,25,6,4541,1524,143,159,89.9,109,145,75.2,18,64,28.1,1.4,11,28,11,3,20,16,10,2,12,25,48.0,13,5,13,31,25,1,64,144,233,160,27,531,24.0,14,56.0,1210,616,10,3,20,6,272,36,16,15,False,12,4,4,23,7,2.9,2.1,8,12,26
0,0,0,0,16,5,0,0,804,5,3,9,0.7,0.7,0.4,31,0,627,704,89.1,72,544,47,38,23,9989,2715,320,334,95.8,285,314,90.8,18,38,47.4,0.8,13,62,10,2,2,1,4,0,2,8,25.0,6,2,7,8,17,2,43,138,370,302,37,804,60.5,13,34.2,3374,1922,30,22,21,9,618,71,13,12,True,8,4,2,14,4,0.7,0.7,6,5,26
2,2,0,0,8,4,0,0,472,22,4,18,0.7,0.7,0.5,14,4,282,356,79.2,17,241,17,9,6,5034,1768,138,158,87.3,119,138,86.2,25,49,51.0,0.6,6,12,5,0,13,17,4,1,13,36,36.1,23,8,10,26,35,0,112,260,149,68,25,472,66.7,2,22.2,1357,791,8,8,11,3,279,17,12,13,False,16,5,0,31,0,0.7,0.7,13,10,26
